Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
0.0,25.73,0.0,0.0263,,,,,,0.0,0.006,0.0,0.0,1e-05,0.0
5.0,25.71,0.0,0.0266,,,,,,0.0,1.631,0.0,0.15102,0.00158,0.0165
10.0,25.69,0.0048,0.0263,,,,,,0.0,2.756,0.0,0.31992,0.00271,0.0251
15.0,25.73,0.0048,0.0264,,,,,,0.0,4.461,0.0,0.42096,0.0,0.052
20.0,25.68,0.0049,0.0265,,,,,,0.0,11.64,0.0,3.83603,9e-05,0.1599
25.0,25.67,0.014499999999999999,0.0264,,,,,,0.0,11.493,0.0,9.25268,0.0002,0.1908
30.0,25.66,0.0048,0.0264,,,,,,0.0,11.656,0.0,11.81409,0.0,0.262
35.0,25.68,0.0049,0.0265,,,,,,0.0,2.243,0.0,2.40331,9e-05,0.0726
40.0,25.68,0.0097,0.0265,,,,,,0.0,0.764,0.0,0.46476,2e-05,0.0364
45.0,25.65,0.0048,0.0264,,,,,,0.0,0.749,0.0,0.35463,4e-05,0.0372
50.0,25.62,0.0,0.0263,,,,,,0.0,0.991,0.0,0.55115,0.00014,0.0537
55.0,25.63,0.0096,0.0262,,,,,,0.0,1.425,0.0,0.33307,5e-05,0.0833
60.0,25.59,0.0048,0.0263,,,,,,0.0,2.025,0.0,0.66464,0.00027,0.1332
65.0,25.59,0.014499999999999999,0.0264,,,,,,0.0,1.311,0.0,0.57024,7e-05,0.0933
70.0,25.58,0.0096,0.0263,,,,,,0.0,0.695,0.0,0.21447,0.00071,0.0474
75.0,25.54,0.0144,0.0263,,,,,,0.0,0.594,0.0,0.14854,0.0,0.0404
80.0,25.5,0.0096,0.0261,,,,,,0.0,1.041,0.0,0.21497,9e-05,0.0627
85.0,25.48,0.0143,0.0262,,,,,,0.0,1.189,0.0,0.39115,2e-05,0.0715
90.0,25.47,0.0096,0.0263,,,,,,0.0,1.398,0.0,0.30838,0.0,0.0621
95.0,25.43,0.0096,0.0262,,,,,,0.0,2.328,0.0,0.12901,0.00151,0.0816
100.0,25.43,0.0191,0.0261,,,,,,0.0,2.667,0.0,0.0,0.00201,0.109
105.0,25.4,0.0096,0.0261,,,,,,0.0,2.493,0.085,0.08793,4e-05,0.1049
110.0,25.4,0.0143,0.0262,,,,,,0.0,1.728,0.065,0.12044,0.0,0.0848
115.0,25.37,0.0191,0.0261,,,,,,0.0,1.281,0.048,0.11437,3e-05,0.0641
120.0,25.35,0.0529,0.0263,,,,,,0.0,1.463,0.048,0.29813,0.0,0.0653
125.0,25.31,0.0434,0.0263,,,,,,0.0,2.467,0.081,0.19463,6e-05,0.1152
130.0,25.3,0.0336,0.0262,,,,,,0.0,5.803,0.192,1.27376,0.0002,0.2813
135.0,25.31,0.028900000000000002,0.0264,,,,,,0.0,3.612,0.117,0.96719,9e-05,0.1765
140.0,25.29,0.0143,0.0261,,,,,,0.0,2.209,0.066,0.45755,0.0,0.1051
145.0,25.26,0.0144,0.0263,,,,,,0.0,2.336,0.067,0.64321,5e-05,0.1035
150.0,25.26,0.0143,0.0262,,,,,,0.0,1.893,0.055,0.41202,3e-05,0.0903
155.0,25.23,0.0144,0.0263,,,,,,0.0,1.485,0.044,0.14708,2e-05,0.0761
160.0,25.18,0.0143,0.0262,,,,,,0.0,2.364,0.066,0.15841,2e-05,0.1168
165.0,25.17,0.0191,0.0262,,,,,,0.0,4.001,0.0,0.57996,0.0,0.2007
170.0,25.16,0.0192,0.0262,,,,,,0.0,3.6,0.0,0.68669,0.0,0.1918
175.0,25.15,0.0096,0.0261,,,,,,0.0,3.203,0.0,0.59858,0.00029,0.1759
180.0,25.13,0.0191,0.0262,,,,,,0.0,2.797,0.0,0.50386,0.0,0.1609
185.0,25.11,0.0144,0.0262,,,,,,0.0,2.391,0.0,0.44632,2e-05,0.1513
190.0,25.09,0.0143,0.0261,,,,,,0.0,2.24,0.0,0.37823,1e-05,0.1436
195.0,25.07,0.0096,0.0261,,,,,,0.0,2.257,0.0,0.27301,1e-05,0.1551
200.0,25.05,0.0192,0.0262,,,,,,0.0,2.632,0.0,0.04092,0.0,0.1945
205.0,25.03,0.0143,0.0261,,,,,,0.0,2.386,0.0,0.01759,0.0,0.1993
210.0,25.02,0.0192,0.0262,,,,,,0.0,1.875,0.0,0.1257,0.0,0.1609
215.0,24.99,0.0143,0.0262,,,,,,0.0,2.007,0.0,0.42147,1e-05,0.1701
220.0,24.98,0.0191,0.0261,,,,,,0.0,1.895,0.0,0.45306,0.0,0.1846
225.0,24.95,0.0143,0.0261,,,,,,0.0,1.853,0.0,0.42961,1e-05,0.1702
230.0,24.94,0.0096,0.0261,,,,,,0.0,1.519,0.0,0.18017,1e-05,0.1566
235.0,24.9,0.0144,0.0262,,,,,,0.0,2.164,0.0,0.10479,0.0,0.1936
240.0,24.91,0.0144,0.0263,,,,,,0.0,3.37,0.0,0.28132,2e-05,0.3172
245.0,24.87,0.0143,0.0261,,,,,,0.0,2.933,0.0,0.36288,1e-05,0.2636
250.0,24.87,0.0144,0.0263,,,,,,0.0,1.333,0.0,0.04647,0.0,0.1312
255.0,24.83,0.0192,0.0263,,,,,,0.0,1.162,0.0,0.17797,2e-05,0.1206
260.0,24.78,0.0048,0.0261,,,,,,0.0,1.861,0.0,0.2167,4e-05,0.212
270.0,24.75,0.023799999999999998,0.026,,,,,,0.0,1.078,0.0,0.10469,3e-05,0.1459
275.0,24.71,0.0239,0.0262,,,,,,0.0,1.231,0.0,0.1744,4e-05,0.1701
280.0,24.68,0.0143,0.0262,,,,,,0.0,1.869,0.0,0.45363,0.0,0.2621
285.0,24.64,0.0191,0.0261,,,,,,0.0,1.503,0.0,0.30517,3e-05,0.2233
290.0,24.62,0.0143,0.0261,,,,,,0.0,1.408,0.0,0.15055,1e-05,0.2363
295.0,24.61,0.0096,0.0262,,,,,,0.0,2.103,0.0,0.0,2e-05,0.3436
300.0,24.59,0.0096,0.0263,,,,,,0.0,1.329,0.0,0.0,1e-05,0.2098
305.0,24.54,0.0096,0.0262,,,,,,0.0,0.973,0.0,0.14462,0.0,0.1572
310.0,24.56,0.0048,0.0263,,,,,,0.0,1.286,0.0,0.09153,4e-05,0.2425
315.0,24.52,0.0096,0.0262,,,,,,0.0,1.605,0.0,0.10354,2e-05,0.2329
320.0,24.48,0.0143,0.0262,,,,,,0.0,1.014,0.0,0.09952,2e-05,0.1707
325.0,24.44,0.0144,0.0263,,,,,,0.0,0.878,0.0,0.08727,3e-05,0.1604
330.0,24.42,0.0144,0.0263,,,,,,0.0,1.222,0.0,0.10109,1e-05,0.2248
335.0,24.44,0.0096,0.0261,,,,,,0.0,1.247,0.066,0.13396,5e-05,0.2731
340.0,24.38,0.0121,0.0262,,,,,,0.0,1.131,0.061,0.17302,2e-05,0.2499
345.0,24.36,0.0096,0.0262,,,,,,0.0,1.067,0.05,0.07011,0.0,0.208
350.0,24.32,0.0143,0.0262,,,,,,0.0,1.009,0.046,0.0105,0.0,0.1889
355.0,24.3,0.0096,0.0261,,,,,,0.0,1.442,0.067,0.13318,2e-05,0.2721
360.0,24.31,0.0048,0.0261,,,,,,0.0,4.153,0.188,0.15245,0.0,0.7772
365.0,24.3,0.0143,0.0262,,,,,,0.0,4.752,0.22,0.0,0.0,0.9157
