Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
0.0,303.4,,,,,,,,,,,,,
5.0,303.4,,,,,,,,,,,,,
10.0,303.934,,,,,,,,,,,,,
15.0,303.845,,,,,,,,,,,,,
20.0,304.112,,,,,,,,,,,,,
25.0,304.112,,,,,,,,,,,,,
30.0,304.112,,,,,,,,,,,,,
35.0,304.201,,,,,,,,,,,,,
40.0,303.934,,,,,,,,,,,,,
45.0,303.311,,,,,,,,,,,,,
50.0,303.667,,,,,,,,,,,,,
55.0,303.222,,,,,,,,,,,,,
60.0,303.667,0.00801,,,,,,,110.0,1.37,0.0021,1.3932,0.0006,
65.0,303.044,0.1352799999999999,,,,,,,121.0,1.85,0.0029,1.1926,0.0005,
70.0,302.332,0.93183,,,,,,,131.0,1.22,0.0018,0.7187,0.0003,
75.0,302.154,1.53881,,,,,,,142.0,1.29,0.0028,0.7759,0.0003,
80.0,301.35299999999995,1.71147,,,,,,,152.0,1.43,0.0031,0.8408,0.0004,
85.0,300.997,1.6892200000000002,,,,,,,163.0,1.26,0.0035,0.7377,0.0003,
90.0,300.641,1.68833,,,,,,,173.0,1.49,0.0042,0.8468,0.0004,
95.0,299.929,1.70969,,,,,,,209.0,1.45,0.0057,0.8236,0.0004,
100.0,299.662,1.70969,,,,,,,218.0,1.52,0.0061,0.8211,0.0004,
105.0,299.306,1.66786,,,,,,,211.0,1.57,0.0083,0.8578,0.0004,
110.0,298.861,1.61713,,,,,,,195.0,1.27,0.007,0.7303,0.0004,
115.0,298.416,1.56195,,,,,,,180.0,1.12,0.0071,0.6331,0.0003,
120.0,297.88199999999995,1.5041,,,,,,,173.0,1.07,0.0069,0.5885,0.0003,
125.0,297.348,1.47651,,,,,,,179.0,1.17,0.0075,0.6416,0.0004,
130.0,296.903,1.4507,,,,,,,181.0,1.35,0.0089,0.6992,0.0004,
135.0,296.725,1.40442,,,,,,,168.0,2.06,0.0121,1.0524,0.0006,
140.0,296.369,1.37238,,,,,,,159.0,1.8,0.0106,0.9437,0.0005,
145.0,296.369,1.3554700000000002,,,,,,,141.0,1.24,0.0067,0.6617,0.0004,
150.0,295.657,1.35636,,,,,,,131.0,1.36,0.0073,0.7125,0.0004,
155.0,295.123,1.30296,,,,,,,114.0,1.25,0.0057,0.6447,0.0004,
160.0,295.212,1.26736,,,,,,,96.0,1.49,0.0071,0.7866,0.0005,
165.0,294.767,1.23977,,,,,,,88.0,1.29,0.005,0.6861,0.0005,
170.0,294.322,1.21841,,,,,,,81.0,1.19,0.0047,0.617,0.0004,
175.0,293.78799999999995,1.19616,,,,,,,82.0,1.94,0.0063,1.0597,0.0007,
180.0,293.78799999999995,1.15878,,,,,,,73.0,1.68,0.0057,0.8957,0.0006,
185.0,293.87699999999995,1.12585,,,,,,,64.0,2.04,0.006,1.138,0.0008,
190.0,293.076,1.10538,,,,,,,61.0,1.57,0.0046,0.8645,0.0006,
195.0,293.254,1.068,,,,,,,51.0,1.2,0.0035,0.6192,0.0005,
200.0,292.809,1.05821,,,,,,,45.0,1.64,0.005,0.8905,0.0007,
205.0,292.275,1.05465,,,,,,,43.0,1.6,0.0052,0.8562,0.0006,
210.0,292.364,1.03151,,,,,,,41.0,1.33,0.0046,0.7096,0.0006,
215.0,292.275,1.01905,,,,,,,49.0,1.92,0.0075,0.9847,0.0008,
220.0,291.474,1.0057,,,,,,,54.0,1.63,0.0062,0.8199,0.0006,
