Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
0.0,294.8,,,,,,,,,,,,,
5.0,294.8,,,,,,,,,,,,,
10.0,294.88800000000003,,,,,,,,,,,,,
15.0,294.976,,,,,,,,,,,,,
20.0,294.88800000000003,,,,,,,,,,,,,
25.0,294.712,,,,,,,,,,,,,
30.0,294.712,0.0,,,,,,,92.0,0.99,0.0006,1.5208,0.0259,
35.0,294.36,0.16016,,,,,,,121.0,1.44,0.0015,1.1624,0.0061,
40.0,293.92,1.01464,,,,,,,149.0,1.26,0.0011,0.9402,0.0023,
45.0,293.392,1.40536,,,,,,,177.0,1.26,0.002,0.9401,0.0017,
50.0,292.952,1.58136,,,,,,,206.0,1.16,0.0017,0.8251,0.0015,
55.0,292.512,1.6887200000000002,,,,,,,235.0,1.13,0.0032,0.7724,0.0016,
60.0,291.72,1.80752,,,,,,,263.0,1.11,0.0032,0.7251,0.0021,
65.0,291.104,1.78288,,,,,,,306.0,1.16,0.0059,0.7596,0.0023,
70.0,290.752,1.7591200000000002,,,,,,,337.0,1.25,0.0067,0.8557,0.0033,
75.0,290.312,1.6984,,,,,,,365.0,1.19,0.0096,0.8303,0.0034,
80.0,289.784,1.59808,,,,,,,395.0,1.09,0.0093,0.7554,0.0037,
85.0,289.344,1.4942400000000002,,,,,,,409.0,1.11,0.0126,0.7529,0.0039,
90.0,288.904,1.38248,,,,,,,403.0,1.11,0.0143,0.8007,0.0038,
95.0,288.64,1.26368,,,,,,,392.0,1.12,0.016,0.7826,0.0038,
100.0,288.288,1.15456,,,,,,,371.0,1.13,0.0169,0.7516,0.003,
105.0,287.93600000000004,1.08152,,,,,,,350.0,1.08,0.0166,0.7892,0.0028,
110.0,287.584,0.98032,,,,,,,323.0,1.11,0.0186,0.7975,0.0025,
115.0,287.408,0.90464,,,,,,,277.0,1.26,0.0182,0.9606,0.0026,
120.0,287.144,0.8404,,,,,,,229.0,1.36,0.0201,0.9461,0.0024,
125.0,286.968,0.7744000000000001,,,,,,,185.0,1.29,0.0139,0.8571,0.002,
130.0,286.79200000000003,0.7436,,,,,,,145.0,1.25,0.0149,0.8201,0.0021,
135.0,286.616,0.6811200000000001,,,,,,,109.0,1.05,0.009,0.8166,0.0019,
140.0,286.44,0.6441600000000001,,,,,,,78.0,1.16,0.0099,0.7772,0.0021,
145.0,286.176,0.59224,,,,,,,54.0,1.43,0.008,1.0736,0.0028,
150.0,286.088,0.55528,,,,,,,38.0,1.34,0.0078,0.9678,0.0031,
155.0,286.088,0.5121600000000001,,,,,,,28.0,1.55,0.0061,0.9394,0.0038,
160.0,285.736,0.48488,,,,,,,20.0,1.42,0.0062,0.9542,0.0039,
165.0,285.736,0.45408,,,,,,,15.0,1.25,0.0052,0.7295,0.0035,
170.0,285.648,0.43912,,,,,,,12.0,0.93,0.0044,0.5492,0.0032,
175.0,285.47200000000004,0.41008,,,,,,,12.0,0.93,0.0056,0.4835,0.0034,
180.0,285.12,0.38896,,,,,,,13.0,0.95,0.0058,0.5231,0.0038,
185.0,285.12,0.3652,,,,,,,12.0,1.46,0.0148,0.7902,0.0075,
190.0,284.944,0.37048,,,,,,,12.0,1.16,0.0131,0.6475,0.0067,
195.0,285.03200000000004,0.36696,,,,,,,12.0,1.01,0.0176,0.6533,0.0059,
200.0,284.592,0.34408,,,,,,,19.0,1.09,0.0188,0.5244,0.0064,
205.0,284.68,0.33528,,,,,,,21.0,1.08,0.0249,0.4237,0.007,
210.0,284.504,0.31328,,,,,,,23.0,2.73,0.0692,1.3371,0.0214,
215.0,284.416,0.32296,,,,,,,32.0,2.26,0.0736,1.3264,0.0166,
220.0,284.504,0.30448,,,,,,,35.0,2.1,0.07,0.9281,0.0166,
225.0,284.416,0.3124,,,,,,,36.0,3.77,0.1475,1.8342,0.0331,
230.0,284.24,0.32032,,,,,,,34.0,3.28,0.1418,2.076,0.0288,
235.0,284.32800000000003,0.30888,,,,,,,30.0,2.49,0.1368,1.9278,0.0233,
240.0,284.32800000000003,0.29832,,,,,,,25.0,1.6,0.0787,1.0344,0.0136,
245.0,284.152,0.30712,,,,,,,22.0,1.19,0.0555,0.624,0.0089,
250.0,283.976,0.30008,,,,,,,22.0,1.09,0.0516,0.7246,0.0084,
255.0,283.976,0.3124,,,,,,,22.0,1.16,0.053,0.818,0.0083,
260.0,283.8,0.3124,,,,,,,24.0,1.41,0.062,0.9743,0.0089,
265.0,283.624,0.30976,,,,,,,24.0,1.57,0.0607,1.0992,0.0093,
270.0,283.624,0.32032,,,,,,,23.0,1.65,0.0642,1.2118,0.009,
275.0,283.624,0.34232,,,,,,,22.0,1.13,0.035,0.7075,0.006,
280.0,283.36,0.33704,,,,,,,22.0,0.94,0.03,0.6465,0.0047,
285.0,283.184,0.34232,,,,,,,20.0,1.14,0.028,0.7472,0.0049,
290.0,283.096,0.3432,,,,,,,19.0,1.21,0.0348,0.8643,0.0063,
295.0,283.096,0.33968,,,,,,,20.0,1.1,0.0257,0.8065,0.0055,
300.0,282.92,0.34936,,,,,,,22.0,1.2,0.024,0.784,0.0044,
305.0,282.656,0.34584,,,,,,,23.0,1.24,0.0248,0.8337,0.006,
310.0,282.744,0.3652,,,,,,,22.0,1.88,0.0362,1.3582,0.0077,
315.0,282.656,0.36872,,,,,,,23.0,1.7,0.0285,1.1642,0.0068,
320.0,282.568,0.3652,,,,,,,22.0,1.46,0.0241,1.018,0.0055,
325.0,282.30400000000003,0.36168,,,,,,,20.0,1.39,0.0206,0.9736,0.0052,
330.0,282.392,0.36168,,,,,,,18.0,1.2,0.0169,0.8262,0.0043,
335.0,282.216,0.3696,,,,,,,19.0,0.94,0.0129,0.749,0.0035,
340.0,281.952,0.38104,,,,,,,21.0,1.01,0.0122,0.7186,0.0033,
345.0,281.86400000000003,0.37752,,,,,,,20.0,1.3,0.014,0.9931,0.0038,
350.0,281.86400000000003,0.38104,,,,,,,19.0,1.12,0.0146,0.8709,0.0042,
355.0,281.688,0.38632,,,,,,,19.0,1.02,0.0114,0.9323,0.0032,
360.0,281.512,0.38368,,,,,,,20.0,0.79,0.0085,0.7184,0.0024,
365.0,281.336,0.37928,,,,,,,21.0,1.01,0.0103,0.8923,0.0033,
370.0,281.072,0.39776,,,,,,,22.0,1.04,0.0114,0.9109,0.0035,
375.0,281.16,0.39424,,,,,,,20.0,1.19,0.0114,1.0221,0.0037,
380.0,280.896,0.4004,,,,,,,19.0,1.32,0.0108,1.0308,0.0036,
385.0,280.808,0.39336,,,,,,,19.0,0.97,0.0069,0.7487,0.0027,
390.0,280.632,0.40568,,,,,,,21.0,0.94,0.0068,0.7049,0.0023,
395.0,280.456,0.418,,,,,,,23.0,1.07,0.0071,0.8123,0.0027,
400.0,280.192,0.4092,,,,,,,24.0,1.2,0.0079,0.9415,0.003,
405.0,280.28000000000003,0.42504,,,,,,,22.0,1.35,0.0084,0.9286,0.0032,
410.0,280.104,0.43032,,,,,,,21.0,1.27,0.0083,1.0249,0.0032,
415.0,279.928,0.4488,,,,,,,20.0,0.84,0.0048,0.6436,0.0019,
420.0,279.752,0.43824,,,,,,,19.0,0.74,0.0044,0.6333,0.0018,
425.0,279.40000000000003,0.4488,,,,,,,19.0,0.74,0.004,0.6219,0.0018,
430.0,279.224,0.4356,,,,,,,18.0,0.8,0.004,0.622,0.0018,
435.0,279.048,0.44792,,,,,,,19.0,0.98,0.0048,0.7655,0.0021,
440.0,278.872,0.44704,,,,,,,21.0,0.85,0.0042,0.6236,0.002,
445.0,278.696,0.44704,,,,,,,23.0,1.06,0.0051,0.8625,0.0026,
450.0,278.344,0.44616,,,,,,,24.0,1.22,0.0058,0.9101,0.0029,
455.0,278.432,0.46288,,,,,,,24.0,1.2,0.0057,0.9676,0.0026,
460.0,278.25600000000003,0.45408,,,,,,,25.0,1.31,0.0059,0.9259,0.0027,
465.0,277.992,0.45936,,,,,,,27.0,1.04,0.0047,0.7647,0.0022,
470.0,277.904,0.45936,,,,,,,28.0,1.13,0.005,0.9073,0.0024,
475.0,277.728,0.46992,,,,,,,27.0,1.2,0.0048,0.9111,0.0029,
480.0,277.552,0.47344,,,,,,,28.0,1.08,0.0042,0.8549,0.0024,
485.0,277.464,0.47696,,,,,,,29.0,1.13,0.0043,0.8643,0.0026,
490.0,277.2,0.48048,,,,,,,31.0,1.25,0.0047,0.9142,0.003,
495.0,277.024,0.48928,,,,,,,33.0,1.04,0.0039,0.8662,0.0027,
500.0,276.93600000000004,0.49544,,,,,,,34.0,1.35,0.005,1.0798,0.0041,
505.0,276.584,0.49192,,,,,,,35.0,1.27,0.0045,0.92,0.0042,
510.0,276.672,0.5104000000000001,,,,,,,35.0,1.17,0.0043,0.9229,0.0044,
