Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
0.0,,0.01232,,,,,,,0.0,0.0,0.0
6.0,,-0.0008800000000000001,,,,,,,0.0,0.0,0.0
12.0,,0.02464,,,,,,,0.018,1.5,0.034
18.0,,0.03608,,,,,,,0.032,0.82,0.02
24.0,,0.018480000000000003,,,,,,,0.033,0.76,0.013
30.0,,0.029920000000000002,,,,,,,0.034,0.75,0.014
36.0,,0.014960000000000001,,,,,,,0.051,1.09,0.036
42.0,,0.50424,,,,,,,0.07,0.84,0.027
48.0,,0.29832000000000003,,,,,,,0.061,1.17,0.023
54.0,,0.5324,,,,,,,0.04,3.09,0.049
60.0,,1.24432,,,,,,,0.031,4.93,0.084
66.0,,1.3930400000000003,,,,,,,0.03,4.24,0.04
72.0,,0.85008,,,,,,,0.037,2.83,0.032
78.0,,0.5676,,,,,,,0.037,2.34,0.049
84.0,,0.43912,,,,,,,0.039,2.14,0.048
90.0,,0.5121600000000001,,,,,,,0.041,2.41,0.037
96.0,,0.6899200000000001,,,,,,,0.035,3.16,0.036
102.0,,0.88,,,,,,,0.024,4.94,0.031
108.0,,0.9213600000000001,,,,,,,0.015,7.35,0.063
114.0,,0.7876000000000001,,,,,,,0.013,7.5,0.098
120.0,,0.5984,,,,,,,0.006,13.55,0.344
126.0,,0.40832,,,,,,,0.005,220.91,10.231
132.0,,0.26048000000000004,,,,,,,0.005,166.89,9.882
138.0,,0.14696,,,,,,,0.005,138.1,9.991
144.0,,0.12496,,,,,,,0.004,121.18,10.028
150.0,,0.10912000000000001,,,,,,,0.002,114.88,8.691
156.0,,0.09680000000000001,,,,,,,0.003,110.9,8.367
162.0,,0.09592,,,,,,,0.005,111.08,7.724
168.0,,0.08712,,,,,,,0.005,108.36,8.706
174.0,,0.09328,,,,,,,0.002,109.05,8.56
180.0,,0.09680000000000001,,,,,,,0.002,106.22,7.181
186.0,,0.07744000000000001,,,,,,,0.002,107.06,7.661
192.0,,0.09328,,,,,,,0.004,105.34,5.571
198.0,,0.07216,,,,,,,0.001,104.94,7.603
