Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),MLR (g/s),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
265.0,,1.5919999999999999,,,,,,,950.09,0.084,1.56,0.0109,0.4971,0.0067,0.0
270.0,,1.566,,,,,,,920.65,0.0758,1.69,0.01,0.5208,0.0055,0.0
275.0,,1.506,,,,,,,1004.37,0.0681,1.83,0.01,0.5694,0.0058,0.0001
280.0,,1.44,,,,,,,891.13,0.0712,1.73,0.009,0.5229,0.0044,0.0
285.0,,1.4240000000000002,,,,,,,790.33,0.07540000000000001,1.57,0.0093,0.4746,0.004,0.0
290.0,,1.359,,,,,,,837.06,0.06849999999999999,1.63,0.0081,0.5036,0.0044,0.0
295.0,,1.2890000000000001,,,,,,,831.55,0.058499999999999996,1.85,0.0081,0.5773,0.0045,0.0
300.0,,1.187,,,,,,,908.72,0.051,2.12,0.0072,0.6142,0.0043,0.0
305.0,,1.219,,,,,,,926.08,0.0499,2.05,0.0086,0.5475,0.0041,0.0
310.0,,1.1300000000000001,,,,,,,862.75,0.0512,2.0,0.0074,0.5332,0.0037,0.0
315.0,,1.114,,,,,,,773.99,0.053099999999999994,1.83,0.0073,0.5187,0.0034,0.0
320.0,,1.088,,,,,,,694.91,0.0535,1.74,0.0062,0.4987,0.0031,0.0
325.0,,1.012,,,,,,,638.02,0.046,1.92,0.0072,0.4978,0.0035,0.0
330.0,,0.97,,,,,,,605.85,0.044000000000000004,1.94,0.0068,0.4491,0.0033,0.0
335.0,,0.9329999999999999,,,,,,,575.1,0.0484,1.72,0.0067,0.4003,0.0029,0.0
340.0,,0.9009999999999999,,,,,,,467.05,0.045599999999999995,1.7,0.0054,0.406,0.0029,0.0
345.0,,0.8690000000000001,,,,,,,501.24,0.0367,2.08,0.0059,0.4866,0.0036,0.0
350.0,,0.8470000000000001,,,,,,,478.74,0.0339,2.19,0.0059,0.4206,0.0038,0.0
355.0,,0.8190000000000001,,,,,,,410.63,0.0364,2.0,0.0064,0.3216,0.0034,0.0001
360.0,,0.761,,,,,,,376.99,0.0347,1.95,0.0051,0.3944,0.0035,0.0
365.0,,0.7590000000000001,,,,,,,370.36,0.0319,2.13,0.0059,0.3617,0.0037,0.0001
370.0,,0.6950000000000001,,,,,,,270.48,0.0319,2.06,0.0053,0.3768,0.0038,0.0
375.0,,0.688,,,,,,,222.76,0.032100000000000004,1.98,0.0058,0.3179,0.0037,0.0
380.0,,0.63,,,,,,,207.39,0.030699999999999998,2.12,0.0058,0.3491,0.0038,0.0001
385.0,,0.643,,,,,,,286.87,0.0308,2.02,0.0056,0.3615,0.0038,0.0002
390.0,,0.5970000000000001,,,,,,,182.89,0.031000000000000003,2.1,0.0056,0.3718,0.0042,0.0
395.0,,0.605,,,,,,,175.43,0.030600000000000002,2.03,0.0071,0.2009,0.004,0.0
400.0,,0.5750000000000001,,,,,,,177.04,0.029900000000000003,2.02,0.0079,0.195,0.0042,0.0
405.0,,0.529,,,,,,,224.59,0.024100000000000003,2.51,0.0077,0.379,0.0053,0.0
410.0,,0.523,,,,,,,250.42,0.0192,3.09,0.0123,0.3269,0.0069,0.0
415.0,,0.49600000000000005,,,,,,,155.63,0.022000000000000002,2.77,0.0134,0.1611,0.006,0.0001
420.0,,0.48700000000000004,,,,,,,158.79,0.0263,2.33,0.0113,0.2128,0.0051,0.0
425.0,,0.48,,,,,,,18.88,0.0256,2.41,0.0128,0.1351,0.005,0.0
430.0,,0.47000000000000003,,,,,,,1.46,0.0282,2.18,0.0152,0.0,0.0046,0.0
435.0,,0.456,,,,,,,0.0,0.0319,1.94,0.013,0.0291,0.0041,0.0
440.0,,0.42100000000000004,,,,,,,107.13,0.0291,2.14,0.0153,0.0687,0.0044,0.0001
445.0,,0.42700000000000005,,,,,,,0.0,0.025400000000000002,2.38,0.0173,0.0777,0.005,0.0
450.0,,0.41000000000000003,,,,,,,0.0,0.0235,2.49,0.0213,0.0631,0.0055,0.0002
455.0,,0.386,,,,,,,17.96,0.0263,2.25,0.0188,0.0695,0.0053,0.0
460.0,,0.386,,,,,,,0.0,0.0278,2.14,0.0198,0.0509,0.0051,0.0
465.0,,0.387,,,,,,,93.8,0.0234,2.48,0.0213,0.1476,0.0065,0.0
470.0,,0.389,,,,,,,124.47,0.0227,2.45,0.0201,0.2472,0.0063,0.0001
475.0,,0.375,,,,,,,143.88,0.024100000000000003,2.33,0.0189,0.2533,0.0062,0.0
480.0,,0.36600000000000005,,,,,,,0.0,0.0244,2.29,0.0156,0.3752,0.006,0.0
485.0,,0.359,,,,,,,95.42,0.032400000000000005,1.71,0.0147,0.2212,0.0046,0.0001
490.0,,0.354,,,,,,,8.46,0.0344,1.52,0.0164,0.0723,0.0044,0.0
495.0,,0.341,,,,,,,8.09,0.0246,2.17,0.0206,0.1666,0.0059,0.0002
500.0,,0.331,,,,,,,0.0,0.021400000000000002,2.47,0.0231,0.1556,0.0074,0.0
505.0,,0.32799999999999996,,,,,,,0.0,0.020499999999999997,2.61,0.0259,0.0898,0.0075,0.0
510.0,,0.33799999999999997,,,,,,,0.0,0.0181,2.98,0.0299,0.0376,0.0091,0.0
515.0,,0.332,,,,,,,133.23,0.0227,2.33,0.0233,0.0538,0.0066,0.0
520.0,,0.311,,,,,,,95.63,0.0332,1.63,0.0162,0.0,0.0046,0.0
525.0,,0.313,,,,,,,79.41,0.0335,1.61,0.0157,0.0235,0.0046,0.0
530.0,,0.313,,,,,,,76.53,0.024700000000000003,2.11,0.02,0.0772,0.0061,0.0
535.0,,0.29600000000000004,,,,,,,76.88,0.025,2.05,0.0215,0.0,0.0066,0.0
540.0,,0.28800000000000003,,,,,,,23.78,0.025,2.0,0.0213,0.0073,0.0069,0.0
545.0,,0.28500000000000003,,,,,,,0.0,0.016200000000000003,3.05,0.0332,0.0,0.0105,0.0
550.0,,0.27399999999999997,,,,,,,89.3,0.014499999999999999,3.38,0.0307,0.1197,0.0111,0.0
555.0,,0.26,,,,,,,89.83,0.0212,2.25,0.0187,0.2161,0.0075,0.0
560.0,,0.262,,,,,,,0.0,0.022400000000000003,2.1,0.02,0.1186,0.0075,0.0001
565.0,,0.262,,,,,,,15.63,0.0195,2.48,0.0259,0.0092,0.0086,0.0
570.0,,0.265,,,,,,,42.34,0.022799999999999997,2.09,0.0212,0.0,0.0069,0.0001
