Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
0.0,463.4,,,,,,,,,,,,,
5.0,463.4,,,,,,,,,,,,,
10.0,463.224,0.00792,,,,,,,96.0,2.19,0.001,1.593,0.0006,
15.0,463.136,0.0572,,,,,,,128.0,2.1,0.0004,1.0178,0.0003,
20.0,462.872,0.8360000000000001,,,,,,,161.0,1.51,0.0016,0.7853,0.0002,
25.0,462.08,1.6183200000000002,,,,,,,194.0,1.27,0.0012,0.6743,0.0001,
30.0,461.288,1.94128,,,,,,,226.0,1.37,0.0033,0.7445,0.0001,
35.0,460.76,2.1278400000000004,,,,,,,259.0,1.3,0.0029,0.7041,0.0001,
40.0,460.232,2.3848000000000003,,,,,,,291.0,1.3,0.0057,0.7006,0.0001,
45.0,459.0,2.46136,,,,,,,338.0,1.22,0.0057,0.6989,0.0001,
50.0,458.472,2.52032,,,,,,,391.0,1.18,0.0095,0.7209,0.0001,
55.0,457.944,2.3636800000000004,,,,,,,430.0,1.26,0.0112,0.8004,0.0001,
60.0,457.24,2.19912,,,,,,,469.0,1.27,0.016,0.8297,0.0001,
65.0,456.624,1.9914400000000003,,,,,,,475.0,1.2,0.0176,0.825,0.0001,
70.0,456.448,1.79344,,,,,,,460.0,1.33,0.0226,0.913,0.0002,
75.0,455.92,1.6183200000000002,,,,,,,456.0,1.08,0.0217,0.8304,0.0002,
80.0,455.568,1.46256,,,,,,,452.0,0.89,0.018,0.6896,0.0002,
85.0,454.952,1.30328,,,,,,,462.0,1.13,0.025,0.8803,0.0002,
90.0,454.6,1.16688,,,,,,,457.0,1.35,0.0249,0.9917,0.0003,
95.0,454.688,1.0648,,,,,,,409.0,1.66,0.0345,1.2669,0.0004,
100.0,454.336,0.96536,,,,,,,344.0,1.89,0.0276,1.3641,0.0005,
105.0,454.072,0.8905600000000001,,,,,,,283.0,1.43,0.022,1.0447,0.0004,
110.0,454.072,0.81928,,,,,,,223.0,1.16,0.0117,0.7915,0.0003,
115.0,453.808,0.78408,,,,,,,189.0,1.04,0.0114,0.7029,0.0003,
120.0,453.192,0.7260000000000001,,,,,,,164.0,1.03,0.0065,0.721,0.0003,
125.0,453.28,0.7031200000000001,,,,,,,132.0,1.28,0.0083,0.9051,0.0004,
130.0,453.104,0.6811200000000001,,,,,,,119.0,1.26,0.0048,0.9171,0.0004,
135.0,452.84,0.66704,,,,,,,125.0,0.85,0.0037,0.6969,0.0003,
140.0,452.488,0.63888,,,,,,,144.0,1.2,0.0028,0.7835,0.0004,
145.0,452.312,0.62744,,,,,,,149.0,1.3,0.0034,0.8917,0.0004,
150.0,452.312,0.61424,,,,,,,145.0,1.86,0.0045,1.2124,0.0006,
155.0,452.048,0.6195200000000001,,,,,,,140.0,1.45,0.0038,1.0537,0.0005,
160.0,451.96,0.5984,,,,,,,151.0,1.29,0.0048,0.9212,0.0005,
165.0,451.696,0.6019200000000001,,,,,,,153.0,1.24,0.0047,0.8278,0.0004,
170.0,451.696,0.58784,,,,,,,153.0,1.79,0.0081,1.3402,0.0007,
175.0,451.432,0.57376,,,,,,,153.0,1.57,0.0066,1.021,0.0006,
180.0,451.608,0.57024,,,,,,,144.0,1.73,0.0085,1.0556,0.0006,
185.0,451.08,0.56408,,,,,,,181.0,1.49,0.0079,0.8932,0.0005,
190.0,451.168,0.57816,,,,,,,186.0,0.98,0.0058,0.6864,0.0004,
195.0,450.904,0.57728,,,,,,,,,,,,
200.0,450.64,0.5808,,,,,,,189.0,1.32,0.0091,0.9208,0.0005,
205.0,450.904,0.58344,,,,,,,214.0,1.16,0.0075,0.7667,0.0004,
210.0,450.464,0.5720000000000001,,,,,,,233.0,1.32,0.0105,0.8875,0.0005,
215.0,450.112,0.56584,,,,,,,238.0,1.69,0.0141,1.1141,0.0006,
220.0,450.2,0.5693600000000001,,,,,,,242.0,1.17,0.015,0.9757,0.0006,
225.0,450.464,0.5693600000000001,,,,,,,247.0,1.17,0.0135,0.8061,0.0005,
230.0,449.584,0.5693600000000001,,,,,,,326.0,1.42,0.0179,0.8235,0.0005,
235.0,449.672,0.57728,,,,,,,321.0,1.26,0.0191,1.0027,0.0006,
240.0,449.848,0.57816,,,,,,,,,,,,
245.0,449.584,0.5720000000000001,,,,,,,283.0,1.05,0.019,0.8879,0.0005,
250.0,449.232,0.57376,,,,,,,277.0,0.9,0.0152,0.5955,0.0003,
255.0,449.144,0.57816,,,,,,,279.0,1.14,0.0189,0.6661,0.0004,
260.0,448.968,0.5825600000000001,,,,,,,309.0,1.13,0.0219,0.7506,0.0004,
265.0,448.792,0.57904,,,,,,,335.0,1.02,0.0233,0.7336,0.0005,
270.0,448.528,0.59048,,,,,,,343.0,1.36,0.0339,1.0201,0.0006,
