Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
0.0,,0.0,,,,,,,0.0,0.0,0.0
3.0,,0.037000000000000005,,,,,,,0.0,0.0,0.0
6.0,,0.043,,,,,,,0.0,0.0,0.0
9.0,,0.0,,,,,,,0.0,0.0,0.0
12.0,,0.037000000000000005,,,,,,,0.073,0.3,0.0
15.0,,0.059000000000000004,,,,,,,0.071,0.74,0.01
18.0,,0.688,,,,,,,0.069,1.96,0.032
21.0,,2.9619999999999997,,,,,,,0.066,3.78,0.099
24.0,,5.541,,,,,,,0.065,4.83,0.147
27.0,,6.295,,,,,,,0.063,4.87,0.139
30.0,,5.017,,,,,,,0.062,4.26,0.102
33.0,,3.2600000000000002,,,,,,,0.06,3.43,0.083
36.0,,2.073,,,,,,,0.06,2.75,0.067
39.0,,1.496,,,,,,,0.059,2.46,0.057
42.0,,1.225,,,,,,,0.059,2.23,0.047
45.0,,1.075,,,,,,,0.058,2.03,0.039
48.0,,0.9690000000000001,,,,,,,0.059,1.87,0.037
51.0,,0.941,,,,,,,0.059,1.75,0.031
54.0,,0.897,,,,,,,0.059,1.63,0.022
57.0,,0.915,,,,,,,0.06,1.57,0.026
60.0,,0.888,,,,,,,0.06,1.52,0.018
63.0,,0.8320000000000001,,,,,,,0.06,1.46,0.018
66.0,,0.8059999999999999,,,,,,,0.06,1.42,0.023
69.0,,0.782,,,,,,,0.06,1.37,0.023
72.0,,0.751,,,,,,,0.06,1.35,0.024
75.0,,0.751,,,,,,,0.06,1.32,0.019
78.0,,0.7390000000000001,,,,,,,0.06,1.32,0.022
81.0,,0.742,,,,,,,0.059,1.3,0.02
84.0,,0.716,,,,,,,0.059,1.31,0.026
87.0,,0.6940000000000001,,,,,,,0.057,1.33,0.026
90.0,,0.7000000000000001,,,,,,,0.057,1.32,0.03
93.0,,0.7290000000000001,,,,,,,0.057,1.34,0.033
96.0,,0.7270000000000001,,,,,,,0.057,1.35,0.033
99.0,,0.731,,,,,,,0.057,1.36,0.034
102.0,,0.75,,,,,,,0.056,1.36,0.035
