Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
0.0,293.9,,,,,,,,,,,,,
5.0,293.9,,,,,,,,,,,,,
10.0,293.724,,,,,,,,,,,,,
15.0,293.636,,,,,,,,,,,,,
20.0,293.724,,,,,,,,,,,,,
25.0,293.724,,,,,,,,,,,,,
30.0,293.9,,,,,,,,,,,,,
35.0,293.988,,,,,,,,,,,,,
40.0,293.636,,,,,,,,,,,,,
45.0,293.636,,,,,,,,,,,,,
50.0,293.988,,,,,,,,,,,,,
55.0,293.988,,,,,,,,,,,,,
60.0,293.636,,,,,,,,,,,,,
65.0,293.724,,,,,,,,,,,,,
70.0,293.636,,,,,,,,,,,,,
75.0,293.372,,,,,,,,,,,,,
80.0,293.724,,,,,,,,,,,,,
85.0,294.076,,,,,,,,,,,,,
90.0,293.548,,,,,,,,,,,,,
95.0,293.988,,,,,,,,,,,,,
100.0,293.636,,,,,,,,,,,,,
105.0,293.636,,,,,,,,,,,,,
110.0,293.724,,,,,,,,,,,,,
115.0,294.076,,,,,,,,,,,,,
120.0,293.988,,,,,,,,,,,,,
125.0,293.9,,,,,,,,,,,,,
130.0,293.81199999999995,,,,,,,,,,,,,
135.0,293.548,,,,,,,,,,,,,
140.0,293.81199999999995,,,,,,,,,,,,,
145.0,293.81199999999995,,,,,,,,,,,,,
150.0,293.46,,,,,,,,,,,,,
155.0,293.81199999999995,,,,,,,,,,,,,
160.0,293.46,,,,,,,,,,,,,
165.0,293.9,,,,,,,,,,,,,
170.0,293.284,,,,,,,,,,,,,
175.0,293.81199999999995,,,,,,,,,,,,,
180.0,293.46,,,,,,,,,,,,,
185.0,293.724,,,,,,,,,,,,,
190.0,293.724,,,,,,,,,,,,,
195.0,293.636,,,,,,,,,,,,,
200.0,293.372,,,,,,,,,,,,,
