Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),HRRPUA (kW/m2),CO2 (kg/kg),CO (kg/kg)
381.0,,,,,,,,,0.106,107.7,1.18,-0.844
384.0,,,,,,,,,0.105,105.9,1.18,-0.855
387.0,,,,,,,,,0.105,106.1,1.19,-0.855
390.0,,,,,,,,,0.105,105.1,1.18,-0.854
393.0,,,,,,,,,0.105,105.8,1.17,-0.875
396.0,,,,,,,,,0.104,105.5,1.19,-0.874
399.0,,,,,,,,,0.103,107.5,1.2,-0.883
402.0,,,,,,,,,0.102,104.3,1.22,-0.913
405.0,,,,,,,,,0.102,103.9,1.23,-0.887
408.0,,,,,,,,,0.102,104.3,1.22,-0.898
411.0,,,,,,,,,0.102,105.1,1.22,-0.893
414.0,,,,,,,,,0.101,104.8,1.24,-0.908
417.0,,,,,,,,,0.1,105.1,1.25,-0.924
420.0,,,,,,,,,0.1,103.6,1.25,-0.917
423.0,,,,,,,,,0.101,103.4,1.24,-0.896
426.0,,,,,,,,,0.102,104.0,1.23,-0.903
429.0,,,,,,,,,0.101,103.9,1.22,-0.893
432.0,,,,,,,,,0.101,103.9,1.24,-0.937
435.0,,,,,,,,,0.099,104.0,1.26,-0.943
438.0,,,,,,,,,0.099,103.5,1.26,-0.944
441.0,,,,,,,,,0.099,103.1,1.26,-0.953
444.0,,,,,,,,,0.099,103.7,1.27,-0.937
447.0,,,,,,,,,0.099,104.0,1.27,-0.952
450.0,,,,,,,,,0.099,104.3,1.27,-0.946
453.0,,,,,,,,,0.1,105.6,1.26,-0.936
456.0,,,,,,,,,0.1,105.5,1.26,-0.929
459.0,,,,,,,,,0.1,105.1,1.25,-0.94
462.0,,,,,,,,,0.1,105.5,1.27,-0.936
465.0,,,,,,,,,0.1,104.8,1.28,-0.937
468.0,,,,,,,,,0.1,105.1,1.27,-0.945
471.0,,,,,,,,,0.1,105.5,1.27,-0.94
474.0,,,,,,,,,0.101,105.7,1.26,-0.916
477.0,,,,,,,,,0.101,107.0,1.27,-0.916
480.0,,,,,,,,,0.101,106.9,1.27,-0.905
483.0,,,,,,,,,0.101,107.0,1.25,-0.926
486.0,,,,,,,,,0.102,107.3,1.24,-0.912
489.0,,,,,,,,,0.103,104.6,1.23,-0.895
492.0,,,,,,,,,0.103,106.6,1.23,-0.896
495.0,,,,,,,,,0.103,106.8,1.23,-0.885
498.0,,,,,,,,,0.103,107.0,1.23,-0.875
501.0,,,,,,,,,0.103,105.8,1.22,-0.889
504.0,,,,,,,,,0.103,105.9,1.21,-0.877
507.0,,,,,,,,,0.104,106.7,1.22,-0.887
510.0,,,,,,,,,0.104,105.5,1.21,-0.874
513.0,,,,,,,,,0.104,107.0,1.21,-0.868
516.0,,,,,,,,,0.104,106.2,1.21,-0.869
519.0,,,,,,,,,0.103,108.0,1.22,-0.889
522.0,,,,,,,,,0.103,107.2,1.24,-0.903
525.0,,,,,,,,,0.103,107.7,1.23,-0.894
528.0,,,,,,,,,0.104,108.1,1.23,-0.891
531.0,,,,,,,,,0.104,109.8,1.23,-0.895
534.0,,,,,,,,,0.105,109.8,1.22,-0.894
537.0,,,,,,,,,0.106,109.1,1.2,-0.88
540.0,,,,,,,,,0.106,108.3,1.2,-0.865
543.0,,,,,,,,,0.107,110.2,1.2,-0.858
546.0,,,,,,,,,0.107,110.4,1.19,-0.879
549.0,,,,,,,,,0.108,109.6,1.19,-0.869
552.0,,,,,,,,,0.109,110.8,1.19,-0.872
555.0,,,,,,,,,0.109,109.3,1.19,-0.864
558.0,,,,,,,,,0.109,108.4,1.18,-0.862
561.0,,,,,,,,,0.109,108.8,1.19,-0.872
564.0,,,,,,,,,0.109,110.0,1.18,-0.86
567.0,,,,,,,,,0.11,111.0,1.18,-0.865
570.0,,,,,,,,,0.111,110.2,1.18,-0.863
573.0,,,,,,,,,0.111,108.9,1.18,-0.866
576.0,,,,,,,,,0.111,108.8,1.18,-0.852
579.0,,,,,,,,,0.111,109.1,1.17,-0.841
582.0,,,,,,,,,0.112,110.0,1.17,-0.846
585.0,,,,,,,,,0.112,110.3,1.17,-0.845
588.0,,,,,,,,,0.111,110.3,1.17,-0.847
591.0,,,,,,,,,0.112,112.1,1.16,-0.851
594.0,,,,,,,,,0.112,111.8,1.16,-0.832
597.0,,,,,,,,,0.113,112.5,1.15,-0.835
600.0,,,,,,,,,0.114,112.3,1.16,-0.835
603.0,,,,,,,,,0.114,111.6,1.15,-0.839
606.0,,,,,,,,,0.114,112.6,1.15,-0.829
609.0,,,,,,,,,0.114,111.5,1.14,-0.832
612.0,,,,,,,,,0.114,113.1,1.14,-0.829
615.0,,,,,,,,,0.114,112.8,1.15,-0.847
618.0,,,,,,,,,0.114,114.3,1.15,-0.841
621.0,,,,,,,,,0.113,115.3,1.16,-0.85
624.0,,,,,,,,,0.112,113.5,1.18,-0.856
627.0,,,,,,,,,0.112,114.4,1.2,-0.866
630.0,,,,,,,,,0.112,113.9,1.19,-0.86
633.0,,,,,,,,,0.112,116.1,1.2,-0.858
636.0,,,,,,,,,0.112,116.3,1.2,-0.856
639.0,,,,,,,,,0.112,114.9,1.22,-0.867
642.0,,,,,,,,,0.111,115.1,1.23,-0.849
645.0,,,,,,,,,0.111,115.8,1.23,-0.866
648.0,,,,,,,,,0.111,114.8,1.24,-0.876
651.0,,,,,,,,,0.111,116.9,1.24,-0.856
654.0,,,,,,,,,0.111,117.6,1.24,-0.857
657.0,,,,,,,,,0.112,117.1,1.23,-0.836
660.0,,,,,,,,,0.113,117.6,1.22,-0.84
663.0,,,,,,,,,0.114,117.3,1.22,-0.839
666.0,,,,,,,,,0.115,119.2,1.21,-0.841
669.0,,,,,,,,,0.114,119.5,1.21,-0.834
672.0,,,,,,,,,0.114,118.8,1.21,-0.844
675.0,,,,,,,,,0.114,118.3,1.22,-0.849
678.0,,,,,,,,,0.115,118.7,1.22,-0.829
681.0,,,,,,,,,0.114,119.5,1.21,-0.83
684.0,,,,,,,,,0.114,119.2,1.22,-0.82
687.0,,,,,,,,,0.114,120.7,1.23,-0.828
690.0,,,,,,,,,0.115,117.8,1.22,-0.817
693.0,,,,,,,,,0.115,120.1,1.22,-0.833
696.0,,,,,,,,,0.115,119.7,1.23,-0.836
699.0,,,,,,,,,0.114,121.4,1.24,-0.823
702.0,,,,,,,,,0.114,120.9,1.25,-0.837
705.0,,,,,,,,,0.114,120.2,1.25,-0.822
708.0,,,,,,,,,0.115,120.6,1.26,-0.821
711.0,,,,,,,,,0.114,121.8,1.27,-0.823
714.0,,,,,,,,,0.116,123.5,1.25,-0.828
717.0,,,,,,,,,0.117,122.7,1.24,-0.825
720.0,,,,,,,,,0.118,123.6,1.24,-0.809
723.0,,,,,,,,,0.118,123.6,1.24,-0.816
726.0,,,,,,,,,0.118,123.8,1.24,-0.805
729.0,,,,,,,,,0.119,123.8,1.24,-0.793
732.0,,,,,,,,,0.119,123.3,1.24,-0.789
735.0,,,,,,,,,0.118,124.1,1.26,-0.791
738.0,,,,,,,,,0.116,124.4,1.27,-0.802
741.0,,,,,,,,,0.117,124.9,1.26,-0.799
744.0,,,,,,,,,0.117,125.3,1.26,-0.805
747.0,,,,,,,,,0.117,127.0,1.26,-0.798
750.0,,,,,,,,,0.117,124.8,1.28,-0.797
753.0,,,,,,,,,0.117,126.6,1.29,-0.802
756.0,,,,,,,,,0.117,127.1,1.3,-0.774
759.0,,,,,,,,,0.118,127.9,1.3,-0.769
762.0,,,,,,,,,0.117,128.5,1.3,-0.779
765.0,,,,,,,,,0.118,128.9,1.3,-0.763
768.0,,,,,,,,,0.119,130.0,1.3,-0.748
771.0,,,,,,,,,0.12,131.4,1.31,-0.759
774.0,,,,,,,,,0.119,131.4,1.31,-0.763
777.0,,,,,,,,,0.12,132.4,1.31,-0.77
780.0,,,,,,,,,0.12,132.7,1.31,-0.754
783.0,,,,,,,,,0.121,133.7,1.3,-0.755
786.0,,,,,,,,,0.123,133.6,1.29,-0.751
789.0,,,,,,,,,0.124,133.2,1.27,-0.756
792.0,,,,,,,,,0.124,135.4,1.28,-0.758
795.0,,,,,,,,,0.124,136.7,1.29,-0.751
798.0,,,,,,,,,0.125,136.0,1.29,-0.741
801.0,,,,,,,,,0.126,137.3,1.28,-0.737
804.0,,,,,,,,,0.126,137.5,1.28,-0.733
807.0,,,,,,,,,0.126,137.0,1.28,-0.736
810.0,,,,,,,,,0.127,139.6,1.27,-0.731
813.0,,,,,,,,,0.127,139.0,1.28,-0.73
816.0,,,,,,,,,0.128,138.9,1.27,-0.727
819.0,,,,,,,,,0.129,141.2,1.28,-0.724
822.0,,,,,,,,,0.128,138.6,1.29,-0.733
825.0,,,,,,,,,0.128,140.4,1.31,-0.731
828.0,,,,,,,,,0.129,141.8,1.3,-0.724
831.0,,,,,,,,,0.13,143.2,1.3,-0.724
834.0,,,,,,,,,0.13,144.2,1.29,-0.714
837.0,,,,,,,,,0.13,143.9,1.27,-0.712
840.0,,,,,,,,,0.131,144.8,1.27,-0.697
843.0,,,,,,,,,0.133,143.3,1.28,-0.697
846.0,,,,,,,,,0.134,143.5,1.28,-0.689
849.0,,,,,,,,,0.134,144.4,1.27,-0.673
852.0,,,,,,,,,0.135,144.9,1.27,-0.68
855.0,,,,,,,,,0.135,147.5,1.27,-0.665
858.0,,,,,,,,,0.135,148.7,1.27,-0.674
861.0,,,,,,,,,0.135,150.1,1.28,-0.67
864.0,,,,,,,,,0.135,149.6,1.28,-0.672
867.0,,,,,,,,,0.136,148.5,1.29,-0.681
870.0,,,,,,,,,0.136,150.6,1.3,-0.677
873.0,,,,,,,,,0.136,150.0,1.32,-0.672
876.0,,,,,,,,,0.137,149.6,1.31,-0.675
879.0,,,,,,,,,0.138,153.4,1.3,-0.672
882.0,,,,,,,,,0.138,153.6,1.29,-0.662
885.0,,,,,,,,,0.138,155.2,1.31,-0.659
888.0,,,,,,,,,0.137,155.2,1.33,-0.66
891.0,,,,,,,,,0.139,155.1,1.32,-0.651
894.0,,,,,,,,,0.14,155.5,1.32,-0.651
897.0,,,,,,,,,0.139,156.2,1.33,-0.649
900.0,,,,,,,,,0.138,156.4,1.34,-0.662
903.0,,,,,,,,,0.137,159.0,1.35,-0.663
906.0,,,,,,,,,0.137,161.5,1.37,-0.672
909.0,,,,,,,,,0.138,160.8,1.36,-0.674
912.0,,,,,,,,,0.139,160.6,1.35,-0.663
915.0,,,,,,,,,0.139,162.4,1.35,-0.66
918.0,,,,,,,,,0.139,161.8,1.36,-0.667
921.0,,,,,,,,,0.139,162.9,1.37,-0.67
924.0,,,,,,,,,0.139,163.6,1.38,-0.662
927.0,,,,,,,,,0.138,163.7,1.37,-0.664
930.0,,,,,,,,,0.138,162.7,1.38,-0.66
933.0,,,,,,,,,0.139,162.2,1.39,-0.659
936.0,,,,,,,,,0.138,163.2,1.39,-0.676
939.0,,,,,,,,,0.139,165.3,1.39,-0.673
942.0,,,,,,,,,0.139,165.9,1.39,-0.662
945.0,,,,,,,,,0.139,167.5,1.41,-0.665
948.0,,,,,,,,,0.138,165.1,1.42,-0.665
951.0,,,,,,,,,0.138,163.1,1.41,-0.663
954.0,,,,,,,,,0.137,164.5,1.41,-0.671
957.0,,,,,,,,,0.136,166.2,1.42,-0.674
960.0,,,,,,,,,0.135,166.8,1.43,-0.688
963.0,,,,,,,,,0.134,166.8,1.43,-0.691
966.0,,,,,,,,,0.135,167.2,1.43,-0.694
969.0,,,,,,,,,0.135,166.0,1.44,-0.687
972.0,,,,,,,,,0.135,167.9,1.44,-0.705
975.0,,,,,,,,,0.135,167.1,1.44,-0.679
978.0,,,,,,,,,0.135,166.2,1.44,-0.679
981.0,,,,,,,,,0.136,169.5,1.43,-0.667
984.0,,,,,,,,,0.136,168.7,1.42,-0.677
987.0,,,,,,,,,0.136,168.8,1.43,-0.684
990.0,,,,,,,,,0.135,170.5,1.45,-0.681
993.0,,,,,,,,,0.134,169.3,1.46,-0.708
996.0,,,,,,,,,0.134,167.1,1.47,-0.736
999.0,,,,,,,,,0.135,168.7,1.46,-0.709
1002.0,,,,,,,,,0.134,168.5,1.47,-0.715
1005.0,,,,,,,,,0.133,170.3,1.47,-0.691
1008.0,,,,,,,,,0.132,170.3,1.49,-0.7
1011.0,,,,,,,,,0.131,169.9,1.48,-0.708
1014.0,,,,,,,,,0.13,170.3,1.5,-0.707
1017.0,,,,,,,,,0.129,170.5,1.5,-0.722
1020.0,,,,,,,,,0.128,169.4,1.51,-0.728
1023.0,,,,,,,,,0.127,169.4,1.52,-0.733
1026.0,,,,,,,,,0.125,170.0,1.57,-0.756
1029.0,,,,,,,,,0.123,169.2,1.58,-0.755
1032.0,,,,,,,,,0.121,168.8,1.59,-0.761
1035.0,,,,,,,,,0.12,171.8,1.61,-0.761
1038.0,,,,,,,,,0.12,173.1,1.61,-0.78
1041.0,,,,,,,,,0.119,172.2,1.6,-0.774
1044.0,,,,,,,,,0.117,170.5,1.62,-0.801
1047.0,,,,,,,,,0.115,170.2,1.63,-0.81
1050.0,,,,,,,,,0.114,173.4,1.63,-0.811
1053.0,,,,,,,,,0.113,170.7,1.65,-0.81
1056.0,,,,,,,,,0.111,170.7,1.68,-0.835
1059.0,,,,,,,,,0.109,169.1,1.71,-0.867
1062.0,,,,,,,,,0.109,165.8,1.67,-0.872
1065.0,,,,,,,,,0.109,165.8,1.64,-0.882
1068.0,,,,,,,,,0.107,165.3,1.64,-0.897
1071.0,,,,,,,,,0.105,166.5,1.64,-0.886
1074.0,,,,,,,,,0.103,164.0,1.63,-0.893
1077.0,,,,,,,,,0.101,160.4,1.66,-0.929
1080.0,,,,,,,,,0.099,158.2,1.69,-0.955
1083.0,,,,,,,,,0.097,156.1,1.7,-0.981
1086.0,,,,,,,,,0.094,152.4,1.73,-1.006
1089.0,,,,,,,,,0.092,150.5,1.77,-1.037
1092.0,,,,,,,,,0.091,150.1,1.76,-1.058
1095.0,,,,,,,,,0.089,148.2,1.77,-1.067
1098.0,,,,,,,,,0.087,147.9,1.79,-1.092
1101.0,,,,,,,,,0.086,144.3,1.81,-1.097
1104.0,,,,,,,,,0.086,144.1,1.82,-1.102
1107.0,,,,,,,,,0.085,140.7,1.8,-1.108
1110.0,,,,,,,,,0.083,139.3,1.83,-1.128
1113.0,,,,,,,,,0.081,139.8,1.86,-1.17
1116.0,,,,,,,,,0.08,137.8,1.84,-1.187
1119.0,,,,,,,,,0.079,135.9,1.86,-1.218
1122.0,,,,,,,,,0.077,137.4,1.88,-1.24
1125.0,,,,,,,,,0.075,132.6,1.91,-1.294
1128.0,,,,,,,,,0.073,131.1,1.91,-1.307
1131.0,,,,,,,,,0.071,129.0,1.93,-1.347
1134.0,,,,,,,,,0.069,129.0,1.95,-1.361
1137.0,,,,,,,,,0.067,128.7,1.97,-1.417
1140.0,,,,,,,,,0.065,126.0,2.0,-1.483
1143.0,,,,,,,,,0.063,122.5,2.03,-1.542
1146.0,,,,,,,,,0.061,121.4,2.05,-1.593
1149.0,,,,,,,,,0.059,121.1,2.1,-1.653
1152.0,,,,,,,,,0.056,118.5,2.15,-1.698
1155.0,,,,,,,,,0.053,116.1,2.23,-1.796
1158.0,,,,,,,,,0.051,113.4,2.29,-1.882
1161.0,,,,,,,,,0.049,110.8,2.3,-1.971
1164.0,,,,,,,,,0.047,109.1,2.3,-2.04
1167.0,,,,,,,,,0.046,107.1,2.34,-2.127
1170.0,,,,,,,,,0.043,104.4,2.4,-2.238
1173.0,,,,,,,,,0.042,103.6,2.44,-2.328
1176.0,,,,,,,,,0.04,98.5,2.43,-2.439
1179.0,,,,,,,,,0.04,96.1,2.43,-2.475
1182.0,,,,,,,,,0.038,94.8,2.51,-2.57
1185.0,,,,,,,,,0.037,90.3,2.51,-2.667
1188.0,,,,,,,,,0.037,89.2,2.42,-2.646
1191.0,,,,,,,,,0.037,88.9,2.34,-2.626
1194.0,,,,,,,,,0.036,88.1,2.38,-2.676
1197.0,,,,,,,,,0.035,87.3,2.43,-2.727
1200.0,,,,,,,,,0.035,84.9,2.48,-2.773
1203.0,,,,,,,,,0.034,80.9,2.43,-2.823
1206.0,,,,,,,,,0.033,81.6,2.32,-2.898
1209.0,,,,,,,,,0.032,80.3,2.27,-2.965
1212.0,,,,,,,,,0.031,80.9,2.28,-3.147
1215.0,,,,,,,,,0.031,78.6,2.25,-3.139
1218.0,,,,,,,,,0.031,74.3,2.25,-3.166
1221.0,,,,,,,,,0.03,70.1,2.28,-3.304
1224.0,,,,,,,,,0.029,65.9,2.29,-3.314
1227.0,,,,,,,,,0.03,64.2,2.24,-3.258
