Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
0.0,299.4,,,,,,,,,,,,,
5.0,299.4,,,,,,,,,,,,,
10.0,299.4,0.01496,,,,,,,100.0,1.21,0.0007,2.2025,0.004,
15.0,299.048,0.21824,,,,,,,132.0,1.14,0.0002,0.9633,0.0027,
20.0,298.16799999999995,1.07536,,,,,,,165.0,1.02,0.0009,0.6919,0.0009,
25.0,297.64,1.76088,,,,,,,198.0,1.14,0.0009,0.7637,0.0011,
30.0,296.672,2.06976,,,,,,,231.0,1.58,0.0036,1.1348,0.0018,
35.0,296.584,2.13576,,,,,,,263.0,1.71,0.0038,1.2741,0.002,
40.0,296.32,2.19296,,,,,,,296.0,1.47,0.006,1.0316,0.0021,
45.0,295.528,2.3232,,,,,,,331.0,1.24,0.0048,0.77,0.0017,
50.0,294.296,2.5000800000000005,,,,,,,367.0,1.05,0.0066,0.6758,0.0019,
55.0,293.944,2.50272,,,,,,,378.0,1.1,0.0074,0.7088,0.0025,
60.0,293.152,2.442,,,,,,,380.0,1.22,0.0117,0.8009,0.0046,
65.0,292.536,2.30472,,,,,,,404.0,0.97,0.0103,0.651,0.0031,
70.0,291.92,2.1762400000000004,,,,,,,439.0,0.95,0.0128,0.6032,0.0034,
75.0,291.04,1.98176,,,,,,,529.0,0.97,0.0146,0.6685,0.0041,
80.0,290.512,1.83216,,,,,,,550.0,1.2,0.0203,0.8244,0.0048,
85.0,290.248,1.7318400000000005,,,,,,,537.0,1.41,0.0256,0.9817,0.0061,
90.0,290.072,1.6588,,,,,,,551.0,1.25,0.0223,0.8987,0.0046,
95.0,289.456,1.5470400000000002,,,,,,,576.0,1.07,0.0203,0.7574,0.0039,
100.0,288.928,1.46696,,,,,,,547.0,1.21,0.0216,0.8716,0.0036,
105.0,288.664,1.39128,,,,,,,482.0,1.43,0.0267,1.0468,0.0047,
110.0,288.576,1.31824,,,,,,,427.0,1.05,0.0177,0.7467,0.0032,
115.0,288.136,1.24256,,,,,,,401.0,0.79,0.0138,0.5606,0.0019,
120.0,287.344,1.1880000000000002,,,,,,,436.0,0.85,0.0125,0.6081,0.0022,
125.0,286.904,1.15368,,,,,,,423.0,1.2,0.0184,0.8234,0.0023,
130.0,287.08,1.10704,,,,,,,377.0,1.86,0.024,1.3898,0.003,
135.0,286.816,1.05072,,,,,,,329.0,1.44,0.0192,1.0389,0.0023,
140.0,286.552,1.00144,,,,,,,281.0,1.15,0.0109,0.7628,0.0015,
145.0,286.112,0.9548,,,,,,,238.0,0.99,0.0097,0.6718,0.0013,
150.0,286.112,0.9152,,,,,,,198.0,0.77,0.0055,0.5426,0.0009,
155.0,285.496,0.88704,,,,,,,178.0,0.98,0.0072,0.6961,0.0013,
160.0,285.056,0.8421600000000001,,,,,,,147.0,1.01,0.0054,0.712,0.0012,
165.0,285.232,0.81576,,,,,,,123.0,1.98,0.0111,1.417,0.0026,
170.0,284.88,0.7629600000000001,,,,,,,110.0,1.52,0.0058,1.0039,0.0019,
175.0,284.968,0.73744,,,,,,,93.0,0.94,0.0037,0.6302,0.0013,
180.0,284.352,0.7348,,,,,,,104.0,1.41,0.0042,0.8049,0.0018,
185.0,284.176,0.70048,,,,,,,87.0,1.16,0.0037,0.7284,0.0015,
190.0,284.44,0.67144,,,,,,,,,,,,
195.0,283.912,0.65824,,,,,,,49.0,1.85,0.0053,1.2009,0.0027,
200.0,284.26399999999995,0.6292000000000001,,,,,,,38.0,0.84,0.0019,0.5174,0.0013,
205.0,283.736,0.6116,,,,,,,28.0,1.06,0.0025,0.6659,0.0016,
210.0,283.296,0.5940000000000001,,,,,,,20.0,0.89,0.0024,0.7042,0.0015,
215.0,283.472,0.56232,,,,,,,13.0,0.8,0.0023,0.6638,0.0016,
220.0,283.384,0.5482400000000001,,,,,,,8.0,1.11,0.0043,0.8173,0.0022,
225.0,282.67999999999995,0.53856,,,,,,,9.0,1.06,0.0038,0.6852,0.002,
230.0,282.944,0.52712,,,,,,,7.0,1.36,0.0053,1.0555,0.0028,
235.0,282.856,0.52712,,,,,,,6.0,0.75,0.0028,0.5194,0.0015,
240.0,282.67999999999995,0.506,,,,,,,5.0,0.53,0.0019,0.3405,0.001,
245.0,281.712,0.5148,,,,,,,5.0,0.66,0.0024,0.3359,0.0013,
250.0,281.888,0.50072,,,,,,,4.0,1.0,0.0047,0.648,0.0021,
255.0,281.976,0.50248,,,,,,,3.0,0.91,0.005,0.6925,0.0021,
260.0,281.79999999999995,0.4752,,,,,,,4.0,0.77,0.0035,0.5271,0.0016,
265.0,281.096,0.4928,,,,,,,6.0,0.71,0.0035,0.5454,0.0015,
270.0,281.36,0.49016,,,,,,,6.0,1.47,0.0069,0.8942,0.0026,
275.0,281.184,0.4796,,,,,,,6.0,1.94,0.0097,1.0909,0.0037,
280.0,281.184,0.47784,,,,,,,8.0,0.65,0.0036,0.392,0.0014,
285.0,280.744,0.48136,,,,,,,6.0,1.45,0.0073,0.7789,0.0029,
