Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
115.0,282.244,0.7233600000000001,,,,,,,262.0,5.68,0.0424,4.0399,0.0091,
120.0,282.684,0.65736,,,,,,,182.0,9.57,0.0766,6.3839,0.0161,
125.0,282.596,0.6265600000000001,,,,,,,121.0,1.2,0.0058,0.9733,0.0022,
130.0,282.50800000000004,0.57728,,,,,,,73.0,0.47,0.0027,0.4022,0.001,
135.0,281.62800000000004,0.5332800000000001,,,,,,,72.0,0.78,0.0022,0.5339,0.0014,
140.0,281.716,0.4928,,,,,,,42.0,1.95,0.0057,1.2873,0.0037,
145.0,281.98,0.44968,,,,,,,22.0,8.86,0.0274,5.0043,0.017,
150.0,281.98,0.43824,,,,,,,16.0,1.0,0.003,0.509,0.0019,
155.0,281.452,0.4021600000000001,,,,,,,18.0,0.76,0.0031,0.3597,0.0017,
160.0,281.18800000000005,0.3872,,,,,,,13.0,1.19,0.006,0.726,0.0035,
165.0,281.452,0.37664,,,,,,,12.0,23.77,0.1868,14.7665,0.0714,
170.0,281.452,0.35992,,,,,,,11.0,24.18,0.1861,12.8604,0.0696,
175.0,281.36400000000003,0.34848,,,,,,,13.0,0.91,0.0099,0.4694,0.0023,
180.0,281.36400000000003,0.35288,,,,,,,37.0,0.72,0.0082,0.4427,0.0021,
185.0,280.74800000000005,0.33792,,,,,,,31.0,1.36,0.0196,0.6885,0.0041,
190.0,280.92400000000004,0.352,,,,,,,46.0,5.28,0.0706,3.5257,0.0149,
195.0,281.18800000000005,0.33704,,,,,,,43.0,25.66,0.3457,19.2063,0.06,
200.0,281.1,0.3388,,,,,,,38.0,3.66,0.0609,2.8623,0.0107,
205.0,280.92400000000004,0.35992,,,,,,,31.0,1.09,0.013,0.6265,0.0024,
210.0,280.92400000000004,0.3608,,,,,,,25.0,1.14,0.0137,0.8958,0.0024,
215.0,280.66,0.36344,,,,,,,23.0,0.84,0.0083,0.5984,0.0016,
220.0,280.572,0.36168,,,,,,,17.0,0.83,0.0097,0.6424,0.0019,
225.0,280.22,0.3828,,,,,,,17.0,1.82,0.0171,1.2887,0.004,
230.0,280.48400000000004,0.39424,,,,,,,13.0,0.86,0.0076,0.6224,0.0017,
235.0,280.396,0.39776,,,,,,,16.0,1.19,0.0072,0.9244,0.0024,
240.0,279.78000000000003,0.40744,,,,,,,20.0,0.69,0.0049,0.6351,0.0015,
245.0,280.04400000000004,0.41712,,,,,,,20.0,1.71,0.009,1.6342,0.0031,
250.0,279.78000000000003,0.42416,,,,,,,18.0,2.51,0.0126,1.987,0.0042,
255.0,279.956,0.41008,,,,,,,16.0,1.41,0.0052,1.0788,0.0021,
260.0,279.516,0.42856,,,,,,,14.0,0.7,0.0031,0.6473,0.0013,
265.0,279.60400000000004,0.4444,,,,,,,13.0,0.63,0.002,0.5868,0.001,
270.0,279.076,0.45144,,,,,,,27.0,0.68,0.002,0.597,0.001,
275.0,279.076,0.46552,,,,,,,30.0,0.8,0.0019,0.7634,0.0012,
280.0,278.636,0.4752,,,,,,,29.0,5.75,0.0124,5.1768,0.0083,
285.0,278.90000000000003,0.48136,,,,,,,27.0,2.07,0.0048,1.9467,0.0032,
290.0,278.988,0.5077600000000001,,,,,,,24.0,1.3,0.0027,1.2593,0.0018,
295.0,278.548,0.50512,,,,,,,24.0,0.9,0.0011,0.7948,0.0012,
300.0,278.196,0.5209600000000001,,,,,,,22.0,0.8,0.001,0.6693,0.0011,
305.0,278.284,0.55,,,,,,,18.0,1.42,0.0016,1.1215,0.0018,
310.0,278.02000000000004,0.56496,,,,,,,16.0,0.86,0.0009,0.6878,0.0012,
315.0,277.932,0.5676,,,,,,,16.0,0.58,0.0007,0.5797,0.0013,
320.0,277.14000000000004,0.57816,,,,,,,18.0,0.58,0.0007,0.5546,0.0014,
325.0,277.14000000000004,0.5860799999999999,,,,,,,21.0,0.55,0.0009,0.46,0.0012,
330.0,276.70000000000005,0.59048,,,,,,,26.0,0.87,0.0015,0.7782,0.0025,
335.0,276.172,0.6019200000000001,,,,,,,28.0,0.98,0.0016,0.807,0.0039,
340.0,276.43600000000004,0.61336,,,,,,,26.0,1.09,0.0018,0.9507,0.006,
345.0,276.172,0.5966400000000001,,,,,,,25.0,0.76,0.0022,0.6701,0.0055,
350.0,275.732,0.60544,,,,,,,27.0,0.48,0.0013,0.3952,0.0039,
355.0,275.29200000000003,0.6063200000000001,,,,,,,121.0,0.59,0.0019,0.4724,0.0054,
360.0,274.764,0.6045600000000001,,,,,,,249.0,0.93,0.003,0.7895,0.0095,
365.0,274.85200000000003,0.61424,,,,,,,253.0,11.69,0.048,9.6447,0.1475,
370.0,274.764,0.6177600000000001,,,,,,,235.0,19.09,0.0767,15.7301,0.2845,
375.0,275.11600000000004,0.6116,,,,,,,202.0,4.19,0.0239,3.56,0.0618,
380.0,274.588,0.60984,,,,,,,172.0,2.25,0.0125,1.9983,0.0387,
385.0,274.764,0.6327200000000001,,,,,,,138.0,0.94,0.0066,0.8989,0.0176,
390.0,274.5,0.64592,,,,,,,110.0,1.01,0.007,0.9813,0.0205,
395.0,274.06,0.6512,,,,,,,91.0,0.81,0.0059,0.7778,0.0189,
400.0,273.884,0.6529600000000001,,,,,,,87.0,1.23,0.0081,1.0656,0.0232,
405.0,273.708,0.6767200000000001,,,,,,,94.0,1.49,0.0109,1.2672,0.0315,
410.0,273.708,0.7040000000000001,,,,,,,99.0,1.14,0.0081,0.9692,0.0231,
415.0,273.356,0.7392000000000001,,,,,,,113.0,0.62,0.0049,0.5348,0.0123,
420.0,272.916,0.74536,,,,,,,123.0,0.63,0.0051,0.5656,0.0157,
425.0,272.036,0.76208,,,,,,,140.0,0.84,0.0073,0.7625,0.0212,
430.0,272.38800000000003,0.7744000000000001,,,,,,,148.0,0.85,0.007,0.6815,0.0193,
435.0,272.124,0.79112,,,,,,,161.0,0.92,0.0087,0.8191,0.0242,
440.0,271.332,0.80256,,,,,,,185.0,0.77,0.0069,0.7035,0.0179,
445.0,271.156,0.8254400000000001,,,,,,,202.0,0.87,0.009,0.753,0.0199,
450.0,271.06800000000004,0.8439200000000001,,,,,,,212.0,0.97,0.0099,0.8925,0.0224,
455.0,270.62800000000004,0.8606400000000001,,,,,,,238.0,0.95,0.0097,0.8668,0.0216,
460.0,270.188,0.8703200000000001,,,,,,,258.0,0.79,0.0085,0.7864,0.0224,
465.0,270.1,0.8817600000000001,,,,,,,265.0,1.06,0.0117,1.0546,0.0311,
470.0,269.572,0.91256,,,,,,,283.0,1.01,0.011,0.9754,0.0242,
475.0,269.572,0.93456,,,,,,,303.0,0.83,0.0098,0.809,0.0177,
480.0,268.956,0.9504,,,,,,,344.0,0.98,0.0107,0.8755,0.0219,
485.0,268.692,0.96184,,,,,,,386.0,1.03,0.012,0.877,0.0225,
490.0,268.516,0.98032,,,,,,,402.0,1.27,0.0154,1.2156,0.0336,
495.0,268.34000000000003,0.9856,,,,,,,397.0,1.27,0.0161,1.2433,0.0324,
500.0,267.988,0.99264,,,,,,,373.0,1.01,0.0126,0.9523,0.0266,
505.0,267.812,1.01904,,,,,,,346.0,0.86,0.0113,0.8677,0.0219,
510.0,267.284,1.0155200000000002,,,,,,,331.0,0.73,0.0091,0.7024,0.0163,
515.0,266.932,1.04104,,,,,,,321.0,0.7,0.0084,0.6241,0.0148,
520.0,266.31600000000003,1.0384,,,,,,,329.0,0.79,0.0098,0.7544,0.0176,
525.0,265.964,1.06744,,,,,,,346.0,0.85,0.0103,0.7818,0.0182,
530.0,265.788,1.07976,,,,,,,358.0,1.1,0.0125,1.0017,0.0216,
535.0,265.348,1.10264,,,,,,,354.0,1.12,0.0128,1.0045,0.0212,
540.0,264.99600000000004,1.11936,,,,,,,351.0,1.03,0.0114,0.8981,0.0231,
545.0,264.82000000000005,1.12816,,,,,,,339.0,0.82,0.0095,0.7602,0.0171,
550.0,264.29200000000003,1.16688,,,,,,,345.0,0.79,0.0092,0.7264,0.015,
555.0,263.588,1.18008,,,,,,,352.0,0.74,0.009,0.717,0.0154,
560.0,263.41200000000003,1.1968,,,,,,,342.0,0.97,0.0107,0.8551,0.0163,
565.0,262.884,1.22936,,,,,,,330.0,0.95,0.0112,0.8414,0.0166,
570.0,262.708,1.2795200000000002,,,,,,,338.0,0.78,0.0089,0.7278,0.0127,
575.0,262.004,1.29536,,,,,,,366.0,0.72,0.0083,0.6684,0.0128,
580.0,261.476,1.32968,,,,,,,384.0,0.81,0.0089,0.7097,0.0123,
585.0,260.77200000000005,1.36136,,,,,,,425.0,1.0,0.0113,0.8804,0.0142,
590.0,260.77200000000005,1.39392,,,,,,,472.0,0.93,0.01,0.7656,0.013,
595.0,260.244,1.41856,,,,,,,515.0,1.12,0.0128,0.9613,0.0146,
600.0,259.36400000000003,1.46696,,,,,,,600.0,1.18,0.0133,1.0285,0.0161,
605.0,259.54,1.49688,,,,,,,618.0,1.18,0.0139,1.0542,0.0142,
610.0,259.276,1.52856,,,,,,,614.0,1.61,0.0183,1.4174,0.0186,
615.0,258.48400000000004,1.55936,,,,,,,623.0,1.18,0.0135,1.0413,0.0139,
620.0,258.48400000000004,1.5954400000000002,,,,,,,608.0,1.09,0.0118,0.8734,0.0122,
625.0,257.956,1.6403200000000002,,,,,,,645.0,1.27,0.0135,1.0341,0.0129,
630.0,257.252,1.66848,,,,,,,679.0,1.07,0.0114,0.8512,0.0092,
635.0,257.076,1.69488,,,,,,,669.0,1.52,0.0155,1.1884,0.0129,
640.0,256.548,1.73096,,,,,,,658.0,1.5,0.0154,1.2172,0.0143,
645.0,256.636,1.7538400000000005,,,,,,,640.0,1.21,0.013,0.9779,0.0115,
650.0,255.844,1.78816,,,,,,,622.0,1.13,0.0122,0.9045,0.0099,
655.0,255.31600000000003,1.8172,,,,,,,593.0,1.01,0.0109,0.7845,0.0084,
660.0,254.96400000000003,1.86296,,,,,,,589.0,1.08,0.0112,0.8118,0.0083,
665.0,254.348,1.88936,,,,,,,612.0,0.98,0.0105,0.7625,0.0075,
670.0,253.644,1.92808,,,,,,,639.0,1.18,0.0121,0.9249,0.0088,
675.0,253.028,1.98176,,,,,,,664.0,1.41,0.0142,1.073,0.0097,
680.0,253.11600000000004,2.0372000000000003,,,,,,,651.0,1.39,0.0138,1.0615,0.0079,
685.0,252.50000000000003,2.0812,,,,,,,630.0,1.4,0.0134,1.0248,0.0067,
690.0,251.70800000000003,2.15776,,,,,,,625.0,1.14,0.0107,0.8311,0.0046,
695.0,251.356,2.2352000000000003,,,,,,,624.0,1.07,0.0098,0.7744,0.0046,
700.0,250.652,2.2668800000000005,,,,,,,629.0,1.21,0.0109,0.8924,0.005,
705.0,249.772,2.33992,,,,,,,620.0,1.29,0.011,0.8973,0.0047,
710.0,249.59600000000003,2.41912,,,,,,,619.0,1.31,0.0114,0.9281,0.0057,
715.0,248.98,2.47896,,,,,,,631.0,1.21,0.0106,0.8322,0.0046,
720.0,248.276,2.50712,,,,,,,651.0,1.19,0.0103,0.8271,0.0044,
725.0,247.22000000000003,2.56872,,,,,,,661.0,1.32,0.0115,0.9192,0.0044,
730.0,247.22000000000003,2.63648,,,,,,,634.0,1.34,0.0114,0.911,0.0045,
735.0,246.516,2.7042400000000004,,,,,,,608.0,1.35,0.0118,0.9492,0.0046,
740.0,245.54800000000003,2.7526400000000004,,,,,,,609.0,1.09,0.0093,0.7043,0.0035,
745.0,244.932,2.81512,,,,,,,627.0,1.1,0.0097,0.7291,0.0035,
750.0,244.052,2.8784800000000006,,,,,,,648.0,1.31,0.0111,0.843,0.0038,
755.0,243.348,2.89696,,,,,,,653.0,1.41,0.0126,0.9262,0.0047,
760.0,242.99600000000004,2.9356800000000005,,,,,,,641.0,1.47,0.0128,0.9614,0.0051,
765.0,242.29200000000003,2.99112,,,,,,,636.0,1.35,0.0121,0.8733,0.0037,
770.0,241.41200000000003,3.00872,,,,,,,636.0,1.21,0.0107,0.7679,0.0038,
775.0,240.62000000000003,3.0500800000000003,,,,,,,622.0,1.22,0.0116,0.801,0.0039,
780.0,239.91600000000005,3.08792,,,,,,,607.0,1.3,0.0119,0.8394,0.0035,
785.0,239.3,3.0580000000000003,,,,,,,576.0,1.3,0.0119,0.8268,0.0036,
790.0,238.50800000000004,3.1592,,,,,,,574.0,1.23,0.0111,0.768,0.0032,
795.0,237.628,3.168,,,,,,,583.0,1.13,0.0103,0.6944,0.0031,
800.0,236.66000000000005,3.18472,,,,,,,607.0,1.28,0.0117,0.8173,0.0032,
805.0,235.78000000000003,3.18296,,,,,,,600.0,1.44,0.0132,0.904,0.0037,
810.0,235.516,3.1820800000000005,,,,,,,580.0,1.59,0.0144,0.9691,0.0035,
815.0,234.812,3.21288,,,,,,,566.0,1.35,0.012,0.8188,0.0031,
820.0,234.02000000000004,3.2472000000000003,,,,,,,560.0,1.25,0.011,0.7527,0.003,
825.0,232.87600000000003,3.212,,,,,,,561.0,1.3,0.0115,0.7761,0.0036,
830.0,232.436,3.2296,,,,,,,541.0,1.37,0.0121,0.814,0.0034,
835.0,231.73200000000003,3.2454400000000003,,,,,,,519.0,1.42,0.0125,0.8481,0.0032,
840.0,230.94000000000003,3.24192,,,,,,,496.0,1.26,0.0109,0.7464,0.0027,
845.0,229.97200000000004,3.2516000000000003,,,,,,,475.0,1.23,0.01,0.694,0.0021,
850.0,229.092,3.3017600000000003,,,,,,,472.0,1.09,0.0093,0.6448,0.0021,
855.0,228.212,3.31936,,,,,,,484.0,1.16,0.0094,0.681,0.0022,
860.0,227.068,3.25952,,,,,,,508.0,1.28,0.0103,0.7568,0.0024,
865.0,226.54,3.2700800000000005,,,,,,,506.0,1.35,0.0111,0.8292,0.0027,
870.0,225.836,3.30528,,,,,,,500.0,1.6,0.0124,0.9414,0.0025,
875.0,225.044,3.26832,,,,,,,506.0,1.36,0.0102,0.7769,0.0024,
880.0,224.428,3.4152800000000005,,,,,,,525.0,1.27,0.0097,0.7271,0.0024,
885.0,223.284,3.36424,,,,,,,560.0,1.43,0.011,0.8198,0.0027,
890.0,222.492,3.3448800000000003,,,,,,,584.0,1.68,0.0129,0.9616,0.0025,
895.0,222.228,3.34136,,,,,,,591.0,1.92,0.0146,1.1075,0.0031,
900.0,221.7,3.31232,,,,,,,573.0,1.99,0.0152,1.1618,0.0033,
905.0,220.908,3.30792,,,,,,,549.0,1.78,0.0133,1.0285,0.003,
910.0,220.556,3.29472,,,,,,,513.0,1.55,0.0117,0.8553,0.002,
915.0,219.85200000000003,3.2788800000000005,,,,,,,476.0,1.5,0.011,0.8072,0.002,
920.0,218.884,3.2366400000000004,,,,,,,440.0,1.38,0.0104,0.7478,0.0019,
925.0,218.26800000000003,3.14776,,,,,,,408.0,1.36,0.0099,0.7474,0.0019,
930.0,217.652,3.0808800000000005,,,,,,,391.0,1.38,0.0104,0.7908,0.0017,
935.0,216.772,3.05712,,,,,,,392.0,1.36,0.0093,0.7348,0.0017,
940.0,216.068,3.00256,,,,,,,395.0,1.48,0.0103,0.7736,0.0017,
945.0,215.452,2.93392,,,,,,,420.0,1.66,0.0111,0.886,0.0019,
950.0,215.1,2.8688,,,,,,,419.0,1.73,0.0121,0.9147,0.0024,
955.0,214.48400000000004,2.79576,,,,,,,404.0,2.07,0.0142,1.1034,0.0027,
960.0,213.956,2.70336,,,,,,,390.0,1.82,0.0129,0.9384,0.0026,
965.0,213.868,2.6206400000000003,,,,,,,349.0,1.7,0.0121,0.8758,0.0024,
970.0,213.076,2.49832,,,,,,,334.0,1.57,0.0117,0.8537,0.0023,
975.0,212.636,2.3848000000000003,,,,,,,324.0,1.32,0.0094,0.7013,0.0017,
980.0,212.19600000000003,2.26072,,,,,,,305.0,1.62,0.0126,0.8685,0.0024,
985.0,211.58,2.15248,,,,,,,289.0,1.84,0.0132,0.9846,0.0026,
990.0,211.58,2.02576,,,,,,,271.0,1.74,0.0132,0.935,0.0026,
995.0,211.14,1.91224,,,,,,,258.0,1.77,0.0128,0.9211,0.003,
1000.0,210.612,1.87528,,,,,,,239.0,1.69,0.0128,0.8785,0.0032,
1005.0,210.26,1.80312,,,,,,,226.0,1.67,0.0128,0.89,0.0032,
1010.0,210.17200000000005,1.7362400000000002,,,,,,,211.0,1.44,0.0115,0.7707,0.0027,
1015.0,209.556,1.67728,,,,,,,214.0,1.52,0.0125,0.7632,0.003,
1020.0,209.028,1.66408,,,,,,,228.0,1.64,0.0138,0.8014,0.0037,
1025.0,209.028,1.63592,,,,,,,216.0,1.99,0.0177,1.0008,0.0041,
1030.0,208.764,1.60072,,,,,,,207.0,2.29,0.0216,1.2269,0.0054,
1035.0,208.41200000000003,1.5382400000000005,,,,,,,195.0,1.57,0.0151,0.802,0.0038,
1040.0,208.23600000000005,1.5171200000000002,,,,,,,198.0,1.48,0.014,0.7583,0.0035,
1045.0,207.70800000000003,1.5426400000000002,,,,,,,212.0,1.32,0.014,0.6819,0.0031,
1050.0,207.444,1.49776,,,,,,,213.0,1.69,0.0177,0.8842,0.0048,
1055.0,207.004,1.46256,,,,,,,213.0,2.16,0.0224,1.0924,0.0057,
1060.0,207.18,1.44408,,,,,,,203.0,1.69,0.0181,0.941,0.0044,
1065.0,206.74,1.44056,,,,,,,212.0,1.87,0.0199,0.9847,0.0049,
1070.0,206.212,1.41328,,,,,,,229.0,1.42,0.0151,0.6966,0.0036,
1075.0,206.212,1.41328,,,,,,,225.0,1.9,0.0208,1.0256,0.0044,
1080.0,205.772,1.3904,,,,,,,216.0,2.19,0.0247,1.1709,0.0054,
1085.0,205.68400000000003,1.3464,,,,,,,194.0,1.65,0.0192,0.8724,0.0048,
1090.0,205.42,1.33408,,,,,,,177.0,1.59,0.0184,0.7556,0.0049,
1095.0,205.068,1.33496,,,,,,,165.0,0.97,0.0121,0.4781,0.0026,
1100.0,204.62800000000004,1.32352,,,,,,,183.0,0.99,0.0123,0.5122,0.0028,
1105.0,203.92400000000004,1.3015200000000002,,,,,,,214.0,1.34,0.017,0.651,0.0039,
1110.0,203.836,1.26896,,,,,,,218.0,2.07,0.0269,0.9397,0.0062,
1115.0,203.836,1.298,,,,,,,217.0,2.53,0.0341,1.1706,0.0075,
1120.0,203.66000000000005,1.27336,,,,,,,213.0,1.81,0.0243,0.915,0.0057,
1125.0,203.132,1.2408,,,,,,,225.0,1.46,0.0202,0.6897,0.0046,
1130.0,203.04400000000004,1.24256,,,,,,,230.0,1.25,0.0175,0.6382,0.0037,
1135.0,202.692,1.24256,,,,,,,226.0,1.85,0.0258,0.9387,0.0057,
1140.0,202.252,1.23376,,,,,,,235.0,1.78,0.024,0.8134,0.0049,
1145.0,202.42800000000005,1.22936,,,,,,,237.0,1.73,0.0238,0.8326,0.0052,
1150.0,201.988,1.21,,,,,,,267.0,2.09,0.0303,1.078,0.0069,
1155.0,201.724,1.19064,,,,,,,282.0,2.05,0.0284,0.9318,0.0071,
1160.0,201.724,1.17216,,,,,,,311.0,2.69,0.0391,1.3877,0.0099,
1165.0,201.636,1.17216,,,,,,,318.0,2.38,0.0347,1.0919,0.0077,
1170.0,201.284,1.14048,,,,,,,330.0,3.04,0.0454,1.4423,0.0101,
1175.0,201.108,1.15016,,,,,,,321.0,2.17,0.0346,1.1125,0.008,
1180.0,201.372,1.1343200000000002,,,,,,,300.0,2.7,0.0423,1.3596,0.0086,
1185.0,200.75600000000003,1.1352,,,,,,,270.0,2.09,0.0334,0.9004,0.007,
1190.0,200.75600000000003,1.13168,,,,,,,240.0,1.68,0.028,0.739,0.0058,
1195.0,200.492,1.08944,,,,,,,225.0,1.64,0.0273,0.7881,0.0065,
1200.0,200.404,1.0665600000000002,,,,,,,209.0,1.37,0.0237,0.6895,0.0055,
1205.0,199.788,1.0648,,,,,,,216.0,1.62,0.0289,0.7776,0.0065,
1210.0,199.876,1.056,,,,,,,215.0,1.54,0.0276,0.7241,0.0059,
1215.0,199.7,1.02608,,,,,,,231.0,2.24,0.0408,1.1062,0.0079,
1220.0,199.348,1.01024,,,,,,,244.0,1.86,0.0358,0.8468,0.0077,
1225.0,199.348,0.97504,,,,,,,236.0,2.19,0.0422,0.9388,0.0091,
1230.0,199.17200000000005,0.96624,,,,,,,238.0,2.04,0.0432,1.0697,0.0092,
1235.0,199.084,0.92576,,,,,,,230.0,1.76,0.0369,0.8561,0.0076,
1240.0,198.82,0.8923200000000001,,,,,,,220.0,2.09,0.0454,0.9434,0.0119,
1245.0,198.644,0.90552,,,,,,,196.0,1.76,0.0379,0.8549,0.0101,
1250.0,198.73200000000003,0.8624,,,,,,,180.0,1.86,0.0413,0.8792,0.0117,
1255.0,198.29200000000003,0.84304,,,,,,,220.0,1.32,0.0326,0.683,0.0089,
1260.0,198.204,0.83248,,,,,,,221.0,1.52,0.0366,0.742,0.01,
1265.0,197.94000000000003,0.8087200000000001,,,,,,,,,,,,
1270.0,198.028,0.79904,,,,,,,173.0,2.55,0.0608,1.2088,0.0167,
1275.0,198.11600000000004,0.7761600000000001,,,,,,,163.0,1.22,0.0305,0.5671,0.0088,
1280.0,197.676,0.74624,,,,,,,180.0,1.24,0.0311,0.5946,0.0086,
1285.0,197.148,0.74888,,,,,,,136.0,2.11,0.0525,0.8965,0.016,
1290.0,197.5,0.71368,,,,,,,,,,,,
1295.0,197.588,0.6908000000000001,,,,,,,,,,,,
1300.0,197.148,0.6855200000000001,,,,,,,,,,,,
1305.0,197.41200000000003,0.65912,,,,,,,100.0,1.04,0.0308,0.4235,0.0117,
1310.0,197.236,0.6371200000000001,,,,,,,88.0,2.1,0.0657,0.9076,0.0254,
1315.0,196.62,0.616,,,,,,,107.0,1.53,0.0464,0.6439,0.0206,
1320.0,197.06,0.5764,,,,,,,94.0,1.3,0.0399,0.5702,0.0194,
1325.0,196.884,0.55704,,,,,,,,,,,,
1330.0,196.356,0.53064,,,,,,,102.0,1.19,0.0409,0.5191,0.0301,
1335.0,196.796,0.5016,,,,,,,,,,,,
1340.0,196.444,0.47608,,,,,,,,,,,,
1345.0,196.62,0.4664,,,,,,,55.0,1.34,0.043,0.5541,0.031,
1350.0,196.53200000000004,0.44792,,,,,,,39.0,1.42,0.0506,0.6406,0.046,
1355.0,196.092,0.43208,,,,,,,24.0,0.98,0.0332,0.3341,0.0272,
1360.0,196.18,0.41272,,,,,,,22.0,0.69,0.0237,0.2054,0.0207,
1365.0,196.004,0.38456,,,,,,,5.0,0.67,0.0253,0.1572,0.0224,
1370.0,195.476,0.37048,,,,,,,,,,,,
1375.0,195.476,0.35992,,,,,,,-28.0,0.25,0.0093,0.0763,0.0089,
1380.0,194.94800000000004,0.3388,,,,,,,,,,,,
