Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLRPUA (g/s-m2),HRRPUA (kW/m2)
0.0,,,,,,,,,,0.0
3.0,,,,,,,,,,1.2382
6.0,,,,,,,,,,5.6122
9.0,,,,,,,,,,6.4838
12.0,,,,,,,,,,0.9212
15.0,,,,,,,,,,3.0087
18.0,,,,,,,,,,5.3114
21.0,,,,,,,,,,0.5025
24.0,,,,,,,,,,5.5269
27.0,,,,,,,,,,-0.162
30.0,,,,,,,,,,4.1979
33.0,,,,,,,,,,58.0259
36.0,,,,,,,,,9.348334387283954,294.1818
39.0,,,,,,,,,7.9624055690571325,483.2583
42.0,,,,,,,,,9.196574099378449,524.9662
45.0,,,,,,,,,11.882375791301833,526.1314
48.0,,,,,,,,,14.43857396854846,522.9767
51.0,,,,,,,,,16.71966132691255,528.4366
54.0,,,,,,,,,18.322029429010577,528.0757
57.0,,,,,,,,,19.54634771306093,524.8253
60.0,,,,,,,,,20.889573099010587,543.4506
63.0,,,,,,,,,21.3554310661232,552.7533
66.0,,,,,,,,,21.61942284916922,553.1178
69.0,,,,,,,,,21.936835277319634,554.6312
72.0,,,,,,,,,22.244034879112167,561.217
75.0,,,,,,,,,22.369954439303115,566.1142
78.0,,,,,,,,,22.533690163921516,572.1349
81.0,,,,,,,,,22.619952344628548,575.2842
84.0,,,,,,,,,22.648347863268167,572.0565
87.0,,,,,,,,,22.92603622340829,574.2995
90.0,,,,,,,,,23.00308433191599,571.2862
93.0,,,,,,,,,23.412621084463996,579.1065
96.0,,,,,,,,,23.655640220047427,589.5435
99.0,,,,,,,,,23.540625691580324,585.0434
102.0,,,,,,,,,23.709157147116365,580.5116
105.0,,,,,,,,,24.1914878841849,592.2173
108.0,,,,,,,,,24.19022196677784,597.6533
111.0,,,,,,,,,23.9948286690756,588.3484
114.0,,,,,,,,,24.34750469706501,592.2214
117.0,,,,,,,,,24.639930051203816,607.2905
120.0,,,,,,,,,23.991923141281767,587.8525
123.0,,,,,,,,,24.49031334895585,590.4737
126.0,,,,,,,,,24.823438758282947,607.2533
129.0,,,,,,,,,24.431996919085453,602.6885
132.0,,,,,,,,,24.546515423535173,601.586
135.0,,,,,,,,,24.81146256929733,611.3594
138.0,,,,,,,,,24.6412707507808,610.6649
141.0,,,,,,,,,24.710726769442143,611.504
144.0,,,,,,,,,24.780885094295467,614.1645
