Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
138.0,,4.783,,,,,,,0.08,4.15,0.091
141.0,,4.328,,,,,,,0.075,4.03,0.093
144.0,,4.281000000000001,,,,,,,0.07,4.33,0.103
147.0,,4.328,,,,,,,0.064,4.8,0.112
150.0,,4.247,,,,,,,0.059,5.08,0.116
153.0,,3.8710000000000004,,,,,,,0.055,5.06,0.103
156.0,,3.327,,,,,,,0.049,5.07,0.091
159.0,,2.6460000000000004,,,,,,,0.044,4.75,0.072
162.0,,2.0669999999999997,,,,,,,0.039,4.44,0.057
165.0,,1.6330000000000002,,,,,,,0.035,4.26,0.054
168.0,,1.295,,,,,,,0.031,4.1,0.054
171.0,,1.133,,,,,,,0.027,4.29,0.057
174.0,,1.018,,,,,,,0.023,4.41,0.064
177.0,,0.951,,,,,,,0.02,4.71,0.075
180.0,,0.919,,,,,,,0.017,5.29,0.094
183.0,,0.892,,,,,,,0.014,6.05,0.104
186.0,,0.818,,,,,,,0.013,6.49,0.102
189.0,,0.758,,,,,,,0.01,7.22,0.104
192.0,,0.7020000000000001,,,,,,,0.009,7.9,0.106
195.0,,0.609,,,,,,,0.007,8.75,0.096
198.0,,0.527,,,,,,,0.006,9.23,0.084
201.0,,0.47700000000000004,,,,,,,0.005,10.02,0.056
204.0,,0.438,,,,,,,0.004,0.0,0.0
207.0,,0.397,,,,,,,0.004,0.0,0.0
210.0,,0.35700000000000004,,,,,,,0.004,0.0,0.0
213.0,,0.312,,,,,,,0.004,0.0,0.0
216.0,,0.28800000000000003,,,,,,,0.003,0.0,0.0
219.0,,0.273,,,,,,,0.003,0.0,0.0
222.0,,0.24,,,,,,,0.003,0.0,0.0
225.0,,0.22,,,,,,,0.004,0.0,0.0
228.0,,0.21300000000000002,,,,,,,0.003,0.0,0.0
231.0,,0.19899999999999998,,,,,,,0.003,0.0,0.0
234.0,,0.193,,,,,,,0.003,0.0,0.0
237.0,,0.172,,,,,,,0.003,0.0,0.0
240.0,,0.153,,,,,,,0.003,0.0,0.0
243.0,,0.141,,,,,,,0.003,0.0,0.0
246.0,,0.145,,,,,,,0.003,0.0,0.0
249.0,,0.127,,,,,,,0.003,0.0,0.0
252.0,,0.11900000000000001,,,,,,,0.003,0.0,0.0
255.0,,0.113,,,,,,,0.003,0.0,0.0
258.0,,0.09,,,,,,,0.003,0.0,0.0
261.0,,0.078,,,,,,,0.003,0.0,0.0
264.0,,0.081,,,,,,,0.003,0.0,0.0
267.0,,0.075,,,,,,,0.003,0.0,0.0
270.0,,0.083,,,,,,,0.003,0.0,0.0
273.0,,0.084,,,,,,,0.004,0.0,0.0
276.0,,0.064,,,,,,,0.003,0.0,0.0
279.0,,0.057999999999999996,,,,,,,0.003,0.0,0.0
282.0,,0.052000000000000005,,,,,,,0.003,0.0,0.0
285.0,,0.054000000000000006,,,,,,,0.003,0.0,0.0
288.0,,0.05,,,,,,,0.003,0.0,0.0
291.0,,0.052000000000000005,,,,,,,0.003,0.0,0.0
294.0,,0.03,,,,,,,0.003,0.0,0.0
297.0,,0.040999999999999995,,,,,,,0.003,0.0,0.0
300.0,,0.05,,,,,,,0.003,0.0,0.0
303.0,,0.037000000000000005,,,,,,,0.002,0.0,0.0
306.0,,0.032,,,,,,,0.002,0.0,0.0
309.0,,0.022000000000000002,,,,,,,0.002,0.0,0.0
312.0,,0.03,,,,,,,0.002,0.0,0.0
315.0,,0.024,,,,,,,0.002,0.0,0.0
318.0,,0.017,,,,,,,0.002,0.0,0.0
321.0,,0.011000000000000001,,,,,,,0.002,0.0,0.0
324.0,,0.022000000000000002,,,,,,,0.002,0.0,0.0
327.0,,0.013000000000000001,,,,,,,0.002,0.0,0.0
