Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),HRRPUA (kW/m2),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
135.0,28.72,,0.0222,,,,,,1767.1,233.77,1.257,0.01,0.00035,0.0,0.0
140.0,28.08,,0.0225,,,,,,1819.5,231.65,1.322,0.012,0.00993,0.0,0.0
145.0,27.56,,0.0226,,,,,,1890.2,213.93,1.333,0.01,0.00408,0.0,0.0
150.0,27.06,,0.0228,,,,,,2037.1,185.64,1.418,0.013,0.00715,0.0,0.0
155.0,26.73,,0.023,,,,,,2076.7,159.74,1.501,0.012,0.04725,0.0,0.0
160.0,26.45,,0.0232,,,,,,2121.2,129.6,1.595,0.017,0.00808,0.0,0.0
165.0,26.26,,0.0236,,,,,,1935.1,103.23,1.669,0.015,0.01129,0.0,0.0
170.0,26.11,,0.0236,,,,,,1501.0,82.73,1.648,0.019,0.10214,0.0,0.0
175.0,25.98,,0.0238,,,,,,1113.8,66.41,1.891,0.019,0.04655,0.0,0.0
180.0,25.9,,0.0238,,,,,,590.1,53.4,1.812,0.022,0.05028,0.0,0.0
185.0,25.85,,0.0239,,,,,,243.5,44.16,1.651,0.024,0.03965,0.0,0.0
190.0,25.75,,0.0241,,,,,,141.7,37.37,1.959,0.03,0.08707,0.0,0.0
195.0,25.73,,0.0241,,,,,,83.4,34.28,1.44,0.028,0.04718,0.0,0.0
200.0,25.65,,0.0242,,,,,,60.2,32.68,1.396,0.027,0.00783,0.0,0.0
205.0,25.55,,0.0241,,,,,,58.3,30.85,1.835,0.041,0.07254,0.0,0.0
210.0,25.55,,0.024,,,,,,51.7,29.41,1.576,0.035,0.00516,0.0,0.0005
215.0,25.45,,0.024,,,,,,109.5,28.94,1.677,0.041,0.00145,0.0,0.0
220.0,25.4,,0.0241,,,,,,72.7,27.71,1.841,0.047,0.14571,0.0,0.0
225.0,25.37,,0.0242,,,,,,59.4,26.51,1.586,0.042,0.0,0.0,0.0003
230.0,25.29,,0.0243,,,,,,86.0,25.29,2.118,0.061,0.0,0.0,0.0
235.0,25.28,,0.0243,,,,,,89.1,23.97,1.801,0.052,0.0,0.0,0.0
240.0,25.24,,0.024,,,,,,90.4,23.23,1.508,0.044,0.15578,0.0,0.0001
245.0,25.17,,0.0243,,,,,,117.1,22.19,1.97,0.055,0.0,0.0,0.0001
250.0,25.16,,0.0243,,,,,,92.8,22.2,1.903,0.056,0.0,0.0,0.0001
255.0,25.1,,0.0242,,,,,,96.1,20.79,2.091,0.074,0.0,0.0,0.0
260.0,25.08,,0.0243,,,,,,158.3,20.44,2.051,0.096,0.0932,0.0,0.0008
270.0,25.03,,0.0243,,,,,,127.5,18.19,1.201,0.074,0.06134,0.0,0.0005
275.0,25.01,,0.0242,,,,,,76.0,17.27,0.727,0.053,0.12611,0.0,0.0003
280.0,24.95,,0.0244,,,,,,65.2,17.38,0.701,0.058,0.14694,0.0,0.0
285.0,24.89,,0.0243,,,,,,106.2,15.99,1.23,0.111,0.28714,0.0,0.0007
290.0,24.89,,0.0244,,,,,,103.9,15.15,0.951,0.095,0.00525,0.0,0.0005
295.0,24.85,,0.0243,,,,,,105.4,14.65,0.713,0.077,0.05361,0.0,0.0005
300.0,24.8,,0.0242,,,,,,151.9,13.75,1.022,0.103,0.0,0.0,0.0006
