Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),MLR (g/s),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
220.0,,3.4560000000000004,,,,,,,2675.0,0.1126,1.24,0.2339,0.4324,0.1833,
225.0,,2.7460000000000004,,,,,,,2755.0,0.0765,1.42,0.2317,0.4523,0.1949,
230.0,,2.161,,,,,,,2612.0,0.0591,1.26,0.305,0.4498,0.1679,
235.0,,1.609,,,,,,,2191.0,0.0373,1.14,0.3078,0.4906,0.205,
240.0,,1.043,,,,,,,2279.0,0.0237,1.03,0.4949,0.5825,0.2604,
245.0,,0.5760000000000001,,,,,,,1694.0,0.0156,1.17,0.4991,0.8464,0.3511,
250.0,,0.3979999999999999,,,,,,,1190.0,0.0014,11.99,5.4486,5.5901,3.3503,
255.0,,0.332,,,,,,,787.0,-0.0056999999999999,16.07,6.9081,8.0178,4.3435,
260.0,,0.317,,,,,,,466.0,0.0036,4.31,1.9072,2.2627,1.0948,
265.0,,0.312,,,,,,,246.0,0.0008,18.62,9.2244,7.7044,4.4653,
270.0,,0.303,,,,,,,118.0,0.0078,2.12,0.9793,0.8294,0.4374,
275.0,,0.286,,,,,,,38.0,0.0073,1.94,1.1584,0.871,0.4381,
280.0,,0.289,,,,,,,-41.0,0.0042,3.29,2.0499,0.7448,0.725,
285.0,,0.269,,,,,,,17.0,0.0081,1.31,1.1157,0.3231,0.3485,
290.0,,0.284,,,,,,,8.0,0.0065,1.64,1.3922,0.3983,0.4091,
295.0,,0.288,,,,,,,-0.0,0.0113,0.79,0.8177,0.5132,0.2219,
300.0,,0.27,,,,,,,-9.0,-0.0042,6.26,9.3093,5.3453,2.3894,
305.0,,0.275,,,,,,,-17.0,-0.0073,,,,,
