Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
0.0,,-0.009000000000000001,,,,,,,0.0,0.0,0.0
3.0,,-0.006999999999999999,,,,,,,0.0,0.0,0.0
6.0,,-0.006999999999999999,,,,,,,0.0,0.0,0.0
9.0,,-0.008,,,,,,,0.0,0.0,0.0
12.0,,-0.005,,,,,,,0.0,0.0,0.0
15.0,,-0.005,,,,,,,0.0,0.0,0.0
18.0,,-0.003,,,,,,,0.0,0.0,0.0
21.0,,0.24300000000000002,,,,,,,0.079,0.22,-1.102
24.0,,1.8030000000000002,,,,,,,0.078,0.85,-1.122
27.0,,3.817,,,,,,,0.077,1.85,-1.161
30.0,,4.158,,,,,,,0.075,2.55,-1.175
33.0,,3.8089999999999997,,,,,,,0.074,3.07,-1.25
36.0,,3.38,,,,,,,0.073,3.38,-1.28
39.0,,2.9410000000000003,,,,,,,0.071,3.56,-1.364
42.0,,2.4330000000000003,,,,,,,0.069,3.6,-1.428
45.0,,1.949,,,,,,,0.068,3.53,-1.417
48.0,,1.511,,,,,,,0.068,3.36,-1.498
51.0,,1.212,,,,,,,0.068,3.13,-1.46
54.0,,1.002,,,,,,,0.067,2.94,-1.48
57.0,,0.885,,,,,,,0.066,2.78,-1.531
60.0,,0.8150000000000001,,,,,,,0.065,2.63,-1.546
63.0,,0.766,,,,,,,0.064,2.51,-1.559
66.0,,0.745,,,,,,,0.063,2.36,-1.57
69.0,,0.7120000000000001,,,,,,,0.064,2.21,-1.572
72.0,,0.68,,,,,,,0.064,2.08,-1.564
75.0,,0.6729999999999999,,,,,,,0.063,1.99,-1.598
78.0,,0.64,,,,,,,0.062,1.89,-1.631
81.0,,0.628,,,,,,,0.062,1.82,-1.651
84.0,,0.606,,,,,,,0.061,1.76,-1.661
87.0,,0.573,,,,,,,0.06,1.73,-1.694
90.0,,0.559,,,,,,,0.06,1.67,-1.707
93.0,,0.528,,,,,,,0.059,1.64,-1.664
96.0,,0.509,,,,,,,0.059,1.61,-1.75
99.0,,0.52,,,,,,,0.058,1.59,-1.746
102.0,,0.502,,,,,,,0.056,1.59,-1.819
105.0,,0.49100000000000005,,,,,,,0.055,1.59,-1.809
108.0,,0.529,,,,,,,0.054,1.61,-1.852
111.0,,0.511,,,,,,,0.053,1.62,-1.915
114.0,,0.49100000000000005,,,,,,,0.052,1.61,-1.963
117.0,,0.483,,,,,,,0.051,1.6,-1.967
120.0,,0.48700000000000004,,,,,,,0.051,1.58,-1.96
123.0,,0.474,,,,,,,0.051,1.54,-1.98
126.0,,0.461,,,,,,,0.051,1.5,-1.945
129.0,,0.466,,,,,,,0.051,1.47,-1.958
132.0,,0.457,,,,,,,0.05,1.46,-1.987
135.0,,0.444,,,,,,,0.05,1.44,-2.0
138.0,,0.44799999999999995,,,,,,,0.049,1.43,-2.027
141.0,,0.452,,,,,,,0.049,1.43,-2.088
144.0,,0.45,,,,,,,0.048,1.42,-2.144
147.0,,0.451,,,,,,,0.048,1.41,-2.095
150.0,,0.42200000000000004,,,,,,,0.048,1.41,-2.108
153.0,,0.413,,,,,,,0.047,1.42,-2.163
156.0,,0.42,,,,,,,0.047,1.44,-2.183
159.0,,0.40299999999999997,,,,,,,0.047,1.43,-2.154
162.0,,0.40700000000000003,,,,,,,0.046,1.45,-2.181
165.0,,0.42600000000000005,,,,,,,0.045,1.49,-2.234
168.0,,0.414,,,,,,,0.045,1.51,-2.3
171.0,,0.401,,,,,,,0.044,1.52,-2.302
174.0,,0.402,,,,,,,0.044,1.53,-2.402
177.0,,0.418,,,,,,,0.043,1.54,-2.404
180.0,,0.402,,,,,,,0.042,1.55,-2.494
183.0,,0.387,,,,,,,0.041,1.57,-2.519
186.0,,0.401,,,,,,,0.04,1.59,-2.604
189.0,,0.386,,,,,,,0.039,1.58,-2.6
192.0,,0.389,,,,,,,0.039,1.56,-2.607
195.0,,0.391,,,,,,,0.039,1.55,-2.629
198.0,,0.39,,,,,,,0.039,1.54,-2.614
201.0,,0.384,,,,,,,0.039,1.54,-2.616
204.0,,0.375,,,,,,,0.038,1.56,-2.676
207.0,,0.38,,,,,,,0.038,1.58,-2.66
210.0,,0.371,,,,,,,0.039,1.54,-2.744
213.0,,0.35100000000000003,,,,,,,0.039,1.52,-2.662
216.0,,0.33899999999999997,,,,,,,0.04,1.5,-2.602
219.0,,0.36600000000000005,,,,,,,0.04,1.51,-2.702
222.0,,0.358,,,,,,,0.04,1.52,-2.655
225.0,,0.35000000000000003,,,,,,,0.039,1.52,-2.669
228.0,,0.34600000000000003,,,,,,,0.039,1.53,-2.734
231.0,,0.373,,,,,,,0.039,1.54,-2.761
234.0,,0.369,,,,,,,0.038,1.56,-2.803
237.0,,0.358,,,,,,,0.038,1.56,-2.793
240.0,,0.36700000000000005,,,,,,,0.038,1.54,-2.818
