Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
0.0,,-0.002,,,,,,,0.0,0.0,0.0
3.0,,-0.012,,,,,,,0.0,0.0,0.0
6.0,,-0.008,,,,,,,0.0,0.0,0.0
9.0,,0.052000000000000005,,,,,,,0.144,0.15,0.002
12.0,,0.6890000000000001,,,,,,,0.15,0.92,0.021
15.0,,2.476,,,,,,,0.152,2.08,0.05
18.0,,4.003,,,,,,,0.155,2.34,0.057
21.0,,4.334,,,,,,,0.158,2.14,0.053
24.0,,3.988,,,,,,,0.16,1.94,0.05
27.0,,3.735,,,,,,,0.16,1.9,0.056
30.0,,3.86,,,,,,,0.16,2.05,0.056
33.0,,3.9710000000000005,,,,,,,0.163,2.06,0.05
36.0,,4.13,,,,,,,0.163,2.16,0.053
39.0,,4.501,,,,,,,0.163,2.36,0.052
42.0,,4.247,,,,,,,0.163,1.95,0.038
45.0,,3.7039999999999997,,,,,,,0.163,1.84,0.041
48.0,,3.534,,,,,,,0.163,1.86,0.039
51.0,,3.318,,,,,,,0.162,1.73,0.032
54.0,,3.1610000000000005,,,,,,,0.161,1.71,0.033
57.0,,3.282,,,,,,,0.161,1.89,0.039
60.0,,3.7889999999999997,,,,,,,0.16,2.21,0.041
63.0,,4.43,,,,,,,0.159,2.52,0.042
66.0,,5.096,,,,,,,0.157,2.81,0.041
69.0,,5.315,,,,,,,0.156,2.72,0.037
72.0,,5.202000000000001,,,,,,,0.154,2.72,0.037
75.0,,5.291,,,,,,,0.153,2.87,0.039
78.0,,5.539,,,,,,,0.151,2.99,0.042
81.0,,5.715,,,,,,,0.149,3.1,0.043
84.0,,5.922000000000001,,,,,,,0.147,3.21,0.046
87.0,,5.96,,,,,,,0.144,3.23,0.051
90.0,,5.898,,,,,,,0.14,3.25,0.055
93.0,,5.768,,,,,,,0.136,3.32,0.056
96.0,,5.84,,,,,,,0.132,3.48,0.056
99.0,,5.957999999999999,,,,,,,0.128,3.7,0.057
102.0,,6.006,,,,,,,0.123,3.73,0.059
105.0,,5.848,,,,,,,0.118,3.74,0.063
108.0,,5.548,,,,,,,0.113,3.75,0.064
111.0,,5.305,,,,,,,0.107,4.15,0.07
114.0,,5.742000000000001,,,,,,,0.101,4.33,0.079
117.0,,5.529,,,,,,,0.095,4.28,0.081
120.0,,5.2989999999999995,,,,,,,0.089,4.51,0.081
123.0,,5.0600000000000005,,,,,,,0.083,4.6,0.08
126.0,,4.99,,,,,,,0.077,5.02,0.1
129.0,,4.92,,,,,,,0.072,5.07,0.093
132.0,,4.375,,,,,,,0.066,4.78,0.078
135.0,,3.94,,,,,,,0.061,4.87,0.069
138.0,,3.435,,,,,,,0.056,4.52,0.047
141.0,,2.8510000000000004,,,,,,,0.052,4.31,0.036
144.0,,2.432,,,,,,,0.047,4.3,0.034
147.0,,2.05,,,,,,,0.043,4.06,0.028
150.0,,1.685,,,,,,,0.039,3.89,0.029
153.0,,1.4080000000000001,,,,,,,0.034,3.93,0.035
156.0,,1.203,,,,,,,0.031,3.81,0.038
159.0,,1.046,,,,,,,0.027,3.9,0.043
162.0,,0.93,,,,,,,0.024,4.04,0.042
165.0,,0.8250000000000001,,,,,,,0.021,4.28,0.039
168.0,,0.7690000000000001,,,,,,,0.018,4.59,0.045
171.0,,0.684,,,,,,,0.016,4.83,0.046
174.0,,0.61,,,,,,,0.013,5.23,0.04
177.0,,0.522,,,,,,,0.011,5.65,0.032
180.0,,0.439,,,,,,,0.009,5.79,0.0
183.0,,0.363,,,,,,,0.008,6.38,0.0
186.0,,0.299,,,,,,,0.007,6.18,0.0
189.0,,0.254,,,,,,,0.006,6.76,-0.049
192.0,,0.222,,,,,,,0.004,0.0,0.0
195.0,,0.174,,,,,,,0.003,0.0,0.0
198.0,,0.14400000000000002,,,,,,,0.004,0.0,0.0
201.0,,0.11699999999999999,,,,,,,0.003,0.0,0.0
204.0,,0.092,,,,,,,0.002,0.0,0.0
207.0,,0.08800000000000001,,,,,,,0.002,0.0,0.0
210.0,,0.057,,,,,,,0.002,0.0,0.0
213.0,,0.043,,,,,,,0.002,0.0,0.0
216.0,,0.037000000000000005,,,,,,,0.001,0.0,0.0
219.0,,0.028999999999999998,,,,,,,0.001,0.0,0.0
222.0,,0.040999999999999995,,,,,,,0.001,0.0,0.0
225.0,,0.037000000000000005,,,,,,,0.001,0.0,0.0
228.0,,0.026000000000000002,,,,,,,0.001,0.0,0.0
231.0,,0.027999999999999997,,,,,,,0.001,0.0,0.0
234.0,,0.012,,,,,,,0.0,0.0,0.0
237.0,,0.013999999999999999,,,,,,,0.0,0.0,0.0
240.0,,0.018000000000000002,,,,,,,0.0,0.0,0.0
