Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
114.0,,1.2140000000000002,,,,,,,0.117,1.27,0.007
117.0,,1.186,,,,,,,0.118,1.24,0.006
120.0,,1.197,,,,,,,0.119,1.24,0.005
123.0,,1.224,,,,,,,0.121,1.24,0.005
126.0,,1.273,,,,,,,0.122,1.26,0.005
129.0,,1.325,,,,,,,0.123,1.3,0.005
132.0,,1.3980000000000001,,,,,,,0.123,1.36,0.006
135.0,,1.5290000000000001,,,,,,,0.123,1.5,0.005
138.0,,1.725,,,,,,,0.123,1.65,0.006
141.0,,1.949,,,,,,,0.123,1.81,0.008
144.0,,2.186,,,,,,,0.123,1.96,0.011
147.0,,2.384,,,,,,,0.123,2.07,0.014
150.0,,2.5180000000000002,,,,,,,0.122,2.14,0.014
153.0,,2.5780000000000003,,,,,,,0.121,2.17,0.013
156.0,,2.551,,,,,,,0.12,2.15,0.013
159.0,,2.4730000000000003,,,,,,,0.119,2.09,0.012
162.0,,2.35,,,,,,,0.117,2.05,0.009
165.0,,2.295,,,,,,,0.114,2.09,0.009
168.0,,2.2640000000000002,,,,,,,0.111,2.1,0.01
171.0,,2.229,,,,,,,0.108,2.13,0.01
174.0,,2.237,,,,,,,0.105,2.18,0.012
177.0,,2.301,,,,,,,0.102,2.29,0.014
180.0,,2.379,,,,,,,0.1,2.4,0.013
183.0,,2.487,,,,,,,0.096,2.52,0.014
186.0,,2.5639999999999996,,,,,,,0.094,2.67,0.014
189.0,,2.627,,,,,,,0.09,2.73,0.015
192.0,,2.6750000000000003,,,,,,,0.086,2.95,0.019
195.0,,2.861,,,,,,,0.083,3.22,0.02
198.0,,2.94,,,,,,,0.08,3.32,0.017
201.0,,2.8880000000000003,,,,,,,0.077,3.33,0.016
204.0,,2.7680000000000002,,,,,,,0.074,3.32,0.018
207.0,,2.649,,,,,,,0.071,3.34,0.016
210.0,,2.4819999999999998,,,,,,,0.067,3.35,0.011
213.0,,2.374,,,,,,,0.063,3.42,0.008
216.0,,2.252,,,,,,,0.06,3.43,0.007
219.0,,2.13,,,,,,,0.057,3.42,0.004
222.0,,2.009,,,,,,,0.054,3.45,0.0
225.0,,1.858,,,,,,,0.052,3.34,0.005
228.0,,1.742,,,,,,,0.05,3.29,0.0
231.0,,1.6230000000000002,,,,,,,0.047,3.28,0.0
234.0,,1.5290000000000001,,,,,,,0.045,3.3,0.006
237.0,,1.431,,,,,,,0.043,3.26,0.009
240.0,,1.3519999999999999,,,,,,,0.04,3.29,0.01
243.0,,1.273,,,,,,,0.038,3.38,0.017
246.0,,1.215,,,,,,,0.036,3.38,0.024
249.0,,1.153,,,,,,,0.034,3.41,0.026
252.0,,1.092,,,,,,,0.032,3.42,0.026
255.0,,1.018,,,,,,,0.03,3.38,0.032
258.0,,0.93,,,,,,,0.029,3.38,0.035
261.0,,0.902,,,,,,,0.027,3.56,0.04
264.0,,0.904,,,,,,,0.026,3.64,0.054
267.0,,0.861,,,,,,,0.025,3.64,0.066
270.0,,0.8250000000000001,,,,,,,0.024,3.66,0.068
273.0,,0.795,,,,,,,0.023,3.74,0.075
276.0,,0.748,,,,,,,0.022,3.64,0.081
279.0,,0.701,,,,,,,0.022,3.53,0.089
282.0,,0.6729999999999999,,,,,,,0.021,3.57,0.107
285.0,,0.657,,,,,,,0.02,3.59,0.124
288.0,,0.626,,,,,,,0.019,3.68,0.142
291.0,,0.6070000000000001,,,,,,,0.018,3.78,0.148
294.0,,0.5920000000000001,,,,,,,0.017,3.93,0.174
297.0,,0.562,,,,,,,0.016,4.03,0.211
300.0,,0.524,,,,,,,0.016,3.96,0.239
303.0,,0.495,,,,,,,0.015,3.89,0.251
306.0,,0.467,,,,,,,0.015,3.83,0.298
309.0,,0.444,,,,,,,0.015,3.61,0.329
312.0,,0.41700000000000004,,,,,,,0.015,3.54,0.334
315.0,,0.394,,,,,,,0.015,3.47,0.342
318.0,,0.387,,,,,,,0.015,3.46,0.345
321.0,,0.378,,,,,,,0.014,3.53,0.355
324.0,,0.369,,,,,,,0.014,3.68,0.386
327.0,,0.381,,,,,,,0.014,3.72,0.398
330.0,,0.384,,,,,,,0.013,3.67,0.393
333.0,,0.373,,,,,,,0.013,3.78,0.417
336.0,,0.396,,,,,,,0.013,3.99,0.426
339.0,,0.396,,,,,,,0.013,3.78,0.379
342.0,,0.373,,,,,,,0.013,3.75,0.371
