Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
0.0,,-0.016,,,,,,,0.0,0.0,0.0
3.0,,-0.016,,,,,,,0.0,0.0,0.0
6.0,,0.008,,,,,,,0.0,0.0,0.0
9.0,,0.011000000000000001,,,,,,,0.0,0.0,0.0
12.0,,0.011000000000000001,,,,,,,0.0,0.0,0.0
15.0,,-0.005,,,,,,,0.0,0.0,0.0
18.0,,0.011000000000000001,,,,,,,0.0,0.0,0.0
21.0,,0.005,,,,,,,0.0,0.0,0.0
24.0,,0.027000000000000003,,,,,,,0.0,0.0,0.0
27.0,,0.003,,,,,,,0.0,0.0,0.0
30.0,,0.013000000000000001,,,,,,,0.0,0.0,0.0
33.0,,0.027000000000000003,,,,,,,0.0,0.0,0.0
36.0,,0.034,,,,,,,0.0,0.0,0.0
39.0,,0.013000000000000001,,,,,,,0.0,0.0,0.0
42.0,,0.037000000000000005,,,,,,,0.0,0.0,0.0
45.0,,0.04,,,,,,,0.0,0.0,0.0
48.0,,0.024,,,,,,,0.0,0.0,0.0
51.0,,-0.003,,,,,,,0.0,0.0,0.0
54.0,,-0.016,,,,,,,0.0,0.0,0.0
57.0,,-0.016,,,,,,,0.0,0.0,0.0
60.0,,-0.019,,,,,,,0.0,0.0,0.0
63.0,,0.016,,,,,,,0.0,0.0,0.0
66.0,,0.011000000000000001,,,,,,,0.0,0.0,0.0
69.0,,-0.028999999999999998,,,,,,,0.0,0.0,0.0
72.0,,0.011000000000000001,,,,,,,0.0,0.0,0.0
75.0,,-0.003,,,,,,,0.0,0.0,0.0
78.0,,0.005,,,,,,,0.0,0.0,0.0
81.0,,-0.008,,,,,,,0.0,0.0,0.0
84.0,,-0.003,,,,,,,0.0,0.0,0.0
87.0,,0.015,,,,,,,0.005,0.0,0.0
90.0,,0.015,,,,,,,0.006,0.0,0.0
93.0,,0.11599999999999999,,,,,,,0.006,7.37,0.064
96.0,,0.424,,,,,,,0.006,10.05,0.0
99.0,,0.71,,,,,,,0.007,11.01,0.0
