Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
0.0,225.1,,,,,,,,,,,,,
5.0,225.1,,,,,,,,,,,,,
10.0,225.189,,,,,,,,,,,,,
15.0,225.278,,,,,,,,,,,,,
20.0,225.723,,,,,,,,,,,,,
25.0,225.634,,,,,,,,,,,,,
30.1,225.367,,,,,,,,,,,,,
35.0,225.723,,,,,,,,,,,,,
40.0,225.634,,,,,,,,,,,,,
45.0,225.278,,,,,,,,,,,,,
50.0,225.367,,,,,,,,,,,,,
55.0,225.723,,,,,,,,,,,,,
60.0,225.812,,,,,,,,,,,,,
65.0,225.901,,,,,,,,,,,,,
70.0,225.634,,,,,,,,,,,,,
75.0,225.456,,,,,,,,,,,,,
80.0,225.634,,,,,,,,,,,,,
85.0,225.278,,,,,,,,,,,,,
90.0,225.901,,,,,,,,,,,,,
95.0,225.634,,,,,,,,,,,,,
100.0,225.545,,,,,,,,,,,,,
105.0,225.189,,,,,,,,,,,,,
110.0,225.278,,,,,,,,,,,,,
115.0,225.456,,,,,,,,,,,,,
120.0,225.1,,,,,,,,,,,,,
125.0,225.278,,,,,,,,,,,,,
130.0,225.011,,,,,,,,,,,,,
135.1,225.189,,,,,,,,,,,,,
140.0,225.456,,,,,,,,,,,,,
145.0,225.367,,,,,,,,,,,,,
150.0,225.545,,,,,,,,,,,,,
155.1,225.278,,,,,,,,,,,,,
160.0,224.833,,,,,,,,,,,,,
165.0,225.367,,,,,,,,,,,,,
170.0,225.189,,,,,,,,,,,,,
175.0,224.922,,,,,,,,,,,,,
180.0,224.833,,,,,,,,,,,,,
185.0,224.744,,,,,,,,,,,,,
190.0,224.655,,,,,,,,,,,,,
195.0,224.566,,,,,,,,,,,,,
200.0,224.477,,,,,,,,,,,,,
205.0,224.477,,,,,,,,,,,,,
210.0,224.299,,,,,,,,,,,,,
215.0,224.566,,,,,,,,,,,,,
220.2,224.566,0.00445,,,,,,,219.0,2.8,0.0053,2.186,0.001,
225.0,223.854,0.27323,,,,,,,213.0,2.01,0.0024,1.0434,0.0004,
230.0,223.854,1.05643,,,,,,,207.0,1.66,0.0035,0.7488,0.0003,
235.0,223.231,1.66341,,,,,,,202.0,1.75,0.0039,0.8301,0.0004,
240.0,222.786,1.81471,,,,,,,196.0,1.33,0.0051,0.6297,0.0003,
245.0,222.608,1.69634,,,,,,,190.0,1.39,0.0057,0.672,0.0004,
250.0,221.896,1.59399,,,,,,,184.0,1.59,0.0073,0.7358,0.0004,
255.0,221.629,1.50232,,,,,,,161.0,1.58,0.0079,0.7872,0.0004,
260.0,221.54,1.45248,,,,,,,135.0,1.98,0.0096,0.945,0.0006,
265.0,221.184,1.37505,,,,,,,114.0,1.44,0.0071,0.705,0.0004,
270.0,220.828,1.32343,,,,,,,100.0,1.39,0.0062,0.6811,0.0004,
275.0,220.205,1.30474,,,,,,,88.0,1.52,0.0068,0.7636,0.0005,
280.0,220.205,1.26113,,,,,,,68.0,1.56,0.0065,0.8169,0.0005,
285.0,219.849,1.23443,,,,,,,50.0,1.88,0.0079,0.9516,0.0006,
290.0,219.582,1.2121799999999998,,,,,,,44.0,1.25,0.005,0.6111,0.0004,
295.0,219.404,1.17391,,,,,,,41.0,1.1,0.0044,0.5633,0.0004,
300.0,218.781,1.15611,,,,,,,41.0,1.36,0.0061,0.7204,0.0005,
305.0,218.336,1.14721,,,,,,,38.0,1.71,0.0079,0.8899,0.0006,
310.0,218.514,1.13208,,,,,,,29.0,2.22,0.0117,1.2658,0.0008,
315.0,218.247,1.10805,,,,,,,23.0,1.69,0.0088,0.9205,0.0006,
320.1,217.891,1.06177,,,,,,,18.0,0.99,0.0057,0.5389,0.0004,
325.0,217.446,1.00214,,,,,,,12.0,1.07,0.0064,0.5569,0.0004,
330.0,217.09,0.96832,,,,,,,7.0,1.07,0.0069,0.591,0.0005,
335.0,217.001,0.94429,,,,,,,4.0,1.32,0.0086,0.6845,0.0006,
340.0,216.556,0.90691,,,,,,,2.0,1.65,0.0102,0.9509,0.0007,
345.0,216.467,0.90424,,,,,,,3.0,1.73,0.0108,0.9397,0.0008,
350.0,216.378,0.87754,,,,,,,4.0,1.8,0.0111,0.9072,0.0009,
355.0,216.2,0.84995,,,,,,,4.0,2.14,0.0138,1.1146,0.0011,
360.0,215.844,0.82414,,,,,,,3.0,1.5,0.0085,0.775,0.0008,
365.0,216.022,0.8196899999999999,,,,,,,3.0,1.58,0.0092,0.7896,0.0008,
370.0,215.399,0.7796399999999999,,,,,,,2.0,1.72,0.0089,0.8009,0.0009,
375.0,215.488,0.75027,,,,,,,2.0,1.4,0.0076,0.772,0.0008,
380.0,215.31,0.73692,,,,,,,1.0,2.8,0.0152,1.4677,0.0015,
385.0,215.132,0.72001,,,,,,,1.0,1.64,0.0087,0.9154,0.0009,
390.0,215.132,0.71022,,,,,,,1.0,1.02,0.0058,0.6331,0.0006,
395.0,214.687,0.73425,,,,,,,0.0,0.88,0.0049,0.4592,0.0005,
400.0,214.153,0.7600600000000001,,,,,,,0.0,1.17,0.0117,0.6898,0.0007,
405.1,213.975,0.74226,,,,,,,1.0,1.53,0.0157,0.9066,0.0009,
410.0,214.331,0.72713,,,,,,,,,,,,
415.0,213.797,0.7066600000000001,,,,,,,1.0,1.91,0.025,0.994,0.0011,
420.0,213.886,0.6826300000000001,,,,,,,1.0,0.93,0.0133,0.4686,0.0005,
425.0,213.53,0.67284,,,,,,,2.0,1.34,0.0197,0.7526,0.0008,
430.0,213.085,0.70755,,,,,,,2.0,1.37,0.0223,0.8456,0.0008,
435.0,213.263,0.69687,,,,,,,2.0,2.19,0.0381,1.3087,0.0014,
440.0,213.085,0.6844100000000001,,,,,,,,,,,,
445.0,212.996,0.6701699999999999,,,,,,,2.0,1.58,0.0332,1.0187,0.0011,
450.0,212.996,0.65593,,,,,,,3.0,1.32,0.0345,0.8346,0.0009,
455.0,212.64,0.6372399999999999,,,,,,,3.0,1.0,0.0256,0.6595,0.0007,
460.0,212.551,0.61944,,,,,,,5.0,0.81,0.0249,0.5768,0.0006,
465.0,212.195,0.59007,,,,,,,8.0,1.1,0.0351,0.7621,0.0008,
470.0,211.928,0.5687099999999999,,,,,,,9.0,1.51,0.0545,0.9439,0.0012,
475.0,212.017,0.57227,,,,,,,,,,,,
480.0,211.928,0.55625,,,,,,,10.0,1.5,0.0608,0.9743,0.0012,
