Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
0.0,215.6,,,,,,,,,,,,,
5.0,215.6,,,,,,,,,,,,,
10.0,215.512,,,,,,,,,,,,,
15.0,215.424,,,,,,,,,,,,,
20.0,215.512,,,,,,,,,,,,,
25.0,215.512,,,,,,,,,,,,,
30.0,215.6,,,,,,,,,,,,,
35.0,215.6,,,,,,,,,,,,,
40.0,215.512,,,,,,,,,,,,,
45.0,215.6,,,,,,,,,,,,,
50.0,215.6,,,,,,,,,,,,,
55.0,215.6,,,,,,,,,,,,,
60.0,215.512,,,,,,,,,,,,,
65.0,215.512,,,,,,,,,,,,,
70.0,215.424,,,,,,,,,,,,,
75.0,215.512,,,,,,,,,,,,,
80.0,215.424,,,,,,,,,,,,,
85.0,215.512,,,,,,,,,,,,,
90.0,215.512,,,,,,,,,,,,,
95.0,215.512,,,,,,,,,,,,,
100.0,215.424,,,,,,,,,,,,,
105.0,215.512,,,,,,,,,,,,,
110.0,215.512,,,,,,,,,,,,,
115.0,215.424,,,,,,,,,,,,,
120.0,215.336,,,,,,,,,,,,,
125.0,215.512,,,,,,,,,,,,,
130.0,215.424,,,,,,,,,,,,,
135.0,215.512,,,,,,,,,,,,,
140.0,215.424,,,,,,,,,,,,,
145.0,215.512,,,,,,,,,,,,,
150.0,215.424,,,,,,,,,,,,,
155.0,215.336,,,,,,,,,,,,,
160.0,215.424,,,,,,,,,,,,,
165.0,215.424,,,,,,,,,,,,,
170.0,215.248,,,,,,,,,,,,,
175.0,215.336,,,,,,,,,,,,,
180.0,215.248,,,,,,,,,,,,,
185.0,215.248,,,,,,,,,,,,,
190.0,215.16,,,,,,,,,,,,,
195.0,215.072,,,,,,,,,,,,,
200.0,215.16,,,,,,,,,,,,,
205.0,215.248,,,,,,,,,,,,,
210.0,215.16,,,,,,,,,,,,,
215.0,215.072,,,,,,,,,,,,,
220.0,215.072,,,,,,,,,,,,,
225.0,215.16,,,,,,,,,,,,,
230.0,214.984,,,,,,,,,,,,,
235.0,215.072,,,,,,,,,,,,,
240.0,215.248,,,,,,,,,,,,,
245.0,215.072,,,,,,,,,,,,,
250.0,214.984,,,,,,,,,,,,,
255.0,214.896,,,,,,,,,,,,,
260.0,214.984,,,,,,,,,,,,,
265.0,214.808,,,,,,,,,,,,,
270.0,214.72,,,,,,,,,,,,,
275.0,214.808,,,,,,,,,,,,,
280.0,214.72,,,,,,,,,,,,,
285.0,214.632,,,,,,,,,,,,,
290.0,214.456,,,,,,,,,,,,,
295.0,214.544,,,,,,,,,,,,,
300.0,214.544,,,,,,,,,,,,,
305.0,214.368,,,,,,,,,,,,,
310.0,214.192,,,,,,,,,,,,,
315.0,214.28,,,,,,,,,,,,,
320.0,214.192,,,,,,,,,,,,,
325.0,214.104,0.04048,,,,,,,117.0,1.41,0.0043,1.2878,0.0207,
330.0,213.928,0.34672,,,,,,,107.0,1.33,0.0037,1.0761,0.0115,
335.0,213.576,0.6925600000000001,,,,,,,96.0,1.13,0.0031,0.8918,0.0075,
340.0,213.4,0.83424,,,,,,,86.0,1.16,0.0042,0.8871,0.007,
345.0,213.136,0.90816,,,,,,,76.0,1.33,0.0049,1.0889,0.0078,
350.0,212.96,0.8527200000000001,,,,,,,65.0,1.19,0.0043,0.8608,0.0065,
355.0,212.784,0.84304,,,,,,,55.0,1.08,0.0041,0.8795,0.0058,
360.0,212.432,0.85448,,,,,,,46.0,1.01,0.0038,0.8274,0.005,
365.0,212.168,0.81664,,,,,,,44.0,1.04,0.0042,0.8085,0.0054,
370.0,211.904,0.80344,,,,,,,43.0,1.09,0.0041,0.9091,0.0058,
375.0,211.728,0.7876000000000001,,,,,,,45.0,1.03,0.0039,0.8973,0.0056,
380.0,211.464,0.7691200000000001,,,,,,,50.0,1.09,0.0034,0.8506,0.0055,
385.0,211.2,0.7638400000000001,,,,,,,52.0,1.09,0.0036,0.9059,0.0059,
390.0,211.024,0.7497600000000001,,,,,,,52.0,1.2,0.0041,0.9609,0.0065,
395.0,210.848,0.73128,,,,,,,50.0,1.27,0.0042,1.0688,0.0067,
400.0,210.672,0.71104,,,,,,,51.0,1.27,0.0041,0.9918,0.0068,
405.0,210.408,0.69784,,,,,,,51.0,0.99,0.0036,0.7905,0.0059,
410.0,210.32,0.69432,,,,,,,52.0,1.07,0.0041,0.8965,0.0064,
415.0,209.968,0.70664,,,,,,,50.0,1.15,0.0041,0.9386,0.0065,
420.0,209.968,0.68376,,,,,,,45.0,1.35,0.0044,0.937,0.0069,
425.0,209.704,0.67408,,,,,,,37.0,1.37,0.0046,1.0365,0.0075,
430.0,209.528,0.68288,,,,,,,32.0,0.98,0.0044,0.7812,0.0059,
435.0,209.264,0.64856,,,,,,,26.0,0.91,0.004,0.7183,0.0059,
440.0,209.088,0.6547200000000001,,,,,,,22.0,1.0,0.0044,0.7678,0.0064,
445.0,208.824,0.6327200000000001,,,,,,,18.0,1.4,0.0063,1.035,0.0089,
450.0,208.824,0.6116,,,,,,,13.0,1.6,0.0091,1.2486,0.0125,
455.0,208.736,0.61072,,,,,,,10.0,1.26,0.0079,1.0131,0.0107,
460.0,208.56,0.5984,,,,,,,8.0,1.14,0.0073,0.9749,0.01,
465.0,208.208,0.57464,,,,,,,7.0,1.2,0.0078,1.0257,0.011,
470.0,208.208,0.5588000000000001,,,,,,,5.0,1.44,0.011,1.013,0.0126,
475.0,208.12,0.53856,,,,,,,5.0,1.18,0.0095,0.8294,0.0128,
480.0,207.944,0.51744,,,,,,,4.0,1.13,0.0128,1.0362,0.0161,
485.0,207.68,0.51832,,,,,,,5.0,1.46,0.0159,1.2847,0.0177,
490.0,207.768,0.5236000000000001,,,,,,,,,,,,
495.0,207.68,0.50864,,,,,,,,,,,,
500.0,207.504,0.50336,,,,,,,5.0,1.16,0.017,0.9111,0.0143,
505.0,207.328,0.5016,,,,,,,5.0,1.25,0.0189,1.0871,0.0187,
510.0,207.328,0.48928,,,,,,,5.0,1.22,0.0206,1.2348,0.0165,
515.0,207.152,0.48136,,,,,,,4.0,1.22,0.0187,0.8526,0.0184,
520.0,207.064,0.4708,,,,,,,4.0,0.94,0.0174,0.6936,0.0185,
525.0,206.888,0.4664,,,,,,,4.0,1.09,0.0187,0.9727,0.017,
530.0,206.8,0.45056,,,,,,,4.0,1.27,0.022,1.041,0.0194,
535.0,206.712,0.45672,,,,,,,4.0,1.07,0.0211,0.8516,0.02,
540.0,206.536,0.43648,,,,,,,4.0,1.35,0.0264,1.0648,0.024,
545.0,206.36,0.4488,,,,,,,4.0,1.36,0.0261,1.0057,0.0236,
550.0,206.36,0.44,,,,,,,4.0,1.27,0.0292,0.9651,0.0244,
555.0,206.184,0.43032,,,,,,,4.0,1.08,0.027,1.0007,0.0227,
560.0,206.096,0.42768,,,,,,,4.0,1.01,0.0286,1.0166,0.0247,
565.0,205.92,0.42416,,,,,,,3.0,1.27,0.0347,1.0518,0.0372,
570.0,205.92,0.40304,,,,,,,3.0,1.44,0.041,0.9313,0.033,
575.0,205.832,0.40568,,,,,,,2.0,0.96,0.0331,1.0311,0.0274,
580.0,205.656,0.40568,,,,,,,1.0,0.98,0.0307,0.8192,0.0281,
585.0,205.48,0.40128,,,,,,,1.0,0.96,0.0357,0.9352,0.0323,
590.0,205.392,0.38192,,,,,,,,,,,,
595.0,205.392,0.38808,,,,,,,2.0,1.44,0.0503,1.0293,0.0468,
600.0,205.304,0.38104,,,,,,,2.0,1.03,0.0417,0.8383,0.0343,
605.0,205.128,0.36696,,,,,,,2.0,0.98,0.0461,0.9586,0.0373,
610.0,205.04,0.3590399999999999,,,,,,,2.0,0.92,0.0426,0.9117,0.0342,
615.0,204.952,0.36344,,,,,,,1.0,1.19,0.0503,0.9592,0.0401,
620.0,204.776,0.35728,,,,,,,1.0,0.93,0.0498,0.8441,0.0442,
625.0,204.688,0.35024,,,,,,,1.0,0.94,0.0485,0.9568,0.0355,
630.0,204.6,0.34584,,,,,,,2.0,0.89,0.0517,0.8629,0.0388,
635.0,204.512,0.3564,,,,,,,2.0,0.86,0.0434,0.7955,0.0319,
640.0,204.336,0.36696,,,,,,,3.0,1.05,0.0525,0.981,0.0362,
645.0,204.16,0.37224,,,,,,,4.0,1.25,0.0604,1.1295,0.0431,
650.0,204.248,0.37224,,,,,,,4.0,1.06,0.0609,1.0881,0.0405,
655.0,204.072,0.36344,,,,,,,4.0,0.84,0.0515,0.8319,0.0396,
660.0,203.896,0.3476,,,,,,,5.0,0.89,0.0477,0.6577,0.036,
665.0,203.808,0.34056,,,,,,,5.0,0.76,0.0533,0.8889,0.0394,
670.0,203.72,0.3476,,,,,,,5.0,0.94,0.06,0.8078,0.0461,
675.0,203.632,0.33792,,,,,,,5.0,0.86,0.0535,0.7753,0.0353,
680.0,203.456,0.33,,,,,,,5.0,0.81,0.0499,0.637,0.0343,
685.0,203.368,0.33792,,,,,,,5.0,0.62,0.0466,0.6604,0.0329,
690.0,203.28,0.32912,,,,,,,4.0,0.67,0.0441,0.6848,0.0314,
695.0,203.104,0.33528,,,,,,,4.0,0.71,0.0457,0.6204,0.0334,
700.0,202.928,0.32736,,,,,,,4.0,0.92,0.0611,0.8504,0.0392,
705.0,202.84,0.32912,,,,,,,4.0,0.92,0.0666,1.0346,0.0441,
710.0,202.84,0.33528,,,,,,,4.0,0.71,0.0485,0.7395,0.0318,
715.0,202.664,0.32384,,,,,,,4.0,0.81,0.0499,0.8212,0.0351,
720.0,202.4,0.33968,,,,,,,4.0,0.77,0.0469,0.7645,0.0349,
725.0,202.488,0.31592,,,,,,,,,,,,
730.0,202.224,0.33704,,,,,,,,,,,,
735.0,202.312,0.33528,,,,,,,4.0,1.33,0.0672,0.986,0.0455,
