Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),HRRPUA (kW/m2),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
475.0,419.16,,0.0257,,,,,,775.6,91.04,1.033,0.13,0.40054,0.0,0.0387
480.0,418.88,,0.0255,,,,,,725.3,89.2,1.037,0.131,0.42179,0.0,0.0378
485.0,418.56,,0.0254,,,,,,691.6,89.94,0.95,0.122,0.39563,0.0,0.0357
490.0,418.28,,0.0255,,,,,,654.8,88.87,0.899,0.118,0.37497,0.00011,0.0339
495.0,417.89,,0.0256,,,,,,669.3,89.18,0.969,0.122,0.41526,0.00011,0.0355
500.0,417.63,,0.0256,,,,,,763.8,90.46,1.058,0.132,0.43518,0.00012,0.0375
505.0,417.29,,0.0255,,,,,,706.4,90.17,1.057,0.132,0.45052,0.0001,0.0376
510.0,417.07,,0.0255,,,,,,684.4,89.77,1.029,0.129,0.42798,9e-05,0.0357
515.0,416.7,,0.0255,,,,,,697.6,88.24,1.037,0.128,0.42706,8e-05,0.0353
520.0,416.48,,0.0256,,,,,,623.6,88.12,0.996,0.122,0.40881,7e-05,0.0331
525.0,416.09,,0.0256,,,,,,664.8,87.67,1.036,0.124,0.42169,6e-05,0.034
535.0,415.52,,0.0255,,,,,,678.4,88.39,1.181,0.138,0.46564,4e-05,0.0357
540.0,415.31,,0.0256,,,,,,632.7,87.66,1.11,0.128,0.42668,0.0001,0.0327
545.0,414.94,,0.0255,,,,,,623.7,87.37,1.12,0.129,0.4253,2e-05,0.0327
550.0,414.69,,0.0254,,,,,,664.7,87.63,1.193,0.134,0.43551,0.0001,0.0335
555.0,414.38,,0.0256,,,,,,623.6,89.21,1.144,0.131,0.45021,0.0001,0.0325
560.0,414.13,,0.0255,,,,,,612.4,89.25,1.117,0.127,0.42357,0.0001,0.0308
565.0,413.78,,0.0255,,,,,,619.7,88.78,1.115,0.126,0.42197,0.00011,0.0303
570.0,413.53,,0.0256,,,,,,621.6,90.03,1.125,0.126,0.42177,9e-05,0.0303
575.0,413.17,,0.0256,,,,,,635.8,90.01,1.158,0.129,0.42444,9e-05,0.0313
580.0,412.93,,0.0257,,,,,,656.9,90.09,1.221,0.135,0.42879,9e-05,0.0323
585.0,412.58,,0.0256,,,,,,686.5,88.55,1.246,0.14,0.46139,0.0,0.0329
590.0,412.38,,0.0256,,,,,,609.7,88.38,1.198,0.132,0.43405,0.00013,0.0312
595.0,412.05,,0.0255,,,,,,575.2,87.06,1.146,0.121,0.41223,0.0,0.0291
600.0,411.76,,0.0254,,,,,,632.3,86.93,1.201,0.127,0.44595,0.00014,0.0301
605.0,411.45,,0.0255,,,,,,612.3,87.88,1.22,0.129,0.44017,7e-05,0.0303
610.0,411.2,,0.0256,,,,,,640.6,88.1,1.256,0.131,0.45614,8e-05,0.0313
615.0,410.87,,0.0255,,,,,,657.1,86.64,1.259,0.134,0.43696,0.0,0.0314
620.0,410.66,,0.0255,,,,,,612.3,87.84,1.229,0.131,0.41228,0.0001,0.0306
625.0,410.31,,0.0256,,,,,,654.1,87.82,1.276,0.135,0.4276,0.00014,0.0307
630.0,410.1,,0.0256,,,,,,640.7,87.13,1.27,0.135,0.43933,0.0,0.0308
635.0,409.78,,0.0254,,,,,,577.9,87.13,1.184,0.127,0.40929,0.0,0.029
640.0,409.54,,0.0255,,,,,,587.3,87.11,1.209,0.13,0.41607,0.0,0.0299
645.0,409.18,,0.0256,,,,,,603.4,86.42,1.296,0.138,0.45728,0.0,0.0315
650.0,409.0,,0.0255,,,,,,590.4,86.18,1.212,0.129,0.40883,0.0,0.0291
655.0,408.65,,0.0257,,,,,,555.1,86.69,1.198,0.124,0.40316,0.0,0.0283
660.0,408.4,,0.0254,,,,,,595.9,85.39,1.328,0.139,0.45077,0.0,0.0316
665.0,408.1,,0.0255,,,,,,604.7,85.72,1.329,0.139,0.45069,0.0,0.0326
670.0,407.92,,0.0255,,,,,,543.3,85.17,1.209,0.125,0.39906,0.0,0.0285
675.0,407.55,,0.0255,,,,,,526.3,85.2,1.21,0.124,0.40407,0.0,0.028
680.0,407.33,,0.0255,,,,,,564.1,85.66,1.23,0.128,0.43681,0.0,0.0288
685.0,406.99,,0.0256,,,,,,555.5,85.47,1.203,0.128,0.41625,0.0,0.0287
690.0,406.77,,0.0256,,,,,,578.6,85.29,1.207,0.129,0.41673,0.0,0.0288
695.0,406.43,,0.0254,,,,,,582.0,85.15,1.244,0.134,0.43692,0.0,0.0292
700.0,406.23,,0.0257,,,,,,593.6,87.22,1.295,0.139,0.43322,0.0,0.0301
705.0,405.92,,0.0256,,,,,,550.5,87.78,1.219,0.132,0.41167,0.0,0.0289
710.0,405.71,,0.0256,,,,,,520.3,85.89,1.145,0.122,0.41205,0.0,0.0265
715.0,405.36,,0.0255,,,,,,509.3,85.0,1.126,0.123,0.4098,0.0,0.0262
720.0,405.1,,0.0257,,,,,,545.7,85.7,1.249,0.133,0.44974,1e-05,0.0282
725.0,404.81,,0.0256,,,,,,569.1,85.83,1.219,0.132,0.4308,0.0001,0.0282
730.0,404.58,,0.0255,,,,,,529.7,85.91,1.23,0.133,0.41438,0.0,0.0276
735.0,404.25,,0.0255,,,,,,572.3,85.47,1.291,0.14,0.4539,9e-05,0.0289
740.0,404.07,,0.0255,,,,,,535.8,85.68,1.222,0.132,0.42698,7e-05,0.0265
745.0,403.75,,0.0256,,,,,,553.9,85.58,1.209,0.129,0.40488,0.0,0.0259
750.0,403.49,,0.0254,,,,,,510.6,85.85,1.151,0.125,0.40204,4e-05,0.0246
755.0,403.22,,0.0255,,,,,,501.0,86.51,1.109,0.122,0.38935,2e-05,0.0242
760.0,402.89,,0.0255,,,,,,547.3,85.0,1.201,0.133,0.42122,3e-05,0.026
765.0,402.65,,0.0254,,,,,,593.4,85.85,1.278,0.143,0.45812,0.0,0.0278
770.0,402.4,,0.0254,,,,,,545.8,86.04,1.181,0.132,0.41145,3e-05,0.0254
775.0,402.15,,0.0255,,,,,,515.1,87.12,1.119,0.125,0.40486,5e-05,0.0245
780.0,401.83,,0.0256,,,,,,505.5,85.36,1.141,0.126,0.38204,4e-05,0.0243
785.0,401.58,,0.0254,,,,,,518.3,85.83,1.145,0.128,0.40322,4e-05,0.0248
790.0,401.26,,0.0255,,,,,,548.3,85.6,1.181,0.132,0.42338,4e-05,0.0253
800.0,400.73,,0.0255,,,,,,542.0,86.35,1.188,0.133,0.40127,4e-05,0.0249
805.0,400.51,,0.0256,,,,,,552.3,86.96,1.187,0.133,0.39697,2e-05,0.0253
810.0,400.19,,0.0257,,,,,,527.9,88.09,1.202,0.132,0.40721,3e-05,0.025
815.0,399.98,,0.0254,,,,,,510.4,85.76,1.132,0.127,0.38085,3e-05,0.0239
820.0,399.64,,0.0254,,,,,,488.2,87.05,1.14,0.124,0.37981,5e-05,0.0231
825.0,399.41,,0.0254,,,,,,497.7,86.74,1.147,0.126,0.38845,5e-05,0.0236
830.0,399.07,,0.0257,,,,,,550.6,87.01,1.233,0.134,0.42328,2e-05,0.0249
835.0,398.85,,0.0255,,,,,,570.5,87.38,1.276,0.143,0.43748,4e-05,0.0257
840.0,398.56,,0.0255,,,,,,543.4,86.64,1.244,0.14,0.4312,3e-05,0.0251
845.0,398.33,,0.0256,,,,,,514.3,87.6,1.202,0.133,0.41996,0.0,0.0238
850.0,398.02,,0.0255,,,,,,524.0,87.95,1.206,0.133,0.39257,0.0,0.024
855.0,397.76,,0.0255,,,,,,522.7,86.88,1.173,0.133,0.40416,0.0,0.0238
860.0,397.49,,0.0255,,,,,,480.1,87.5,1.125,0.126,0.38461,0.0,0.0224
865.0,397.19,,0.0257,,,,,,487.3,88.18,1.144,0.128,0.3913,0.0,0.0229
870.0,396.9,,0.0257,,,,,,508.3,87.99,1.213,0.134,0.41676,0.0,0.0242
875.0,396.63,,0.0255,,,,,,511.5,88.32,1.189,0.13,0.40458,0.00011,0.0243
880.0,396.36,,0.0255,,,,,,506.6,88.75,1.149,0.126,0.38861,0.0,0.0236
885.0,396.07,,0.0255,,,,,,506.9,86.4,1.155,0.13,0.39672,0.0,0.0235
890.0,395.79,,0.0254,,,,,,538.4,87.57,1.182,0.134,0.41207,0.0,0.0239
895.0,395.52,,0.0255,,,,,,522.0,88.2,1.173,0.133,0.40434,0.0,0.0236
900.0,395.25,,0.0254,,,,,,492.2,88.62,1.164,0.129,0.37809,0.0,0.0232
905.0,394.96,,0.0254,,,,,,505.4,88.46,1.155,0.131,0.38733,0.0,0.0238
910.0,394.68,,0.0254,,,,,,489.4,89.04,1.136,0.128,0.37978,0.0,0.0227
915.0,394.41,,0.0256,,,,,,504.3,89.02,1.156,0.127,0.39388,0.0,0.0225
920.0,394.07,,0.0255,,,,,,495.4,88.98,1.192,0.131,0.39618,0.0,0.0229
925.0,393.85,,0.0255,,,,,,487.3,89.13,1.185,0.129,0.39051,0.0,0.023
930.0,393.5,,0.0255,,,,,,478.3,88.71,1.15,0.126,0.37734,0.0,0.0227
935.0,393.29,,0.0254,,,,,,484.3,87.06,1.148,0.13,0.3744,0.0,0.0227
940.0,392.91,,0.0254,,,,,,510.1,89.43,1.193,0.133,0.38691,0.0,0.0233
945.0,392.71,,0.0254,,,,,,465.8,89.78,1.153,0.128,0.3729,2e-05,0.0226
950.0,392.35,,0.0253,,,,,,494.1,90.54,1.16,0.129,0.3857,2e-05,0.0227
955.0,392.09,,0.0254,,,,,,516.7,90.67,1.217,0.135,0.39907,3e-05,0.0241
960.0,391.8,,0.0255,,,,,,484.8,91.48,1.159,0.127,0.38423,3e-05,0.0226
965.0,391.52,,0.0254,,,,,,470.2,91.12,1.065,0.119,0.35412,3e-05,0.0215
970.0,391.17,,0.0255,,,,,,483.6,91.42,1.118,0.124,0.36493,3e-05,0.0222
975.0,390.87,,0.0254,,,,,,514.8,92.18,1.194,0.131,0.40113,1e-05,0.0239
980.0,390.6,,0.0255,,,,,,486.3,93.53,1.123,0.126,0.38335,3e-05,0.023
985.0,390.29,,0.0255,,,,,,500.0,94.18,1.124,0.126,0.37624,0.0,0.0226
990.0,389.97,,0.0255,,,,,,525.8,94.0,1.206,0.134,0.39013,3e-05,0.0238
995.0,389.68,,0.0254,,,,,,524.6,93.72,1.192,0.132,0.39151,2e-05,0.0238
1000.0,389.41,,0.0255,,,,,,499.8,94.67,1.098,0.121,0.35279,0.0,0.0217
1005.0,389.05,,0.0253,,,,,,463.2,93.51,1.077,0.119,0.35351,0.0,0.0216
1010.0,388.75,,0.0255,,,,,,520.5,96.22,1.187,0.131,0.38632,0.0,0.0233
1015.0,388.42,,0.0254,,,,,,529.5,97.69,1.254,0.136,0.40689,0.0,0.0244
1020.0,388.19,,0.0253,,,,,,520.7,98.41,1.224,0.132,0.39968,0.0,0.0236
1025.0,387.83,,0.0254,,,,,,510.9,97.69,1.194,0.133,0.38169,0.0,0.0233
1030.0,387.6,,0.0254,,,,,,475.0,97.52,1.135,0.126,0.35963,0.0,0.0217
1035.0,387.21,,0.0255,,,,,,472.1,97.96,1.119,0.124,0.35296,0.0,0.0214
1040.0,386.93,,0.0253,,,,,,476.0,98.65,1.162,0.127,0.36772,0.0,0.0218
1045.0,386.57,,0.0254,,,,,,495.3,99.06,1.2,0.129,0.36869,0.0,0.0228
1050.0,386.31,,0.0251,,,,,,506.4,98.52,1.19,0.126,0.36142,0.0,0.022
1055.0,385.94,,0.0253,,,,,,526.8,98.73,1.203,0.128,0.36931,0.0,0.022
1065.0,385.29,,0.0253,,,,,,511.7,99.55,1.181,0.125,0.35022,0.0,0.0216
1070.0,385.01,,0.0254,,,,,,492.7,101.21,1.197,0.125,0.35728,0.0,0.0217
1075.0,384.64,,0.0253,,,,,,499.2,101.71,1.214,0.124,0.38471,0.0,0.0224
1080.0,384.33,,0.0253,,,,,,522.0,102.29,1.196,0.123,0.35715,0.0,0.0218
1085.0,383.98,,0.0254,,,,,,518.1,104.6,1.184,0.124,0.35812,0.0,0.0212
1090.0,383.64,,0.0254,,,,,,566.9,103.08,1.182,0.125,0.34968,0.0,0.0209
1095.0,383.29,,0.0253,,,,,,593.2,104.45,1.187,0.128,0.35127,0.0,0.0215
1100.0,382.96,,0.0253,,,,,,588.1,106.87,1.125,0.127,0.37194,0.0,0.0214
1105.0,382.64,,0.0251,,,,,,550.6,107.64,1.113,0.126,0.35401,0.0,0.0208
1110.0,382.27,,0.0254,,,,,,564.1,110.51,1.15,0.13,0.36357,0.0,0.0217
1115.0,381.96,,0.0254,,,,,,560.6,110.38,1.185,0.136,0.39761,0.0,0.0227
1120.0,381.61,,0.0253,,,,,,580.8,110.18,1.251,0.137,0.38941,0.0,0.0231
1125.0,381.33,,0.0251,,,,,,554.7,106.15,1.144,0.128,0.35789,0.0,0.0221
1130.0,380.96,,0.0253,,,,,,542.9,106.43,1.078,0.121,0.34165,0.0,0.0213
1135.0,380.62,,0.0253,,,,,,568.2,107.72,1.132,0.124,0.35044,0.0,0.0222
1140.0,380.23,,0.0251,,,,,,586.8,107.62,1.212,0.128,0.37958,2e-05,0.0227
1145.0,379.94,,0.0253,,,,,,578.7,110.04,1.214,0.13,0.36423,2e-05,0.0228
1150.0,379.54,,0.0253,,,,,,575.8,109.81,1.235,0.132,0.36445,1e-05,0.0238
1155.0,379.25,,0.0253,,,,,,582.2,109.26,1.213,0.13,0.37278,1e-05,0.0239
1160.0,378.87,,0.0252,,,,,,528.8,108.6,1.159,0.125,0.34773,2e-05,0.0229
1165.0,378.53,,0.0252,,,,,,562.0,112.16,1.174,0.127,0.35365,2e-05,0.0234
1170.0,378.14,,0.0253,,,,,,584.6,115.33,1.162,0.128,0.36779,2e-05,0.0234
1175.0,377.84,,0.0252,,,,,,575.8,114.35,1.212,0.13,0.37432,2e-05,0.0231
1180.0,377.43,,0.0253,,,,,,616.9,115.68,1.287,0.137,0.39629,1e-05,0.0244
1185.0,377.17,,0.0253,,,,,,584.1,114.24,1.259,0.133,0.39207,1e-05,0.0234
1190.0,376.78,,0.0252,,,,,,556.5,113.49,1.171,0.126,0.36318,1e-05,0.0223
1195.0,376.46,,0.0254,,,,,,551.9,111.77,1.168,0.124,0.35041,2e-05,0.0223
1200.0,376.06,,0.0253,,,,,,540.1,111.41,1.216,0.128,0.36412,1e-05,0.0232
1205.0,375.73,,0.0252,,,,,,560.1,113.35,1.233,0.134,0.37552,5e-05,0.0241
1210.0,375.37,,0.0252,,,,,,576.5,114.23,1.262,0.136,0.39062,3e-05,0.0238
1215.0,375.07,,0.0253,,,,,,540.6,113.55,1.295,0.133,0.38191,3e-05,0.0233
1220.0,374.71,,0.0254,,,,,,531.7,111.59,1.273,0.13,0.3867,3e-05,0.0229
1225.0,374.38,,0.0253,,,,,,512.4,113.11,1.216,0.128,0.36014,3e-05,0.0226
1230.0,374.01,,0.0252,,,,,,501.5,110.99,1.196,0.123,0.35679,3e-05,0.0225
1235.0,373.63,,0.0253,,,,,,514.2,110.29,1.23,0.125,0.34997,4e-05,0.0229
1240.0,373.27,,0.0252,,,,,,530.2,112.85,1.266,0.13,0.37051,4e-05,0.0238
1245.0,372.89,,0.0252,,,,,,560.9,115.49,1.307,0.134,0.37757,4e-05,0.0249
1250.0,372.59,,0.0251,,,,,,523.2,116.69,1.281,0.131,0.36478,6e-05,0.0245
