Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLRPUA (g/s-m2),HRRPUA (kW/m2)
0.0,,,,,,,,,,0.0
3.0,,,,,,,,,,37.6196
6.0,,,,,,,,,9.171211613825813,202.6636
9.0,,,,,,,,,7.975434522870218,353.7823
12.0,,,,,,,,,9.3285069007618,401.8926
15.0,,,,,,,,,11.681140566017618,383.4019
18.0,,,,,,,,,14.343389497726044,357.9608
21.0,,,,,,,,,16.974297081042423,341.7588
24.0,,,,,,,,,18.80708143234039,318.6465
27.0,,,,,,,,,20.802011789519227,307.72
30.0,,,,,,,,,21.73774975766274,289.2838
33.0,,,,,,,,,22.74183413459556,275.7834
36.0,,,,,,,,,23.33386246185865,264.592
39.0,,,,,,,,,23.6716952493776,255.7703
42.0,,,,,,,,,24.23972519169944,258.267
45.0,,,,,,,,,23.71795499482158,251.9084
48.0,,,,,,,,,23.962575637990003,255.0289
51.0,,,,,,,,,22.947894063580804,242.1806
54.0,,,,,,,,,22.57279044903777,228.0213
57.0,,,,,,,,,23.00641064347966,228.6055
60.0,,,,,,,,,22.69955796943448,229.034
63.0,,,,,,,,,22.154018518152924,224.4335
66.0,,,,,,,,,21.993853754940712,222.5778
69.0,,,,,,,,,21.41371033603569,215.0065
72.0,,,,,,,,,21.337231320883948,211.8403
75.0,,,,,,,,,21.123726565796613,210.2529
78.0,,,,,,,,,20.60183334342884,204.0694
81.0,,,,,,,,,20.519450684611243,201.8642
84.0,,,,,,,,,20.24515631656895,199.5808
87.0,,,,,,,,,20.09187973866753,199.2793
90.0,,,,,,,,,19.88090111642743,199.4452
93.0,,,,,,,,,19.603560238403528,198.3351
96.0,,,,,,,,,19.30469576915848,195.1531
99.0,,,,,,,,,19.034233008543247,190.27
102.0,,,,,,,,,19.246996473471334,193.2052
105.0,,,,,,,,,18.691713671104413,188.5564
108.0,,,,,,,,,18.39554791055348,181.8032
111.0,,,,,,,,,18.10499222086479,173.3897
114.0,,,,,,,,,18.852715730556724,183.2352
117.0,,,,,,,,,18.26073815922896,185.4871
120.0,,,,,,,,,17.548388695100684,177.0843
123.0,,,,,,,,,17.260570090941105,166.6439
126.0,,,,,,,,,17.886697031569028,170.8269
129.0,,,,,,,,,17.501687916171992,169.5301
132.0,,,,,,,,,17.44689335170014,168.4515
135.0,,,,,,,,,17.435529758690866,167.9181
138.0,,,,,,,,,17.67278017992172,172.4828
141.0,,,,,,,,,17.359669739641372,171.3573
144.0,,,,,,,,,17.506698767023934,173.7925
147.0,,,,,,,,,17.301927130683236,173.1871
150.0,,,,,,,,,16.826265906816186,164.7527
153.0,,,,,,,,,16.5793299518625,153.954
156.0,,,,,,,,,17.61686955963126,164.5398
159.0,,,,,,,,,17.149841998841666,168.7836
162.0,,,,,,,,,16.72037382427852,166.7456
165.0,,,,,,,,,16.491846278975192,162.2138
168.0,,,,,,,,,16.436259652910405,158.3535
171.0,,,,,,,,,16.4511195837634,156.1968
174.0,,,,,,,,,16.56919029831115,157.4653
177.0,,,,,,,,,16.405131264916466,156.7215
180.0,,,,,,,,,16.128507575194554,151.9128
183.0,,,,,,,,,16.563452850749584,156.5561
186.0,,,,,,,,,15.944736842105264,150.8691
