Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
0.0,229.4,,,,,,,,,,,,,
5.0,229.4,,,,,,,,,,,,,
10.0,229.4,,,,,,,,,,,,,
15.0,229.5,0.023,,,,,,,419.0,1.05,0.0719,0.9341,0.0399,
20.0,228.9,0.209,,,,,,,524.0,0.98,0.0329,0.5026,0.0769,
25.0,227.8,1.077,,,,,,,628.0,0.91,0.0204,0.2905,,
30.0,226.3,2.047,,,,,,,732.0,0.74,0.0189,0.2271,,
35.0,224.9,2.77,,,,,,,836.0,0.66,0.0186,0.2068,,
40.0,224.0,2.552,,,,,,,940.0,0.66,0.0203,0.2255,,
45.0,222.7,2.257,,,,,,,1044.0,0.69,0.0244,0.2324,,
50.0,221.8,2.002,,,,,,,1050.0,0.7,0.0261,0.2561,,
55.0,221.1,1.808,,,,,,,1016.0,0.8,0.0308,0.285,,
60.0,220.3,1.723,,,,,,,999.0,0.78,0.0327,0.2981,,
65.0,219.7,1.614,,,,,,,988.0,0.7,0.0301,0.2621,,
70.0,218.9,1.532,,,,,,,984.0,0.71,0.0329,0.2654,,
75.0,218.0,1.491,,,,,,,986.0,0.67,0.0317,0.2582,,
80.0,217.5,1.432,,,,,,,982.0,0.71,0.0354,0.2793,0.0917,
85.0,216.6,1.399,,,,,,,987.0,0.81,0.0388,0.2808,0.0979,
90.0,216.1,1.3630000000000002,,,,,,,960.0,0.75,0.0385,0.2675,0.0953,
95.0,215.6,1.336,,,,,,,907.0,0.85,0.0463,0.295,0.0962,
100.0,215.0,1.248,,,,,,,876.0,0.75,0.0436,0.2872,0.0819,
105.0,214.7,1.2040000000000002,,,,,,,852.0,0.7,0.041,0.2823,0.0706,
110.0,213.8,1.16,,,,,,,852.0,0.77,0.0476,0.332,0.0778,
115.0,213.3,1.156,,,,,,,831.0,0.84,0.0499,0.329,0.0735,
120.0,213.1,1.114,,,,,,,799.0,0.94,0.06,0.3741,0.0857,
125.0,212.6,1.099,,,,,,,779.0,0.88,0.054,0.3427,0.0816,
130.0,212.1,1.063,,,,,,,762.0,0.82,0.0505,0.2896,0.0683,
135.0,211.6,1.077,,,,,,,737.0,0.86,0.0546,0.3471,0.081,
140.0,211.2,1.081,,,,,,,713.0,0.92,0.0585,0.3272,0.077,
145.0,210.9,1.07,,,,,,,702.0,0.8,0.051,0.3022,0.0614,
150.0,210.3,1.077,,,,,,,703.0,0.77,0.0521,0.3298,0.0573,
155.0,209.6,1.091,,,,,,,706.0,0.88,0.0567,0.3673,0.0659,
160.0,209.4,1.042,,,,,,,689.0,0.97,0.0644,0.3529,0.0686,
165.0,209.2,1.03,,,,,,,662.0,0.98,0.0639,0.3626,0.0631,
170.0,208.6,1.041,,,,,,,648.0,0.89,0.0586,0.3099,0.0597,
175.0,208.2,1.037,,,,,,,632.0,0.85,0.0572,0.3194,0.0558,
180.0,207.9,1.009,,,,,,,567.0,0.93,0.069,0.3187,0.0572,
185.0,207.4,0.989,,,,,,,527.0,0.97,0.0746,0.4168,0.0434,
190.0,207.2,0.949,,,,,,,500.0,0.79,0.0662,0.3365,0.0415,
195.0,206.9,0.868,,,,,,,510.0,0.95,0.0713,0.4083,0.039,
200.0,206.3,0.8690000000000001,,,,,,,535.0,0.94,0.0691,0.3753,0.0444,
205.0,206.2,0.905,,,,,,,554.0,1.04,0.0719,0.409,0.0471,
210.0,205.8,0.961,,,,,,,560.0,1.01,0.0676,0.4239,0.0546,
215.0,205.5,0.983,,,,,,,589.0,0.91,0.062,0.3778,0.0465,
220.0,204.8,1.013,,,,,,,647.0,0.79,0.0543,0.3243,0.0462,
225.0,204.6,1.036,,,,,,,690.0,0.87,0.0557,0.3538,0.0425,
230.0,203.9,1.029,,,,,,,728.0,1.01,0.0689,0.4232,0.0614,
235.0,203.8,1.063,,,,,,,725.0,0.97,0.0605,0.3862,0.0489,
240.0,203.4,1.044,,,,,,,723.0,0.99,0.0638,0.3741,0.0543,
245.0,202.9,1.067,,,,,,,734.0,0.82,0.0523,0.3549,0.0467,
250.0,202.4,1.075,,,,,,,765.0,0.9,0.0605,0.398,0.0461,
255.0,202.0,1.04,,,,,,,774.0,0.94,0.0652,0.3843,0.0541,
260.0,201.8,1.035,,,,,,,747.0,1.05,0.07,0.4762,0.062,
265.0,201.3,1.013,,,,,,,713.0,1.01,0.0701,0.4301,0.0521,
270.0,201.0,0.986,,,,,,,680.0,0.87,0.0591,0.4133,0.0489,
275.0,200.6,1.009,,,,,,,661.0,0.9,0.0629,0.3582,0.0504,
280.0,200.1,0.984,,,,,,,658.0,0.8,0.0581,0.338,0.045,
285.0,199.8,0.971,,,,,,,657.0,0.9,0.0653,0.3615,0.0506,
290.0,199.3,0.96,,,,,,,660.0,0.96,0.0693,0.4101,0.05,
295.0,199.1,0.965,,,,,,,667.0,0.9,0.0658,0.3758,0.0484,
300.0,198.8,0.966,,,,,,,666.0,0.89,0.0643,0.4057,0.0538,
305.0,198.3,0.975,,,,,,,661.0,0.86,0.0622,0.3719,0.0464,
310.0,197.9,0.98,,,,,,,673.0,0.88,0.0618,0.4328,0.047,
315.0,197.6,0.986,,,,,,,665.0,0.91,0.0608,0.4464,0.046,
320.0,197.1,0.993,,,,,,,650.0,0.95,0.0592,0.4276,0.042,
325.0,196.6,1.05,,,,,,,667.0,0.82,0.0563,0.3463,0.0438,
330.0,196.4,1.071,,,,,,,697.0,0.82,0.0563,0.3727,0.0411,
335.0,195.7,1.044,,,,,,,707.0,0.89,0.0604,0.4794,0.0453,
340.0,195.4,1.022,,,,,,,705.0,1.01,0.0674,0.4179,0.0522,
345.0,195.1,1.04,,,,,,,709.0,0.98,0.063,0.3904,0.0527,
350.0,194.8,1.034,,,,,,,704.0,0.81,0.0587,0.3441,0.0449,
355.0,194.1,1.007,,,,,,,699.0,0.83,0.0575,0.3169,0.047,
360.0,193.8,1.003,,,,,,,671.0,0.81,0.0593,0.3694,0.0472,
365.0,193.5,1.012,,,,,,,664.0,0.87,0.061,0.4,0.0484,
370.0,193.0,1.01,,,,,,,678.0,0.76,0.0527,0.3062,0.0415,
375.0,192.5,1.031,,,,,,,693.0,0.82,0.0562,0.3531,0.0438,
380.0,191.9,1.038,,,,,,,693.0,0.92,0.061,0.4479,0.0452,
385.0,191.9,1.026,,,,,,,668.0,0.94,0.0644,0.4496,0.0533,
390.0,191.4,1.028,,,,,,,643.0,0.88,0.0591,0.3998,0.0479,
395.0,190.9,1.037,,,,,,,649.0,0.76,0.0507,0.3687,0.0422,
400.0,190.4,1.0470000000000002,,,,,,,667.0,0.76,0.0503,0.3585,0.04,
405.0,190.0,1.067,,,,,,,676.0,0.83,0.0531,0.3622,0.0392,
410.0,189.3,1.0890000000000002,,,,,,,687.0,0.88,0.0539,0.3224,0.0442,
415.0,189.1,1.099,,,,,,,687.0,0.88,0.0534,0.3756,0.0463,
420.0,188.6,1.106,,,,,,,692.0,0.85,0.054,0.4158,0.0444,
425.0,188.1,1.123,,,,,,,710.0,0.81,0.0496,0.3486,0.0441,
430.0,187.5,1.113,,,,,,,720.0,0.81,0.0502,0.4016,0.0432,
435.0,187.2,1.136,,,,,,,743.0,0.87,0.0503,0.4005,0.0464,
440.0,186.6,1.14,,,,,,,740.0,0.86,0.0521,0.3836,0.0479,
445.0,186.2,1.146,,,,,,,710.0,0.92,0.0543,0.3983,0.0495,
450.0,185.7,1.13,,,,,,,691.0,0.84,0.0495,0.3407,0.0474,
455.0,185.4,1.146,,,,,,,686.0,0.75,0.0451,0.3231,0.0435,
460.0,184.6,1.152,,,,,,,700.0,0.75,0.0461,0.3197,0.0418,
465.0,184.1,1.136,,,,,,,718.0,0.75,0.0434,0.2885,0.0423,
470.0,183.8,1.14,,,,,,,722.0,0.85,0.0524,0.3466,0.0557,
475.0,183.2,1.137,,,,,,,731.0,0.9,0.0532,0.3626,0.0572,
480.0,182.8,1.156,,,,,,,747.0,0.86,0.0525,0.3685,0.0553,
485.0,182.4,1.148,,,,,,,731.0,0.81,0.0496,0.3652,0.0531,
490.0,181.8,1.145,,,,,,,714.0,0.8,0.0477,0.3676,0.0505,
495.0,181.1,1.157,,,,,,,717.0,0.69,0.0424,0.3051,0.0444,
500.0,180.8,1.18,,,,,,,708.0,0.8,0.0475,0.3803,0.048,
505.0,180.0,1.173,,,,,,,711.0,0.88,0.05,0.3989,0.0563,
510.0,179.8,1.19,,,,,,,697.0,0.79,0.0484,0.3777,0.0541,
515.0,179.20000000000002,1.2,,,,,,,703.0,0.87,0.0511,0.393,0.0546,
520.0,178.6,1.197,,,,,,,719.0,0.73,0.0433,0.3357,0.0453,
525.0,178.10000000000002,1.205,,,,,,,733.0,0.83,0.0476,0.3844,0.0506,
530.0,177.5,1.2140000000000002,,,,,,,741.0,0.8,0.0446,0.37,0.0525,
535.0,177.1,1.215,,,,,,,745.0,0.75,0.0422,0.3211,0.0489,
540.0,176.4,1.233,,,,,,,771.0,0.72,0.042,0.3419,0.0463,
545.0,175.8,1.229,,,,,,,792.0,0.76,0.0418,0.3351,0.0457,
550.0,175.3,1.197,,,,,,,809.0,0.79,0.0447,0.3851,0.0532,
555.0,174.8,1.253,,,,,,,820.0,0.84,0.0461,0.4057,0.0516,
560.0,174.20000000000002,1.235,,,,,,,824.0,0.86,0.0465,0.4122,0.057,
565.0,173.7,1.241,,,,,,,822.0,0.86,0.047,0.3513,0.0521,
570.0,173.3,1.246,,,,,,,825.0,0.87,0.0455,0.4109,0.0489,
575.0,172.60000000000002,1.269,,,,,,,821.0,0.82,0.0428,0.3759,0.0457,
580.0,172.2,1.267,,,,,,,812.0,0.81,0.0464,0.37,0.0469,
585.0,171.6,1.284,,,,,,,823.0,0.83,0.0449,0.3597,0.0514,
590.0,171.1,1.241,,,,,,,830.0,0.8,0.0453,0.3742,0.0539,
595.0,170.5,1.247,,,,,,,846.0,0.86,0.0476,0.3056,0.0557,
600.0,170.0,1.233,,,,,,,856.0,0.84,0.0474,0.3622,0.0552,
605.0,169.6,1.231,,,,,,,834.0,0.87,0.0476,0.3316,0.0481,
610.0,169.0,1.227,,,,,,,833.0,0.82,0.0464,0.3479,0.0496,
615.0,168.4,1.237,,,,,,,846.0,0.75,0.041,0.3101,0.047,
620.0,167.9,1.242,,,,,,,838.0,0.82,0.044,0.3234,0.049,
625.0,167.1,1.246,,,,,,,863.0,0.86,0.0465,0.3361,0.0504,
630.0,166.9,1.261,,,,,,,854.0,0.83,0.0438,0.3269,0.0496,
635.0,166.4,1.26,,,,,,,854.0,0.92,0.0487,0.3877,0.0522,
640.0,165.60000000000002,1.276,,,,,,,854.0,0.76,0.0392,0.329,0.0449,
645.0,165.4,1.259,,,,,,,855.0,0.76,0.04,0.3068,0.0464,
650.0,164.5,1.2819999999999998,,,,,,,862.0,0.76,0.0399,0.3056,0.0462,
655.0,164.0,1.293,,,,,,,908.0,0.77,0.0404,0.2956,0.0464,
660.0,163.4,1.301,,,,,,,954.0,0.83,0.0417,0.3738,0.0489,
665.0,163.0,1.273,,,,,,,946.0,0.9,0.0458,0.3678,0.0528,
670.0,162.2,1.31,,,,,,,956.0,0.91,0.0462,0.388,0.0566,
675.0,162.0,1.296,,,,,,,943.0,0.78,0.0397,0.3508,0.0516,
680.0,161.3,1.2919999999999998,,,,,,,936.0,0.82,0.0416,0.3341,0.0536,
685.0,160.5,1.3230000000000002,,,,,,,983.0,0.74,0.0372,0.3032,0.0488,
690.0,160.10000000000002,1.314,,,,,,,1021.0,0.77,0.0402,0.3339,0.0511,
695.0,159.4,1.311,,,,,,,1051.0,0.94,0.0478,0.3847,0.0621,
