Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),HRRPUA (kW/m2),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
95.0,59.17,,0.0276,,,,,,689.9,8.08,0.973,0.008,0.26556,0.00626,0.0
100.0,59.05,,0.0279,,,,,,782.0,54.44,1.074,0.01,0.36454,0.00677,0.0
105.0,58.96,,0.0281,,,,,,765.2,47.3,1.212,0.019,0.35411,0.00564,0.0
110.0,58.87,,0.028,,,,,,653.3,42.41,1.249,0.017,0.31526,0.0047,0.0
115.0,58.74,,0.028,,,,,,807.3,46.01,1.183,0.025,0.22198,0.00445,0.0
120.0,58.64,,0.0281,,,,,,325.9,52.85,1.074,0.027,0.20733,0.00527,0.0
125.0,58.54,,0.0281,,,,,,645.7,47.73,1.033,0.039,0.17954,0.00621,0.0
130.0,58.45,,0.0282,,,,,,644.9,40.7,1.273,0.045,0.18162,0.00798,0.0
135.0,58.37,,0.0282,,,,,,653.1,36.65,1.408,0.056,0.12231,0.00998,0.0
140.0,58.31,,0.0281,,,,,,681.3,35.97,1.252,0.054,0.19883,0.01135,0.0
145.0,58.25,,0.0284,,,,,,502.5,35.24,1.16,0.057,0.15951,0.01012,0.0
150.0,58.16,,0.0283,,,,,,490.2,33.05,1.236,0.06,0.19925,0.00934,0.0
155.0,58.11,,0.0281,,,,,,373.4,30.84,1.263,0.06,0.30514,0.00894,0.0
160.0,58.03,,0.0282,,,,,,424.9,30.91,1.25,0.052,0.35799,0.00812,0.0
165.0,57.94,,0.0282,,,,,,486.2,32.99,1.375,0.06,0.32569,0.00757,0.0
170.0,57.85,,0.028,,,,,,463.9,37.38,1.427,0.053,0.37745,0.00563,0.0
175.0,57.76,,0.0281,,,,,,473.8,41.14,1.307,0.054,0.30072,0.00463,0.0
180.0,57.64,,0.0279,,,,,,471.9,49.39,1.277,0.048,0.32849,0.00452,0.0
185.0,57.51,,0.028,,,,,,499.2,54.68,1.289,0.057,0.34749,0.00393,0.0
190.0,57.37,,0.0279,,,,,,472.3,60.59,1.207,0.051,0.38932,0.00536,0.0
195.0,57.21,,0.0279,,,,,,486.3,64.71,1.174,0.059,0.398,0.00472,0.0
200.0,57.04,,0.0279,,,,,,436.0,70.32,1.225,0.06,0.30091,0.01014,0.0
205.0,56.87,,0.0279,,,,,,536.7,69.27,1.264,0.072,0.41264,0.00656,0.0
210.0,56.72,,0.0279,,,,,,575.6,71.86,1.216,0.068,0.36121,0.01185,0.0
215.0,56.55,,0.0279,,,,,,566.5,75.22,1.131,0.076,0.26582,0.00789,0.0
220.0,56.35,,0.0279,,,,,,623.2,75.31,1.046,0.082,0.31474,0.01498,0.0
225.0,56.21,,0.0278,,,,,,587.6,75.49,0.961,0.09,0.31573,0.02242,0.0
230.0,56.04,,0.0279,,,,,,564.6,68.8,0.91,0.089,0.32459,0.02084,0.0
235.0,55.86,,0.0278,,,,,,565.1,65.06,1.057,0.105,0.33744,0.02218,0.0
240.0,55.72,,0.0279,,,,,,537.6,62.69,1.117,0.105,0.3937,0.01648,0.0
245.0,55.56,,0.028,,,,,,478.0,65.97,1.068,0.106,0.37586,0.01296,0.0
250.0,55.39,,0.028,,,,,,481.4,69.53,1.088,0.112,0.30724,0.0146,0.0
255.0,55.24,,0.0279,,,,,,564.8,69.17,1.103,0.122,0.3985,0.01146,0.0
260.0,55.1,,0.0279,,,,,,568.2,66.83,1.086,0.124,0.36804,0.01285,0.0
270.0,54.82,,0.0278,,,,,,599.1,61.91,1.141,0.127,0.41827,0.00913,0.0018
275.0,54.66,,0.0279,,,,,,644.8,64.61,1.179,0.131,0.43106,0.00872,0.0019
280.0,54.54,,0.0279,,,,,,496.7,62.75,1.261,0.13,0.3532,0.01028,0.0019
285.0,54.4,,0.0281,,,,,,581.2,61.97,1.171,0.128,0.28899,0.00841,0.0
290.0,54.25,,0.0279,,,,,,522.3,65.81,1.165,0.127,0.28224,0.01114,0.0
295.0,54.12,,0.028,,,,,,508.2,61.76,1.104,0.123,0.29306,0.0122,0.0
300.0,53.96,,0.0281,,,,,,539.8,61.15,1.261,0.13,0.3991,0.01155,0.0
305.0,53.83,,0.0279,,,,,,633.4,60.61,1.212,0.136,0.46995,0.00898,0.0
310.0,53.7,,0.028,,,,,,528.5,65.43,1.18,0.132,0.56757,0.01029,0.0
315.0,53.56,,0.028,,,,,,563.9,61.86,1.17,0.134,0.54844,0.01884,0.0
320.0,53.42,,0.0278,,,,,,615.1,60.47,1.205,0.14,0.48306,0.0203,0.0
325.0,53.28,,0.0279,,,,,,581.4,61.65,1.337,0.151,0.48528,0.02283,0.002
330.0,53.17,,0.0277,,,,,,589.8,59.64,1.187,0.143,0.39828,0.01185,0.0019
335.0,53.03,,0.028,,,,,,484.6,63.39,1.16,0.141,0.38483,0.01126,0.0
340.0,52.9,,0.0279,,,,,,488.8,60.71,1.116,0.136,0.34277,0.01116,0.0
345.0,52.75,,0.0281,,,,,,543.8,62.02,1.102,0.14,0.25347,0.01208,0.0
350.0,52.6,,0.0281,,,,,,566.2,62.02,0.992,0.148,0.34361,0.02467,0.0
355.0,52.47,,0.0279,,,,,,521.5,60.19,1.166,0.156,0.36284,0.03296,0.0
360.0,52.34,,0.028,,,,,,483.6,54.23,1.166,0.146,0.31956,0.01679,0.0
365.0,52.18,,0.0278,,,,,,440.8,57.43,1.189,0.148,0.33507,0.01313,0.0
370.0,52.04,,0.0279,,,,,,439.9,65.6,1.14,0.145,0.34372,0.02059,0.0
375.0,51.89,,0.0277,,,,,,445.4,65.82,1.173,0.146,0.34253,0.01444,0.0016
380.0,51.73,,0.0277,,,,,,491.2,65.7,1.073,0.145,0.31223,0.01427,0.0016
385.0,51.57,,0.028,,,,,,484.1,70.49,1.055,0.155,0.31411,0.01639,0.0
390.0,51.41,,0.028,,,,,,503.0,69.01,1.035,0.151,0.28393,0.02234,0.0
395.0,51.25,,0.0278,,,,,,542.0,68.1,0.981,0.151,0.32967,0.02474,0.0015
400.0,51.07,,0.0279,,,,,,483.9,67.85,1.003,0.155,0.35612,0.02803,0.0016
405.0,50.92,,0.0279,,,,,,541.8,66.75,1.08,0.155,0.30231,0.02624,0.0016
410.0,50.76,,0.0277,,,,,,419.1,65.79,1.003,0.147,0.25656,0.02039,0.0015
415.0,50.57,,0.0278,,,,,,449.0,71.43,0.862,0.148,0.29872,0.02529,0.0015
420.0,50.4,,0.0279,,,,,,525.7,73.21,0.801,0.152,0.28088,0.0377,0.0015
425.0,50.23,,0.0281,,,,,,540.4,65.04,0.825,0.163,0.25732,0.05132,0.0016
430.0,50.07,,0.0278,,,,,,533.4,60.38,0.709,0.155,0.1884,0.05486,0.0016
435.0,49.91,,0.0281,,,,,,553.7,59.97,0.694,0.175,0.22282,0.06125,0.0017
440.0,49.74,,0.028,,,,,,560.2,52.76,0.622,0.187,0.25132,0.06842,0.0018
445.0,49.6,,0.0281,,,,,,689.6,49.36,0.769,0.203,0.32941,0.08524,0.0019
450.0,49.46,,0.0281,,,,,,544.7,43.09,0.935,0.199,0.35915,0.07239,0.0018
455.0,49.33,,0.028,,,,,,521.3,45.54,1.006,0.194,0.28571,0.04361,0.0018
460.0,49.17,,0.028,,,,,,539.8,55.75,1.077,0.202,0.26125,0.04181,0.0019
465.0,49.04,,0.0279,,,,,,550.9,58.09,1.033,0.209,0.29106,0.03801,0.0019
470.0,48.9,,0.0279,,,,,,529.1,57.65,0.983,0.219,0.2509,0.04481,0.002
475.0,48.78,,0.028,,,,,,455.7,55.8,0.888,0.215,0.2851,0.04826,0.002
480.0,48.65,,0.028,,,,,,501.4,52.18,1.014,0.216,0.26741,0.04967,0.002
485.0,48.52,,0.028,,,,,,467.4,50.7,1.077,0.224,0.26183,0.03036,0.0021
490.0,48.4,,0.0279,,,,,,435.1,54.0,1.057,0.218,0.28901,0.02592,0.0021
495.0,48.28,,0.0279,,,,,,396.0,55.55,1.062,0.215,0.25995,0.02266,0.0021
500.0,48.15,,0.0277,,,,,,462.3,54.61,0.975,0.229,0.32666,0.02045,0.0022
505.0,48.04,,0.0279,,,,,,476.7,55.04,1.054,0.233,0.32831,0.02987,0.0023
510.0,47.92,,0.0281,,,,,,464.3,48.19,1.096,0.241,0.33295,0.02062,0.0024
515.0,47.82,,0.0282,,,,,,522.4,49.39,1.14,0.247,0.37174,0.02052,0.0026
520.0,47.71,,0.0281,,,,,,528.5,49.22,1.146,0.259,0.33834,0.02039,0.0027
525.0,47.62,,0.0281,,,,,,456.8,47.21,1.058,0.246,0.3519,0.01837,0.0
535.0,47.41,,0.028,,,,,,468.0,44.04,1.077,0.257,0.2775,0.01982,0.0028
540.0,47.32,,0.0282,,,,,,478.2,42.31,1.23,0.299,0.29266,0.0217,0.0032
545.0,47.24,,0.0281,,,,,,476.8,41.14,1.262,0.318,0.2507,0.02426,0.0035
550.0,47.18,,0.0281,,,,,,403.5,39.6,0.926,0.291,0.19808,0.02867,0.0032
555.0,47.09,,0.0282,,,,,,395.1,36.11,0.791,0.268,0.20562,0.04123,0.003
560.0,47.0,,0.0281,,,,,,407.5,31.82,0.862,0.281,0.16556,0.04382,0.0032
565.0,46.92,,0.0281,,,,,,396.9,29.3,0.833,0.303,0.23082,0.04093,0.0035
570.0,46.84,,0.0282,,,,,,384.9,29.92,0.824,0.325,0.29689,0.04383,0.0037
575.0,46.78,,0.0281,,,,,,373.6,28.79,0.807,0.34,0.2283,0.05142,0.004
580.0,46.7,,0.0283,,,,,,449.6,28.42,0.898,0.384,0.14245,0.0549,0.0045
585.0,46.65,,0.0282,,,,,,518.8,26.76,0.999,0.405,0.03886,0.05767,0.0048
590.0,46.6,,0.0282,,,,,,300.5,26.34,0.882,0.375,0.1097,0.05413,0.0044
595.0,46.54,,0.0282,,,,,,332.3,24.72,0.812,0.361,0.10128,0.0539,0.0043
600.0,46.47,,0.0282,,,,,,374.5,24.25,0.926,0.396,0.18081,0.0561,0.0048
605.0,46.43,,0.0283,,,,,,317.9,23.83,0.919,0.391,0.12267,0.05644,0.0048
610.0,46.36,,0.0283,,,,,,374.4,23.25,0.992,0.403,0.05976,0.05421,0.0049
615.0,46.31,,0.0282,,,,,,369.1,22.66,1.027,0.416,0.0,0.0549,0.0
620.0,46.26,,0.0282,,,,,,337.7,23.18,1.074,0.44,0.0,0.0554,0.0
625.0,46.21,,0.0282,,,,,,405.9,22.67,0.993,0.446,0.0,0.05043,0.0055
630.0,46.18,,0.0283,,,,,,224.8,21.75,0.915,0.385,0.008,0.04693,0.0048
635.0,46.11,,0.0283,,,,,,316.1,20.17,0.834,0.365,0.02647,0.03973,0.0046
640.0,46.06,,0.0282,,,,,,353.7,20.64,1.021,0.451,0.0,0.05283,0.0057
645.0,46.0,,0.0283,,,,,,347.2,20.16,1.045,0.526,0.07322,0.06239,0.0067
650.0,45.93,,0.0285,,,,,,216.5,19.29,0.926,0.468,0.22934,0.05302,0.006
655.0,45.92,,0.0283,,,,,,322.3,18.11,1.005,0.507,0.25512,0.05341,0.0
660.0,45.88,,0.0282,,,,,,293.5,18.56,0.957,0.545,0.0,0.05912,0.0
665.0,45.85,,0.0282,,,,,,182.4,18.58,0.774,0.471,0.0,0.05255,0.0
670.0,45.8,,0.0281,,,,,,236.8,17.98,0.599,0.458,0.0,0.05041,0.0
675.0,45.76,,0.0283,,,,,,235.2,17.05,0.669,0.485,0.0152,0.05116,0.0
680.0,45.71,,0.0283,,,,,,238.2,17.61,0.78,0.537,0.0,0.05534,0.0
685.0,45.68,,0.0284,,,,,,281.0,17.15,0.711,0.58,0.0078,0.05512,0.0
690.0,45.64,,0.0283,,,,,,218.5,17.09,0.739,0.544,0.0,0.04881,0.0
695.0,45.61,,0.0282,,,,,,224.3,15.97,0.671,0.495,0.0,0.04856,0.0
700.0,45.56,,0.0284,,,,,,228.6,16.6,0.776,0.521,0.0,0.05192,0.0
705.0,45.53,,0.0283,,,,,,209.5,15.52,0.699,0.522,0.01171,0.04806,0.0
710.0,45.49,,0.0283,,,,,,247.0,16.06,0.748,0.53,0.0,0.05273,0.0
715.0,45.45,,0.0282,,,,,,148.3,16.0,0.823,0.545,0.0,0.05763,0.0
720.0,45.41,,0.0285,,,,,,158.1,15.1,0.779,0.546,0.0,0.05719,0.0
725.0,45.37,,0.0282,,,,,,157.3,14.44,0.768,0.508,0.0,0.05222,0.0
730.0,45.34,,0.0283,,,,,,82.1,14.51,0.8,0.483,0.0,0.0489,0.0
735.0,45.28,,0.0282,,,,,,236.2,14.46,0.872,0.651,0.0,0.06788,0.0
740.0,45.26,,0.0282,,,,,,209.4,14.45,1.108,0.789,0.10145,0.08015,0.0
745.0,45.24,,0.0284,,,,,,152.2,14.55,0.896,0.639,0.0,0.06343,0.0
750.0,45.2,,0.0283,,,,,,198.3,13.44,0.746,0.621,0.08465,0.06243,0.0
755.0,45.17,,0.0284,,,,,,120.6,13.51,0.865,0.555,0.01643,0.05766,0.0
760.0,45.14,,0.0283,,,,,,143.5,13.44,0.627,0.506,0.0,0.04942,0.0
765.0,45.09,,0.0284,,,,,,175.2,13.51,0.644,0.545,0.0,0.04778,0.0
770.0,45.06,,0.0284,,,,,,178.7,14.54,0.702,0.578,0.04599,0.05148,0.0
775.0,45.02,,0.0283,,,,,,131.3,13.44,0.873,0.593,0.0,0.05176,0.0
780.0,45.02,,0.0283,,,,,,196.7,13.97,0.897,0.662,0.01996,0.05401,0.0
785.0,44.95,,0.0282,,,,,,132.4,13.94,0.986,0.716,0.04355,0.06075,0.0
790.0,44.93,,0.0284,,,,,,169.5,13.53,1.078,0.718,0.12963,0.05778,0.0
800.0,44.87,,0.0282,,,,,,194.3,13.94,1.057,0.553,0.0,0.03905,0.0
805.0,44.83,,0.0285,,,,,,110.3,14.61,1.087,0.575,0.0,0.04081,0.0
810.0,44.81,,0.0283,,,,,,148.6,14.5,1.102,0.536,0.0,0.03728,0.0
815.0,44.76,,0.0285,,,,,,151.7,14.06,1.154,0.579,0.0,0.03805,0.0
820.0,44.73,,0.0283,,,,,,75.7,14.51,1.155,0.608,0.0,0.0397,0.0
825.0,44.7,,0.0283,,,,,,196.9,13.99,1.27,0.637,0.0,0.04269,0.0
830.0,44.66,,0.0282,,,,,,210.2,13.42,1.624,0.807,0.0,0.05095,0.0
835.0,44.65,,0.0284,,,,,,127.2,13.5,1.165,0.751,0.0,0.04585,0.0
840.0,44.61,,0.0284,,,,,,214.1,13.51,1.061,0.698,0.0,0.04411,0.0
845.0,44.59,,0.0283,,,,,,151.8,13.45,0.812,0.683,0.0,0.04198,0.0
850.0,44.56,,0.0284,,,,,,147.1,13.49,0.823,0.634,0.0,0.03705,0.0
855.0,44.53,,0.0285,,,,,,191.9,13.54,0.877,0.584,0.0,0.03458,0.0
860.0,44.5,,0.0284,,,,,,143.2,13.52,0.86,0.606,0.0,0.03584,0.0
865.0,44.46,,0.0285,,,,,,118.8,13.56,0.787,0.723,0.0,0.04289,0.0
870.0,44.45,,0.0284,,,,,,154.1,12.99,0.658,0.557,0.0,0.03251,0.0
875.0,44.41,,0.0284,,,,,,69.6,12.98,0.611,0.479,0.02326,0.02747,0.0
880.0,44.36,,0.0283,,,,,,121.5,12.94,0.868,0.594,0.0,0.03357,0.0
885.0,44.34,,0.0284,,,,,,216.2,12.98,1.041,0.638,0.15922,0.03761,0.0
890.0,44.3,,0.0282,,,,,,93.1,12.89,1.12,0.695,0.0,0.03866,0.0
895.0,44.28,,0.0285,,,,,,146.6,12.5,1.213,0.759,0.0,0.04187,0.0
900.0,44.25,,0.0284,,,,,,260.1,13.49,1.492,0.869,0.0,0.04545,0.0
905.0,44.24,,0.0284,,,,,,101.2,14.03,0.938,0.67,0.09056,0.0357,0.0
910.0,44.21,,0.0284,,,,,,107.4,12.98,0.932,0.577,0.08808,0.03111,0.0
915.0,44.16,,0.0285,,,,,,134.3,12.5,1.347,0.707,0.0,0.03676,0.0
920.0,44.15,,0.0286,,,,,,94.2,12.57,1.28,0.725,0.0,0.03765,0.0
925.0,44.12,,0.0283,,,,,,97.6,12.96,1.139,0.583,0.0,0.03131,0.0
930.0,44.09,,0.0284,,,,,,154.1,12.97,1.037,0.557,0.0,0.02959,0.0
935.0,44.04,,0.0283,,,,,,66.0,11.92,1.373,0.719,0.0,0.0363,0.0
940.0,44.03,,0.0286,,,,,,88.3,12.02,1.164,0.673,0.0,0.03541,0.0
945.0,44.01,,0.0285,,,,,,152.4,11.99,0.814,0.499,0.0,0.02653,0.0
950.0,43.96,,0.0284,,,,,,86.7,11.96,0.959,0.576,0.0,0.02916,0.0
955.0,43.93,,0.0283,,,,,,94.0,12.44,1.068,0.7,0.0,0.03542,0.0
960.0,43.91,,0.0283,,,,,,155.1,11.4,1.09,0.681,0.0,0.03581,0.0
965.0,43.87,,0.0283,,,,,,65.2,11.9,1.022,0.756,0.0,0.03824,0.0
970.0,43.85,,0.0284,,,,,,86.0,11.94,1.032,0.722,0.0,0.03513,0.0
975.0,43.83,,0.0284,,,,,,22.0,11.44,0.656,0.609,0.0,0.0311,0.0
980.0,43.79,,0.0283,,,,,,49.1,11.92,0.673,0.588,0.0,0.02792,0.0
985.0,43.77,,0.0282,,,,,,77.4,11.34,0.787,0.621,0.0,0.03207,0.0
990.0,43.73,,0.0284,,,,,,228.5,11.41,0.963,0.83,0.0,0.04029,0.0
995.0,43.71,,0.0284,,,,,,48.4,11.42,0.628,0.725,0.0,0.03581,0.0
1000.0,43.7,,0.0285,,,,,,84.9,10.94,0.489,0.495,0.0,0.02578,0.0
1005.0,43.65,,0.0284,,,,,,26.7,11.45,0.564,0.563,0.0,0.0295,0.0
1010.0,43.62,,0.0284,,,,,,33.3,10.92,0.782,0.749,0.0,0.03666,0.0
1015.0,43.6,,0.0284,,,,,,95.3,11.94,0.643,0.711,0.0,0.03689,0.0
1020.0,43.57,,0.0283,,,,,,62.3,11.4,0.706,0.723,0.0,0.03758,0.0
1025.0,43.55,,0.0284,,,,,,0.0,10.38,0.98,0.72,0.0,0.03721,0.0
1030.0,43.52,,0.0283,,,,,,113.6,10.88,0.864,0.733,0.0,0.03886,0.0
1035.0,43.49,,0.0283,,,,,,160.2,10.87,1.084,0.898,0.0,0.04696,0.0
1040.0,43.47,,0.0284,,,,,,27.0,10.92,1.01,0.849,0.0,0.04093,0.0
1045.0,43.46,,0.0283,,,,,,50.2,10.87,0.534,0.516,0.0,0.02594,0.0
1050.0,43.42,,0.0283,,,,,,76.5,11.38,0.447,0.426,0.0,0.02189,0.0
1055.0,43.37,,0.0283,,,,,,73.2,11.4,0.575,0.557,0.0,0.02699,0.0
1065.0,43.32,,0.0286,,,,,,0.0,10.44,0.916,1.02,0.0,0.05084,0.0
1070.0,43.31,,0.0286,,,,,,66.2,10.98,0.67,0.768,0.02136,0.03841,0.0
1075.0,43.29,,0.0287,,,,,,111.5,10.49,355.34,0.0,2.9717,0.0271,0.0
1080.0,43.25,,0.0284,,,,,,41.9,10.4,0.682,0.677,0.0,0.03311,0.0
1085.0,43.23,,0.0283,,,,,,70.4,11.41,0.908,0.712,0.0,0.03495,0.0
1090.0,43.2,,0.0286,,,,,,55.8,9.94,0.84,0.704,0.1354,0.00063,1.9651
1095.0,,,,,,,,,,,,,,,
1100.0,43.16,,0.0284,,,,,,117.0,10.38,0.839,0.727,0.03183,0.03487,0.0
1105.0,43.14,,0.0284,,,,,,91.1,10.41,0.836,0.637,0.0,0.0303,0.0
1110.0,43.1,,0.0284,,,,,,76.2,10.38,0.656,0.653,0.0,0.03037,0.0
1115.0,43.08,,0.0283,,,,,,0.0,9.32,0.738,0.673,0.0,0.03272,0.0
1120.0,43.05,,0.0284,,,,,,97.7,10.4,1.102,0.775,0.0,0.03968,0.0
1125.0,43.04,,0.0285,,,,,,178.2,10.42,0.864,0.808,0.0,0.04021,0.0
1130.0,43.01,,0.0284,,,,,,35.9,9.87,0.759,0.805,0.0,0.03833,0.0
1135.0,42.99,,0.0285,,,,,,0.0,9.38,0.799,0.763,0.0,0.03966,0.0
1140.0,42.97,,0.0284,,,,,,110.8,8.31,0.616,0.62,0.32277,0.03361,0.0
1145.0,42.94,,0.0285,,,,,,51.2,9.92,0.619,0.586,0.11323,0.03058,0.0
