Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),HRRPUA (kW/m2),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
260.0,31.57,,0.024,,,,,,1533.5,178.97,1.347,0.089,0.3065,1e-05,0.0681
270.0,30.57,,0.0242,,,,,,1510.7,186.64,1.523,0.096,0.34206,1e-05,0.0676
275.0,30.18,,0.0243,,,,,,1408.0,191.81,1.593,0.088,0.34403,3e-05,0.0627
280.0,29.81,,0.0244,,,,,,1315.5,191.13,1.648,0.101,0.3605,2e-05,0.0587
285.0,29.46,,0.0245,,,,,,1187.8,179.78,1.848,0.093,0.39164,1e-05,0.0559
290.0,29.22,,0.0245,,,,,,1005.0,173.74,1.92,0.109,0.39641,8e-05,0.0464
295.0,28.98,,0.0246,,,,,,901.7,161.72,2.175,0.1,0.44684,0.0,0.0485
300.0,28.8,,0.0246,,,,,,783.7,149.54,2.515,0.138,0.51582,1e-05,0.0571
305.0,28.7,,0.0249,,,,,,544.6,138.52,2.435,0.109,0.5307,8e-05,0.0633
310.0,28.57,,0.0248,,,,,,382.4,124.71,2.669,0.148,0.60363,0.0,0.0913
315.0,28.5,,0.0253,,,,,,241.9,114.1,2.711,0.169,0.71707,0.0,0.1375
320.0,28.45,,0.0252,,,,,,327.2,93.93,2.532,0.186,0.65281,0.0,0.1959
325.0,28.38,,0.0255,,,,,,173.0,83.83,2.05,0.238,0.53763,0.0,0.1737
330.0,28.36,,0.0254,,,,,,121.2,69.91,1.504,0.182,0.36094,4e-05,0.1183
335.0,28.26,,0.0256,,,,,,82.8,56.46,1.752,0.318,0.33166,7e-05,0.1072
340.0,28.2,,0.0257,,,,,,0.0,44.99,2.423,0.447,0.36504,5e-05,0.1264
345.0,28.16,,0.0256,,,,,,0.0,33.65,2.313,0.61,0.37334,0.0,0.1032
350.0,28.11,,0.0255,,,,,,24.4,30.8,2.129,0.551,0.3025,0.0,0.0847
355.0,28.05,,0.0256,,,,,,0.1,27.17,2.257,0.653,0.32688,0.00055,0.0825
360.0,28.0,,0.0256,,,,,,0.0,26.19,2.33,0.632,0.28128,0.00059,0.0817
365.0,27.95,,0.0255,,,,,,0.0,25.67,2.417,0.754,0.30168,0.0,0.0845
370.0,27.9,,0.0256,,,,,,0.0,25.31,2.645,0.835,0.31373,0.00055,0.0901
