Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),HRRPUA (kW/m2),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
130.0,153.78,,0.0239,,,,,,1414.9,2.18,0.552,0.04,0.13376,0.0,0.0592
135.0,152.54,,0.024,,,,,,1604.6,6.59,0.553,0.09,0.15871,1e-05,0.0669
140.0,151.42,,0.0241,,,,,,1529.1,27.76,0.577,0.1,0.17312,2e-05,0.0743
145.0,150.43,,0.0239,,,,,,1511.6,177.35,0.599,0.148,0.17776,3e-05,0.0796
150.0,149.5,,0.0241,,,,,,1492.4,233.24,0.627,0.158,0.19034,3e-05,0.0854
155.0,148.62,,0.024,,,,,,1454.4,215.23,0.655,0.174,0.19109,0.0,0.0891
160.0,147.8,,0.024,,,,,,1441.1,188.9,0.674,0.176,0.19026,0.0,0.0905
165.0,146.97,,0.0242,,,,,,1392.3,171.98,0.651,0.163,0.18492,0.0,0.092
170.0,146.15,,0.0242,,,,,,1392.7,165.6,0.644,0.167,0.17996,2e-05,0.0943
175.0,145.35,,0.024,,,,,,1437.6,159.18,0.638,0.157,0.18259,2e-05,0.0971
180.0,144.58,,0.0243,,,,,,1467.9,157.57,0.681,0.169,0.1893,2e-05,0.1044
185.0,143.85,,0.0241,,,,,,1504.0,157.98,0.698,0.162,0.18863,2e-05,0.1097
190.0,143.19,,0.0243,,,,,,1443.0,155.28,0.693,0.166,0.18881,2e-05,0.1121
195.0,142.51,,0.0244,,,,,,1426.0,148.86,0.702,0.149,0.1374,2e-05,0.1132
200.0,141.84,,0.0244,,,,,,1392.7,140.02,0.725,0.158,0.18726,2e-05,0.1114
205.0,141.22,,0.0243,,,,,,1360.4,134.11,0.764,0.149,0.19353,3e-05,0.1143
210.0,140.64,,0.0243,,,,,,1402.8,132.15,0.817,0.159,0.20365,5e-05,0.1187
215.0,140.1,,0.0245,,,,,,1346.0,126.85,0.85,0.146,0.21393,0.0,0.1097
220.0,139.58,,0.0245,,,,,,1360.8,123.48,0.877,0.147,0.20744,7e-05,0.1038
225.0,139.05,,0.0244,,,,,,1348.8,120.46,0.863,0.132,0.20941,4e-05,0.1014
230.0,138.53,,0.0244,,,,,,1264.4,117.92,0.879,0.134,0.20916,3e-05,0.1025
235.0,138.01,,0.0245,,,,,,1265.5,114.97,0.932,0.126,0.21364,3e-05,0.0989
240.0,137.52,,0.0244,,,,,,1259.8,114.42,0.97,0.13,0.22941,3e-05,0.103
245.0,137.04,,0.0245,,,,,,1348.2,116.52,1.008,0.123,0.23554,0.0,0.0982
250.0,136.58,,0.0243,,,,,,1268.1,116.58,1.028,0.124,0.23775,0.0,0.1045
255.0,136.13,,0.0243,,,,,,1160.8,114.8,1.015,0.111,0.23157,1e-05,0.1
260.0,135.67,,0.0245,,,,,,1080.8,113.67,1.035,0.111,0.22919,2e-05,0.0977
270.0,134.73,,0.0243,,,,,,1143.6,115.72,1.231,0.11,0.27265,7e-05,0.0871
275.0,134.31,,0.0244,,,,,,1192.2,115.92,1.267,0.11,0.28532,4e-05,0.0823
280.0,133.92,,0.0243,,,,,,1158.5,115.5,1.314,0.116,0.29722,0.0,0.0788
285.0,133.54,,0.0245,,,,,,1170.6,117.03,1.365,0.115,0.31067,0.0,0.0773
290.0,133.19,,0.0245,,,,,,1088.9,121.09,1.335,0.119,0.3039,0.0,0.0786
295.0,132.87,,0.0245,,,,,,1092.7,128.06,1.31,0.112,0.31069,0.0,0.0648
300.0,132.51,,0.0247,,,,,,1129.8,129.34,1.473,0.126,0.34341,7e-05,0.0799
305.0,132.25,,0.0246,,,,,,1028.2,122.53,1.496,0.121,0.35614,0.0,0.0631
310.0,131.97,,0.0246,,,,,,937.4,120.06,1.464,0.124,0.33377,4e-05,0.0602
315.0,131.7,,0.0246,,,,,,857.2,114.11,1.488,0.119,0.33422,4e-05,0.0606
320.0,131.45,,0.0247,,,,,,891.7,110.49,1.634,0.139,0.37474,2e-05,0.0668
325.0,131.22,,0.0249,,,,,,853.5,106.9,1.787,0.146,0.39452,0.0,0.0638
330.0,131.07,,0.0247,,,,,,748.8,104.87,1.669,0.143,0.37886,6e-05,0.0626
335.0,130.86,,0.0247,,,,,,675.6,99.94,1.625,0.138,0.35594,0.0,0.0611
340.0,130.67,,0.0248,,,,,,637.0,95.85,1.666,0.146,0.36501,1e-05,0.0623
345.0,130.5,,0.0248,,,,,,577.5,91.44,1.611,0.147,0.3437,4e-05,0.0641
350.0,130.32,,0.0242,,,,,,526.0,85.4,1.546,0.143,0.3075,0.0,0.0584
355.0,130.13,,0.025,,,,,,562.4,83.13,1.493,0.148,0.30814,0.0,0.0625
360.0,129.95,,0.025,,,,,,589.7,77.86,1.635,0.162,0.33101,0.0002,0.0686
365.0,129.79,,0.0251,,,,,,613.5,74.57,1.791,0.189,0.34012,0.0,0.0741
370.0,129.65,,0.0251,,,,,,651.6,71.8,1.809,0.196,0.31068,0.00019,0.0709
375.0,129.5,,0.0249,,,,,,636.0,68.74,1.722,0.198,0.31003,1e-05,0.0715
380.0,129.37,,0.0251,,,,,,561.5,65.86,1.625,0.183,0.27011,1e-05,0.0652
385.0,129.21,,0.025,,,,,,495.5,62.12,1.508,0.183,0.25877,6e-05,0.0622
390.0,129.05,,0.0251,,,,,,483.6,62.66,1.436,0.189,0.26674,5e-05,0.0668
395.0,128.89,,0.0251,,,,,,504.5,61.31,1.473,0.223,0.28305,0.0,0.0802
400.0,128.76,,0.0251,,,,,,497.6,59.07,1.556,0.249,0.24247,8e-05,0.0954
405.0,128.65,,0.0252,,,,,,529.9,58.01,1.484,0.279,0.24576,2e-05,0.1079
410.0,128.52,,0.0252,,,,,,506.2,56.64,1.511,0.292,0.22232,2e-05,0.1027
415.0,128.42,,0.0253,,,,,,497.4,53.97,1.476,0.305,0.25465,0.0,0.1047
420.0,128.3,,0.0254,,,,,,427.2,48.16,1.316,0.283,0.19996,9e-05,0.0961
425.0,128.19,,0.0253,,,,,,420.6,46.3,1.191,0.278,0.19178,0.0,0.0906
430.0,128.05,,0.0252,,,,,,389.5,44.26,1.244,0.293,0.18948,0.00023,0.094
435.0,127.93,,0.0254,,,,,,391.0,42.2,1.44,0.345,0.20832,0.0,0.1061
440.0,127.83,,0.0255,,,,,,365.7,42.47,1.489,0.357,0.21842,0.00037,0.1064
445.0,127.74,,0.0255,,,,,,427.3,39.2,1.411,0.348,0.18382,0.0,0.1038
450.0,127.63,,0.0253,,,,,,410.4,37.49,1.476,0.374,0.23887,0.00028,0.1134
455.0,127.54,,0.0255,,,,,,395.0,37.25,1.38,0.392,0.18837,0.0,0.1187
460.0,127.45,,0.0253,,,,,,344.9,35.2,1.424,0.409,0.18244,0.00021,0.1392
465.0,127.37,,0.0255,,,,,,301.4,35.86,1.279,0.374,0.16124,1e-05,0.1254
470.0,127.3,,0.0256,,,,,,243.8,34.53,1.107,0.317,0.12068,0.0,0.1119
475.0,127.17,,0.0255,,,,,,248.2,32.14,1.083,0.324,0.0917,0.0,0.1138
480.0,127.07,,0.0256,,,,,,291.6,29.44,1.272,0.395,0.16898,0.0,0.142
485.0,127.0,,0.0255,,,,,,316.9,27.06,1.271,0.396,0.12344,0.0,0.1485
490.0,126.92,,0.0255,,,,,,254.9,26.14,1.285,0.404,0.1012,0.0,0.1369
495.0,126.84,,0.0253,,,,,,297.0,25.22,1.528,0.459,0.1307,0.0,0.1667
500.0,126.78,,0.0254,,,,,,293.3,24.16,1.525,0.464,0.07461,0.0005,0.1654
505.0,126.73,,0.0255,,,,,,236.1,23.33,1.156,0.343,0.1102,0.00043,0.1322
510.0,126.63,,0.0256,,,,,,169.6,22.45,1.149,0.336,0.05418,0.00041,0.1147
515.0,126.55,,0.0255,,,,,,165.7,21.46,1.263,0.34,0.04639,0.0,0.1252
520.0,126.48,,0.0256,,,,,,164.9,20.61,1.146,0.311,0.07976,0.0,0.1144
525.0,126.38,,0.0255,,,,,,158.2,20.99,1.181,0.332,0.08094,0.0002,0.1209
