Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLRPUA (g/s-m2),HRRPUA (kW/m2)
0.0,,,,,,,,,,0.0
3.0,,,,,,,,,,2.2848
6.0,,,,,,,,,0.2058177252275819,0.1967
9.0,,,,,,,,,1.5240032546786004,0.1873
12.0,,,,,,,,,4.407931090524948,2.7122
15.0,,,,,,,,,0.42273276904474,0.1748
18.0,,,,,,,,,9.557373823500477,87.4299
21.0,,,,,,,,,10.352582055271542,419.1864
24.0,,,,,,,,,9.418442867614276,623.1854
27.0,,,,,,,,,9.717680506874345,637.1164
30.0,,,,,,,,,10.615628305954688,554.9118
33.0,,,,,,,,,13.022651442307692,541.7423
36.0,,,,,,,,,14.960231371177512,547.5325
39.0,,,,,,,,,16.494611614000522,550.8524
42.0,,,,,,,,,17.85498142694112,552.2885
45.0,,,,,,,,,19.032049185689058,552.8639
48.0,,,,,,,,,20.333354712960684,570.6373
51.0,,,,,,,,,20.92050052531892,575.4623
54.0,,,,,,,,,21.402954663144385,570.3759
57.0,,,,,,,,,22.291210261192603,583.2406
60.0,,,,,,,,,22.3997596619762,577.8466
63.0,,,,,,,,,22.89125539203248,577.3724
66.0,,,,,,,,,23.49117079626264,589.3277
69.0,,,,,,,,,23.74872959410532,598.202
72.0,,,,,,,,,23.73469027542662,591.6726
75.0,,,,,,,,,24.24244675883631,597.0551
78.0,,,,,,,,,24.639938465514035,610.2475
81.0,,,,,,,,,24.592452541458268,610.6847
84.0,,,,,,,,,24.527190060322315,599.3317
87.0,,,,,,,,,24.7812737396589,593.7048
90.0,,,,,,,,,25.20209437642803,603.3457
93.0,,,,,,,,,25.09796972011023,604.7406
96.0,,,,,,,,,25.259996120015355,611.9714
99.0,,,,,,,,,25.19435075021414,614.7346
102.0,,,,,,,,,25.510955270520693,631.8783
105.0,,,,,,,,,25.12957301212533,627.9629
108.0,,,,,,,,,25.376107490223603,632.6898
111.0,,,,,,,,,25.47043475477013,636.4756
114.0,,,,,,,,,25.671105890062293,642.4682
117.0,,,,,,,,,25.95240650852525,652.825
120.0,,,,,,,,,25.964153285484667,652.6038
123.0,,,,,,,,,26.192784051661818,652.2108
126.0,,,,,,,,,26.481795616070634,655.0484
129.0,,,,,,,,,26.746387306621788,661.1279
132.0,,,,,,,,,26.681386665365093,655.9779
135.0,,,,,,,,,26.863213167560996,653.813
138.0,,,,,,,,,27.091586194416568,658.7265
141.0,,,,,,,,,27.27875357105068,670.3099
144.0,,,,,,,,,27.220185071340463,677.4478
147.0,,,,,,,,,27.21471065225274,682.9831
150.0,,,,,,,,,27.136758249399048,682.9915
153.0,,,,,,,,,26.97031080810106,672.5047
156.0,,,,,,,,,26.872825868318536,654.6301
159.0,,,,,,,,,27.310759216373537,654.516
162.0,,,,,,,,,27.64353659093078,666.3668
165.0,,,,,,,,,27.54858427077288,669.2901
168.0,,,,,,,,,27.305055541451107,656.0613
171.0,,,,,,,,,27.885545823935324,666.3781
174.0,,,,,,,,,27.860041737716205,671.5078
177.0,,,,,,,,,27.905196501496288,675.116
180.0,,,,,,,,,28.11847408494709,685.7899
183.0,,,,,,,,,28.04529861726428,690.0097
186.0,,,,,,,,,27.865651851066087,682.9927
189.0,,,,,,,,,27.94692967636127,678.2105
192.0,,,,,,,,,28.063311782382304,678.004
195.0,,,,,,,,,28.261045894653712,687.0882
198.0,,,,,,,,,27.74385830089988,671.4957
201.0,,,,,,,,,27.77385455542202,658.6153
204.0,,,,,,,,,28.60370254680244,686.7892
207.0,,,,,,,,,28.260334997155223,700.3561
210.0,,,,,,,,,27.89839595728421,697.2674
213.0,,,,,,,,,28.06178746293909,703.2312
216.0,,,,,,,,,27.848216242930537,698.7201
219.0,,,,,,,,,27.88055153500419,695.3772
222.0,,,,,,,,,27.945383395199407,694.1242
225.0,,,,,,,,,28.34428921617474,711.1157
228.0,,,,,,,,,27.82038433393783,699.538
231.0,,,,,,,,,27.922687832057,690.5895
234.0,,,,,,,,,27.701669664989264,668.2917
237.0,,,,,,,,,28.595535837145203,685.781
240.0,,,,,,,,,28.5824427324928,699.3695
243.0,,,,,,,,,28.543038071752317,707.208
246.0,,,,,,,,,28.122423284260798,690.1777
249.0,,,,,,,,,28.4624861463362,685.6926
252.0,,,,,,,,,29.183533827192864,712.265
255.0,,,,,,,,,29.10847210955767,732.0315
258.0,,,,,,,,,28.187317178866778,702.4815
261.0,,,,,,,,,28.53338391502276,688.2081
264.0,,,,,,,,,28.935702036889875,691.8237
267.0,,,,,,,,,29.5809611039873,726.6711
270.0,,,,,,,,,29.176734079630336,742.5508
273.0,,,,,,,,,28.60859180133368,730.6148
276.0,,,,,,,,,28.094190336489312,695.2385
279.0,,,,,,,,,29.124641306747115,712.4994
282.0,,,,,,,,,29.311277678285517,741.4317
285.0,,,,,,,,,28.41903941754413,726.0212
288.0,,,,,,,,,28.30764383616624,705.2991
291.0,,,,,,,,,28.7943331704934,707.304
294.0,,,,,,,,,29.45775988403581,739.7197
297.0,,,,,,,,,28.815618756610643,735.5763
300.0,,,,,,,,,28.65513348333253,718.2925
303.0,,,,,,,,,28.7892062451338,702.543
306.0,,,,,,,,,29.810249115542007,731.3885
309.0,,,,,,,,,29.684782823903035,749.6506
312.0,,,,,,,,,29.529340746500168,755.7769
315.0,,,,,,,,,28.992651782527663,731.1077
318.0,,,,,,,,,29.8008620551523,743.9368
321.0,,,,,,,,,29.82881050727785,755.3669
324.0,,,,,,,,,29.56684321282481,750.2823
327.0,,,,,,,,,29.410264426834694,733.7361
330.0,,,,,,,,,30.17941464825857,751.0932
333.0,,,,,,,,,30.250588499710187,767.1882
336.0,,,,,,,,,30.119604158446013,770.9444
339.0,,,,,,,,,30.17184780100063,771.3101
342.0,,,,,,,,,30.230507514582737,768.5774
345.0,,,,,,,,,30.23926158349141,760.3874
348.0,,,,,,,,,30.586341119605308,763.7807
351.0,,,,,,,,,30.91310569053988,777.7521
354.0,,,,,,,,,30.674771506175777,773.6024
357.0,,,,,,,,,30.6897305463809,763.7876
360.0,,,,,,,,,31.32908678407363,778.8223
363.0,,,,,,,,,31.746142087497105,807.8663
366.0,,,,,,,,,31.362688619854723,809.5494
369.0,,,,,,,,,31.20514812634883,795.2632
372.0,,,,,,,,,31.099281052891367,768.6716
375.0,,,,,,,,,31.699689504077075,764.6821
378.0,,,,,,,,,31.80025393579531,758.8908
381.0,,,,,,,,,32.72244469081462,791.0062
384.0,,,,,,,,,33.070394981743874,835.087
387.0,,,,,,,,,32.23463018383924,829.3648
390.0,,,,,,,,,32.2073766989984,814.1896
393.0,,,,,,,,,32.46294365366118,803.2436
396.0,,,,,,,,,33.31518719514165,825.0706
399.0,,,,,,,,,33.09652440050316,826.1753
402.0,,,,,,,,,33.882549287140854,856.7372
405.0,,,,,,,,,33.77936614290638,872.1731
408.0,,,,,,,,,33.50320196853144,863.2234
411.0,,,,,,,,,33.881632813112695,864.0494
414.0,,,,,,,,,34.12303137998003,867.9739
417.0,,,,,,,,,34.0085920331305,857.3362
420.0,,,,,,,,,34.71182554725093,873.5821
423.0,,,,,,,,,34.81605427327442,886.8032
426.0,,,,,,,,,34.26776773599727,863.7465
429.0,,,,,,,,,34.998734982958524,868.7316
432.0,,,,,,,,,34.97407347401677,863.4749
435.0,,,,,,,,,35.84296889446307,891.6512
438.0,,,,,,,,,35.30688251981611,882.4002
441.0,,,,,,,,,36.23233476518213,907.591
444.0,,,,,,,,,36.058484808909256,911.1294
447.0,,,,,,,,,36.10879886816885,903.4927
450.0,,,,,,,,,37.16387456191241,935.2735
453.0,,,,,,,,,37.54880086230127,975.4052
456.0,,,,,,,,,36.88711606136185,971.6841
459.0,,,,,,,,,37.09803168178222,975.1737
462.0,,,,,,,,,37.28840531299612,993.516
465.0,,,,,,,,,36.23760896544784,972.3239
468.0,,,,,,,,,35.914112937695826,966.2728
471.0,,,,,,,,,35.31936760031533,981.1685
474.0,,,,,,,,,33.9820539433161,1001.8861
477.0,,,,,,,,,31.085753161414303,964.1122
480.0,,,,,,,,,28.95018830839849,948.5645
483.0,,,,,,,,,25.904526826406627,936.1352
486.0,,,,,,,,,22.4364586433052,942.4771
489.0,,,,,,,,,17.701888380926277,904.1328
492.0,,,,,,,,,10.318702118180912,847.7371
495.0,,,,,,,,,9.309229085039828,763.6342
498.0,,,,,,,,,13.272190195797863,677.106
