Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
0.0,,0.013000000000000001,,,,,,,0.0,0.0,0.0
3.0,,-0.004,,,,,,,0.0,0.0,0.0
6.0,,-0.013000000000000001,,,,,,,0.0,0.0,0.0
9.0,,0.019,,,,,,,0.141,0.06,0.0
12.0,,0.004,,,,,,,0.142,0.06,0.0
15.0,,0.017,,,,,,,0.143,0.07,0.0
18.0,,0.031000000000000003,,,,,,,0.146,0.07,0.0
21.0,,0.12300000000000001,,,,,,,0.148,0.11,0.0
24.0,,0.731,,,,,,,0.148,0.54,0.0
27.0,,1.742,,,,,,,0.149,1.05,0.0
30.0,,2.495,,,,,,,0.149,1.34,0.0
33.0,,2.87,,,,,,,0.15,1.45,0.0
36.0,,2.987,,,,,,,0.15,1.48,0.0
39.0,,3.105,,,,,,,0.151,1.58,0.0
42.0,,3.3880000000000003,,,,,,,0.151,1.73,0.0
45.0,,3.571,,,,,,,0.152,1.76,0.0
48.0,,3.4589999999999996,,,,,,,0.153,1.69,0.0
51.0,,3.366,,,,,,,0.153,1.66,0.0
54.0,,3.5010000000000003,,,,,,,0.153,1.78,0.0
57.0,,3.745,,,,,,,0.153,1.89,0.0
60.0,,3.81,,,,,,,0.152,1.9,0.0
63.0,,3.387,,,,,,,0.152,1.65,0.0
66.0,,3.088,,,,,,,0.152,1.55,0.0
69.0,,2.9810000000000003,,,,,,,0.152,1.56,0.0
72.0,,3.228,,,,,,,0.152,1.66,0.0
75.0,,3.542,,,,,,,0.152,1.81,0.0
78.0,,3.778,,,,,,,0.152,1.91,0.0
81.0,,4.192,,,,,,,0.151,2.14,0.0
84.0,,4.565,,,,,,,0.15,2.32,0.0
87.0,,4.8260000000000005,,,,,,,0.15,2.42,0.0
90.0,,4.822,,,,,,,0.15,2.38,0.0
93.0,,4.712,,,,,,,0.15,2.34,0.0
96.0,,4.747,,,,,,,0.149,2.4,0.0
99.0,,4.795,,,,,,,0.148,2.44,0.0
102.0,,4.7700000000000005,,,,,,,0.147,2.42,0.0
105.0,,4.723,,,,,,,0.146,2.4,0.0
108.0,,4.807,,,,,,,0.144,2.51,0.0
111.0,,4.9639999999999995,,,,,,,0.141,2.62,0.0
114.0,,5.077,,,,,,,0.139,2.7,0.0
117.0,,5.118,,,,,,,0.137,2.74,0.0
120.0,,5.164,,,,,,,0.134,2.81,0.0
123.0,,5.23,,,,,,,0.131,2.91,0.0
126.0,,5.252000000000001,,,,,,,0.127,2.98,0.0
129.0,,5.273,,,,,,,0.123,3.08,0.0
132.0,,5.1739999999999995,,,,,,,0.119,3.11,0.0
135.0,,5.109,,,,,,,0.115,3.18,0.0
138.0,,4.937,,,,,,,0.111,3.2,0.0
141.0,,4.857,,,,,,,0.107,3.27,0.0
144.0,,4.882,,,,,,,0.103,3.45,0.0
147.0,,4.791,,,,,,,0.098,3.5,0.0
150.0,,4.538,,,,,,,0.093,3.49,0.0
153.0,,4.457,,,,,,,0.089,3.62,0.0
156.0,,4.388,,,,,,,0.084,3.76,0.0
159.0,,4.758,,,,,,,0.079,4.28,0.0
162.0,,4.93,,,,,,,0.074,4.79,0.0
165.0,,4.4,,,,,,,0.069,4.26,0.0
168.0,,4.255,,,,,,,0.065,4.58,0.0
171.0,,4.531000000000001,,,,,,,0.061,5.41,0.0
174.0,,4.356000000000001,,,,,,,0.056,5.32,0.0
177.0,,4.04,,,,,,,0.052,5.26,0.0
180.0,,3.722,,,,,,,0.047,5.58,0.0
183.0,,3.117,,,,,,,0.043,5.0,0.0
186.0,,2.495,,,,,,,0.039,4.73,0.0
189.0,,2.055,,,,,,,0.035,4.51,0.0
192.0,,1.647,,,,,,,0.031,4.37,0.0
195.0,,1.268,,,,,,,0.028,4.05,0.0
198.0,,0.961,,,,,,,0.024,3.77,0.0
201.0,,0.726,,,,,,,0.021,3.57,0.0
204.0,,0.544,,,,,,,0.018,3.55,0.0
207.0,,0.439,,,,,,,0.015,3.61,0.0
210.0,,0.36200000000000004,,,,,,,0.013,3.71,0.0
213.0,,0.289,,,,,,,0.01,3.99,0.0
216.0,,0.258,,,,,,,0.009,4.14,0.0
219.0,,0.223,,,,,,,0.007,4.57,0.0
222.0,,0.17500000000000002,,,,,,,0.006,4.88,0.0
225.0,,0.159,,,,,,,0.005,0.0,0.0
228.0,,0.145,,,,,,,0.004,0.0,0.0
231.0,,0.136,,,,,,,0.003,0.0,0.0
234.0,,0.111,,,,,,,0.003,0.0,0.0
237.0,,0.109,,,,,,,0.002,0.0,0.0
240.0,,0.09300000000000001,,,,,,,0.002,0.0,0.0
243.0,,0.084,,,,,,,0.002,0.0,0.0
246.0,,0.063,,,,,,,0.001,0.0,0.0
249.0,,0.057,,,,,,,0.001,0.0,0.0
252.0,,0.051,,,,,,,0.001,0.0,0.0
255.0,,0.033,,,,,,,0.001,0.0,0.0
258.0,,0.043,,,,,,,0.001,0.0,0.0
261.0,,0.035,,,,,,,0.001,0.0,0.0
264.0,,0.047,,,,,,,0.001,0.0,0.0
