Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
0.0,,0.012,,,,,,,0.0,0.0,0.0
3.0,,0.024,,,,,,,0.0,0.0,0.0
6.0,,0.0,,,,,,,0.0,0.0,0.0
9.0,,0.015,,,,,,,0.021,1.18,0.015
12.0,,0.015,,,,,,,0.022,1.21,0.0
15.0,,0.018000000000000002,,,,,,,0.022,1.17,0.0
18.0,,0.015,,,,,,,0.022,1.22,0.0
21.0,,0.021,,,,,,,0.022,1.18,0.0
24.0,,0.027000000000000003,,,,,,,0.021,1.19,0.0
27.0,,0.009000000000000001,,,,,,,0.02,1.26,0.0
30.0,,0.027000000000000003,,,,,,,0.018,1.37,0.0
33.0,,0.012,,,,,,,0.017,1.45,0.0
36.0,,0.024,,,,,,,0.016,1.54,0.0
39.0,,0.033,,,,,,,0.016,1.61,0.0
42.0,,0.042,,,,,,,0.015,1.69,0.0
45.0,,0.009000000000000001,,,,,,,0.015,1.8,0.0
48.0,,0.015,,,,,,,0.014,1.87,0.0
51.0,,0.018000000000000002,,,,,,,0.014,1.9,0.0
54.0,,0.003,,,,,,,0.013,2.06,0.0
57.0,,0.003,,,,,,,0.012,2.16,0.0
60.0,,0.017,,,,,,,0.011,2.25,-0.029
63.0,,0.012,,,,,,,0.011,2.5,0.0
66.0,,0.038,,,,,,,0.011,3.74,0.035
69.0,,0.189,,,,,,,0.011,5.16,0.03
72.0,,0.494,,,,,,,0.011,5.81,0.0
75.0,,0.691,,,,,,,0.01,6.44,0.039
78.0,,0.742,,,,,,,0.01,7.07,0.03
81.0,,0.77,,,,,,,0.009,7.71,0.0
84.0,,0.809,,,,,,,0.009,8.28,0.0
87.0,,0.792,,,,,,,0.008,8.87,0.053
90.0,,0.783,,,,,,,0.008,9.56,0.0
93.0,,0.762,,,,,,,0.007,9.68,0.05
96.0,,0.8840000000000001,,,,,,,0.008,9.25,0.038
99.0,,0.8220000000000001,,,,,,,0.008,9.16,0.075
102.0,,0.7959999999999999,,,,,,,0.007,9.82,0.058
105.0,,0.793,,,,,,,0.006,11.51,0.06
108.0,,0.783,,,,,,,0.006,12.2,0.068
111.0,,0.774,,,,,,,0.005,0.0,0.0
114.0,,0.785,,,,,,,0.005,0.0,0.0
117.0,,0.78,,,,,,,0.004,0.0,0.0
120.0,,0.788,,,,,,,0.004,0.0,0.0
123.0,,0.792,,,,,,,0.004,0.0,0.0
126.0,,0.794,,,,,,,0.004,0.0,0.0
129.0,,0.784,,,,,,,0.005,0.0,0.0
132.0,,0.794,,,,,,,0.005,0.0,0.0
135.0,,0.8200000000000001,,,,,,,0.005,0.0,0.0
138.0,,0.798,,,,,,,0.006,12.72,0.0
141.0,,0.7959999999999999,,,,,,,0.006,12.37,0.065
144.0,,0.8029999999999999,,,,,,,0.006,11.56,0.0
147.0,,0.79,,,,,,,0.007,10.73,0.06
150.0,,0.805,,,,,,,0.007,10.63,0.06
153.0,,0.777,,,,,,,0.007,10.37,0.0
156.0,,0.789,,,,,,,0.007,10.19,0.0
159.0,,0.7759999999999999,,,,,,,0.007,10.66,0.0
162.0,,0.774,,,,,,,0.006,11.06,0.083
165.0,,0.792,,,,,,,0.006,11.22,0.0
168.0,,0.783,,,,,,,0.006,11.74,0.0
171.0,,0.774,,,,,,,0.006,12.54,0.066
174.0,,0.7690000000000001,,,,,,,0.006,11.73,0.0
177.0,,0.787,,,,,,,0.006,11.95,0.0
180.0,,0.7540000000000001,,,,,,,0.006,0.0,0.0
183.0,,0.777,,,,,,,0.005,0.0,0.0
186.0,,0.7590000000000001,,,,,,,0.006,0.0,0.0
189.0,,0.772,,,,,,,0.005,0.0,0.0
192.0,,0.7690000000000001,,,,,,,0.005,0.0,0.0
195.0,,0.763,,,,,,,0.005,0.0,0.0
198.0,,0.7909999999999999,,,,,,,0.005,0.0,0.0
201.0,,0.75,,,,,,,0.005,0.0,0.0
204.0,,0.774,,,,,,,0.005,0.0,0.0
207.0,,0.755,,,,,,,0.005,0.0,0.0
210.0,,0.765,,,,,,,0.005,0.0,0.0
213.0,,0.766,,,,,,,0.005,0.0,0.0
216.0,,0.773,,,,,,,0.005,0.0,0.0
219.0,,0.772,,,,,,,0.005,0.0,0.0
222.0,,0.746,,,,,,,0.005,0.0,0.0
225.0,,0.805,,,,,,,0.005,0.0,0.0
228.0,,0.823,,,,,,,0.004,0.0,0.0
231.0,,0.799,,,,,,,0.004,0.0,0.0
234.0,,0.758,,,,,,,0.004,0.0,0.0
237.0,,0.731,,,,,,,0.004,0.0,0.0
240.0,,0.74,,,,,,,0.004,0.0,0.0
243.0,,0.737,,,,,,,0.004,0.0,0.0
246.0,,0.757,,,,,,,0.003,0.0,0.0
249.0,,0.737,,,,,,,0.003,0.0,0.0
252.0,,0.7640000000000001,,,,,,,0.004,0.0,0.0
255.0,,0.735,,,,,,,0.004,0.0,0.0
258.0,,0.7240000000000001,,,,,,,0.004,0.0,0.0
261.0,,0.7440000000000001,,,,,,,0.004,0.0,0.0
264.0,,0.757,,,,,,,0.004,0.0,0.0
267.0,,0.745,,,,,,,0.005,0.0,0.0
270.0,,0.767,,,,,,,0.005,0.0,0.0
273.0,,0.7709999999999999,,,,,,,0.005,0.0,0.0
276.0,,0.741,,,,,,,0.005,0.0,0.0
279.0,,0.76,,,,,,,0.006,12.39,0.0
282.0,,0.751,,,,,,,0.006,12.35,0.053
285.0,,0.7270000000000001,,,,,,,0.006,0.0,0.0
288.0,,0.74,,,,,,,0.006,12.23,0.061
291.0,,0.767,,,,,,,0.005,0.0,0.0
294.0,,0.7540000000000001,,,,,,,0.005,0.0,0.0
297.0,,0.748,,,,,,,0.005,0.0,0.0
300.0,,0.758,,,,,,,0.005,0.0,0.0
303.0,,0.805,,,,,,,0.004,0.0,0.0
306.0,,0.775,,,,,,,0.005,0.0,0.0
309.0,,0.772,,,,,,,0.005,0.0,0.0
312.0,,0.775,,,,,,,0.005,0.0,0.0
315.0,,0.773,,,,,,,0.006,11.72,0.0
318.0,,0.798,,,,,,,0.006,11.55,0.08
321.0,,0.8,,,,,,,0.006,12.12,0.0
324.0,,0.809,,,,,,,0.006,12.11,0.0
327.0,,0.779,,,,,,,0.006,11.6,0.0
330.0,,0.8170000000000001,,,,,,,0.006,11.24,0.07
333.0,,0.684,,,,,,,0.006,10.69,0.058
336.0,,0.662,,,,,,,0.007,10.09,0.058
339.0,,0.708,,,,,,,0.007,9.7,0.0
342.0,,0.706,,,,,,,0.007,9.85,0.05
345.0,,0.716,,,,,,,0.006,10.94,0.047
348.0,,0.728,,,,,,,0.006,11.87,0.0
351.0,,0.7140000000000001,,,,,,,0.006,12.34,0.12
