Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
0.0,223.3,,,,,,,,,,,,,
5.0,223.3,,,,,,,,,,,,,
10.0,223.567,,,,,,,,,,,,,
15.0,223.656,,,,,,,,,,,,,
20.0,223.211,,,,,,,,,,,,,
25.0,223.389,,,,,,,,,,,,,
30.0,223.656,,,,,,,,,,,,,
35.0,223.745,,,,,,,,,,,,,
40.0,223.389,,,,,,,,,,,,,
45.0,223.745,,,,,,,,,,,,,
50.0,223.745,,,,,,,,,,,,,
55.0,223.567,,,,,,,,,,,,,
60.0,223.745,,,,,,,,,,,,,
65.0,223.745,,,,,,,,,,,,,
70.0,223.389,,,,,,,,,,,,,
75.0,223.567,,,,,,,,,,,,,
80.0,223.567,,,,,,,,,,,,,
85.0,223.478,,,,,,,,,,,,,
90.0,223.211,,,,,,,,,,,,,
95.0,223.389,,,,,,,,,,,,,
100.0,223.478,,,,,,,,,,,,,
105.0,223.3,,,,,,,,,,,,,
110.0,223.122,,,,,,,,,,,,,
115.0,223.3,,,,,,,,,,,,,
120.0,223.033,,,,,,,,,,,,,
125.0,223.389,,,,,,,,,,,,,
130.0,223.122,,,,,,,,,,,,,
135.0,223.3,,,,,,,,,,,,,
140.0,223.122,,,,,,,,,,,,,
145.0,223.3,,,,,,,,,,,,,
150.0,223.033,,,,,,,,,,,,,
155.0,222.855,,,,,,,,,,,,,
160.0,223.122,,,,,,,,,,,,,
165.0,222.766,,,,,,,,,,,,,
170.0,222.944,,,,,,,,,,,,,
175.0,222.766,,,,,,,,,,,,,
180.0,222.855,,,,,,,,,,,,,
185.0,222.41000000000005,,,,,,,,,,,,,
190.0,222.41000000000005,,,,,,,,,,,,,
195.0,222.677,0.0249199999999999,,,,,,,271.0,4.08,0.0093,3.4056,0.0023,
200.0,222.143,0.24386,,,,,,,252.0,2.09,0.0045,1.0325,0.0007,
205.0,222.143,0.97811,,,,,,,234.0,1.61,0.0034,0.7821,0.0006,
210.0,221.52,1.31809,,,,,,,215.0,1.61,0.0056,0.7066,0.0005,
215.0,221.431,1.32877,,,,,,,197.0,1.28,0.0049,0.6587,0.0005,
220.0,220.986,1.29406,,,,,,,178.0,1.64,0.0081,0.8531,0.0006,
225.0,220.719,1.2104,,,,,,,160.0,1.19,0.0064,0.5821,0.0005,
230.0,220.541,1.14721,,,,,,,147.0,1.46,0.0087,0.7443,0.0006,
235.0,220.007,1.08491,,,,,,,133.0,1.34,0.008,0.7173,0.0006,
240.0,220.007,1.05643,,,,,,,117.0,1.29,0.0073,0.7072,0.0006,
245.0,219.562,1.01193,,,,,,,109.0,1.58,0.0089,0.8913,0.0007,
250.0,219.295,0.9968,,,,,,,102.0,1.34,0.0067,0.7373,0.0006,
255.0,219.206,1.00036,,,,,,,93.0,1.54,0.0074,0.7821,0.0007,
260.0,218.85,0.99769,,,,,,,87.0,1.5,0.0071,0.7343,0.0007,
265.0,218.583,0.9968,,,,,,,79.0,1.13,0.0055,0.6072,0.0005,
270.0,218.405,0.97722,,,,,,,66.0,1.38,0.0063,0.7867,0.0007,
275.0,217.871,0.95853,,,,,,,56.0,1.48,0.0067,0.7548,0.0007,
280.0,217.96,0.93361,,,,,,,45.0,1.3,0.0052,0.6559,0.0006,
285.0,217.604,0.93094,,,,,,,39.0,1.48,0.0058,0.754,0.0007,
290.0,217.248,0.92115,,,,,,,38.0,1.1,0.0041,0.5531,0.0005,
295.0,217.07,0.92649,,,,,,,38.0,1.52,0.006,0.8356,0.0008,
