Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
0.0,,-0.017,,,,,,,0.0,0.0,0.0
3.0,,0.003,,,,,,,0.0,0.0,0.0
6.0,,-0.009000000000000001,,,,,,,0.0,0.0,0.0
9.0,,-0.017,,,,,,,0.0,0.0,0.0
12.0,,0.003,,,,,,,0.0,0.0,0.0
15.0,,-0.018000000000000002,,,,,,,0.0,0.0,0.0
18.0,,0.034,,,,,,,0.034,1.38,0.0
21.0,,0.47700000000000004,,,,,,,0.053,2.82,0.021
24.0,,1.709,,,,,,,0.052,4.68,0.057
27.0,,3.338,,,,,,,0.051,5.83,0.096
30.0,,4.441000000000001,,,,,,,0.049,6.16,0.142
33.0,,4.581,,,,,,,0.047,5.5,0.139
36.0,,3.918,,,,,,,0.046,4.37,0.125
39.0,,2.922,,,,,,,0.045,3.49,0.103
42.0,,2.037,,,,,,,0.046,2.93,0.081
45.0,,1.4369999999999998,,,,,,,0.045,2.64,0.07
48.0,,1.1320000000000001,,,,,,,0.044,2.41,0.057
51.0,,0.988,,,,,,,0.042,2.27,0.043
54.0,,0.826,,,,,,,0.041,2.14,0.04
57.0,,0.766,,,,,,,0.041,2.01,0.037
60.0,,0.6809999999999999,,,,,,,0.04,1.88,0.031
63.0,,0.599,,,,,,,0.04,1.8,0.033
66.0,,0.568,,,,,,,0.04,1.73,0.034
69.0,,0.537,,,,,,,0.039,1.72,0.034
72.0,,0.48100000000000004,,,,,,,0.039,1.65,0.039
75.0,,0.47500000000000003,,,,,,,0.039,1.58,0.032
78.0,,0.43100000000000005,,,,,,,0.038,1.52,0.041
81.0,,0.414,,,,,,,0.038,1.48,0.039
84.0,,0.378,,,,,,,0.037,1.49,0.034
87.0,,0.365,,,,,,,0.035,1.49,0.047
90.0,,0.34600000000000003,,,,,,,0.034,1.45,0.05
93.0,,0.309,,,,,,,0.034,1.42,0.048
96.0,,0.289,,,,,,,0.033,1.39,0.058
99.0,,0.262,,,,,,,0.032,1.29,0.056
102.0,,0.217,,,,,,,0.031,1.22,0.06
105.0,,0.167,,,,,,,0.031,1.18,0.071
108.0,,0.16399999999999998,,,,,,,0.031,1.17,0.065
111.0,,0.15,,,,,,,0.031,1.15,0.065
114.0,,0.145,,,,,,,0.031,1.13,0.056
117.0,,0.131,,,,,,,0.031,1.15,0.063
120.0,,0.151,,,,,,,0.031,1.16,0.06
123.0,,0.174,,,,,,,0.03,1.17,0.067
126.0,,0.14800000000000002,,,,,,,0.03,1.18,0.06
