Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
0.0,,0.005,,,,,,,0.0,0.0,0.0
3.0,,0.013999999999999999,,,,,,,0.0,0.0,0.0
6.0,,0.0,,,,,,,0.0,0.0,0.0
9.0,,0.006999999999999999,,,,,,,0.14,0.11,-0.806
12.0,,0.026000000000000002,,,,,,,0.141,0.12,-0.745
15.0,,0.36100000000000004,,,,,,,0.141,0.53,-0.754
18.0,,1.381,,,,,,,0.139,1.23,-0.728
21.0,,2.5530000000000004,,,,,,,0.137,1.68,-0.749
24.0,,3.29,,,,,,,0.136,1.93,-0.755
27.0,,3.5980000000000003,,,,,,,0.136,2.04,-0.753
30.0,,3.718,,,,,,,0.136,2.09,-0.751
33.0,,3.8680000000000003,,,,,,,0.135,2.29,-0.73
36.0,,4.074,,,,,,,0.135,2.36,-0.722
39.0,,4.215,,,,,,,0.135,2.43,-0.714
42.0,,4.338,,,,,,,0.135,2.51,-0.701
45.0,,4.791,,,,,,,0.135,2.87,-0.703
48.0,,5.218,,,,,,,0.135,2.91,-0.728
51.0,,5.096,,,,,,,0.134,2.68,-0.741
54.0,,4.332,,,,,,,0.133,2.24,-0.741
57.0,,3.415,,,,,,,0.135,1.88,-0.758
60.0,,2.8930000000000002,,,,,,,0.136,1.8,-0.727
63.0,,2.9330000000000003,,,,,,,0.136,1.89,-0.731
66.0,,3.23,,,,,,,0.136,2.07,-0.724
69.0,,3.6439999999999997,,,,,,,0.136,2.22,-0.728
72.0,,3.8339999999999996,,,,,,,0.136,2.25,-0.715
75.0,,3.8930000000000002,,,,,,,0.135,2.27,-0.697
78.0,,3.966,,,,,,,0.135,2.35,-0.714
81.0,,4.086,,,,,,,0.134,2.37,-0.71
84.0,,4.081,,,,,,,0.134,2.39,-0.722
87.0,,4.058,,,,,,,0.133,2.35,-0.721
90.0,,4.033,,,,,,,0.132,2.39,-0.715
93.0,,4.126,,,,,,,0.131,2.48,-0.725
96.0,,4.177,,,,,,,0.129,2.51,-0.727
99.0,,4.217,,,,,,,0.127,2.53,-0.727
102.0,,4.398000000000001,,,,,,,0.125,2.74,-0.706
105.0,,4.547,,,,,,,0.123,2.78,-0.749
108.0,,4.6000000000000005,,,,,,,0.121,2.84,-0.762
111.0,,4.667,,,,,,,0.119,2.93,-0.763
114.0,,4.641,,,,,,,0.117,2.93,-0.762
117.0,,4.663,,,,,,,0.114,3.04,-0.818
120.0,,4.704,,,,,,,0.111,3.14,-0.834
123.0,,4.756,,,,,,,0.107,3.24,-0.855
126.0,,4.6739999999999995,,,,,,,0.104,3.27,-0.871
129.0,,4.518,,,,,,,0.1,3.27,-0.915
132.0,,4.416,,,,,,,0.096,3.38,-0.925
135.0,,4.487,,,,,,,0.092,3.57,-0.984
138.0,,4.449,,,,,,,0.089,3.65,-0.986
141.0,,4.502,,,,,,,0.084,3.94,-1.049
144.0,,4.8389999999999995,,,,,,,0.079,4.46,-1.123
147.0,,5.113,,,,,,,0.074,4.96,-1.21
150.0,,5.357,,,,,,,0.07,5.39,-1.334
153.0,,5.37,,,,,,,0.065,5.59,-1.404
156.0,,5.034,,,,,,,0.061,5.63,-1.561
159.0,,4.484,,,,,,,0.056,5.47,-1.72
162.0,,3.884,,,,,,,0.052,5.3,-1.85
165.0,,3.3310000000000004,,,,,,,0.047,5.26,-2.056
168.0,,2.897,,,,,,,0.043,5.16,-2.271
171.0,,2.5580000000000003,,,,,,,0.039,5.13,-2.651
174.0,,2.214,,,,,,,0.035,5.22,-2.99
177.0,,1.9269999999999998,,,,,,,0.03,5.3,-3.434
180.0,,1.621,,,,,,,0.027,5.05,-3.96
183.0,,1.297,,,,,,,0.024,4.91,-4.456
186.0,,1.025,,,,,,,0.021,4.62,-5.009
189.0,,0.74,,,,,,,0.018,4.23,-5.773
192.0,,0.549,,,,,,,0.016,4.25,-6.613
195.0,,0.401,,,,,,,0.013,4.29,-8.302
198.0,,0.317,,,,,,,0.011,4.51,-9.875
201.0,,0.261,,,,,,,0.01,4.41,-10.794
204.0,,0.214,,,,,,,0.008,4.82,-13.774
207.0,,0.177,,,,,,,0.006,5.52,-17.406
210.0,,0.159,,,,,,,0.005,6.31,-21.083
213.0,,0.149,,,,,,,0.004,0.0,0.0
216.0,,0.12300000000000001,,,,,,,0.003,0.0,0.0
219.0,,0.099,,,,,,,0.002,0.0,0.0
222.0,,0.091,,,,,,,0.002,0.0,0.0
225.0,,0.076,,,,,,,0.001,0.0,0.0
228.0,,0.066,,,,,,,0.001,0.0,0.0
231.0,,0.064,,,,,,,0.001,0.0,0.0
234.0,,0.033,,,,,,,0.001,0.0,0.0
237.0,,0.046,,,,,,,0.001,0.0,0.0
240.0,,0.037000000000000005,,,,,,,0.0,0.0,0.0
243.0,,0.039,,,,,,,0.0,0.0,0.0
