Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
0.0,224.3,,,,,,,,,,,,,
5.0,224.3,,,,,,,,,,,,,
10.0,224.122,,,,,,,,,,,,,
15.0,224.033,,,,,,,,,,,,,
20.0,224.211,,,,,,,,,,,,,
25.0,224.3,,,,,,,,,,,,,
30.0,224.211,,,,,,,,,,,,,
35.0,224.3,,,,,,,,,,,,,
40.0,223.944,,,,,,,,,,,,,
45.0,223.855,,,,,,,,,,,,,
50.0,223.677,,,,,,,,,,,,,
55.0,223.766,0.00534,,,,,,,198.0,2.25,0.0034,1.9333,0.0009,
60.0,223.41000000000005,0.3497699999999999,,,,,,,206.0,1.51,0.0016,0.9811,0.0004,
65.0,222.965,1.36704,,,,,,,214.0,1.36,0.0028,0.8503,0.0003,
70.0,222.075,1.7978,,,,,,,222.0,1.34,0.0026,0.8141,0.0003,
75.0,221.897,1.89926,,,,,,,231.0,1.49,0.0048,0.8397,0.0003,
80.0,221.274,1.98025,,,,,,,239.0,1.49,0.0046,0.776,0.0003,
85.0,220.74,2.09417,,,,,,,247.0,1.24,0.006,0.6336,0.0003,
90.0,220.028,2.13155,,,,,,,282.0,1.39,0.0068,0.707,0.0003,
95.0,219.405,2.13422,,,,,,,297.0,1.46,0.0107,0.7212,0.0003,
100.0,219.227,2.07548,,,,,,,320.0,1.49,0.0113,0.6909,0.0003,
105.0,218.604,2.02297,,,,,,,341.0,1.42,0.0142,0.7051,0.0003,
110.0,217.981,1.9402,,,,,,,361.0,1.42,0.015,0.7175,0.0004,
115.0,217.625,1.82361,,,,,,,363.0,1.39,0.0167,0.6893,0.0004,
120.0,217.358,1.75686,,,,,,,346.0,1.54,0.0189,0.7275,0.0004,
125.0,216.646,1.6821,,,,,,,343.0,1.38,0.0166,0.6523,0.0004,
130.0,216.468,1.61891,,,,,,,332.0,1.3,0.0162,0.6139,0.0004,
135.0,215.93400000000003,1.56106,,,,,,,305.0,1.53,0.0166,0.7256,0.0005,
140.0,215.578,1.47918,,,,,,,287.0,1.47,0.0166,0.6909,0.0005,
145.0,215.311,1.43379,,,,,,,277.0,1.41,0.0126,0.6948,0.0005,
150.0,214.955,1.39552,,,,,,,262.0,1.43,0.0124,0.7049,0.0005,
155.0,214.421,1.3999700000000002,,,,,,,249.0,1.48,0.0114,0.7201,0.0005,
160.0,214.154,1.40086,,,,,,,240.0,1.36,0.0106,0.6914,0.0004,
165.0,213.976,1.36259,,,,,,,223.0,1.51,0.0108,0.7557,0.0005,
170.0,213.353,1.3172,,,,,,,211.0,1.55,0.0116,0.8137,0.0005,
175.0,213.175,1.29228,,,,,,,193.0,1.67,0.0121,0.8562,0.0006,
180.0,213.086,1.23265,,,,,,,169.0,1.72,0.0128,0.9005,0.0006,
185.0,212.73,1.20506,,,,,,,158.0,1.34,0.0086,0.7581,0.0005,
190.0,212.28500000000005,1.16412,,,,,,,154.0,1.24,0.0081,0.6289,0.0005,
195.0,211.929,1.14632,,,,,,,139.0,1.71,0.0091,0.8921,0.0007,
200.0,211.662,1.14009,,,,,,,129.0,1.85,0.01,0.988,0.0008,
205.0,211.751,1.11339,,,,,,,121.0,1.56,0.0064,0.8576,0.0006,
210.0,211.217,1.10182,,,,,,,125.0,1.2,0.0052,0.6734,0.0005,
215.0,210.861,1.08491,,,,,,,133.0,1.05,0.0038,0.5904,0.0005,
220.0,210.505,1.08135,,,,,,,129.0,1.66,0.0061,0.9563,0.0007,
225.0,210.327,1.05198,,,,,,,122.0,2.09,0.0067,1.1485,0.0009,
230.0,210.416,1.06088,,,,,,,112.0,1.57,0.0054,0.9253,0.0007,
235.0,209.971,1.04219,,,,,,,108.0,1.35,0.0045,0.7132,0.0006,
240.0,209.526,1.04486,,,,,,,105.0,1.17,0.004,0.6934,0.0005,
245.0,209.348,1.02617,,,,,,,98.0,1.53,0.0052,0.7985,0.0007,
250.0,209.17,0.9968,,,,,,,87.0,1.64,0.0058,0.8559,0.0008,
255.0,208.992,0.9879,,,,,,,77.0,1.39,0.005,0.6802,0.0007,
260.0,208.54700000000005,0.96565,,,,,,,74.0,1.29,0.0049,0.7235,0.0006,
265.0,208.369,0.96209,,,,,,,70.0,1.19,0.004,0.664,0.0006,
270.0,208.191,0.9345,,,,,,,63.0,1.74,0.0057,0.8601,0.0008,
275.0,207.746,0.94874,,,,,,,56.0,1.47,0.0053,0.7793,0.0008,
280.0,207.835,0.92204,,,,,,,50.0,1.44,0.0051,0.7794,0.0007,
285.0,207.39,0.91136,,,,,,,49.0,1.54,0.0059,0.8596,0.0008,
290.0,207.212,0.91314,,,,,,,50.0,1.23,0.0048,0.732,0.0006,
295.0,207.034,0.89089,,,,,,,49.0,1.46,0.0059,0.8605,0.0008,
300.0,206.767,0.88555,,,,,,,50.0,1.62,0.0067,1.0156,0.0009,
305.0,206.5,0.8757600000000001,,,,,,,49.0,1.61,0.0063,0.8915,0.0008,
310.0,206.5,0.86864,,,,,,,48.0,1.55,0.0064,0.8135,0.0008,
315.0,206.144,0.83927,,,,,,,46.0,1.64,0.0069,0.9073,0.0009,
320.0,205.966,0.8366,,,,,,,42.0,1.42,0.0058,0.8035,0.0008,
325.0,205.877,0.83838,,,,,,,38.0,1.28,0.0048,0.7194,0.0007,
330.0,205.521,0.82592,,,,,,,37.0,1.19,0.0046,0.6718,0.0006,
335.0,205.076,0.83838,,,,,,,40.0,1.12,0.0041,0.6653,0.0006,
340.0,205.076,0.8107899999999999,,,,,,,40.0,1.76,0.0065,1.0525,0.001,
345.0,204.80900000000003,0.80456,,,,,,,39.0,2.18,0.0089,1.3805,0.0014,
350.0,204.898,0.8099,,,,,,,37.0,1.66,0.0062,0.9329,0.001,
355.0,204.631,0.8223600000000001,,,,,,,36.0,1.55,0.0055,0.8455,0.0009,
360.0,204.275,0.7974399999999999,,,,,,,36.0,1.39,0.0049,0.765,0.0008,
365.0,204.097,0.79299,,,,,,,32.0,1.59,0.006,0.8107,0.001,
370.0,204.008,0.78943,,,,,,,38.0,1.73,0.0066,1.0378,0.001,
375.0,203.83,0.7921,,,,,,,49.0,1.49,0.0058,0.8085,0.0008,
380.0,203.563,0.79299,,,,,,,58.0,1.29,0.0047,0.6394,0.0007,
385.0,203.296,0.8455,,,,,,,64.0,1.14,0.0058,0.5832,0.0006,
390.0,203.029,0.8757600000000001,,,,,,,67.0,1.12,0.0063,0.6381,0.0006,
395.0,202.762,0.8633,,,,,,,72.0,1.2,0.0077,0.6124,0.0007,
400.0,202.584,0.8419399999999999,,,,,,,73.0,1.36,0.009,0.7154,0.0008,
405.0,202.317,0.8366,,,,,,,75.0,1.84,0.0123,0.9714,0.001,
410.0,202.228,0.8277,,,,,,,68.0,1.58,0.0109,0.9096,0.0009,
415.0,202.139,0.83482,,,,,,,61.0,2.16,0.0126,1.1616,0.0012,
420.0,201.783,0.81702,,,,,,,56.0,1.7,0.0097,0.8514,0.0009,
425.0,201.783,0.81791,,,,,,,50.0,1.56,0.0073,0.8284,0.0009,
430.0,201.516,0.8134600000000001,,,,,,,47.0,1.59,0.007,0.819,0.0008,
435.0,201.338,0.8116800000000001,,,,,,,40.0,1.43,0.0056,0.715,0.0008,
440.0,201.07100000000003,0.81524,,,,,,,35.0,1.76,0.0071,0.9318,0.001,
445.0,200.982,0.80723,,,,,,,36.0,1.08,0.0039,0.5823,0.0006,
450.0,200.804,0.80456,,,,,,,49.0,1.11,0.0038,0.5696,0.0006,
455.0,200.092,0.80456,,,,,,,80.0,1.4,0.0047,0.7059,0.0007,
460.0,200.092,0.83927,,,,,,,79.0,2.36,0.0081,1.3626,0.0013,
465.0,200.27,0.8633,,,,,,,,,,,,
470.0,200.092,0.84817,,,,,,,74.0,1.82,0.0084,1.0701,0.001,
475.0,199.825,0.84016,,,,,,,73.0,1.18,0.0066,0.6319,0.0007,
480.0,199.469,0.81702,,,,,,,71.0,1.23,0.0067,0.684,0.0007,
485.0,199.291,0.8188,,,,,,,67.0,1.16,0.0061,0.6245,0.0006,
490.0,199.113,0.82592,,,,,,,65.0,1.22,0.0065,0.7163,0.0007,
495.0,198.668,0.83126,,,,,,,67.0,1.19,0.0065,0.7052,0.0007,
500.0,198.579,0.83749,,,,,,,73.0,1.18,0.0065,0.6752,0.0006,
505.0,198.312,0.8419399999999999,,,,,,,78.0,1.53,0.0083,0.8178,0.0008,
510.0,198.045,0.8366,,,,,,,75.0,1.38,0.0076,0.83,0.0008,
515.0,197.956,0.8188,,,,,,,75.0,1.33,0.0075,0.7787,0.0007,
