Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLRPUA (g/s-m2),HRRPUA (kW/m2)
0.0,,,,,,,,,,0.0
3.0,,,,,,,,,,568.4643
6.0,,,,,,,,,17.849785693664085,723.3822
9.0,,,,,,,,,18.941671520913975,806.4303
12.0,,,,,,,,,23.4823857029194,767.3574
15.0,,,,,,,,,31.39568116862496,771.147
18.0,,,,,,,,,36.27873045677498,757.3838
21.0,,,,,,,,,40.23433471906293,769.4213
24.0,,,,,,,,,42.62016884177892,813.8236
27.0,,,,,,,,,41.95265165909195,828.0069
30.0,,,,,,,,,41.08852606424309,840.7904
33.0,,,,,,,,,39.35621102531062,836.8626
36.0,,,,,,,,,38.04835757328621,839.7653
39.0,,,,,,,,,36.6983149666,842.1933
42.0,,,,,,,,,35.960529507716764,859.7803
45.0,,,,,,,,,35.52005560600991,891.7381
48.0,,,,,,,,,34.10689093656298,871.3151
51.0,,,,,,,,,34.44861195478104,873.3481
54.0,,,,,,,,,34.54202857334708,874.5109
57.0,,,,,,,,,35.21280553854849,897.2082
60.0,,,,,,,,,35.03457421801542,894.2505
63.0,,,,,,,,,35.39786043188314,891.7429
66.0,,,,,,,,,36.03198503456171,903.3615
69.0,,,,,,,,,36.62073985812021,928.1673
72.0,,,,,,,,,36.64449699708489,939.0189
75.0,,,,,,,,,36.94888699926615,951.6075
78.0,,,,,,,,,36.24992383145583,916.1407
81.0,,,,,,,,,37.45044017808578,929.5012
84.0,,,,,,,,,37.57961043745696,938.423
87.0,,,,,,,,,37.486933822435134,931.9964
90.0,,,,,,,,,38.25419817303216,953.1263
93.0,,,,,,,,,38.435128013684285,972.9353
96.0,,,,,,,,,38.02218565053644,961.1096
99.0,,,,,,,,,38.279534176726536,951.9278
102.0,,,,,,,,,38.64860955352934,951.1732
105.0,,,,,,,,,38.53032112471895,935.6472
108.0,,,,,,,,,38.90479117790965,930.3186
111.0,,,,,,,,,40.0324084551668,972.8796
114.0,,,,,,,,,39.17767134038301,968.4642
117.0,,,,,,,,,39.85148602204871,993.7247
120.0,,,,,,,,,39.30077960471419,989.067
123.0,,,,,,,,,39.33147725774818,984.6596
126.0,,,,,,,,,39.21493324741749,973.7264
129.0,,,,,,,,,39.45625529259705,973.808
132.0,,,,,,,,,39.549850973531605,976.6282
135.0,,,,,,,,,40.19481114778144,1008.4235
138.0,,,,,,,,,39.69310230971211,1009.8084
141.0,,,,,,,,,39.56253123388728,997.4901
144.0,,,,,,,,,40.17074941171778,1007.2012
147.0,,,,,,,,,40.31557054659007,1014.7671
150.0,,,,,,,,,40.192490156458405,1006.4923
153.0,,,,,,,,,40.61870914310066,1010.3254
156.0,,,,,,,,,40.49891266932593,1000.0599
159.0,,,,,,,,,40.69389746428059,992.5852
162.0,,,,,,,,,41.41405765401065,1014.8432
165.0,,,,,,,,,41.29762517284625,1027.3858
168.0,,,,,,,,,41.260770785253925,1035.1791
171.0,,,,,,,,,41.027375695451866,1029.4425
174.0,,,,,,,,,40.7829673765274,1010.9649
177.0,,,,,,,,,41.41486414900543,1024.1606
180.0,,,,,,,,,41.39163382843287,1037.7876
183.0,,,,,,,,,41.06246214385533,1037.2419
186.0,,,,,,,,,40.97020153247,1035.1695
189.0,,,,,,,,,40.4118533058265,1008.8213
192.0,,,,,,,,,41.25430515655844,1028.2058
195.0,,,,,,,,,40.030641985988765,990.25
198.0,,,,,,,,,41.20865521912642,1012.9788
201.0,,,,,,,,,40.2950078592404,992.0913
204.0,,,,,,,,,40.69880849211207,990.9061
207.0,,,,,,,,,41.65076229142106,1035.1339
210.0,,,,,,,,,40.851591053355776,1036.1475
213.0,,,,,,,,,40.65947497753426,1022.5614
216.0,,,,,,,,,40.35116236350648,988.5026
219.0,,,,,,,,,41.34469029301371,996.8825
222.0,,,,,,,,,42.24761981832527,1044.1288
225.0,,,,,,,,,41.91200610878334,1070.3069
228.0,,,,,,,,,41.07677071345249,1049.3554
