Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
0.0,304.7,0.0,,,,,,,80.0,0.04,,0.1896,0.0005,
5.0,304.7,0.0,,,,,,,93.0,3.81,,39.7382,0.0418,
10.0,304.7,0.00089,,,,,,,106.0,0.99,0.0011,3.1559,0.0051,
15.0,304.789,0.01958,,,,,,,119.0,3.07,0.0007,2.2808,0.0244,
20.0,304.433,0.77786,,,,,,,132.0,1.7,0.0019,1.0601,0.0023,
25.0,304.077,1.59221,,,,,,,145.0,1.21,0.0013,0.7398,0.0011,
30.0,303.187,1.80581,,,,,,,158.0,1.16,0.0023,0.7727,0.001,
35.0,302.564,1.89125,,,,,,,182.0,1.23,0.0023,0.8819,0.0012,
40.0,302.208,1.97758,,,,,,,200.0,1.5,0.0048,0.9725,0.0012,
45.0,301.496,2.12265,,,,,,,234.0,1.34,0.0041,0.8039,0.0013,
50.0,300.873,2.36028,,,,,,,276.0,1.08,0.0056,0.6667,0.0015,
55.0,300.072,2.42258,,,,,,,316.0,1.08,0.0057,0.6404,0.0014,
60.0,299.093,2.3949900000000004,,,,,,,355.0,1.15,0.0088,0.655,0.0019,
65.0,298.648,2.30688,,,,,,,377.0,1.27,0.0105,0.7601,0.0022,
70.0,298.114,2.20987,,,,,,,386.0,1.45,0.0146,0.813,0.0021,
75.0,297.669,2.09951,,,,,,,388.0,1.3,0.0144,0.7996,0.0021,
80.0,297.046,2.0292,,,,,,,374.0,1.32,0.0154,0.7891,0.0018,
85.0,296.601,1.89926,,,,,,,356.0,1.25,0.015,0.7765,0.0019,
90.0,296.156,1.90371,,,,,,,331.0,1.14,0.014,0.6922,0.0015,
95.0,295.533,1.83607,,,,,,,320.0,1.13,0.0146,0.73,0.0016,
100.0,294.91,1.74974,,,,,,,323.0,1.06,0.0123,0.6259,0.0014,
105.0,294.554,1.71236,,,,,,,317.0,1.21,0.0144,0.6944,0.0015,
110.0,293.842,1.70524,,,,,,,319.0,1.37,0.0157,0.8147,0.0016,
115.0,293.664,1.59132,,,,,,,295.0,1.36,0.0163,0.7951,0.0015,
120.0,293.308,1.53347,,,,,,,275.0,1.53,0.0162,0.9373,0.0015,
125.0,292.952,1.5041,,,,,,,252.0,1.13,0.0127,0.6979,0.001,
130.0,292.507,1.44536,,,,,,,229.0,1.09,0.0106,0.6906,0.001,
135.0,291.973,1.40887,,,,,,,208.0,1.08,0.0106,0.7108,0.0009,
140.0,291.617,1.35102,,,,,,,194.0,1.1,0.0092,0.6666,0.0009,
145.0,291.172,1.34657,,,,,,,187.0,1.19,0.0103,0.7201,0.0009,
150.0,290.816,1.30385,,,,,,,180.0,1.39,0.0107,0.7955,0.0011,
155.0,290.46,1.28516,,,,,,,168.0,1.58,0.0126,0.9559,0.0011,
160.0,290.371,1.2371,,,,,,,144.0,1.61,0.0123,1.0294,0.0013,
165.0,290.015,1.19349,,,,,,,121.0,1.38,0.0113,0.9361,0.0011,
170.0,289.748,1.11161,,,,,,,104.0,1.1,0.0073,0.6955,0.0009,
175.0,289.392,1.09737,,,,,,,91.0,1.11,0.0072,0.693,0.0008,
180.0,288.947,1.07601,,,,,,,76.0,1.17,0.0067,0.7354,0.0009,
185.0,288.68,1.07601,,,,,,,64.0,1.2,0.0078,0.7937,0.001,
190.0,288.502,1.03596,,,,,,,55.0,1.05,0.0062,0.6894,0.0009,
195.0,288.235,0.98968,,,,,,,48.0,1.17,0.007,0.722,0.001,
200.0,287.612,0.9434,,,,,,,46.0,1.08,0.0058,0.595,0.0009,
205.0,287.701,0.9434,,,,,,,45.0,0.74,0.0039,0.4278,0.0006,
210.0,287.167,0.95675,,,,,,,46.0,0.84,0.005,0.5116,0.0007,
215.0,286.099,0.98345,,,,,,,60.0,0.72,0.0044,0.4415,0.0006,
220.0,286.366,0.98434,,,,,,,62.0,0.96,0.0072,0.578,0.0008,
225.0,285.832,0.95764,,,,,,,69.0,1.68,0.0131,1.0396,0.0015,
230.0,285.565,0.93361,,,,,,,72.0,1.02,0.0091,0.6282,0.0009,
235.0,285.565,0.90602,,,,,,,77.0,1.2,0.0103,0.7212,0.001,
240.0,285.031,0.91759,,,,,,,78.0,1.15,0.0099,0.7193,0.001,
245.0,284.853,0.8953399999999999,,,,,,,75.0,1.4,0.0115,0.7779,0.0012,
250.0,284.586,0.87843,,,,,,,78.0,1.35,0.0102,0.7745,0.0011,
255.0,284.586,0.8722,,,,,,,91.0,1.14,0.0084,0.6512,0.001,
260.0,283.963,0.88377,,,,,,,122.0,1.11,0.0073,0.6487,0.001,
265.0,283.785,0.93183,,,,,,,136.0,1.3,0.0083,0.7721,0.0011,
270.0,283.518,0.95586,,,,,,,166.0,1.68,0.013,1.0267,0.0014,
275.0,283.429,0.97455,,,,,,,187.0,1.22,0.0096,0.7181,0.0011,
280.0,283.073,0.99057,,,,,,,205.0,1.28,0.0125,0.7693,0.0015,
285.0,282.539,0.99591,,,,,,,211.0,1.06,0.0101,0.5961,0.0012,
290.0,282.628,1.00926,,,,,,,224.0,1.03,0.0114,0.6153,0.0013,
295.0,282.094,1.0057,,,,,,,257.0,0.91,0.0098,0.5637,0.0011,
300.0,281.649,1.00036,,,,,,,274.0,1.0,0.0124,0.5599,0.0013,
305.0,281.115,1.06622,,,,,,,305.0,1.27,0.0158,0.754,0.0015,
310.0,281.293,1.10093,,,,,,,321.0,1.14,0.0147,0.6014,0.0013,
315.0,280.848,1.09737,,,,,,,348.0,1.36,0.0168,0.725,0.0015,
320.0,280.136,1.12407,,,,,,,396.0,1.14,0.0129,0.6717,0.0014,
325.0,280.225,1.17391,,,,,,,402.0,1.17,0.0129,0.6749,0.0019,
330.0,279.869,1.22197,,,,,,,403.0,1.42,0.0141,0.7907,0.002,
