Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
0.0,,0.008,,,,,,,0.0,0.0,0.0
3.0,,0.013999999999999999,,,,,,,0.0,0.0,0.0
6.0,,0.013999999999999999,,,,,,,0.0,0.0,0.0
9.0,,0.011000000000000001,,,,,,,0.0,0.0,0.0
12.0,,0.011000000000000001,,,,,,,0.0,0.0,0.0
15.0,,-0.003,,,,,,,0.0,0.0,0.0
18.0,,0.022000000000000002,,,,,,,0.04,0.62,0.0
21.0,,0.015,,,,,,,0.039,0.62,0.011
24.0,,0.017,,,,,,,0.039,1.49,0.014
27.0,,0.271,,,,,,,0.039,3.39,0.017
30.0,,1.291,,,,,,,0.039,5.32,0.044
33.0,,2.668,,,,,,,0.039,6.74,0.092
36.0,,3.725,,,,,,,0.038,7.27,0.143
39.0,,4.03,,,,,,,0.037,6.85,0.16
42.0,,3.793,,,,,,,0.036,5.83,0.15
45.0,,3.032,,,,,,,0.035,4.92,0.143
48.0,,2.274,,,,,,,0.033,4.28,0.106
51.0,,1.735,,,,,,,0.033,3.71,0.081
54.0,,1.3290000000000002,,,,,,,0.033,3.29,0.065
57.0,,1.035,,,,,,,0.032,2.97,0.052
60.0,,0.828,,,,,,,0.032,2.63,0.053
63.0,,0.68,,,,,,,0.031,2.37,0.037
66.0,,0.5660000000000001,,,,,,,0.031,2.13,0.047
69.0,,0.47200000000000003,,,,,,,0.031,1.96,0.043
72.0,,0.39799999999999996,,,,,,,0.031,1.75,0.037
75.0,,0.35000000000000003,,,,,,,0.031,1.43,0.025
78.0,,0.23399999999999999,,,,,,,0.031,1.2,0.04
81.0,,0.16,,,,,,,0.031,1.07,0.047
84.0,,0.084,,,,,,,0.029,1.06,0.03
87.0,,0.095,,,,,,,0.028,1.09,0.042
90.0,,0.081,,,,,,,0.028,1.12,0.044
93.0,,0.10300000000000001,,,,,,,0.027,1.14,0.053
96.0,,0.11199999999999999,,,,,,,0.026,1.19,0.054
99.0,,0.121,,,,,,,0.025,1.25,0.058
102.0,,0.115,,,,,,,0.024,1.32,0.058
