Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
0.0,55.0,,,,,,,,,,,,,
5.0,55.0,,,,,,,,,,,,,
10.0,55.1,,,,,,,,,,,,,
15.0,54.9,,,,,,,,,,,,,
20.0,55.0,,,,,,,,,,,,,
25.0,54.9,,,,,,,,,,,,,
30.0,54.8,,,,,,,,,,,,,
35.0,54.8,,,,,,,,,,,,,
40.0,54.9,,,,,,,,,,,,,
45.0,55.0,,,,,,,,,,,,,
50.0,55.0,,,,,,,,,,,,,
55.0,55.1,,,,,,,,,,,,,
60.0,54.9,,,,,,,,,,,,,
65.0,55.1,,,,,,,,,,,,,
70.0,54.9,,,,,,,,,,,,,
75.0,54.9,,,,,,,,,,,,,
80.0,54.8,,,,,,,,,,,,,
85.0,54.7,,,,,,,,,,,,,
90.0,54.7,,,,,,,,,,,,,
95.0,54.7,,,,,,,,,,,,,
100.0,54.5,,,,,,,,,,,,,
105.0,54.4,,,,,,,,,,,,,
110.0,54.6,,,,,,,,,,,,,
115.0,54.3,,,,,,,,,,,,,
120.0,54.2,,,,,,,,,,,,,
125.0,54.2,,,,,,,,,,,,,
130.0,53.8,,,,,,,,,,,,,
135.0,53.8,,,,,,,,,,,,,
140.0,53.7,,,,,,,,,,,,,
145.0,53.6,,,,,,,,,,,,,
150.0,53.3,,,,,,,,,,,,,
155.0,53.1,,,,,,,,,,,,,
160.0,52.7,,,,,,,,,,,,,
165.0,52.5,0.226,,,,,,,877.0,0.78,0.072,0.5007,0.0839,
170.2,52.1,0.423,,,,,,,869.0,0.9,0.0522,0.4634,0.1016,
175.0,51.4,0.8390000000000001,,,,,,,862.0,0.74,0.0383,0.3066,,
180.0,50.7,1.253,,,,,,,854.0,0.56,0.0316,0.2459,,
185.0,49.8,1.4369999999999998,,,,,,,847.0,0.49,0.0321,0.1566,,
190.0,49.0,1.3,,,,,,,839.0,0.42,0.0374,0.1041,,
195.0,48.4,1.128,,,,,,,832.0,0.14,0.0514,0.0897,0.126,
200.0,47.9,0.853,,,,,,,709.0,0.1,0.0634,0.1083,0.1523,
205.0,47.8,0.233,,,,,,,586.0,0.08,0.076,0.1167,0.1669,
210.0,47.3,0.083,,,,,,,485.0,0.09,0.0751,0.0953,0.1588,
215.0,47.0,0.063,,,,,,,418.0,0.08,0.067,0.1426,0.1412,
220.0,46.6,0.063,,,,,,,377.0,0.04,0.0683,0.0931,0.1346,
225.0,46.3,0.047,,,,,,,352.0,0.07,0.0704,0.092,0.1348,
230.0,45.7,0.048,,,,,,,384.0,0.07,0.0758,0.0872,0.1436,
235.0,45.5,0.059,,,,,,,395.0,0.07,0.0769,0.118,0.1462,
240.0,45.1,0.05,,,,,,,409.0,0.08,0.0959,0.1418,0.1775,
245.0,44.8,0.054,,,,,,,407.0,0.1,0.0843,0.172,0.1589,
250.0,44.6,0.051,,,,,,,390.0,0.11,0.0885,0.1356,0.1677,
255.0,44.2,0.061,,,,,,,381.0,0.05,0.0801,0.1042,0.1441,
260.0,43.8,0.043,,,,,,,376.0,0.08,0.0647,0.0836,0.1243,
265.0,43.4,0.063,,,,,,,392.0,0.09,0.0736,0.1159,0.1358,
270.0,43.0,0.0559999999999999,,,,,,,411.0,0.09,0.074,0.0958,0.1429,
275.0,42.8,0.048,,,,,,,416.0,0.13,0.0964,0.1059,0.1767,
280.0,42.4,0.055,,,,,,,435.0,0.13,0.1035,0.0937,0.1872,
285.0,42.3,0.064,,,,,,,444.0,0.08,0.0885,0.0883,0.1606,
290.0,41.9,0.061,,,,,,,458.0,0.11,0.0985,0.1451,0.1848,
295.0,41.5,0.057,,,,,,,474.0,0.11,0.0925,0.1417,0.1714,
300.0,41.4,0.057,,,,,,,449.0,0.12,0.1052,0.1398,0.1914,
305.0,41.1,0.061,,,,,,,440.0,0.14,0.1016,0.1195,0.1898,
310.0,40.8,0.06,,,,,,,799.0,0.1,0.0794,0.1359,0.1427,
315.0,40.5,0.063,,,,,,,905.0,0.11,0.0847,0.0962,0.1545,
320.0,40.0,0.07,,,,,,,,,,,,
325.0,39.9,0.066,,,,,,,1116.0,0.06,0.0519,0.09,0.0938,
330.0,39.4,0.071,,,,,,,,,,,,
