Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
0.0,,0.008,,,,,,,0.0,0.0,0.0
3.0,,0.002,,,,,,,0.103,0.2,0.0
6.0,,0.006999999999999999,,,,,,,0.102,0.18,0.003
9.0,,0.02,,,,,,,0.101,0.18,0.0
12.0,,0.5810000000000001,,,,,,,0.1,1.93,0.041
15.0,,3.304,,,,,,,0.099,3.67,0.124
18.0,,7.268,,,,,,,0.097,4.21,0.143
21.0,,8.442,,,,,,,0.097,3.79,0.116
24.0,,6.16,,,,,,,0.095,2.96,0.083
27.0,,3.6810000000000005,,,,,,,0.094,2.28,0.063
30.0,,2.1830000000000003,,,,,,,0.092,1.77,0.055
33.0,,1.5150000000000001,,,,,,,0.091,1.55,0.044
36.0,,1.261,,,,,,,0.09,1.41,0.041
39.0,,1.12,,,,,,,0.089,1.31,0.034
42.0,,1.057,,,,,,,0.089,1.24,0.032
45.0,,1.062,,,,,,,0.089,1.17,0.026
48.0,,1.0390000000000001,,,,,,,0.09,1.13,0.028
51.0,,1.031,,,,,,,0.089,1.1,0.026
54.0,,1.0170000000000001,,,,,,,0.089,1.08,0.021
57.0,,1.021,,,,,,,0.088,1.08,0.022
60.0,,1.033,,,,,,,0.088,1.09,0.021
63.0,,1.04,,,,,,,0.087,1.1,0.019
66.0,,1.063,,,,,,,0.086,1.1,0.017
69.0,,1.038,,,,,,,0.083,1.16,0.017
72.0,,1.036,,,,,,,0.08,1.18,0.021
75.0,,1.053,,,,,,,0.079,1.18,0.016
78.0,,1.0470000000000002,,,,,,,0.078,1.19,0.02
81.0,,1.0090000000000001,,,,,,,0.078,1.2,0.017
84.0,,1.034,,,,,,,0.077,1.23,0.018
87.0,,1.0190000000000001,,,,,,,0.076,1.23,0.016
90.0,,1.026,,,,,,,0.075,1.24,0.018
93.0,,1.004,,,,,,,0.074,1.26,0.014
96.0,,1.0190000000000001,,,,,,,0.074,1.26,0.019
99.0,,1.0090000000000001,,,,,,,0.073,1.28,0.016
102.0,,1.022,,,,,,,0.072,1.28,0.015
105.0,,0.9890000000000001,,,,,,,0.071,1.29,0.017
