Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),MLR (g/s),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
325.0,,0.457,,,,,,,0.0,0.0101,4.9,0.0699,0.147,0.0063,0.0
330.0,,0.435,,,,,,,82.94,0.0179,2.67,0.049,0.0159,0.0035,0.0
335.0,,0.455,,,,,,,0.0,0.0202,2.28,0.0429,0.0295,0.003,0.0
340.0,,0.419,,,,,,,56.14,0.0196,2.34,0.0419,0.1343,0.0031,0.0001
345.0,,0.42600000000000005,,,,,,,51.02,0.0073,6.22,0.0919,0.2929,0.0084,0.0
350.0,,0.423,,,,,,,0.0,0.0040999999999999995,10.92,0.0301,0.8737,0.015,0.0
355.0,,0.433,,,,,,,152.32,0.0097,4.67,0.0673,0.3297,0.0061,0.0
360.0,,0.43200000000000005,,,,,,,0.0,0.0147,3.07,0.047,0.3244,0.0041,0.0
365.0,,0.43100000000000005,,,,,,,20.42,0.0146,2.99,0.043,0.3877,0.0042,0.0
370.0,,0.402,,,,,,,4.26,0.0121,3.54,0.0568,0.3638,0.0051,0.0003
375.0,,0.394,,,,,,,88.3,0.011000000000000001,4.01,0.0582,0.4044,0.0056,0.0005
380.0,,0.40700000000000003,,,,,,,0.0,0.0105,4.15,0.0667,0.3831,0.0059,0.0004
385.0,,0.39299999999999996,,,,,,,0.0,0.011399999999999999,3.76,0.0565,0.432,0.0054,0.0004
390.0,,0.37,,,,,,,78.89,0.0122,,,,,
