Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
0.0,,0.031000000000000003,,,,,,,0.0,0.0,0.0
3.0,,0.051,,,,,,,0.128,0.15,0.004
6.0,,0.017,,,,,,,0.124,0.13,0.002
9.0,,0.067,,,,,,,0.122,0.15,0.002
12.0,,0.935,,,,,,,0.12,4.16,0.12
15.0,,4.513,,,,,,,0.117,5.18,0.182
18.0,,8.983,,,,,,,0.116,3.83,0.151
21.0,,9.481,,,,,,,0.114,2.74,0.105
24.0,,6.659,,,,,,,0.113,2.02,0.081
27.0,,3.865,,,,,,,0.11,1.55,0.064
30.0,,2.397,,,,,,,0.108,1.3,0.053
33.0,,1.786,,,,,,,0.106,1.22,0.048
36.0,,1.5190000000000001,,,,,,,0.105,1.16,0.043
39.0,,1.375,,,,,,,0.104,1.08,0.036
42.0,,1.274,,,,,,,0.103,1.05,0.034
45.0,,1.205,,,,,,,0.102,1.03,0.031
48.0,,1.159,,,,,,,0.101,1.0,0.027
51.0,,1.128,,,,,,,0.099,1.0,0.027
54.0,,1.119,,,,,,,0.098,1.01,0.026
57.0,,1.124,,,,,,,0.097,1.03,0.025
60.0,,1.133,,,,,,,0.097,1.03,0.025
63.0,,1.121,,,,,,,0.097,1.05,0.024
66.0,,1.165,,,,,,,0.097,1.06,0.021
69.0,,1.2040000000000002,,,,,,,0.092,1.12,0.021
72.0,,1.225,,,,,,,0.09,1.15,0.024
75.0,,1.2309999999999999,,,,,,,0.088,1.18,0.021
78.0,,1.21,,,,,,,0.087,1.17,0.022
81.0,,1.21,,,,,,,0.085,1.18,0.02
84.0,,1.197,,,,,,,0.084,1.19,0.02
87.0,,1.1400000000000001,,,,,,,0.083,1.2,0.022
90.0,,1.1440000000000001,,,,,,,0.082,1.21,0.02
93.0,,1.131,,,,,,,0.082,1.22,0.02
96.0,,1.165,,,,,,,0.081,1.23,0.023
99.0,,1.121,,,,,,,0.079,1.24,0.02
102.0,,1.108,,,,,,,0.077,1.26,0.02
105.0,,1.078,,,,,,,0.075,1.28,0.018
108.0,,1.085,,,,,,,0.074,1.32,0.022
111.0,,1.073,,,,,,,0.074,1.3,0.019
114.0,,1.066,,,,,,,0.073,1.3,0.017
117.0,,1.051,,,,,,,0.073,1.31,0.019
120.0,,1.0470000000000002,,,,,,,0.072,1.31,0.02
123.0,,1.042,,,,,,,0.071,1.3,0.022
126.0,,1.023,,,,,,,0.071,1.32,0.023
129.0,,1.016,,,,,,,0.071,1.34,0.022
132.0,,1.018,,,,,,,0.07,1.33,0.02
135.0,,0.976,,,,,,,0.07,1.31,0.019
138.0,,0.9820000000000001,,,,,,,0.069,1.32,0.023
141.0,,0.958,,,,,,,0.068,1.33,0.022
144.0,,0.927,,,,,,,0.067,1.34,0.023
147.0,,0.946,,,,,,,0.067,1.35,0.019
150.0,,0.951,,,,,,,0.066,1.37,0.024
153.0,,0.9259999999999999,,,,,,,0.065,1.37,0.022
156.0,,0.908,,,,,,,0.064,1.38,0.024
159.0,,0.919,,,,,,,0.063,1.39,0.03
162.0,,0.909,,,,,,,0.062,1.4,0.03
165.0,,0.877,,,,,,,0.062,1.42,0.027
168.0,,0.885,,,,,,,0.061,1.42,0.026
171.0,,0.888,,,,,,,0.061,1.43,0.024
174.0,,0.885,,,,,,,0.059,1.46,0.024
177.0,,0.88,,,,,,,0.058,1.49,0.025
180.0,,0.872,,,,,,,0.057,1.52,0.025
183.0,,0.856,,,,,,,0.057,1.5,0.024
186.0,,0.863,,,,,,,0.057,1.5,0.023
189.0,,0.86,,,,,,,0.057,1.47,0.025
192.0,,0.8420000000000001,,,,,,,0.057,1.47,0.023
195.0,,0.851,,,,,,,0.057,1.47,0.026
198.0,,0.8290000000000001,,,,,,,0.057,1.46,0.025
201.0,,0.804,,,,,,,0.056,1.45,0.021
204.0,,0.8150000000000001,,,,,,,0.056,1.44,0.023
207.0,,0.8140000000000001,,,,,,,0.056,1.45,0.025
210.0,,0.7859999999999999,,,,,,,0.055,1.46,0.026
213.0,,0.774,,,,,,,0.055,1.45,0.03
216.0,,0.768,,,,,,,0.055,1.46,0.027
219.0,,0.78,,,,,,,0.055,1.46,0.026
222.0,,0.778,,,,,,,0.055,1.45,0.025
225.0,,0.757,,,,,,,0.054,1.46,0.031
228.0,,0.745,,,,,,,0.054,1.47,0.032
231.0,,0.76,,,,,,,0.053,1.47,0.029
234.0,,0.74,,,,,,,0.052,1.48,0.036
237.0,,0.737,,,,,,,0.052,1.49,0.04
240.0,,0.737,,,,,,,0.051,1.51,0.034
243.0,,0.728,,,,,,,0.05,1.52,0.035
246.0,,0.726,,,,,,,0.05,1.53,0.035
249.0,,0.716,,,,,,,0.049,1.54,0.043
252.0,,0.72,,,,,,,0.049,1.54,0.037
255.0,,0.718,,,,,,,0.049,1.56,0.036
258.0,,0.7340000000000001,,,,,,,0.049,1.57,0.04
261.0,,0.737,,,,,,,0.049,1.56,0.043
264.0,,0.725,,,,,,,0.048,1.57,0.04
267.0,,0.718,,,,,,,0.048,1.55,0.037
270.0,,0.693,,,,,,,0.048,1.53,0.04
273.0,,0.674,,,,,,,0.048,1.52,0.036
276.0,,0.6920000000000001,,,,,,,0.048,1.55,0.043
279.0,,0.701,,,,,,,0.048,1.54,0.039
282.0,,0.701,,,,,,,0.048,1.54,0.04
285.0,,0.7070000000000001,,,,,,,0.048,1.52,0.038
288.0,,0.67,,,,,,,0.048,1.53,0.04
291.0,,0.672,,,,,,,0.047,1.53,0.04
294.0,,0.662,,,,,,,0.047,1.54,0.041
297.0,,0.668,,,,,,,0.046,1.57,0.041
300.0,,0.68,,,,,,,0.045,1.59,0.039
303.0,,0.648,,,,,,,0.044,1.61,0.042
306.0,,0.642,,,,,,,0.044,1.63,0.035
309.0,,0.639,,,,,,,0.043,1.64,0.041
312.0,,0.6459999999999999,,,,,,,0.043,1.65,0.042
315.0,,0.6409999999999999,,,,,,,0.043,1.64,0.041
318.0,,0.65,,,,,,,0.043,1.67,0.047
321.0,,0.629,,,,,,,0.043,1.65,0.043
324.0,,0.636,,,,,,,0.043,1.63,0.046
327.0,,0.655,,,,,,,0.043,1.66,0.043
330.0,,0.6459999999999999,,,,,,,0.042,1.68,0.044
333.0,,0.638,,,,,,,0.042,1.66,0.039
336.0,,0.632,,,,,,,0.042,1.68,0.039
339.0,,0.6459999999999999,,,,,,,0.042,1.7,0.045
342.0,,0.632,,,,,,,0.041,1.71,0.04
345.0,,0.635,,,,,,,0.042,1.69,0.041
348.0,,0.665,,,,,,,0.042,1.7,0.045
351.0,,0.624,,,,,,,0.042,1.69,0.046
354.0,,0.6459999999999999,,,,,,,0.041,1.71,0.045
357.0,,0.633,,,,,,,0.041,1.71,0.046
360.0,,0.67,,,,,,,0.041,1.68,0.042
363.0,,0.669,,,,,,,0.041,1.7,0.041
366.0,,0.613,,,,,,,0.04,1.72,0.047
369.0,,0.624,,,,,,,0.04,1.76,0.046
372.0,,0.627,,,,,,,0.04,1.76,0.046
375.0,,0.62,,,,,,,0.039,1.78,0.047
378.0,,0.64,,,,,,,0.038,1.82,0.044
381.0,,0.614,,,,,,,0.037,1.85,0.051
384.0,,0.642,,,,,,,0.037,1.91,0.055
387.0,,0.639,,,,,,,0.036,1.92,0.048
390.0,,0.62,,,,,,,0.036,1.91,0.045
393.0,,0.62,,,,,,,0.036,1.9,0.048
396.0,,0.625,,,,,,,0.036,1.87,0.035
399.0,,0.624,,,,,,,0.037,1.84,0.046
402.0,,0.62,,,,,,,0.038,1.83,0.051
405.0,,0.623,,,,,,,0.038,1.81,0.051
408.0,,0.603,,,,,,,0.038,1.77,0.047
411.0,,0.6070000000000001,,,,,,,0.039,1.74,0.047
414.0,,0.595,,,,,,,0.039,1.72,0.043
417.0,,0.6070000000000001,,,,,,,0.039,1.76,0.044
420.0,,0.603,,,,,,,0.038,1.77,0.052
423.0,,0.609,,,,,,,0.038,1.8,0.052
426.0,,0.625,,,,,,,0.037,1.82,0.058
429.0,,0.6020000000000001,,,,,,,0.036,1.88,0.062
432.0,,0.61,,,,,,,0.036,1.9,0.057
435.0,,0.6070000000000001,,,,,,,0.036,1.85,0.05
438.0,,0.595,,,,,,,0.036,1.85,0.053
441.0,,0.599,,,,,,,0.036,1.82,0.051
444.0,,0.583,,,,,,,0.036,1.82,0.052
447.0,,0.5870000000000001,,,,,,,0.036,1.81,0.05
450.0,,0.5810000000000001,,,,,,,0.036,1.79,0.055
453.0,,0.561,,,,,,,0.036,1.79,0.054
456.0,,0.5710000000000001,,,,,,,0.036,1.8,0.054
459.0,,0.578,,,,,,,0.036,1.83,0.053
462.0,,0.5750000000000001,,,,,,,0.035,1.84,0.057
465.0,,0.584,,,,,,,0.034,1.84,0.053
468.0,,0.551,,,,,,,0.034,1.84,0.055
471.0,,0.519,,,,,,,0.034,1.85,0.057
474.0,,0.538,,,,,,,0.033,1.86,0.056
477.0,,0.544,,,,,,,0.033,1.9,0.057
480.0,,0.544,,,,,,,0.032,1.93,0.062
483.0,,0.531,,,,,,,0.032,1.91,0.068
486.0,,0.536,,,,,,,0.033,1.89,0.071
489.0,,0.528,,,,,,,0.032,1.89,0.067
492.0,,0.534,,,,,,,0.032,1.88,0.064
495.0,,0.53,,,,,,,0.032,1.87,0.061
498.0,,0.536,,,,,,,0.033,1.85,0.066
501.0,,0.541,,,,,,,0.032,1.9,0.065
504.0,,0.515,,,,,,,0.031,1.91,0.078
507.0,,0.521,,,,,,,0.031,1.96,0.075
510.0,,0.515,,,,,,,0.031,1.95,0.072
513.0,,0.5,,,,,,,0.03,1.95,0.069
516.0,,0.507,,,,,,,0.03,1.98,0.081
519.0,,0.495,,,,,,,0.029,1.98,0.077
522.0,,0.511,,,,,,,0.029,1.97,0.086
525.0,,0.49100000000000005,,,,,,,0.03,1.95,0.078
528.0,,0.465,,,,,,,0.029,1.96,0.081
531.0,,0.484,,,,,,,0.029,1.94,0.084
534.0,,0.478,,,,,,,0.029,1.92,0.089
537.0,,0.48200000000000004,,,,,,,0.029,1.92,0.081
540.0,,0.48100000000000004,,,,,,,0.029,1.92,0.071
543.0,,0.479,,,,,,,0.029,1.93,0.081
546.0,,0.466,,,,,,,0.029,1.94,0.093
549.0,,0.47500000000000003,,,,,,,0.028,1.99,0.08
552.0,,0.456,,,,,,,0.027,1.99,0.091
555.0,,0.457,,,,,,,0.027,1.98,0.088
558.0,,0.452,,,,,,,0.028,1.9,0.092
561.0,,0.457,,,,,,,0.029,1.86,0.082
564.0,,0.43200000000000005,,,,,,,0.029,1.86,0.091
567.0,,0.43100000000000005,,,,,,,0.029,1.87,0.089
570.0,,0.449,,,,,,,0.029,1.87,0.086
573.0,,0.44700000000000006,,,,,,,0.03,1.78,0.085
576.0,,0.434,,,,,,,0.03,1.76,0.075
579.0,,0.43,,,,,,,0.03,1.74,0.077
582.0,,0.445,,,,,,,0.03,1.76,0.078
585.0,,0.428,,,,,,,0.03,1.76,0.088
588.0,,0.446,,,,,,,0.029,1.77,0.088
591.0,,0.43100000000000005,,,,,,,0.029,1.77,0.084
594.0,,0.40399999999999997,,,,,,,0.029,1.73,0.085
597.0,,0.414,,,,,,,0.029,1.77,0.09
600.0,,0.41100000000000003,,,,,,,0.028,1.81,0.091
603.0,,0.39299999999999996,,,,,,,0.028,1.83,0.096
606.0,,0.397,,,,,,,0.027,1.86,0.093
609.0,,0.409,,,,,,,0.027,1.85,0.094
612.0,,0.4,,,,,,,0.026,1.9,0.093
615.0,,0.379,,,,,,,0.026,1.96,0.102
618.0,,0.395,,,,,,,0.026,1.96,0.104
621.0,,0.38,,,,,,,0.026,1.95,0.112
624.0,,0.395,,,,,,,0.025,1.96,0.099
627.0,,0.4,,,,,,,0.025,1.98,0.095
630.0,,0.385,,,,,,,0.025,1.99,0.108
633.0,,0.385,,,,,,,0.024,2.02,0.106
636.0,,0.381,,,,,,,0.024,2.06,0.128
639.0,,0.389,,,,,,,0.023,2.11,0.119
642.0,,0.369,,,,,,,0.022,2.18,0.13
645.0,,0.373,,,,,,,0.022,2.18,0.131
648.0,,0.373,,,,,,,0.021,2.2,0.13
651.0,,0.363,,,,,,,0.021,2.22,0.133
654.0,,0.321,,,,,,,0.02,2.26,0.135
657.0,,0.34600000000000003,,,,,,,0.02,2.27,0.139
660.0,,0.332,,,,,,,0.02,2.32,0.142
663.0,,0.341,,,,,,,0.019,2.38,0.145
666.0,,0.329,,,,,,,0.019,2.46,0.155
669.0,,0.353,,,,,,,0.018,2.51,0.165
672.0,,0.341,,,,,,,0.018,2.53,0.158
675.0,,0.334,,,,,,,0.018,2.55,0.155
678.0,,0.35700000000000004,,,,,,,0.017,2.6,0.16
681.0,,0.363,,,,,,,0.018,2.57,0.164
684.0,,0.342,,,,,,,0.018,2.54,0.166
687.0,,0.35600000000000004,,,,,,,0.018,2.63,0.169
690.0,,0.35600000000000004,,,,,,,0.018,2.71,0.16
693.0,,0.358,,,,,,,0.018,2.65,0.167
696.0,,0.37,,,,,,,0.018,2.61,0.168
699.0,,0.35600000000000004,,,,,,,0.018,2.63,0.174
702.0,,0.36100000000000004,,,,,,,0.018,2.64,0.169
705.0,,0.349,,,,,,,0.018,2.61,0.185
708.0,,0.358,,,,,,,0.018,2.54,0.173
711.0,,0.342,,,,,,,0.017,2.58,0.171
714.0,,0.327,,,,,,,0.017,2.6,0.202
717.0,,0.315,,,,,,,0.018,2.47,0.17
720.0,,0.32299999999999995,,,,,,,0.017,2.55,0.184
723.0,,0.298,,,,,,,0.017,2.59,0.187
726.0,,0.327,,,,,,,0.017,2.56,0.183
729.0,,0.29600000000000004,,,,,,,0.017,2.56,0.174
732.0,,0.29300000000000004,,,,,,,0.017,2.5,0.174
735.0,,0.282,,,,,,,0.017,2.48,0.15
738.0,,0.289,,,,,,,0.017,2.51,0.165
741.0,,0.277,,,,,,,0.016,2.61,0.168
744.0,,0.28,,,,,,,0.015,2.81,0.176
747.0,,0.297,,,,,,,0.014,3.0,0.189
750.0,,0.27399999999999997,,,,,,,0.014,3.05,0.218
753.0,,0.297,,,,,,,0.014,3.07,0.214
