Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),MLR (g/s),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
125.1,,2.515,,,,,,,895.6,0.13470000000000001,1.6,0.0083,0.6486,0.0083,0.0
130.0,,2.582,,,,,,,893.77,0.1374,1.61,0.0089,0.6108,0.0081,0.0
135.0,,2.517,,,,,,,874.45,0.1373,1.63,0.0101,0.5985,0.0088,0.0
140.0,,2.6180000000000003,,,,,,,925.91,0.1338,1.61,0.0106,0.5805,0.0102,0.0
145.0,,2.595,,,,,,,957.66,0.1297,1.61,0.0117,0.5919,0.0101,0.0
150.0,,2.5140000000000002,,,,,,,949.69,0.1265,1.6,0.0117,0.5993,0.0114,0.0
155.0,,2.416,,,,,,,931.7,0.1303,1.52,0.0117,0.6002,0.0101,0.0
160.0,,2.384,,,,,,,909.43,0.13460000000000003,1.53,0.0122,0.5949,0.0082,0.0
165.0,,2.399,,,,,,,925.6,0.1301,1.53,0.0126,0.5857,0.0122,0.0
170.0,,2.44,,,,,,,1017.19,0.12380000000000001,1.58,0.0124,0.6116,0.0132,0.0
175.0,,2.3680000000000003,,,,,,,1020.03,0.1233,1.6,0.0144,0.5744,0.0172,0.0
180.0,,2.353,,,,,,,1021.07,0.1229,1.54,0.0137,0.5969,0.0201,0.0
185.0,,2.309,,,,,,,1067.97,0.1202,1.56,0.0129,0.6336,0.0139,0.0
190.0,,2.224,,,,,,,1052.61,0.1235,1.53,0.0132,0.6145,0.0131,0.0
195.0,,2.257,,,,,,,1063.54,0.11970000000000001,1.53,0.0142,0.5817,0.0112,0.0
200.0,,2.218,,,,,,,1084.03,0.10960000000000002,1.61,0.014,0.6206,0.015,0.0
205.0,,2.133,,,,,,,1143.56,0.10439999999999999,1.65,0.0117,0.6603,0.0114,0.0
210.0,,2.099,,,,,,,1142.16,0.10220000000000001,1.69,0.0111,0.6881,0.0095,0.0
215.0,,2.072,,,,,,,1051.11,0.1091,1.54,0.011,0.6035,0.008,0.0
220.0,,2.077,,,,,,,1011.81,0.1066,1.54,0.0123,0.568,0.0081,0.0
225.0,,2.012,,,,,,,1175.64,0.09330000000000001,1.7,0.01,0.6332,0.0105,0.0
230.0,,1.945,,,,,,,1022.23,0.09670000000000001,1.58,0.0096,0.6348,0.0086,0.0
235.0,,1.869,,,,,,,907.76,0.10220000000000001,1.46,0.0082,0.6267,0.0081,0.0
240.0,,1.861,,,,,,,994.91,0.096,1.56,0.0084,0.6412,0.006,0.0
245.0,,1.774,,,,,,,982.17,0.0889,1.6,0.0083,0.6222,0.0076,0.0
250.0,,1.75,,,,,,,1066.02,0.0784,1.73,0.0082,0.6729,0.0097,0.0
255.0,,1.6580000000000001,,,,,,,1092.54,0.0732,1.83,0.0065,0.7318,0.0068,0.0
260.0,,1.597,,,,,,,951.73,0.0809,1.56,0.0082,0.6296,0.0051,0.0
265.0,,1.5390000000000001,,,,,,,883.79,0.0836,1.56,0.0082,0.5482,0.0046,0.0
270.0,,1.4969999999999999,,,,,,,992.37,0.0706,1.79,0.0071,0.67,0.0055,0.0
275.0,,1.4540000000000002,,,,,,,1106.21,0.0581,2.04,0.0057,0.7307,0.0063,0.0
280.1,,1.3880000000000001,,,,,,,978.37,0.0584,1.95,0.006,0.7211,0.0049,0.0001
285.0,,1.308,,,,,,,885.11,0.06269999999999999,1.82,0.0062,0.6161,0.0046,0.0
290.0,,1.2750000000000001,,,,,,,837.01,0.0617,1.78,0.0057,0.6495,0.0043,0.0
295.0,,1.207,,,,,,,832.99,0.05480000000000001,1.94,0.0049,0.6773,0.0045,0.0001
300.0,,1.141,,,,,,,885.73,0.0516,2.01,0.0044,0.7313,0.0046,0.0
305.0,,1.114,,,,,,,776.71,0.0501,1.98,0.0043,0.6892,0.0044,0.0001
310.0,,1.044,,,,,,,885.04,0.041600000000000005,2.42,0.0024,0.8563,0.005,0.0001
315.0,,0.983,,,,,,,790.92,0.0424,2.35,0.0026,0.8169,0.0044,0.0
320.0,,0.9840000000000001,,,,,,,584.19,0.051,1.82,0.0037,0.6828,0.0037,0.0
325.0,,0.9420000000000001,,,,,,,675.38,0.0433,2.11,0.0028,0.7527,0.004,0.0
330.0,,0.8740000000000001,,,,,,,739.96,0.0336,2.63,0.0005,0.9662,0.0049,0.0
335.0,,0.8590000000000001,,,,,,,537.05,0.0402,2.17,0.0022,0.7993,0.004,0.0
340.0,,0.81,,,,,,,517.59,0.0417,2.0,0.0031,0.6962,0.0036,0.0
345.0,,0.765,,,,,,,463.4,0.0351,2.34,0.0031,0.6831,0.0042,0.0
350.0,,0.7290000000000001,,,,,,,475.15,0.0339,2.38,0.0035,0.6614,0.0044,0.0
355.0,,0.7140000000000001,,,,,,,447.11,0.0267,2.93,0.0034,0.7202,0.0054,0.0
360.0,,0.6759999999999999,,,,,,,741.46,0.0169,4.49,0.0,1.2943,0.0085,0.0002
365.0,,0.63,,,,,,,391.28,0.028999999999999998,2.53,0.0044,0.5731,0.005,0.0
370.0,,0.608,,,,,,,171.72,0.0421,1.71,0.0048,0.3184,0.0034,0.0001
375.0,,0.5670000000000001,,,,,,,170.37,0.0329,2.15,0.0051,0.4729,0.0044,0.0002
380.0,,0.563,,,,,,,270.54,0.0258,2.63,0.0051,0.5976,0.0055,0.0002
385.0,,0.541,,,,,,,148.95,0.027400000000000004,2.47,0.0051,0.629,0.0052,0.0002
390.0,,0.498,,,,,,,72.57,0.0286,2.27,0.0062,0.5294,0.005,0.0
395.0,,0.47100000000000003,,,,,,,16.16,0.0281,2.29,0.0062,0.5918,0.0051,0.0
400.0,,0.45,,,,,,,3.02,0.0271,2.39,0.0071,0.553,0.0055,0.0
405.0,,0.443,,,,,,,129.71,0.0269,2.4,0.0101,0.4582,0.0053,0.0001
410.0,,0.423,,,,,,,0.0,0.0258,2.48,0.0121,0.3815,0.0065,0.0
415.0,,0.429,,,,,,,137.59,0.0235,2.77,0.0131,0.4773,0.0069,0.0
420.0,,0.42,,,,,,,112.84,0.0258,2.47,0.0147,0.3538,0.0079,0.0
425.0,,0.399,,,,,,,95.68,0.03,2.16,0.017,0.3638,0.0075,0.0
430.0,,0.391,,,,,,,0.0,0.0291,2.12,0.0148,0.392,0.0069,0.0
435.0,,0.36600000000000005,,,,,,,79.17,0.027000000000000003,2.28,0.0174,0.3793,0.0072,0.0001
440.0,,0.35200000000000004,,,,,,,7.06,0.0273,2.28,0.0168,0.4009,0.0079,0.0
445.0,,0.365,,,,,,,128.17,0.0275,2.15,0.0191,0.3103,0.0074,0.0
450.1,,0.341,,,,,,,53.18,0.0236,2.48,0.0188,0.4151,0.0088,0.0
455.0,,0.33299999999999996,,,,,,,0.0,0.024700000000000003,2.34,0.0179,0.3758,0.0085,0.0
460.0,,0.342,,,,,,,121.97,0.027400000000000004,2.13,0.0156,0.4044,0.0074,0.0002
465.0,,0.326,,,,,,,68.17,0.023799999999999998,2.42,0.0144,0.5074,0.0051,0.0
470.0,,0.334,,,,,,,115.4,0.026400000000000003,2.1,0.0176,0.3269,0.0079,0.0
475.0,,0.32,,,,,,,0.0,0.029300000000000003,1.88,0.0157,0.308,0.0072,0.0001
480.0,,0.316,,,,,,,48.47,0.0273,1.95,0.0155,0.364,0.0075,0.0001
485.0,,0.302,,,,,,,124.31,0.0265,1.99,0.0111,0.5396,0.0079,0.0
490.0,,0.287,,,,,,,0.0,0.024900000000000002,2.1,0.0147,0.4254,0.0083,0.0
495.0,,0.292,,,,,,,20.4,0.0229,2.26,0.014,0.4574,0.0082,0.0
500.0,,0.29,,,,,,,0.0,0.021400000000000002,2.45,0.0181,0.3478,0.0097,0.0
505.0,,0.292,,,,,,,29.82,0.0217,2.34,0.0186,0.3151,0.01,0.0
510.0,,0.27899999999999997,,,,,,,119.85,0.0242,2.07,0.0178,0.2692,0.0082,0.0
515.0,,0.269,,,,,,,119.26,0.025,1.93,0.0164,0.2371,0.0079,0.0
520.1,,0.257,,,,,,,41.96,0.021,2.29,0.0132,0.4885,0.0091,0.0001
525.0,,0.262,,,,,,,0.0,0.016200000000000003,2.96,0.0086,0.7244,0.0124,0.0003
530.0,,0.247,,,,,,,131.91,0.0229,2.0,0.0131,0.4101,0.0096,0.0
535.0,,0.253,,,,,,,96.05,0.0298,1.49,0.0121,0.2563,0.0073,0.0
540.0,,0.23600000000000002,,,,,,,0.0,0.023799999999999998,1.88,0.0176,0.141,0.0079,0.0
545.0,,0.247,,,,,,,62.17,0.0192,2.3,0.0158,0.3397,0.0115,0.0001
550.0,,0.24,,,,,,,171.87,0.018500000000000003,2.33,0.0138,0.4443,0.0123,0.0
555.0,,0.22399999999999998,,,,,,,0.0,0.0196,2.08,0.0152,0.3466,0.0113,0.0
560.1,,0.23,,,,,,,75.78,0.0229,1.85,0.0155,0.2241,0.008,0.0
565.1,,0.215,,,,,,,0.0,0.0192,2.11,0.0177,0.259,0.0112,0.0
570.0,,0.227,,,,,,,158.3,0.015500000000000002,2.6,0.0204,0.3069,0.0123,0.0
