Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
0.0,,0.008,,,,,,,0.0,0.0,0.0
3.0,,-0.005,,,,,,,0.0,0.0,0.0
6.0,,-0.016,,,,,,,0.0,0.0,0.0
9.0,,-0.019,,,,,,,0.0,0.0,0.0
12.0,,-0.008,,,,,,,0.0,0.0,0.0
15.0,,0.005,,,,,,,0.0,0.0,0.0
18.0,,-0.005,,,,,,,0.0,0.0,0.0
21.0,,0.019,,,,,,,0.0,0.0,0.0
24.0,,-0.003,,,,,,,0.0,0.0,0.0
27.0,,0.011000000000000001,,,,,,,0.0,0.0,0.0
30.0,,0.013000000000000001,,,,,,,0.0,0.0,0.0
33.0,,0.005,,,,,,,0.0,0.0,0.0
36.0,,-0.005,,,,,,,0.0,0.0,0.0
39.0,,-0.013000000000000001,,,,,,,0.0,0.0,0.0
42.0,,-0.003,,,,,,,0.0,0.0,0.0
45.0,,-0.003,,,,,,,0.0,0.0,0.0
48.0,,0.0,,,,,,,0.0,0.0,0.0
51.0,,0.011000000000000001,,,,,,,0.155,-0.11,-0.002
54.0,,0.008,,,,,,,0.151,-0.11,-0.002
57.0,,0.013000000000000001,,,,,,,0.147,-0.11,-0.002
60.0,,0.035,,,,,,,0.142,-0.09,0.0
63.0,,0.21600000000000003,,,,,,,0.137,0.15,0.002
66.0,,0.861,,,,,,,0.132,0.47,0.008
69.0,,1.73,,,,,,,0.129,0.82,0.017
72.0,,2.537,,,,,,,0.128,1.02,0.021
75.0,,3.037,,,,,,,0.126,1.11,0.025
78.0,,3.237,,,,,,,0.127,1.15,0.028
81.0,,3.333,,,,,,,0.127,1.19,0.032
84.0,,3.4610000000000003,,,,,,,0.129,1.23,0.034
87.0,,3.6380000000000003,,,,,,,0.13,1.31,0.037
90.0,,3.855,,,,,,,0.132,1.35,0.034
93.0,,3.9789999999999996,,,,,,,0.134,1.34,0.034
96.0,,4.008,,,,,,,0.136,1.3,0.031
99.0,,3.865,,,,,,,0.137,1.23,0.029
102.0,,3.817,,,,,,,0.139,1.25,0.027
105.0,,3.884,,,,,,,0.14,1.26,0.025
108.0,,3.83,,,,,,,0.14,1.11,0.018
111.0,,3.5130000000000003,,,,,,,0.141,1.01,0.021
114.0,,3.2960000000000003,,,,,,,0.14,1.03,0.025
117.0,,3.2680000000000002,,,,,,,0.141,1.0,0.025
120.0,,3.3339999999999996,,,,,,,0.141,1.08,0.029
123.0,,3.6510000000000002,,,,,,,0.14,1.19,0.031
126.0,,4.074,,,,,,,0.138,1.34,0.036
129.0,,4.496,,,,,,,0.136,1.39,0.034
132.0,,4.367,,,,,,,0.133,1.27,0.029
135.0,,3.997,,,,,,,0.13,1.16,0.026
138.0,,3.7110000000000003,,,,,,,0.127,1.2,0.028
141.0,,3.64,,,,,,,0.123,1.21,0.027
144.0,,3.424,,,,,,,0.12,1.13,0.025
147.0,,3.324,,,,,,,0.119,1.19,0.027
150.0,,3.605,,,,,,,0.117,1.47,0.038
153.0,,4.173,,,,,,,0.117,1.61,0.044
156.0,,4.492,,,,,,,0.116,1.55,0.042
159.0,,4.198,,,,,,,0.116,1.36,0.034
162.0,,3.898,,,,,,,0.116,1.35,0.034
165.0,,3.9080000000000004,,,,,,,0.116,1.49,0.041
168.0,,4.004,,,,,,,0.114,1.43,0.039
171.0,,4.069,,,,,,,0.112,1.55,0.042
174.0,,4.234,,,,,,,0.109,1.68,0.041
177.0,,4.249,,,,,,,0.105,1.63,0.04
180.0,,4.1,,,,,,,0.1,1.73,0.04
183.0,,4.142,,,,,,,0.094,1.84,0.039
186.0,,4.11,,,,,,,0.087,2.04,0.043
189.0,,4.1339999999999995,,,,,,,0.081,2.15,0.045
192.0,,4.171,,,,,,,0.076,2.28,0.046
195.0,,4.113,,,,,,,0.071,2.43,0.048
198.0,,4.204,,,,,,,0.067,2.65,0.054
201.0,,4.154,,,,,,,0.063,2.72,0.062
204.0,,4.038,,,,,,,0.059,2.72,0.06
207.0,,3.821,,,,,,,0.056,2.64,0.052
210.0,,3.6460000000000004,,,,,,,0.051,2.88,0.06
213.0,,3.547,,,,,,,0.046,3.09,0.06
216.0,,3.4,,,,,,,0.043,2.97,0.055
219.0,,3.092,,,,,,,0.039,2.91,0.052
222.0,,2.7710000000000004,,,,,,,0.037,2.82,0.047
225.0,,2.542,,,,,,,0.035,2.64,0.036
228.0,,2.32,,,,,,,0.034,2.51,0.025
231.0,,2.122,,,,,,,0.033,2.41,0.022
234.0,,1.916,,,,,,,0.031,2.21,0.022
237.0,,1.652,,,,,,,0.027,2.06,0.022
240.0,,1.396,,,,,,,0.024,1.95,0.022
243.0,,1.1940000000000002,,,,,,,0.021,1.92,0.023
246.0,,1.045,,,,,,,0.018,1.89,0.024
249.0,,0.93,,,,,,,0.015,1.94,0.029
252.0,,0.848,,,,,,,0.013,1.91,0.029
