Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
0.0,,0.009000000000000001,,,,,,,0.0,0.0,0.0
3.0,,-0.006999999999999999,,,,,,,0.0,0.0,0.0
6.0,,-0.006999999999999999,,,,,,,0.0,0.0,0.0
9.0,,0.013000000000000001,,,,,,,0.0,0.0,0.0
12.0,,0.009000000000000001,,,,,,,0.0,0.0,0.0
15.0,,0.006999999999999999,,,,,,,0.0,0.0,0.0
18.0,,-0.009000000000000001,,,,,,,0.0,0.0,0.0
21.0,,0.016,,,,,,,0.104,0.12,0.0
24.0,,0.008,,,,,,,0.1,0.13,0.0
27.0,,0.14,,,,,,,0.098,0.3,0.0
30.0,,0.866,,,,,,,0.095,1.39,0.0
33.0,,1.791,,,,,,,0.093,2.47,0.0
36.0,,2.484,,,,,,,0.091,3.14,0.0
39.0,,2.915,,,,,,,0.089,3.65,0.0
42.0,,3.165,,,,,,,0.087,3.9,0.0
46.0,,3.162,,,,,,,0.085,3.85,0.0
48.0,,2.91,,,,,,,0.084,3.53,0.0
51.0,,2.6710000000000003,,,,,,,0.082,3.29,0.0
54.0,,2.407,,,,,,,0.081,2.98,0.0
57.0,,2.116,,,,,,,0.079,2.65,0.0
60.0,,1.909,,,,,,,0.078,2.45,0.0
63.0,,1.828,,,,,,,0.076,2.41,0.0
66.0,,1.772,,,,,,,0.075,2.36,0.0
69.0,,1.6980000000000002,,,,,,,0.074,2.26,0.0
72.0,,1.6340000000000001,,,,,,,0.073,2.2,0.0
75.0,,1.567,,,,,,,0.072,2.13,0.0
78.0,,1.506,,,,,,,0.071,2.13,0.0
81.0,,1.455,,,,,,,0.07,2.07,0.0
84.0,,1.364,,,,,,,0.069,1.99,0.0
87.0,,1.284,,,,,,,0.066,1.99,0.0
90.0,,1.23,,,,,,,0.065,1.97,0.0
93.0,,1.187,,,,,,,0.064,1.93,0.0
96.0,,1.1440000000000001,,,,,,,0.063,1.88,0.0
99.0,,1.087,,,,,,,0.062,1.87,0.0
102.0,,1.0390000000000001,,,,,,,0.061,1.82,0.0
105.0,,0.97,,,,,,,0.059,1.76,0.0
108.0,,0.907,,,,,,,0.058,1.68,0.0
111.0,,0.8740000000000001,,,,,,,0.058,1.64,0.0
114.0,,0.85,,,,,,,0.057,1.64,0.0
117.0,,0.8420000000000001,,,,,,,0.057,1.62,0.0
120.0,,0.8250000000000001,,,,,,,0.056,1.6,0.0
123.0,,0.828,,,,,,,0.056,1.61,0.0
126.0,,0.8140000000000001,,,,,,,0.056,1.62,0.0
129.0,,0.8200000000000001,,,,,,,0.055,1.63,0.0
132.0,,0.812,,,,,,,0.056,1.62,0.0
135.0,,0.8490000000000001,,,,,,,0.056,1.65,0.0
139.0,,0.841,,,,,,,0.057,1.63,0.0
141.0,,0.8079999999999999,,,,,,,0.057,1.58,0.0
144.0,,0.812,,,,,,,0.057,1.57,0.0
147.0,,0.8220000000000001,,,,,,,0.058,1.56,0.0
150.0,,0.8109999999999999,,,,,,,0.058,1.52,0.0
153.0,,0.802,,,,,,,0.059,1.49,0.0
156.0,,0.793,,,,,,,0.06,1.46,0.0
159.0,,0.7759999999999999,,,,,,,0.061,1.43,0.0
162.0,,0.757,,,,,,,0.061,1.4,0.0
165.0,,0.7640000000000001,,,,,,,0.062,1.39,0.0
168.0,,0.765,,,,,,,0.063,1.4,0.0
171.0,,0.773,,,,,,,0.064,1.4,0.0
174.0,,0.77,,,,,,,0.065,1.37,0.0
177.0,,0.787,,,,,,,0.066,1.35,0.0
180.0,,0.7909999999999999,,,,,,,0.067,1.33,0.0
183.0,,0.774,,,,,,,0.068,1.3,0.0
186.0,,0.7690000000000001,,,,,,,0.069,1.28,0.0
189.0,,0.782,,,,,,,0.07,1.27,0.0
192.0,,0.8079999999999999,,,,,,,0.071,1.26,0.0
195.0,,0.8109999999999999,,,,,,,0.072,1.25,0.0
198.0,,0.8370000000000001,,,,,,,0.072,1.27,0.0
201.0,,0.89,,,,,,,0.073,1.32,0.0
205.0,,0.9259999999999999,,,,,,,0.073,1.36,0.0
208.0,,0.975,,,,,,,0.074,1.42,0.0
211.0,,1.022,,,,,,,0.074,1.51,0.0
214.0,,1.085,,,,,,,0.076,1.55,0.0
217.0,,1.159,,,,,,,0.078,1.62,0.0
220.0,,1.227,,,,,,,0.08,1.67,0.0
223.0,,1.307,,,,,,,0.08,1.77,0.0
226.0,,1.3940000000000001,,,,,,,0.082,1.83,0.0
229.0,,1.462,,,,,,,0.083,1.87,0.0
232.0,,1.5030000000000001,,,,,,,0.083,1.9,0.0
235.0,,1.548,,,,,,,0.084,1.94,0.0
238.0,,1.596,,,,,,,0.084,1.97,0.0
241.0,,1.665,,,,,,,0.084,2.02,0.0
244.0,,1.711,,,,,,,0.084,2.04,0.0
247.0,,1.7409999999999999,,,,,,,0.083,2.08,0.0
