Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),HRRPUA (kW/m2),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
180.0,144.78,,0.0273,,,,,,969.2,144.15,0.809,0.145,0.45314,0.12758,0.0249
185.0,144.17,,0.0273,,,,,,937.4,142.81,0.839,0.133,0.46229,0.12378,0.0241
190.0,143.58,,0.0274,,,,,,954.9,142.57,0.871,0.136,0.47444,0.10998,0.023
195.0,143.01,,0.0272,,,,,,895.3,143.27,0.906,0.126,0.49928,0.11679,0.023
200.0,142.44,,0.0271,,,,,,910.7,142.7,0.969,0.131,0.50869,0.11951,0.0229
205.0,141.91,,0.0275,,,,,,995.6,145.87,1.03,0.121,0.50751,0.10401,0.0236
210.0,141.39,,0.0271,,,,,,920.8,148.64,0.978,0.122,0.50317,0.0967,0.0236
215.0,140.86,,0.0275,,,,,,914.6,151.31,1.059,0.118,0.53539,0.1153,0.0242
220.0,140.38,,0.0274,,,,,,931.7,142.64,1.108,0.123,0.54841,0.08502,0.0247
225.0,139.91,,0.0272,,,,,,875.6,142.83,1.15,0.116,0.54896,0.08963,0.0254
230.0,139.45,,0.0273,,,,,,877.9,143.48,1.193,0.125,0.57728,0.07641,0.0255
235.0,139.04,,0.0274,,,,,,917.5,143.03,1.24,0.0,0.58112,0.08575,0.0275
240.0,138.64,,0.0273,,,,,,850.7,137.3,1.253,0.126,0.59087,0.07093,0.0284
245.0,138.26,,0.0272,,,,,,819.2,132.81,1.305,0.12,0.59879,0.06542,0.0294
250.0,137.91,,0.0273,,,,,,781.8,128.46,1.381,0.133,0.62712,0.06609,0.0319
255.0,137.59,,0.0274,,,,,,739.0,123.78,1.421,0.127,0.62063,0.06634,0.0326
260.0,137.3,,0.0273,,,,,,664.5,117.31,1.425,0.134,0.61058,0.05839,0.03
265.0,137.02,,,,,,,,,111.33,1.485,0.131,0.63862,0.06461,0.0321
270.0,136.76,,0.0276,,,,,,562.0,105.75,1.528,0.14,0.63644,0.06073,0.0299
275.0,136.55,,0.0276,,,,,,520.0,98.08,1.416,0.128,0.60871,0.06179,0.0258
280.0,136.26,,0.0275,,,,,,513.1,92.4,1.445,0.139,0.60637,0.06597,0.0233
285.0,136.09,,0.0275,,,,,,493.5,86.91,1.415,0.139,0.61311,0.06687,0.0223
290.0,135.85,,0.0276,,,,,,482.3,83.21,1.356,0.144,0.63542,0.06706,0.023
295.0,135.67,,0.0278,,,,,,432.3,79.06,1.347,0.152,0.62656,0.07829,0.0226
300.0,135.47,,0.0279,,,,,,455.0,75.44,1.388,0.163,0.60729,0.08592,0.0196
305.0,135.26,,0.0281,,,,,,462.8,72.34,1.436,0.191,0.5796,0.09144,0.0195
310.0,135.12,,0.0281,,,,,,383.3,69.73,1.335,0.182,0.52887,0.09194,0.0142
315.0,134.93,,0.028,,,,,,351.2,65.33,1.235,0.186,0.49134,0.08779,0.0121
320.0,134.75,,0.0281,,,,,,359.5,64.02,1.251,0.194,0.50562,0.08386,0.0131
325.0,134.58,,0.0281,,,,,,350.1,61.53,1.21,0.203,0.46939,0.08606,0.0207
330.0,134.4,,0.0281,,,,,,379.9,59.11,1.273,0.223,0.47957,0.09492,0.0199
335.0,134.25,,0.028,,,,,,379.4,56.78,1.225,0.256,0.5203,0.11322,0.0168
340.0,134.11,,0.0282,,,,,,374.4,54.01,1.205,0.264,0.38517,0.0,0.015
345.0,134.0,,0.0284,,,,,,312.4,49.23,1.11,0.255,0.54235,0.13003,0.0175
350.0,133.83,,0.0283,,,,,,272.0,47.04,1.179,0.261,0.48537,0.1212,0.0174
355.0,133.7,,0.0283,,,,,,301.7,46.52,1.279,0.298,0.57985,0.14512,0.0345
360.0,133.57,,0.0282,,,,,,316.8,46.36,1.199,0.313,0.63092,0.14077,0.0442
365.0,133.45,,0.0283,,,,,,280.9,44.94,1.071,0.297,0.50808,0.13928,0.048
370.0,133.33,,0.0285,,,,,,278.7,41.6,1.016,0.293,0.39082,0.12947,0.0449
375.0,133.19,,0.0283,,,,,,261.1,40.34,1.071,0.322,0.39056,0.1452,0.0446
380.0,133.09,,0.0285,,,,,,258.7,39.59,1.162,0.348,0.38771,0.15191,0.043
385.0,132.98,,0.0284,,,,,,251.7,37.87,0.973,0.34,0.34972,0.13758,0.04
390.0,132.87,,0.0285,,,,,,250.2,35.95,0.975,0.355,0.27792,0.15954,0.0356
395.0,132.78,,0.0285,,,,,,214.9,33.29,0.91,0.325,0.3318,0.14923,0.0288
400.0,132.67,,0.0285,,,,,,195.7,32.32,0.893,0.314,0.30313,0.14348,0.0235
405.0,132.55,,0.0286,,,,,,179.6,31.85,0.837,0.306,0.31066,0.13901,0.022
410.0,132.45,,0.0285,,,,,,188.2,31.22,0.852,0.315,0.42043,0.13539,0.024
415.0,132.32,,0.0284,,,,,,219.0,31.13,0.966,0.354,0.39933,0.15454,0.025
420.0,132.25,,0.0285,,,,,,201.6,30.24,1.011,0.364,0.41423,0.15514,0.0405
425.0,132.14,,0.0285,,,,,,204.1,29.71,1.085,0.374,0.48815,0.16807,0.0344
430.0,132.06,,0.0285,,,,,,247.6,28.16,1.205,0.402,0.62155,0.18058,0.0371
435.0,132.0,,0.0284,,,,,,227.9,28.54,1.14,0.369,0.64444,0.16015,0.0641
440.0,131.88,,0.0284,,,,,,205.8,28.07,1.156,0.39,0.54296,0.16249,0.0492
445.0,131.83,,0.0285,,,,,,172.5,28.15,1.053,0.361,0.37129,0.15763,0.0
450.0,131.73,,0.0285,,,,,,178.6,27.04,0.997,0.361,0.32885,0.15739,0.0618
455.0,131.66,,0.0287,,,,,,157.8,26.79,1.023,0.366,0.32331,0.1552,0.0679
460.0,131.58,,0.0288,,,,,,134.5,25.26,0.922,0.355,0.36072,0.1566,0.0622
465.0,131.49,,0.0287,,,,,,91.2,25.16,0.819,0.356,0.32952,0.15903,0.0561
470.0,131.41,,0.0285,,,,,,55.2,23.43,0.786,0.361,0.30067,0.17681,0.0475
475.0,131.34,,0.0285,,,,,,54.0,21.39,0.725,0.336,0.29918,0.17272,0.0415
480.0,131.26,,0.0285,,,,,,65.9,21.91,0.698,0.331,0.32598,0.16258,0.0368
485.0,131.17,,0.0286,,,,,,72.1,21.44,0.786,0.363,0.3215,0.18785,0.0352
490.0,131.09,,0.0284,,,,,,123.5,20.29,0.828,0.376,0.21848,0.20079,0.0264
495.0,131.03,,0.0286,,,,,,96.4,19.84,0.784,0.329,0.18254,0.16681,0.0092
500.0,130.94,,0.0285,,,,,,119.1,20.35,0.743,0.338,0.21242,0.1837,0.0171
505.0,130.87,,0.0285,,,,,,112.8,19.3,0.844,0.374,0.3859,0.20116,0.0188
510.0,130.8,,0.0285,,,,,,73.5,19.81,0.807,0.372,0.3608,0.19327,0.0098
515.0,130.74,,0.0286,,,,,,58.7,18.83,0.756,0.352,0.31061,0.19967,0.0105
520.0,130.65,,0.0287,,,,,,84.6,19.39,0.805,0.39,0.2907,0.20941,0.006
525.0,130.61,,0.0287,,,,,,84.4,18.87,0.75,0.363,0.21766,0.19193,0.0136
535.0,130.46,,0.0287,,,,,,91.5,18.39,0.688,0.336,0.15006,0.18243,0.0395
540.0,130.38,,0.0286,,,,,,107.2,18.32,0.685,0.364,0.20174,0.19978,0.0574
545.0,130.33,,0.0286,,,,,,86.2,17.26,0.634,0.322,0.19299,0.18166,0.6188
550.0,130.25,,0.0286,,,,,,1436.3,17.78,0.598,0.32,0.17815,0.1834,0.0451
555.0,130.18,,0.0286,,,,,,73.1,17.78,0.712,0.37,0.22953,0.20918,0.0387
560.0,130.12,,0.0287,,,,,,65.1,17.83,0.748,0.359,0.20435,0.20726,0.0236
565.0,130.07,,0.0286,,,,,,54.5,17.8,0.644,0.296,0.19199,0.1685,0.0091
570.0,129.98,,0.0285,,,,,,64.5,18.77,0.711,0.317,0.17068,0.19004,0.0017
575.0,129.92,,0.0288,,,,,,72.7,17.4,0.826,0.359,0.12788,0.21267,0.0071
580.0,129.86,,0.0287,,,,,,71.3,17.33,0.721,0.325,0.2034,0.17801,0.0124
585.0,129.79,,0.0288,,,,,,58.9,17.91,0.672,0.302,0.16482,0.17843,0.0141
590.0,129.72,,0.0287,,,,,,87.7,16.81,0.838,0.343,0.19419,0.20746,0.0137
595.0,129.65,,0.0286,,,,,,110.1,17.24,0.89,0.368,0.3678,0.22027,0.0174
600.0,129.61,,0.0288,,,,,,112.9,16.88,0.874,0.321,0.35753,0.18766,0.0313
605.0,129.53,,0.0286,,,,,,100.8,16.72,0.924,0.293,0.22097,0.17482,0.0
610.0,129.46,,0.0286,,,,,,102.8,18.82,0.81,0.307,0.31117,0.18434,0.02
