Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
0.0,,0.0,,,,,,,0.0,0.0,0.0
3.0,,-0.02,,,,,,,0.0,0.0,0.0
6.0,,-0.019,,,,,,,0.0,0.0,0.0
9.0,,-0.01,,,,,,,0.0,0.0,0.0
12.0,,-0.01,,,,,,,0.0,0.0,0.0
15.0,,0.009000000000000001,,,,,,,0.063,0.96,0.0
18.0,,0.297,,,,,,,0.063,2.46,0.013
21.0,,1.651,,,,,,,0.061,4.53,0.05
24.0,,3.65,,,,,,,0.061,5.61,0.111
27.0,,5.122999999999999,,,,,,,0.059,5.44,0.137
30.0,,5.1370000000000005,,,,,,,0.058,4.35,0.126
33.0,,3.967,,,,,,,0.056,3.19,0.105
36.0,,2.657,,,,,,,0.055,2.63,0.079
39.0,,1.7880000000000003,,,,,,,0.054,2.37,0.07
42.0,,1.331,,,,,,,0.053,2.2,0.06
45.0,,1.178,,,,,,,0.052,2.07,0.051
48.0,,1.064,,,,,,,0.052,1.95,0.042
51.0,,0.9620000000000001,,,,,,,0.052,1.81,0.037
54.0,,0.91,,,,,,,0.053,1.68,0.03
57.0,,0.789,,,,,,,0.053,1.56,0.025
60.0,,0.7340000000000001,,,,,,,0.053,1.49,0.022
63.0,,0.6809999999999999,,,,,,,0.053,1.44,0.02
66.0,,0.6459999999999999,,,,,,,0.053,1.41,0.018
69.0,,0.615,,,,,,,0.053,1.37,0.024
72.0,,0.605,,,,,,,0.053,1.38,0.018
75.0,,0.5970000000000001,,,,,,,0.053,1.37,0.022
78.0,,0.6,,,,,,,0.053,1.37,0.023
81.0,,0.5970000000000001,,,,,,,0.052,1.36,0.023
84.0,,0.5820000000000001,,,,,,,0.051,1.36,0.029
87.0,,0.55,,,,,,,0.051,1.36,0.037
90.0,,0.556,,,,,,,0.051,1.37,0.034
93.0,,0.5710000000000001,,,,,,,0.05,1.35,0.04
96.0,,0.539,,,,,,,0.05,1.32,0.039
99.0,,0.494,,,,,,,0.049,1.32,0.043
102.0,,0.501,,,,,,,0.049,1.33,0.046
105.0,,0.501,,,,,,,0.048,1.35,0.043
108.0,,0.516,,,,,,,0.048,1.38,0.046
111.0,,0.53,,,,,,,0.049,1.4,0.05
114.0,,0.545,,,,,,,0.049,1.42,0.045
117.0,,0.5710000000000001,,,,,,,0.049,1.42,0.045
120.0,,0.5700000000000001,,,,,,,0.05,1.44,0.048
123.0,,0.584,,,,,,,0.05,1.43,0.042
126.0,,0.5970000000000001,,,,,,,0.05,1.44,0.05
129.0,,0.61,,,,,,,0.05,1.44,0.039
132.0,,0.5910000000000001,,,,,,,0.05,1.41,0.041
135.0,,0.5910000000000001,,,,,,,0.05,1.42,0.047
138.0,,0.598,,,,,,,0.05,1.45,0.051
141.0,,0.595,,,,,,,0.049,1.49,0.045
144.0,,0.609,,,,,,,0.048,1.51,0.045
147.0,,0.612,,,,,,,0.048,1.52,0.047
150.0,,0.634,,,,,,,0.047,1.55,0.047
153.0,,0.636,,,,,,,0.047,1.57,0.048
156.0,,0.617,,,,,,,0.047,1.56,0.045
159.0,,0.614,,,,,,,0.046,1.57,0.047
162.0,,0.614,,,,,,,0.046,1.55,0.05
165.0,,0.596,,,,,,,0.045,1.58,0.056
168.0,,0.578,,,,,,,0.045,1.59,0.05
171.0,,0.5920000000000001,,,,,,,0.045,1.59,0.054
174.0,,0.585,,,,,,,0.045,1.58,0.056
177.0,,0.574,,,,,,,0.045,1.57,0.052
180.0,,0.58,,,,,,,0.045,1.52,0.047
183.0,,0.544,,,,,,,0.045,1.51,0.053
186.0,,0.5479999999999999,,,,,,,0.045,1.51,0.057
189.0,,0.536,,,,,,,0.045,1.49,0.052
192.0,,0.54,,,,,,,0.046,1.46,0.052
195.0,,0.515,,,,,,,0.045,1.48,0.055
198.0,,0.526,,,,,,,0.045,1.48,0.052
201.0,,0.512,,,,,,,0.044,1.5,0.054
204.0,,0.508,,,,,,,0.044,1.52,0.06
207.0,,0.518,,,,,,,0.043,1.54,0.062
210.0,,0.522,,,,,,,0.042,1.53,0.058
213.0,,0.49,,,,,,,0.041,1.56,0.068
216.0,,0.46799999999999997,,,,,,,0.04,1.6,0.069
219.0,,0.48700000000000004,,,,,,,0.04,1.63,0.058
222.0,,0.505,,,,,,,0.04,1.65,0.068
225.0,,0.501,,,,,,,0.039,1.66,0.066
228.0,,0.508,,,,,,,0.039,1.67,0.067
231.0,,0.483,,,,,,,0.039,1.65,0.069
234.0,,0.47500000000000003,,,,,,,0.039,1.65,0.064
237.0,,0.47700000000000004,,,,,,,0.039,1.66,0.064
240.0,,0.502,,,,,,,0.04,1.65,0.067
243.0,,0.501,,,,,,,0.04,1.65,0.065
246.0,,0.504,,,,,,,0.041,1.62,0.061
249.0,,0.523,,,,,,,0.04,1.63,0.065
252.0,,0.498,,,,,,,0.04,1.65,0.069
255.0,,0.47500000000000003,,,,,,,0.039,1.67,0.068
258.0,,0.507,,,,,,,0.039,1.68,0.057
261.0,,0.485,,,,,,,0.038,1.72,0.064
264.0,,0.473,,,,,,,0.036,1.76,0.071
267.0,,0.459,,,,,,,0.036,1.81,0.072
270.0,,0.48100000000000004,,,,,,,0.035,1.84,0.076
273.0,,0.48,,,,,,,0.034,1.87,0.081
276.0,,0.45299999999999996,,,,,,,0.034,1.86,0.074
279.0,,0.461,,,,,,,0.033,1.83,0.074
282.0,,0.434,,,,,,,0.033,1.84,0.091
285.0,,0.436,,,,,,,0.033,1.8,0.093
288.0,,0.418,,,,,,,0.032,1.8,0.093
