Time (s),t * EHF (kJ/m2),HRR (kW/m2),MLR (g/s-m2),THR (MJ/m2)
535.0,10700.0,46.4,2.93,28.45
540.0,10800.0,44.8,3.38,28.68
545.0,10900.0,45.4,2.31,28.9
550.0,11000.0,45.0,2.66,29.13
555.0,11100.0,43.7,1.5,29.35
560.0,11200.0,44.2,2.27,29.57
565.0,11300.0,43.7,2.84,29.79
570.0,11400.0,43.7,1.94,30.0
575.0,11500.0,45.6,2.16,30.23
580.0,11600.0,45.9,2.07,30.46
585.0,11700.0,42.4,3.05,30.67
590.0,11800.0,39.8,2.84,30.87
595.0,11900.0,41.8,2.46,31.08
600.0,12000.0,41.0,2.14,31.29
605.0,12100.0,40.9,2.24,31.49
610.0,12200.0,40.0,2.43,31.69
615.0,12300.0,38.3,1.5,31.88
620.0,12400.0,39.7,1.96,32.08
625.0,12500.0,36.9,2.71,32.27
630.0,12600.0,36.1,1.86,32.45
635.0,12700.0,38.5,1.57,32.64
640.0,12800.0,36.2,1.72,32.82
645.0,12900.0,35.5,1.85,33.0
650.0,13000.0,35.5,3.1,33.18
655.0,13100.0,35.0,2.04,33.35
660.0,13200.0,33.8,1.58,33.52
665.0,13300.0,33.7,2.15,33.69
670.0,13400.0,33.4,1.26,33.86
675.0,13500.0,32.8,2.11,34.02
680.0,13600.0,32.3,1.33,34.18
685.0,13700.0,31.8,1.71,34.34
690.0,13800.0,32.9,2.36,34.51
695.0,13900.0,30.6,2.68,34.66
700.0,14000.0,30.0,2.37,34.81
705.0,14100.0,30.1,1.72,34.96
710.0,14200.0,30.1,1.38,35.11
715.0,14300.0,29.2,0.37,35.26
720.0,14400.0,29.7,1.04,35.4
725.0,14500.0,28.0,1.1,35.54
730.0,14600.0,27.7,1.43,35.68
735.0,14700.0,27.1,1.87,35.82
740.0,14800.0,26.9,1.84,35.95
745.0,14900.0,26.6,1.48,36.09
750.0,15000.0,25.3,1.59,36.21
755.0,15100.0,26.1,1.08,36.34
760.0,15200.0,25.4,1.76,36.47
765.0,15300.0,22.6,2.12,36.58
770.0,15400.0,24.0,1.31,36.7
775.0,15500.0,22.0,1.77,36.81
780.0,15600.0,21.4,1.82,36.92
785.0,15700.0,21.3,2.05,37.03
790.0,15800.0,21.8,2.56,37.14
795.0,15900.0,24.0,0.94,37.26
800.0,16000.0,27.1,0.69,37.39
805.0,16100.0,26.8,1.43,37.53
810.0,16200.0,27.9,1.25,37.66
815.0,16300.0,27.1,2.07,37.8
820.0,16400.0,26.1,2.23,37.93
825.0,16500.0,25.3,3.44,38.06
830.0,16600.0,24.2,-3.4,38.18
835.0,16700.0,24.4,5.24,38.3
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
