Time (s),t * EHF (kJ/m2),HRR (kW/m2),MLR (g/s-m2),THR (MJ/m2)
1245.0,31125.0,67.0,3.91,69.09
1250.0,31250.0,67.1,1.37,69.42
1255.0,31375.0,67.5,2.06,69.76
1260.0,31500.0,66.5,1.73,70.09
1265.0,31625.0,66.6,2.0,70.43
1270.0,31750.0,66.7,3.59,70.76
1275.0,31875.0,66.0,2.41,71.09
1280.0,32000.0,65.1,3.46,71.42
1285.0,32125.0,66.3,3.76,71.75
1290.0,32250.0,67.4,2.71,72.09
1295.0,32375.0,66.7,4.1,72.42
1300.0,32500.0,65.8,2.71,72.75
1305.0,32625.0,65.5,3.87,73.08
1310.0,32750.0,66.7,3.68,73.41
1315.0,32875.0,65.5,2.76,73.74
1320.0,33000.0,66.6,3.09,74.07
1325.0,33125.0,66.2,2.26,74.4
1330.0,33250.0,65.7,3.12,74.73
1335.0,33375.0,65.4,2.73,75.06
1340.0,33500.0,66.6,4.04,75.39
1345.0,33625.0,67.3,4.12,75.73
1350.0,33750.0,66.5,2.56,76.06
1355.0,33875.0,68.2,2.13,76.4
1360.0,34000.0,68.5,1.09,76.74
1365.0,34125.0,68.4,2.15,77.08
1370.0,34250.0,67.2,2.78,77.42
1375.0,34375.0,69.0,2.81,77.76
1380.0,34500.0,68.1,3.82,78.11
1385.0,34625.0,68.0,4.54,78.45
1390.0,34750.0,67.9,3.71,78.78
1395.0,34875.0,68.1,4.15,79.13
1400.0,35000.0,68.6,4.76,79.47
1405.0,35125.0,67.9,3.61,79.81
1410.0,35250.0,68.1,3.86,80.15
1415.0,35375.0,70.2,1.44,80.5
1420.0,35500.0,68.7,1.14,80.84
1425.0,35625.0,70.0,2.31,81.19
1430.0,35750.0,70.9,3.4,81.55
1435.0,35875.0,71.2,4.65,81.9
1440.0,36000.0,69.5,4.12,82.25
1445.0,36125.0,71.7,2.42,82.61
1450.0,36250.0,71.6,1.82,82.97
1455.0,36375.0,71.1,3.3,83.32
1460.0,36500.0,72.0,3.85,83.68
1465.0,36625.0,73.5,3.53,84.05
1470.0,36750.0,72.1,3.47,84.41
1475.0,36875.0,72.2,1.71,84.77
1480.0,37000.0,73.5,2.92,85.14
1485.0,37125.0,71.8,2.57,85.5
1490.0,37250.0,72.6,1.97,85.86
1495.0,37375.0,74.4,3.8,86.23
1500.0,37500.0,74.3,4.07,86.6
1505.0,37625.0,73.4,4.65,86.97
1510.0,37750.0,74.3,4.36,87.34
1515.0,37875.0,74.5,3.53,87.72
1520.0,38000.0,75.2,2.38,88.09
1525.0,38125.0,75.4,3.99,88.47
1530.0,38250.0,75.7,3.22,88.85
1535.0,38375.0,76.0,2.56,89.23
1540.0,38500.0,76.0,2.26,89.61
1545.0,38625.0,76.1,1.23,89.99
1550.0,38750.0,76.6,3.51,90.37
1555.0,38875.0,76.3,4.16,90.75
1560.0,39000.0,77.3,3.33,91.14
1565.0,39125.0,78.7,4.02,91.53
1570.0,39250.0,77.3,3.74,91.92
1575.0,39375.0,77.2,3.39,92.3
1580.0,39500.0,76.8,3.91,92.69
1585.0,39625.0,77.0,1.4,93.07
1590.0,39750.0,77.7,3.19,93.46
1595.0,39875.0,78.2,2.94,93.85
1600.0,40000.0,77.4,3.81,94.24
1605.0,40125.0,78.8,3.9,94.63
1610.0,40250.0,78.6,3.07,95.03
1615.0,40375.0,78.4,3.04,95.42
1620.0,40500.0,79.1,1.76,95.81
1625.0,40625.0,78.8,4.43,96.21
1630.0,40750.0,79.8,4.42,96.61
1635.0,40875.0,79.6,3.81,97.0
1640.0,41000.0,80.1,2.86,97.41
1645.0,41125.0,79.5,0.7,97.8
1650.0,41250.0,79.6,2.95,98.2
1655.0,41375.0,78.0,3.6,98.59
1660.0,41500.0,78.2,3.95,98.98
1665.0,41625.0,79.3,4.56,99.38
1670.0,41750.0,77.5,2.05,99.77
1675.0,41875.0,79.0,3.75,100.16
1680.0,42000.0,77.4,2.46,100.55
1685.0,42125.0,78.8,2.25,100.94
1690.0,42250.0,77.4,4.2,101.33
1695.0,42375.0,78.4,2.64,101.72
1700.0,42500.0,77.8,3.15,102.11
1705.0,42625.0,78.5,3.32,102.5
1710.0,42750.0,76.8,2.84,102.89
1715.0,42875.0,78.3,3.4,103.28
1720.0,43000.0,79.1,4.33,103.67
1725.0,43125.0,77.8,3.23,104.06
1730.0,43250.0,77.1,2.59,104.45
1735.0,43375.0,77.2,3.09,104.83
1740.0,43500.0,77.0,1.17,105.22
1745.0,43625.0,75.9,2.87,105.6
1750.0,43750.0,76.3,2.61,105.98
1755.0,43875.0,77.6,2.68,106.37
1760.0,44000.0,76.8,3.01,106.75
1765.0,44125.0,76.1,3.97,107.13
1770.0,44250.0,76.5,3.75,107.51
1775.0,44375.0,75.6,3.35,107.89
1780.0,44500.0,75.6,3.44,108.27
1785.0,44625.0,76.3,2.78,108.65
1790.0,44750.0,75.6,3.45,109.03
1795.0,44875.0,76.0,3.19,109.41
1800.0,45000.0,77.7,2.43,109.8
1805.0,45125.0,75.9,1.93,110.18
1810.0,45250.0,76.3,3.51,110.56
1815.0,45375.0,73.6,2.83,110.93
1820.0,45500.0,74.5,3.03,111.3
1825.0,45625.0,76.5,2.47,111.68
1830.0,45750.0,74.8,2.44,112.06
1835.0,45875.0,74.8,3.88,112.43
1840.0,46000.0,75.9,3.1,112.81
1845.0,46125.0,76.2,3.39,113.19
1850.0,46250.0,76.4,2.27,113.57
1855.0,46375.0,76.4,3.51,113.96
1860.0,46500.0,74.4,2.42,114.33
1865.0,46625.0,73.5,2.04,114.7
1870.0,46750.0,75.8,2.44,115.07
1875.0,46875.0,74.0,3.65,115.44
1880.0,47000.0,74.6,5.37,115.82
1885.0,47125.0,75.4,2.19,116.19
1890.0,47250.0,74.8,2.36,116.57
1895.0,47375.0,74.9,0.55,116.94
1900.0,47500.0,74.9,2.64,117.32
1905.0,47625.0,74.6,3.54,117.69
1910.0,47750.0,74.3,3.03,118.06
1915.0,47875.0,75.6,2.86,118.44
1920.0,48000.0,74.7,2.93,118.81
1925.0,48125.0,74.8,4.3,119.19
1930.0,48250.0,74.5,3.09,119.56
1935.0,48375.0,74.4,3.55,119.93
1940.0,48500.0,75.9,1.6,120.31
1945.0,48625.0,75.6,2.32,120.69
1950.0,48750.0,75.9,2.74,121.07
1955.0,48875.0,75.6,2.95,121.45
1960.0,49000.0,74.6,2.76,121.82
1965.0,49125.0,76.8,3.24,122.2
1970.0,49250.0,76.0,3.42,122.58
1975.0,49375.0,75.8,3.03,122.96
1980.0,49500.0,75.6,3.26,123.34
1985.0,49625.0,76.5,1.89,123.72
1990.0,49750.0,77.3,2.44,124.11
1995.0,49875.0,75.3,3.32,124.49
2000.0,50000.0,77.1,2.58,124.87
2005.0,50125.0,78.2,3.34,125.26
2010.0,50250.0,76.6,2.82,125.65
2015.0,50375.0,75.3,1.57,126.02
2020.0,50500.0,75.9,2.8,126.4
2025.0,50625.0,75.1,1.65,126.78
2030.0,50750.0,76.9,3.29,127.16
2035.0,50875.0,78.3,4.95,127.55
2040.0,51000.0,77.5,3.91,127.94
2045.0,51125.0,77.2,3.7,128.33
2050.0,51250.0,77.5,2.48,128.71
2055.0,51375.0,75.8,1.67,129.09
2060.0,51500.0,77.0,1.98,129.48
2065.0,51625.0,76.7,2.18,129.86
2070.0,51750.0,76.9,2.7,130.25
2075.0,51875.0,76.4,2.85,130.63
2080.0,52000.0,77.6,3.08,131.02
2085.0,52125.0,76.0,2.69,131.4
2090.0,52250.0,78.0,3.48,131.79
2095.0,52375.0,77.0,4.25,132.17
2100.0,52500.0,76.9,2.9,132.56
2105.0,52625.0,77.4,2.59,132.94
2110.0,52750.0,76.4,3.03,133.33
2115.0,52875.0,77.0,3.95,133.71
2120.0,53000.0,76.6,3.84,134.09
2125.0,53125.0,75.9,2.75,134.47
2130.0,53250.0,76.4,1.59,134.86
2135.0,53375.0,75.4,2.65,135.23
2140.0,53500.0,75.4,3.76,135.61
2145.0,53625.0,75.2,2.26,135.98
2150.0,53750.0,75.4,1.52,136.36
2155.0,53875.0,73.7,1.18,136.73
2160.0,54000.0,74.7,1.77,137.1
2165.0,54125.0,73.0,3.57,137.47
2170.0,54250.0,74.3,2.84,137.84
2175.0,54375.0,72.9,1.8,138.21
2180.0,54500.0,73.1,2.72,138.57
2185.0,54625.0,72.7,1.97,138.93
2190.0,54750.0,73.9,2.47,139.3
2195.0,54875.0,72.2,4.2,139.67
2200.0,55000.0,72.2,3.2,140.03
2205.0,55125.0,73.3,3.73,140.39
2210.0,55250.0,73.0,4.0,140.76
2215.0,55375.0,72.8,2.92,141.12
2220.0,55500.0,72.7,3.81,141.49
2225.0,55625.0,70.1,1.6,141.84
2230.0,55750.0,69.8,1.51,142.19
2235.0,55875.0,70.7,2.3,142.54
2240.0,56000.0,70.2,2.02,142.89
2245.0,56125.0,70.8,1.66,143.24
2250.0,56250.0,71.0,1.6,143.6
2255.0,56375.0,69.0,2.05,143.94
2260.0,56500.0,68.5,3.71,144.29
2265.0,56625.0,68.7,3.36,144.63
2270.0,56750.0,70.0,2.24,144.98
2275.0,56875.0,70.7,3.39,145.33
2280.0,57000.0,70.6,2.82,145.69
2285.0,57125.0,69.4,2.51,146.03
2290.0,57250.0,69.1,2.8,146.38
2295.0,57375.0,67.9,2.39,146.72
2300.0,57500.0,67.5,3.04,147.06
2305.0,57625.0,66.3,3.75,147.39
2310.0,57750.0,67.6,2.55,147.73
2315.0,57875.0,68.3,1.86,148.07
2320.0,58000.0,68.1,1.97,148.41
2325.0,58125.0,66.8,2.04,148.74
2330.0,58250.0,66.8,2.03,149.08
2335.0,58375.0,69.3,2.75,149.42
2340.0,58500.0,67.4,3.66,149.76
2345.0,58625.0,68.1,3.62,150.1
2350.0,58750.0,67.8,2.21,150.44
2355.0,58875.0,67.4,1.24,150.78
2360.0,59000.0,66.4,0.11,151.11
2365.0,59125.0,68.2,2.11,151.45
2370.0,59250.0,68.1,4.3,151.79
2375.0,59375.0,66.5,2.28,152.12
2380.0,59500.0,66.0,2.2,152.45
2385.0,59625.0,68.3,2.78,152.79
2390.0,59750.0,67.5,1.72,153.13
2395.0,59875.0,66.7,3.36,153.46
2400.0,60000.0,67.9,2.12,153.8
2405.0,60125.0,67.2,0.79,154.14
2410.0,60250.0,67.1,3.71,154.48
2415.0,60375.0,67.0,2.13,154.81
2420.0,60500.0,67.6,2.57,155.15
2425.0,60625.0,65.0,3.31,155.47
2430.0,60750.0,66.7,2.29,155.81
2435.0,60875.0,66.4,2.74,156.14
2440.0,61000.0,65.5,2.26,156.47
2445.0,61125.0,64.2,2.56,156.79
2450.0,61250.0,66.6,2.47,157.12
2455.0,61375.0,63.8,3.22,157.44
2460.0,61500.0,65.4,2.3,157.77
2465.0,61625.0,64.3,3.34,158.09
2470.0,61750.0,64.4,2.82,158.41
2475.0,61875.0,64.0,2.34,158.73
2480.0,62000.0,66.0,2.73,159.06
2485.0,62125.0,64.3,2.2,159.38
2490.0,62250.0,63.5,1.99,159.7
2495.0,62375.0,63.6,0.06,160.02
2500.0,62500.0,63.3,1.89,160.33
2505.0,62625.0,63.1,2.35,160.65
2510.0,62750.0,63.1,3.71,160.97
2515.0,62875.0,63.5,2.58,161.28
2520.0,63000.0,63.3,0.88,161.6
2525.0,63125.0,64.2,1.24,161.92
2530.0,63250.0,62.9,1.75,162.23
2535.0,63375.0,61.6,1.77,162.54
2540.0,63500.0,61.0,3.56,162.85
2545.0,63625.0,61.3,3.52,163.15
2550.0,63750.0,61.6,2.4,163.46
2555.0,63875.0,62.3,2.97,163.77
2560.0,64000.0,59.4,0.21,164.07
2565.0,64125.0,60.4,2.56,164.37
2570.0,64250.0,60.5,3.41,164.68
2575.0,64375.0,59.7,3.93,164.97
2580.0,64500.0,58.8,4.14,165.27
2585.0,64625.0,59.6,0.07,165.57
2590.0,64750.0,59.2,-0.43,165.86
2595.0,64875.0,58.2,1.01,166.15
2600.0,65000.0,57.0,1.72,166.44
2605.0,65125.0,56.9,3.9,166.72
2610.0,65250.0,56.6,2.34,167.01
2615.0,65375.0,58.7,1.64,167.3
2620.0,65500.0,58.8,2.82,167.59
2625.0,65625.0,58.4,2.43,167.88
2630.0,65750.0,57.7,2.14,168.17
2635.0,65875.0,57.9,0.74,168.46
2640.0,66000.0,57.5,1.26,168.75
2645.0,66125.0,56.7,1.84,169.03
2650.0,66250.0,57.0,3.33,169.32
2655.0,66375.0,55.5,2.74,169.6
2660.0,66500.0,56.5,2.18,169.88
2665.0,66625.0,57.2,1.33,170.16
2670.0,66750.0,55.5,1.71,170.44
2675.0,66875.0,55.8,1.38,170.72
2680.0,67000.0,56.3,2.2,171.0
2685.0,67125.0,55.8,3.1,171.28
2690.0,67250.0,54.4,2.11,171.55
2695.0,67375.0,55.6,3.54,171.83
2700.0,67500.0,53.7,8.44,172.1
2705.0,67625.0,55.3,-6.14,172.38
2710.0,67750.0,54.1,6.74,172.65
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
