Time (s),t * EHF (kJ/m2),HRR (kW/m2),MLR (g/s-m2),THR (MJ/m2)
0.0,0.0,,-10.48,
5.0,125.0,,10.97,
10.0,250.0,,-0.72,
15.0,375.0,,-0.3,
20.0,500.0,,-0.98,
25.0,625.0,,-0.46,
30.0,750.0,,1.25,
35.0,875.0,,-0.51,
40.0,1000.0,,-1.94,
45.0,1125.0,,-1.04,
50.0,1250.0,,0.59,
55.0,1375.0,,1.49,
60.0,1500.0,,0.46,
65.0,1625.0,,-0.93,
70.0,1750.0,,-1.66,
75.0,1875.0,,-0.64,
80.0,2000.0,,1.07,
85.0,2125.0,,1.39,
90.0,2250.0,,0.9,
95.0,2375.0,,1.87,
100.0,2500.0,,0.84,
105.0,2625.0,,1.04,
110.0,2750.0,,-1.15,
115.0,2875.0,,-2.42,
120.0,3000.0,,-1.89,
125.0,3125.0,,0.86,
130.0,3250.0,,1.61,
135.0,3375.0,,1.94,
140.0,3500.0,,0.59,
145.0,3625.0,,-1.16,
150.0,3750.0,,0.38,
155.0,3875.0,,-0.82,
160.0,4000.0,,1.88,
165.0,4125.0,,1.68,
170.0,4250.0,,2.42,
175.0,4375.0,,2.92,
180.0,4500.0,,1.86,
185.0,4625.0,,1.94,
190.0,4750.0,,0.69,
195.0,4875.0,,0.32,
200.0,5000.0,,0.8,
205.0,5125.0,2.0,3.15,0.01
210.0,5250.0,4.2,5.75,0.03
215.0,5375.0,24.1,8.28,0.15
220.0,5500.0,100.6,9.97,0.65
225.0,5625.0,164.6,8.35,1.48
230.0,5750.0,183.7,7.84,2.4
235.0,5875.0,183.9,7.55,3.32
240.0,6000.0,175.7,7.05,4.19
245.0,6125.0,165.9,7.8,5.02
250.0,6250.0,159.3,7.45,5.82
255.0,6375.0,153.1,7.46,6.59
260.0,6500.0,145.5,7.64,7.31
265.0,6625.0,142.0,7.47,8.02
270.0,6750.0,141.5,6.9,8.73
275.0,6875.0,137.3,4.85,9.42
280.0,7000.0,135.6,4.74,10.1
285.0,7125.0,133.6,6.0,10.76
290.0,7250.0,132.3,7.42,11.42
295.0,7375.0,133.1,8.09,12.09
300.0,7500.0,133.4,6.35,12.76
305.0,7625.0,131.5,6.91,13.41
310.0,7750.0,127.1,6.48,14.05
315.0,7875.0,124.9,7.23,14.67
320.0,8000.0,120.8,6.58,15.28
325.0,8125.0,120.8,4.98,15.88
330.0,8250.0,120.5,4.54,16.48
335.0,8375.0,114.9,3.57,17.06
340.0,8500.0,114.3,4.89,17.63
345.0,8625.0,109.0,5.31,18.18
350.0,8750.0,105.9,6.21,18.71
355.0,8875.0,101.8,4.65,19.21
360.0,9000.0,98.6,3.78,19.71
365.0,9125.0,97.3,3.2,20.19
370.0,9250.0,93.5,4.54,20.66
375.0,9375.0,89.8,6.64,21.11
380.0,9500.0,85.6,7.02,21.54
385.0,9625.0,84.6,6.6,21.96
390.0,9750.0,80.3,3.58,22.36
395.0,9875.0,79.6,2.57,22.76
400.0,10000.0,78.0,2.38,23.15
405.0,10125.0,75.9,2.81,23.53
410.0,10250.0,74.5,4.18,23.9
415.0,10375.0,72.0,4.38,24.26
420.0,10500.0,70.1,3.46,24.61
425.0,10625.0,69.3,3.67,24.96
430.0,10750.0,67.2,2.83,25.3
435.0,10875.0,64.3,3.9,25.62
440.0,11000.0,64.6,3.95,25.94
445.0,11125.0,64.2,3.52,26.26
450.0,11250.0,60.4,4.3,26.56
455.0,11375.0,62.1,3.73,26.87
460.0,11500.0,62.7,4.57,27.19
465.0,11625.0,61.1,2.54,27.49
470.0,11750.0,60.6,1.44,27.8
475.0,11875.0,61.0,1.17,28.1
480.0,12000.0,58.6,2.51,28.4
485.0,12125.0,59.9,5.1,28.69
490.0,12250.0,57.8,5.46,28.98
495.0,12375.0,57.4,3.77,29.27
500.0,12500.0,58.3,2.23,29.56
505.0,12625.0,58.3,2.23,29.85
510.0,12750.0,57.5,2.51,30.14
515.0,12875.0,58.2,3.76,30.43
520.0,13000.0,57.4,3.76,30.72
525.0,13125.0,56.0,3.2,31.0
530.0,13250.0,56.7,3.07,31.28
535.0,13375.0,55.4,2.73,31.56
540.0,13500.0,56.7,2.75,31.84
545.0,13625.0,56.3,3.95,32.12
550.0,13750.0,56.9,3.89,32.41
555.0,13875.0,56.4,2.08,32.69
560.0,14000.0,53.2,1.54,32.96
565.0,14125.0,55.0,2.22,33.23
570.0,14250.0,54.6,3.23,33.5
575.0,14375.0,53.8,2.97,33.77
580.0,14500.0,56.2,1.08,34.05
585.0,14625.0,55.9,1.59,34.33
590.0,14750.0,54.4,2.39,34.61
595.0,14875.0,53.8,4.01,34.87
600.0,15000.0,53.9,2.96,35.14
605.0,15125.0,53.5,1.68,35.41
610.0,15250.0,54.7,2.65,35.69
615.0,15375.0,54.5,3.73,35.96
620.0,15500.0,56.3,3.37,36.24
625.0,15625.0,55.8,3.57,36.52
630.0,15750.0,54.1,2.66,36.79
635.0,15875.0,54.0,2.73,37.06
640.0,16000.0,54.3,3.16,37.33
645.0,16125.0,55.5,2.24,37.61
650.0,16250.0,57.0,2.43,37.89
655.0,16375.0,54.2,3.21,38.17
660.0,16500.0,54.4,2.77,38.44
665.0,16625.0,54.9,1.38,38.71
670.0,16750.0,53.6,1.45,38.98
675.0,16875.0,53.9,1.39,39.25
680.0,17000.0,52.2,4.65,39.51
685.0,17125.0,52.5,4.74,39.77
690.0,17250.0,51.8,3.55,40.03
695.0,17375.0,49.4,2.47,40.28
700.0,17500.0,53.5,1.73,40.55
705.0,17625.0,51.9,1.91,40.81
710.0,17750.0,50.4,2.54,41.06
715.0,17875.0,51.5,3.15,41.32
720.0,18000.0,53.2,4.49,41.58
725.0,18125.0,52.6,4.49,41.85
730.0,18250.0,54.2,1.85,42.12
735.0,18375.0,54.7,0.78,42.39
740.0,18500.0,53.3,1.35,42.66
745.0,18625.0,53.6,3.59,42.92
750.0,18750.0,54.4,4.86,43.2
755.0,18875.0,53.1,2.64,43.46
760.0,19000.0,52.9,2.78,43.73
765.0,19125.0,50.7,2.25,43.98
770.0,19250.0,48.8,3.18,44.22
775.0,19375.0,49.7,3.51,44.47
780.0,19500.0,52.2,2.65,44.73
785.0,19625.0,52.4,3.88,45.0
790.0,19750.0,53.0,2.52,45.26
795.0,19875.0,51.3,3.38,45.52
800.0,20000.0,50.1,2.33,45.77
805.0,20125.0,52.1,2.98,46.03
810.0,20250.0,52.6,4.0,46.29
815.0,20375.0,51.0,2.71,46.55
820.0,20500.0,51.2,2.54,46.8
825.0,20625.0,51.5,3.19,47.06
830.0,20750.0,53.5,3.33,47.33
835.0,20875.0,55.3,4.74,47.6
840.0,21000.0,52.3,4.11,47.86
845.0,21125.0,51.5,1.59,48.12
850.0,21250.0,52.1,2.38,48.38
855.0,21375.0,50.6,1.97,48.64
860.0,21500.0,51.2,2.8,48.89
865.0,21625.0,50.0,3.03,49.14
870.0,21750.0,48.5,2.82,49.38
875.0,21875.0,49.4,2.7,49.63
880.0,22000.0,49.2,4.13,49.88
885.0,22125.0,50.8,3.15,50.13
890.0,22250.0,49.8,1.77,50.38
895.0,22375.0,48.5,2.64,50.62
900.0,22500.0,48.4,2.34,50.87
905.0,22625.0,50.1,3.92,51.12
910.0,22750.0,49.5,2.91,51.36
915.0,22875.0,49.3,2.12,51.61
920.0,23000.0,47.2,2.64,51.85
925.0,23125.0,47.9,1.94,52.09
930.0,23250.0,48.1,2.74,52.33
935.0,23375.0,47.5,3.5,52.56
940.0,23500.0,48.8,4.04,52.81
945.0,23625.0,47.8,4.28,53.05
950.0,23750.0,50.3,3.41,53.3
955.0,23875.0,51.4,2.14,53.55
960.0,24000.0,48.8,2.18,53.8
965.0,24125.0,49.6,1.56,54.05
970.0,24250.0,49.6,2.62,54.29
975.0,24375.0,49.8,2.44,54.54
980.0,24500.0,47.2,3.52,54.78
985.0,24625.0,48.1,3.86,55.02
990.0,24750.0,50.1,3.54,55.27
995.0,24875.0,48.8,3.13,55.51
1000.0,25000.0,49.4,1.48,55.76
1005.0,25125.0,47.8,1.69,56.0
1010.0,25250.0,48.8,1.66,56.24
1015.0,25375.0,52.4,3.86,56.51
1020.0,25500.0,52.0,3.09,56.77
1025.0,25625.0,51.9,4.12,57.03
1030.0,25750.0,50.6,3.06,57.28
1035.0,25875.0,49.1,3.32,57.52
1040.0,26000.0,48.2,3.64,57.77
1045.0,26125.0,47.8,2.02,58.0
1050.0,26250.0,47.5,2.81,58.24
1055.0,26375.0,47.6,2.02,58.48
1060.0,26500.0,49.1,2.77,58.73
1065.0,26625.0,52.4,2.14,58.99
1070.0,26750.0,51.2,2.79,59.24
1075.0,26875.0,57.2,3.73,59.53
1080.0,27000.0,60.4,4.54,59.83
1085.0,27125.0,59.0,4.72,60.13
1090.0,27250.0,58.1,2.07,60.42
1095.0,27375.0,61.3,2.64,60.72
1100.0,27500.0,62.5,2.98,61.04
1105.0,27625.0,59.7,4.04,61.33
1110.0,27750.0,59.1,3.43,61.63
1115.0,27875.0,62.7,2.28,61.94
1120.0,28000.0,64.2,2.49,62.27
1125.0,28125.0,63.8,3.59,62.58
1130.0,28250.0,60.1,3.82,62.88
1135.0,28375.0,62.5,2.35,63.2
1140.0,28500.0,64.1,1.63,63.52
1145.0,28625.0,61.9,1.79,63.83
1150.0,28750.0,64.0,4.21,64.15
1155.0,28875.0,66.3,4.76,64.48
1160.0,29000.0,65.3,3.78,64.8
1165.0,29125.0,66.2,3.14,65.14
1170.0,29250.0,65.5,2.9,65.46
1175.0,29375.0,66.2,3.09,65.79
1180.0,29500.0,64.9,2.73,66.12
1185.0,29625.0,66.1,2.3,66.45
1190.0,29750.0,66.0,2.24,66.78
1195.0,29875.0,66.9,3.04,67.11
1200.0,30000.0,65.9,2.93,67.44
1205.0,30125.0,65.4,2.34,67.77
1210.0,30250.0,67.3,2.31,68.11
1215.0,30375.0,66.5,2.93,68.44
1220.0,30500.0,65.8,4.38,68.77
1225.0,30625.0,67.3,3.58,69.1
1230.0,30750.0,66.7,3.46,69.44
1235.0,30875.0,65.5,2.42,69.76
1240.0,31000.0,66.2,2.77,70.09
1245.0,31125.0,64.9,2.44,70.42
1250.0,31250.0,65.1,2.98,70.74
1255.0,31375.0,65.0,4.31,71.07
1260.0,31500.0,65.6,3.67,71.4
1265.0,31625.0,66.6,3.02,71.73
1270.0,31750.0,65.3,1.81,72.06
1275.0,31875.0,66.1,3.54,72.39
1280.0,32000.0,66.1,4.2,72.72
1285.0,32125.0,65.7,3.82,73.05
1290.0,32250.0,65.6,3.27,73.38
1295.0,32375.0,66.9,1.72,73.71
1300.0,32500.0,64.4,3.47,74.03
1305.0,32625.0,64.6,3.97,74.35
1310.0,32750.0,64.4,3.41,74.68
1315.0,32875.0,64.8,3.09,75.0
1320.0,33000.0,64.6,2.13,75.32
1325.0,33125.0,63.1,1.36,75.64
1330.0,33250.0,62.9,3.17,75.95
1335.0,33375.0,63.7,2.66,76.27
1340.0,33500.0,63.3,3.61,76.59
1345.0,33625.0,63.2,3.64,76.91
1350.0,33750.0,63.0,2.66,77.22
1355.0,33875.0,63.3,3.57,77.54
1360.0,34000.0,64.9,1.46,77.86
1365.0,34125.0,65.4,2.31,78.19
1370.0,34250.0,64.7,2.99,78.51
1375.0,34375.0,64.6,1.76,78.83
1380.0,34500.0,64.0,2.98,79.15
1385.0,34625.0,64.5,1.9,79.48
1390.0,34750.0,64.2,2.41,79.8
1395.0,34875.0,64.6,3.33,80.12
1400.0,35000.0,64.3,2.11,80.44
1405.0,35125.0,64.9,2.61,80.77
1410.0,35250.0,64.9,2.07,81.09
1415.0,35375.0,65.5,4.1,81.42
