Time (s),t * EHF (kJ/m2),HRR (kW/m2),MLR (g/s-m2),THR (MJ/m2)
515.0,38625.0,128.9,10.59,62.18
520.0,39000.0,128.0,11.62,62.82
525.0,39375.0,130.8,11.99,63.48
530.0,39750.0,129.2,12.55,64.12
535.0,40125.0,131.7,11.75,64.78
540.0,40500.0,131.1,10.8,65.44
545.0,40875.0,133.5,10.18,66.1
550.0,41250.0,132.9,10.94,66.77
555.0,41625.0,131.2,12.71,67.42
560.0,42000.0,135.1,13.62,68.1
565.0,42375.0,133.1,12.57,68.77
570.0,42750.0,131.5,10.55,69.42
575.0,43125.0,129.5,10.3,70.07
580.0,43500.0,128.9,11.39,70.71
585.0,43875.0,133.1,13.1,71.38
590.0,44250.0,132.6,13.44,72.04
595.0,44625.0,133.9,11.68,72.71
600.0,45000.0,136.8,11.22,73.4
605.0,45375.0,134.7,11.13,74.07
610.0,45750.0,134.9,11.32,74.74
615.0,46125.0,134.2,12.79,75.42
620.0,46500.0,133.6,12.63,76.08
625.0,46875.0,134.3,13.17,76.76
630.0,47250.0,135.9,13.29,77.43
635.0,47625.0,136.1,12.37,78.12
640.0,48000.0,135.8,10.97,78.79
645.0,48375.0,133.7,11.55,79.46
650.0,48750.0,134.0,12.23,80.13
655.0,49125.0,135.6,12.39,80.81
660.0,49500.0,135.0,11.89,81.49
665.0,49875.0,136.3,10.18,82.17
670.0,50250.0,134.4,10.94,82.84
675.0,50625.0,134.2,12.16,83.51
680.0,51000.0,133.1,13.07,84.18
685.0,51375.0,133.1,12.11,84.84
690.0,51750.0,135.1,11.16,85.52
695.0,52125.0,133.0,11.21,86.18
700.0,52500.0,133.7,11.79,86.85
705.0,52875.0,133.1,13.58,87.52
710.0,53250.0,134.9,13.38,88.19
715.0,53625.0,133.1,12.29,88.86
720.0,54000.0,132.0,11.39,89.52
725.0,54375.0,135.0,10.25,90.19
730.0,54750.0,136.8,11.89,90.87
735.0,55125.0,135.5,12.87,91.55
740.0,55500.0,133.2,12.69,92.22
745.0,55875.0,135.3,11.86,92.89
750.0,56250.0,133.2,9.99,93.56
755.0,56625.0,131.8,10.27,94.22
760.0,57000.0,133.0,10.53,94.88
765.0,57375.0,133.2,10.97,95.55
770.0,57750.0,130.8,11.64,96.2
775.0,58125.0,130.1,11.56,96.85
780.0,58500.0,131.6,12.21,97.51
785.0,58875.0,132.9,12.53,98.18
790.0,59250.0,128.9,11.1,98.82
795.0,59625.0,128.3,10.07,99.46
800.0,60000.0,128.6,10.19,100.11
805.0,60375.0,128.0,11.39,100.74
810.0,60750.0,129.2,12.32,101.39
815.0,61125.0,134.8,10.78,102.07
820.0,61500.0,135.3,9.24,102.74
825.0,61875.0,134.3,9.01,103.41
830.0,62250.0,130.9,10.27,104.07
835.0,62625.0,130.2,11.1,104.72
840.0,63000.0,129.2,11.29,105.36
845.0,63375.0,128.5,11.52,106.01
850.0,63750.0,130.7,10.24,106.66
855.0,64125.0,129.3,10.85,107.31
860.0,64500.0,128.0,8.84,107.95
865.0,64875.0,128.7,8.07,108.59
870.0,65250.0,127.0,9.43,109.23
875.0,65625.0,127.2,8.66,109.86
880.0,66000.0,132.1,9.72,110.52
885.0,66375.0,131.6,9.18,111.18
890.0,66750.0,130.4,8.51,111.83
895.0,67125.0,132.9,9.01,112.5
900.0,67500.0,131.4,8.82,113.15
905.0,67875.0,131.4,8.61,113.81
910.0,68250.0,133.5,7.7,114.48
915.0,68625.0,132.3,7.28,115.14
920.0,69000.0,131.5,6.98,115.8
925.0,69375.0,130.1,7.48,116.45
930.0,69750.0,132.9,8.88,117.11
935.0,70125.0,131.4,7.03,117.77
940.0,70500.0,129.0,5.79,118.41
945.0,70875.0,126.8,6.65,119.05
950.0,71250.0,126.9,7.63,119.68
955.0,71625.0,125.7,8.84,120.31
960.0,72000.0,122.3,6.82,120.92
965.0,72375.0,121.5,5.44,121.53
970.0,72750.0,119.1,5.32,122.13
975.0,73125.0,114.7,4.36,122.7
980.0,73500.0,111.8,4.55,123.26
985.0,73875.0,108.8,3.67,123.8
990.0,74250.0,103.4,4.28,124.32
995.0,74625.0,99.4,4.17,124.82
1000.0,75000.0,94.2,3.85,125.29
1005.0,75375.0,87.8,4.73,125.73
1010.0,75750.0,85.5,3.35,126.15
1015.0,76125.0,79.3,3.6,126.55
1020.0,76500.0,77.3,1.9,126.94
1025.0,76875.0,72.5,1.66,127.3
1030.0,77250.0,65.4,3.28,127.63
1035.0,77625.0,60.6,1.95,127.93
1040.0,78000.0,56.1,2.48,128.21
1045.0,78375.0,52.3,0.88,128.47
1050.0,78750.0,48.7,0.83,128.72
1055.0,79125.0,44.6,1.23,128.94
1060.0,79500.0,40.9,1.44,129.14
1065.0,79875.0,39.2,3.18,129.34
1070.0,80250.0,36.4,1.77,129.52
1075.0,80625.0,34.3,1.39,129.69
1080.0,81000.0,33.4,1.03,129.86
1085.0,81375.0,31.8,0.29,130.02
1090.0,81750.0,31.3,1.16,130.17
1095.0,82125.0,30.7,1.5,130.33
1100.0,82500.0,29.8,1.24,130.48
1105.0,82875.0,29.4,0.93,130.62
1110.0,83250.0,28.3,1.45,130.77
1115.0,83625.0,29.6,1.6,130.91
1120.0,84000.0,28.6,1.52,131.06
1125.0,84375.0,24.8,1.43,131.18
1130.0,84750.0,25.2,-0.08,131.31
1135.0,85125.0,23.9,0.19,131.43
1140.0,85500.0,22.8,1.22,131.54
