Time (s),t * EHF (kJ/m2),HRR (kW/m2),MLR (g/s-m2),THR (MJ/m2)
1825.0,45625.0,60.8,2.12,93.06
1830.0,45750.0,60.8,3.14,93.36
1835.0,45875.0,60.8,2.19,93.66
1840.0,46000.0,60.7,2.64,93.97
1845.0,46125.0,61.4,4.02,94.27
1850.0,46250.0,60.2,3.27,94.58
1855.0,46375.0,60.6,3.79,94.88
1860.0,46500.0,59.9,2.27,95.18
1865.0,46625.0,60.1,2.56,95.48
1870.0,46750.0,59.0,3.63,95.77
1875.0,46875.0,57.9,4.22,96.06
1880.0,47000.0,59.6,3.52,96.36
1885.0,47125.0,59.2,1.75,96.66
1890.0,47250.0,59.4,0.81,96.95
1895.0,47375.0,60.1,2.49,97.26
1900.0,47500.0,58.9,4.34,97.55
1905.0,47625.0,59.2,3.07,97.85
1910.0,47750.0,58.3,1.9,98.14
1915.0,47875.0,58.7,0.8,98.43
1920.0,48000.0,59.1,2.52,98.73
1925.0,48125.0,59.5,4.82,99.02
1930.0,48250.0,58.2,3.38,99.31
1935.0,48375.0,58.3,2.27,99.61
1940.0,48500.0,58.7,2.47,99.9
1945.0,48625.0,58.9,3.28,100.19
1950.0,48750.0,59.3,3.17,100.49
1955.0,48875.0,58.4,3.08,100.78
1960.0,49000.0,58.5,1.82,101.08
1965.0,49125.0,58.0,3.31,101.37
1970.0,49250.0,56.4,3.28,101.65
1975.0,49375.0,57.0,2.45,101.93
1980.0,49500.0,57.1,3.81,102.22
1985.0,49625.0,57.4,2.32,102.51
1990.0,49750.0,57.1,3.12,102.79
1995.0,49875.0,55.0,1.42,103.07
2000.0,50000.0,55.6,2.47,103.34
2005.0,50125.0,56.6,3.52,103.63
2010.0,50250.0,57.5,3.34,103.91
2015.0,50375.0,56.5,2.52,104.2
2020.0,50500.0,56.9,0.98,104.48
2025.0,50625.0,55.3,2.46,104.76
2030.0,50750.0,56.1,2.06,105.04
2035.0,50875.0,55.4,2.53,105.31
2040.0,51000.0,54.3,2.83,105.59
2045.0,51125.0,53.6,3.45,105.85
2050.0,51250.0,55.0,3.85,106.13
2055.0,51375.0,53.8,2.38,106.4
2060.0,51500.0,54.2,1.95,106.67
2065.0,51625.0,53.8,0.96,106.94
2070.0,51750.0,53.1,1.5,107.2
2075.0,51875.0,52.2,3.89,107.47
2080.0,52000.0,53.9,4.65,107.73
2085.0,52125.0,52.8,4.98,108.0
2090.0,52250.0,51.5,2.19,108.26
2095.0,52375.0,53.2,0.78,108.52
2100.0,52500.0,53.4,1.73,108.79
2105.0,52625.0,53.3,2.76,109.06
2110.0,52750.0,52.3,3.43,109.32
2115.0,52875.0,51.8,2.04,109.58
2120.0,53000.0,53.0,1.41,109.84
2125.0,53125.0,52.4,3.1,110.1
2130.0,53250.0,51.1,3.4,110.36
2135.0,53375.0,51.4,4.12,110.62
2140.0,53500.0,50.9,2.6,110.87
2145.0,53625.0,52.1,0.87,111.13
2150.0,53750.0,51.4,1.45,111.39
2155.0,53875.0,49.9,1.1,111.64
2160.0,54000.0,50.7,2.76,111.89
2165.0,54125.0,49.4,4.35,112.14
2170.0,54250.0,49.8,2.09,112.39
2175.0,54375.0,50.4,2.34,112.64
2180.0,54500.0,49.5,1.8,112.89
2185.0,54625.0,49.7,2.27,113.13
2190.0,54750.0,49.5,4.45,113.38
2195.0,54875.0,49.4,3.7,113.63
2200.0,55000.0,49.0,-2.53,113.87
2205.0,55125.0,48.1,-1.18,114.11
2210.0,55250.0,48.8,,114.36
2215.0,55375.0,48.3,,114.6
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
