Time (s),t * EHF (kJ/m2),HRR (kW/m2),MLR (g/s-m2),THR (MJ/m2)
0.0,0.0,,-10.76,
5.0,125.0,,2.65,
10.0,250.0,,-2.42,
15.0,375.0,,-0.53,
20.0,500.0,,-1.39,
25.0,625.0,,0.94,
30.0,750.0,,-1.43,
35.0,875.0,,1.43,
40.0,1000.0,,0.24,
45.0,1125.0,,0.56,
50.0,1250.0,,2.1,
55.0,1375.0,,-0.22,
60.0,1500.0,,1.0,
65.0,1625.0,,0.32,
70.0,1750.0,,0.48,
75.0,1875.0,,-0.3,
80.0,2000.0,,0.03,
85.0,2125.0,,-0.58,
90.0,2250.0,,1.0,
95.0,2375.0,,1.49,
100.0,2500.0,10.3,3.64,0.05
105.0,2625.0,27.0,8.69,0.19
110.0,2750.0,112.3,9.56,0.75
115.0,2875.0,192.4,10.95,1.71
120.0,3000.0,225.6,10.53,2.84
125.0,3125.0,247.3,8.84,4.07
130.0,3250.0,257.4,9.22,5.36
135.0,3375.0,265.5,9.64,6.69
140.0,3500.0,265.4,9.62,8.02
145.0,3625.0,277.1,13.83,9.4
150.0,3750.0,276.6,12.5,10.78
155.0,3875.0,287.0,11.29,12.22
160.0,4000.0,285.2,11.09,13.65
165.0,4125.0,285.5,12.72,15.07
170.0,4250.0,292.8,13.63,16.54
175.0,4375.0,290.8,14.39,17.99
180.0,4500.0,294.8,13.51,19.46
185.0,4625.0,296.4,11.58,20.95
190.0,4750.0,295.2,14.38,22.42
195.0,4875.0,307.1,14.11,23.96
200.0,5000.0,305.7,13.76,25.49
205.0,5125.0,308.9,13.26,27.03
210.0,5250.0,310.0,12.08,28.58
215.0,5375.0,311.1,11.12,30.14
220.0,5500.0,313.3,13.85,31.7
225.0,5625.0,317.0,13.42,33.29
230.0,5750.0,317.2,14.16,34.87
235.0,5875.0,316.5,15.28,36.46
240.0,6000.0,316.1,13.3,38.04
245.0,6125.0,321.7,13.53,39.65
250.0,6250.0,320.3,14.2,41.25
255.0,6375.0,327.0,12.81,42.88
260.0,6500.0,323.1,13.96,44.5
265.0,6625.0,329.3,14.9,46.14
270.0,6750.0,328.7,14.48,47.79
275.0,6875.0,324.5,13.14,49.41
280.0,7000.0,332.1,12.64,51.07
285.0,7125.0,326.8,13.22,52.71
290.0,7250.0,327.9,14.15,54.34
295.0,7375.0,339.1,15.65,56.04
300.0,7500.0,329.8,15.23,57.69
305.0,7625.0,330.7,13.7,59.34
310.0,7750.0,329.0,12.89,60.99
315.0,7875.0,332.6,12.0,62.65
320.0,8000.0,334.2,13.98,64.32
325.0,8125.0,332.7,15.69,65.99
330.0,8250.0,336.5,16.46,67.67
335.0,8375.0,336.8,14.17,69.35
340.0,8500.0,340.6,14.03,71.06
345.0,8625.0,337.6,16.1,72.74
350.0,8750.0,333.0,14.07,74.41
355.0,8875.0,345.1,14.28,76.13
360.0,9000.0,342.4,13.68,77.85
365.0,9125.0,348.1,14.2,79.59
370.0,9250.0,349.0,15.27,81.33
375.0,9375.0,342.0,14.84,83.04
380.0,9500.0,343.2,14.95,84.76
385.0,9625.0,346.1,14.47,86.49
390.0,9750.0,348.9,14.4,88.23
395.0,9875.0,351.1,15.09,89.99
400.0,10000.0,343.7,16.08,91.71
405.0,10125.0,344.8,16.37,93.43
410.0,10250.0,349.5,14.78,95.18
415.0,10375.0,358.5,13.64,96.97
420.0,10500.0,347.6,14.58,98.71
425.0,10625.0,348.7,16.36,100.45
430.0,10750.0,344.4,14.63,102.17
435.0,10875.0,343.0,13.42,103.89
440.0,11000.0,351.5,15.07,105.65
445.0,11125.0,351.3,15.71,107.4
450.0,11250.0,359.8,16.95,109.2
455.0,11375.0,353.3,15.52,110.97
460.0,11500.0,351.6,13.36,112.73
465.0,11625.0,351.2,13.92,114.48
470.0,11750.0,353.3,14.43,116.25
475.0,11875.0,355.1,14.36,118.02
480.0,12000.0,352.3,14.83,119.79
485.0,12125.0,363.3,16.25,121.6
490.0,12250.0,363.5,16.73,123.42
495.0,12375.0,367.1,17.03,125.25
500.0,12500.0,361.1,17.09,127.06
505.0,12625.0,355.7,15.84,128.84
510.0,12750.0,356.6,15.65,130.62
515.0,12875.0,353.4,14.76,132.39
520.0,13000.0,363.5,13.83,134.21
525.0,13125.0,363.0,14.03,136.02
530.0,13250.0,357.3,14.75,137.81
535.0,13375.0,366.8,16.2,139.64
540.0,13500.0,357.7,15.82,141.43
545.0,13625.0,355.6,16.38,143.21
550.0,13750.0,377.3,15.12,145.09
555.0,13875.0,373.8,16.89,146.96
560.0,14000.0,374.6,17.57,148.84
565.0,14125.0,364.3,15.81,150.66
570.0,14250.0,371.3,15.93,152.52
575.0,14375.0,389.6,15.37,154.46
580.0,14500.0,377.9,17.05,156.35
585.0,14625.0,378.4,16.74,158.24
590.0,14750.0,387.6,15.63,160.18
595.0,14875.0,373.0,14.33,162.05
600.0,15000.0,375.0,14.98,163.92
605.0,15125.0,380.3,16.7,165.82
610.0,15250.0,388.3,17.42,167.77
615.0,15375.0,389.0,18.18,169.71
620.0,15500.0,383.5,17.01,171.63
625.0,15625.0,378.0,15.23,173.52
630.0,15750.0,371.2,15.17,175.37
635.0,15875.0,378.7,15.91,177.27
640.0,16000.0,389.3,17.5,179.21
645.0,16125.0,382.2,18.21,181.13
650.0,16250.0,383.1,18.04,183.04
655.0,16375.0,378.9,17.13,184.94
660.0,16500.0,376.9,16.93,186.82
665.0,16625.0,386.5,17.31,188.75
670.0,16750.0,377.7,16.85,190.64
675.0,16875.0,380.5,16.05,192.54
680.0,17000.0,394.5,14.8,194.52
685.0,17125.0,380.3,14.24,196.42
690.0,17250.0,383.9,16.35,198.34
695.0,17375.0,378.0,18.3,200.23
700.0,17500.0,389.2,18.3,202.17
705.0,17625.0,381.2,16.23,204.08
710.0,17750.0,382.9,15.84,205.99
715.0,17875.0,393.2,15.09,207.96
720.0,18000.0,410.4,17.59,210.01
725.0,18125.0,400.5,17.73,212.01
730.0,18250.0,404.5,16.17,214.04
735.0,18375.0,391.6,16.87,215.99
740.0,18500.0,398.4,15.8,217.99
745.0,18625.0,396.0,18.43,219.97
750.0,18750.0,398.4,19.04,221.96
755.0,18875.0,398.9,18.42,223.95
760.0,19000.0,403.6,16.2,225.97
765.0,19125.0,409.8,15.53,228.02
770.0,19250.0,395.2,16.51,229.99
775.0,19375.0,393.8,17.77,231.96
780.0,19500.0,397.2,18.89,233.95
785.0,19625.0,409.0,17.48,235.99
790.0,19750.0,417.0,17.26,238.08
795.0,19875.0,416.0,17.68,240.16
800.0,20000.0,403.7,17.41,242.18
805.0,20125.0,400.0,16.49,244.18
810.0,20250.0,400.2,16.3,246.18
815.0,20375.0,406.8,17.93,248.21
820.0,20500.0,401.0,19.27,250.22
825.0,20625.0,412.8,19.41,252.28
830.0,20750.0,408.8,18.8,254.33
835.0,20875.0,404.5,16.68,256.35
840.0,21000.0,407.2,18.0,258.38
845.0,21125.0,401.0,18.09,260.39
850.0,21250.0,415.9,16.22,262.47
855.0,21375.0,414.7,17.98,264.54
860.0,21500.0,412.3,16.53,266.6
865.0,21625.0,399.3,18.08,268.6
870.0,21750.0,411.0,17.38,270.66
875.0,21875.0,411.6,16.5,272.71
880.0,22000.0,415.2,17.96,274.79
885.0,22125.0,410.3,17.3,276.84
890.0,22250.0,414.2,18.55,278.91
895.0,22375.0,413.1,17.06,280.98
900.0,22500.0,409.4,16.91,283.02
905.0,22625.0,421.0,18.54,285.13
910.0,22750.0,411.8,17.75,287.19
915.0,22875.0,392.7,17.55,289.15
920.0,23000.0,396.0,16.19,291.13
925.0,23125.0,406.3,17.02,293.16
930.0,23250.0,421.0,19.15,295.27
935.0,23375.0,415.0,18.44,297.34
940.0,23500.0,420.3,18.02,299.44
945.0,23625.0,422.4,16.85,301.56
950.0,23750.0,414.7,17.15,303.63
955.0,23875.0,410.2,17.29,305.68
960.0,24000.0,413.8,16.6,307.75
965.0,24125.0,404.4,17.57,309.77
970.0,24250.0,411.6,19.13,311.83
975.0,24375.0,416.6,20.06,313.91
980.0,24500.0,429.4,19.97,316.06
985.0,24625.0,424.8,17.89,318.18
990.0,24750.0,403.1,15.9,320.2
995.0,24875.0,416.3,16.96,322.28
1000.0,25000.0,417.1,16.24,324.37
1005.0,25125.0,418.7,18.43,326.46
1010.0,25250.0,416.8,18.59,328.54
1015.0,25375.0,417.8,17.42,330.63
1020.0,25500.0,431.0,19.2,332.79
1025.0,25625.0,433.9,18.19,334.96
1030.0,25750.0,408.9,17.88,337.0
1035.0,25875.0,400.9,18.17,339.01
1040.0,26000.0,397.2,17.05,340.99
1045.0,26125.0,410.8,17.41,343.05
1050.0,26250.0,408.9,17.91,345.09
1055.0,26375.0,405.2,16.98,347.12
1060.0,26500.0,405.1,18.75,349.14
1065.0,26625.0,411.0,17.69,351.2
1070.0,26750.0,423.6,18.81,353.31
1075.0,26875.0,413.4,17.98,355.38
1080.0,27000.0,426.3,16.49,357.51
1085.0,27125.0,424.9,18.45,359.64
1090.0,27250.0,421.6,17.7,361.75
1095.0,27375.0,437.0,20.06,363.93
1100.0,27500.0,415.5,18.58,366.01
1105.0,27625.0,422.4,17.37,368.12
1110.0,27750.0,422.0,18.4,370.23
1115.0,27875.0,417.8,17.75,372.32
1120.0,28000.0,423.0,18.53,374.43
1125.0,28125.0,421.7,18.08,376.54
1130.0,28250.0,432.9,17.92,378.71
1135.0,28375.0,412.1,17.87,380.77
1140.0,28500.0,409.1,17.79,382.81
1145.0,28625.0,412.8,16.52,384.88
1150.0,28750.0,412.1,16.64,386.94
1155.0,28875.0,402.4,18.02,388.95
1160.0,29000.0,409.6,18.6,391.0
1165.0,29125.0,406.2,19.02,393.03
1170.0,29250.0,411.6,18.35,395.09
1175.0,29375.0,407.2,17.35,397.12
1180.0,29500.0,410.2,17.55,399.17
1185.0,29625.0,426.2,18.16,401.3
1190.0,29750.0,421.2,17.79,403.41
1195.0,29875.0,427.6,17.47,405.55
1200.0,30000.0,411.5,17.54,407.61
1205.0,30125.0,422.6,16.89,409.72
1210.0,30250.0,425.4,17.26,411.84
1215.0,30375.0,411.6,18.74,413.9
1220.0,30500.0,413.7,18.32,415.97
1225.0,30625.0,411.5,18.58,418.03
1230.0,30750.0,433.8,18.44,420.2
1235.0,30875.0,425.3,17.15,422.32
1240.0,31000.0,413.0,19.47,424.39
1245.0,31125.0,425.5,18.55,426.52
1250.0,31250.0,436.4,18.62,428.7
1255.0,31375.0,426.4,18.69,430.83
1260.0,31500.0,433.0,18.5,433.0
1265.0,31625.0,426.3,18.53,435.13
1270.0,31750.0,431.6,18.14,437.29
1275.0,31875.0,424.6,19.02,439.41
1280.0,32000.0,427.1,18.21,441.54
1285.0,32125.0,420.3,19.06,443.65
1290.0,32250.0,433.9,16.95,445.81
1295.0,32375.0,427.2,17.51,447.95
1300.0,32500.0,417.8,18.4,450.04
1305.0,32625.0,416.4,18.33,452.12
1310.0,32750.0,425.2,18.93,454.25
1315.0,32875.0,429.8,17.39,456.4
1320.0,33000.0,425.6,17.64,458.53
1325.0,33125.0,432.9,18.51,460.69
1330.0,33250.0,425.0,19.19,462.81
1335.0,33375.0,427.7,19.05,464.95
1340.0,33500.0,436.4,18.9,467.13
1345.0,33625.0,425.0,17.99,469.26
1350.0,33750.0,428.3,19.24,471.4
1355.0,33875.0,433.3,19.45,473.57
1360.0,34000.0,435.3,18.53,475.74
1365.0,34125.0,436.3,18.21,477.93
1370.0,34250.0,433.1,17.31,480.09
1375.0,34375.0,445.2,19.41,482.32
1380.0,34500.0,447.7,18.88,484.56
1385.0,34625.0,436.5,18.39,486.74
1390.0,34750.0,436.3,17.89,488.92
1395.0,34875.0,426.9,19.03,491.05
1400.0,35000.0,440.9,19.18,493.26
1405.0,35125.0,445.4,19.61,495.49
1410.0,35250.0,423.9,19.6,497.61
1415.0,35375.0,444.3,19.17,499.83
1420.0,35500.0,448.0,19.48,502.07
1425.0,35625.0,442.4,18.76,504.28
1430.0,35750.0,453.2,17.85,506.55
1435.0,35875.0,448.2,19.27,508.79
1440.0,36000.0,450.6,20.26,511.04
1445.0,36125.0,459.7,20.71,513.34
1450.0,36250.0,463.2,20.93,515.65
1455.0,36375.0,462.6,19.32,517.97
1460.0,36500.0,470.4,19.45,520.32
1465.0,36625.0,452.1,19.57,522.58
1470.0,36750.0,454.8,20.04,524.85
1475.0,36875.0,457.4,19.45,527.14
1480.0,37000.0,460.0,19.47,529.44
1485.0,37125.0,459.4,20.32,531.74
1490.0,37250.0,465.9,20.67,534.07
1495.0,37375.0,462.2,20.82,536.38
1500.0,37500.0,473.4,20.33,538.75
1505.0,37625.0,489.5,19.24,541.19
1510.0,37750.0,468.1,20.75,543.53
1515.0,37875.0,467.7,20.49,545.87
1520.0,38000.0,473.9,20.89,548.24
1525.0,38125.0,468.4,22.11,550.58
1530.0,38250.0,473.1,21.0,552.95
1535.0,38375.0,491.7,21.96,555.41
1540.0,38500.0,504.1,21.09,557.93
1545.0,38625.0,486.8,21.11,560.36
1550.0,38750.0,491.8,20.92,562.82
1555.0,38875.0,500.9,21.05,565.32
1560.0,39000.0,499.4,22.48,567.82
1565.0,39125.0,516.0,21.42,570.4
1570.0,39250.0,505.2,21.62,572.93
1575.0,39375.0,504.8,21.88,575.45
1580.0,39500.0,512.8,22.39,578.02
1585.0,39625.0,500.2,23.08,580.52
1590.0,39750.0,531.4,23.48,583.17
1595.0,39875.0,531.5,23.11,585.83
1600.0,40000.0,526.6,22.62,588.46
1605.0,40125.0,531.7,22.51,591.12
1610.0,40250.0,535.1,21.54,593.8
1615.0,40375.0,514.9,22.74,596.37
1620.0,40500.0,515.9,23.22,598.95
1625.0,40625.0,513.7,21.75,601.52
1630.0,40750.0,504.7,21.28,604.04
1635.0,40875.0,510.4,21.01,606.6
1640.0,41000.0,504.6,22.34,609.12
1645.0,41125.0,497.1,22.08,611.6
1650.0,41250.0,495.3,21.7,614.08
1655.0,41375.0,505.3,20.93,616.61
1660.0,41500.0,509.6,20.75,619.16
1665.0,41625.0,492.9,20.84,621.62
1670.0,41750.0,481.0,18.85,624.02
1675.0,41875.0,463.0,18.91,626.34
1680.0,42000.0,455.6,18.06,628.62
