Time (s),t * EHF (kJ/m2),HRR (kW/m2),MLR (g/s-m2),THR (MJ/m2)
240.0,8400.0,174.7,8.36,28.04
245.0,8575.0,171.7,8.96,28.9
250.0,8750.0,172.4,7.19,29.76
255.0,8925.0,170.2,6.04,30.61
260.0,9100.0,170.0,4.71,31.46
265.0,9275.0,170.6,6.93,32.31
270.0,9450.0,168.5,8.5,33.16
275.0,9625.0,164.0,8.43,33.98
280.0,9800.0,159.0,6.14,34.77
285.0,9975.0,157.0,5.86,35.56
290.0,10150.0,155.0,5.34,36.33
295.0,10325.0,153.7,4.79,37.1
300.0,10500.0,147.3,5.99,37.84
305.0,10675.0,141.0,4.96,38.54
310.0,10850.0,141.7,6.17,39.25
315.0,11025.0,135.3,4.81,39.93
320.0,11200.0,133.4,4.64,40.59
325.0,11375.0,126.0,5.08,41.22
330.0,11550.0,121.8,4.13,41.83
335.0,11725.0,117.2,3.37,42.42
340.0,11900.0,113.7,2.7,42.99
345.0,12075.0,108.9,3.69,43.53
350.0,12250.0,104.0,5.04,44.05
355.0,12425.0,98.9,4.98,44.55
360.0,12600.0,91.0,3.33,45.0
365.0,12775.0,88.0,1.66,45.44
370.0,12950.0,85.1,1.05,45.87
375.0,13125.0,82.6,1.6,46.28
380.0,13300.0,76.4,1.61,46.66
385.0,13475.0,71.7,2.26,47.02
390.0,13650.0,67.8,2.67,47.36
395.0,13825.0,63.3,3.05,47.68
400.0,14000.0,62.4,3.03,47.99
405.0,14175.0,57.7,1.61,48.28
410.0,14350.0,55.7,0.86,48.55
415.0,14525.0,53.6,0.53,48.82
420.0,14700.0,52.8,1.03,49.09
425.0,14875.0,50.3,1.53,49.34
430.0,15050.0,49.2,2.94,49.58
435.0,15225.0,47.0,2.89,49.82
440.0,15400.0,45.7,1.44,50.05
445.0,15575.0,44.9,0.42,50.27
450.0,15750.0,43.8,1.18,50.49
455.0,15925.0,43.3,2.69,50.71
460.0,16100.0,43.2,2.55,50.92
465.0,16275.0,42.7,2.63,51.14
470.0,16450.0,40.6,1.34,51.34
475.0,16625.0,38.4,1.01,51.53
480.0,16800.0,37.9,2.0,51.72
485.0,16975.0,38.1,1.58,51.91
490.0,17150.0,38.1,1.21,52.1
495.0,17325.0,38.4,0.64,52.3
500.0,17500.0,37.4,-0.96,52.48
505.0,17675.0,37.5,0.99,52.67
510.0,17850.0,40.3,3.11,52.87
515.0,18025.0,39.4,1.55,53.07
520.0,18200.0,37.7,0.79,53.26
525.0,18375.0,38.9,-0.72,53.45
530.0,18550.0,39.0,0.48,53.65
535.0,18725.0,40.5,3.69,53.85
540.0,18900.0,42.2,3.44,54.06
545.0,19075.0,42.0,2.97,54.27
550.0,19250.0,42.4,2.04,54.48
555.0,19425.0,42.9,0.53,54.7
560.0,19600.0,42.5,0.07,54.91
565.0,19775.0,41.6,-0.48,55.12
570.0,19950.0,44.3,0.78,55.34
575.0,20125.0,40.0,3.25,55.54
580.0,20300.0,40.5,4.15,55.74
585.0,20475.0,40.0,3.24,55.94
590.0,20650.0,42.0,1.14,56.15
595.0,20825.0,40.1,-0.84,56.35
600.0,21000.0,41.8,-0.24,56.56
605.0,21175.0,42.9,1.31,56.77
610.0,21350.0,40.8,2.74,56.98
615.0,21525.0,41.9,2.87,57.19
620.0,21700.0,42.2,1.81,57.4
625.0,21875.0,41.4,1.13,57.61
630.0,22050.0,42.8,1.28,57.82
635.0,22225.0,41.6,1.56,58.03
640.0,22400.0,40.9,0.1,58.23
645.0,22575.0,44.6,0.66,58.45
650.0,22750.0,43.0,1.08,58.67
655.0,22925.0,44.2,0.84,58.89
660.0,23100.0,44.0,1.48,59.11
665.0,23275.0,41.7,0.52,59.32
670.0,23450.0,42.9,2.24,59.53
675.0,23625.0,38.6,2.68,59.73
680.0,23800.0,40.2,1.19,59.93
685.0,23975.0,41.3,0.78,60.13
690.0,24150.0,37.9,-0.36,60.32
695.0,24325.0,37.1,2.39,60.51
700.0,24500.0,37.2,3.68,60.69
705.0,24675.0,34.5,3.01,60.87
710.0,24850.0,34.1,2.39,61.04
715.0,25025.0,32.7,-0.68,61.2
720.0,25200.0,33.0,0.15,61.37
725.0,25375.0,33.0,1.13,61.53
730.0,25550.0,32.2,0.51,61.69
735.0,25725.0,29.9,0.4,61.84
740.0,25900.0,26.3,0.01,61.97
745.0,26075.0,26.6,0.99,62.11
750.0,26250.0,25.6,1.43,62.23
755.0,26425.0,24.7,0.26,62.36
760.0,26600.0,26.0,0.14,62.49
765.0,26775.0,25.9,-0.07,62.62
770.0,26950.0,25.5,0.51,62.75
775.0,27125.0,24.8,1.6,62.87
780.0,27300.0,25.9,0.37,63.0
785.0,27475.0,26.5,0.72,63.13
790.0,27650.0,25.7,-0.19,63.26
795.0,27825.0,26.9,0.69,63.39
800.0,28000.0,27.9,2.67,63.53
805.0,28175.0,27.7,3.42,63.67
810.0,28350.0,28.7,2.65,63.82
815.0,28525.0,27.3,-0.33,63.95
820.0,28700.0,26.8,0.37,64.09
825.0,28875.0,25.4,0.51,64.21
830.0,29050.0,23.7,1.81,64.33
835.0,29225.0,25.8,2.17,64.46
840.0,29400.0,25.6,-0.38,64.59
845.0,29575.0,25.4,0.2,64.72
850.0,29750.0,23.6,0.6,64.83
855.0,29925.0,23.8,0.43,64.95
860.0,30100.0,23.8,1.51,65.07
865.0,30275.0,24.0,0.65,65.19
870.0,30450.0,23.4,-0.32,65.31
875.0,30625.0,23.5,1.3,65.43
880.0,30800.0,23.8,9.04,65.55
885.0,30975.0,24.0,-2.95,65.67
890.0,31150.0,24.0,-2.04,65.79
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
