Time (s),t * EHF (kJ/m2),HRR (kW/m2),MLR (g/s-m2),THR (MJ/m2)
0.0,0.0,,-5.61,
5.0,125.0,,-8.14,
10.0,250.0,,-1.89,
15.0,375.0,,0.56,
20.0,500.0,,1.04,
25.0,625.0,,-2.24,
30.0,750.0,,-2.04,
35.0,875.0,,-0.67,
40.0,1000.0,,-1.14,
45.0,1125.0,,1.74,
50.0,1250.0,,-0.27,
55.0,1375.0,,-0.97,
60.0,1500.0,,-0.6,
65.0,1625.0,,-1.29,
70.0,1750.0,,-0.11,
75.0,1875.0,,3.04,
80.0,2000.0,,2.66,
85.0,2125.0,,0.63,
90.0,2250.0,,-0.07,
95.0,2375.0,,-3.3,
100.0,2500.0,,-1.72,
105.0,2625.0,,0.4,
110.0,2750.0,,-0.37,
115.0,2875.0,,2.02,
120.0,3000.0,,1.76,
125.0,3125.0,,1.4,
130.0,3250.0,,0.73,
135.0,3375.0,,-0.77,
140.0,3500.0,,-0.79,
145.0,3625.0,,-0.85,
150.0,3750.0,,1.16,
155.0,3875.0,,2.63,
160.0,4000.0,,3.91,
165.0,4125.0,,2.43,
170.0,4250.0,,0.72,
175.0,4375.0,,-1.55,
180.0,4500.0,,1.46,
185.0,4625.0,,0.3,
190.0,4750.0,,-0.05,
195.0,4875.0,,3.6,
200.0,5000.0,,1.14,
205.0,5125.0,,5.05,
210.0,5250.0,4.2,4.28,0.02
215.0,5375.0,31.9,3.55,0.18
220.0,5500.0,72.5,8.29,0.54
225.0,5625.0,100.3,7.93,1.04
230.0,5750.0,116.2,9.73,1.63
235.0,5875.0,131.3,7.76,2.28
240.0,6000.0,132.0,6.93,2.94
245.0,6125.0,129.8,5.84,3.59
250.0,6250.0,126.1,5.94,4.22
255.0,6375.0,120.9,7.43,4.83
260.0,6500.0,118.6,6.66,5.42
265.0,6625.0,114.7,8.55,5.99
270.0,6750.0,112.8,6.31,6.56
275.0,6875.0,111.3,4.02,7.11
280.0,7000.0,109.8,5.78,7.66
285.0,7125.0,108.4,4.54,8.2
290.0,7250.0,106.2,6.24,8.73
295.0,7375.0,103.2,5.95,9.25
300.0,7500.0,104.8,4.31,9.77
305.0,7625.0,99.7,5.89,10.27
310.0,7750.0,100.3,5.88,10.77
315.0,7875.0,100.2,4.86,11.28
320.0,8000.0,96.8,4.13,11.76
325.0,8125.0,97.7,4.03,12.25
330.0,8250.0,94.5,5.72,12.72
335.0,8375.0,94.5,5.78,13.19
340.0,8500.0,91.9,6.31,13.65
345.0,8625.0,91.8,6.69,14.11
350.0,8750.0,89.4,6.44,14.56
355.0,8875.0,88.4,5.65,15.0
360.0,9000.0,86.7,1.63,15.43
365.0,9125.0,84.1,3.63,15.85
370.0,9250.0,83.1,2.53,16.27
375.0,9375.0,84.1,3.74,16.69
380.0,9500.0,82.6,4.63,17.1
385.0,9625.0,80.1,4.07,17.5
390.0,9750.0,79.4,5.05,17.9
395.0,9875.0,79.6,4.9,18.3
400.0,10000.0,78.4,2.4,18.69
405.0,10125.0,76.8,3.27,19.07
410.0,10250.0,75.6,2.36,19.45
415.0,10375.0,73.4,3.65,19.82
420.0,10500.0,71.4,4.24,20.18
425.0,10625.0,71.4,2.98,20.53
430.0,10750.0,74.0,5.35,20.9
435.0,10875.0,70.9,2.46,21.26
440.0,11000.0,70.7,4.7,21.61
445.0,11125.0,71.1,5.4,21.97
450.0,11250.0,75.0,4.21,22.34
455.0,11375.0,72.2,5.66,22.7
460.0,11500.0,71.1,1.99,23.06
465.0,11625.0,69.3,1.8,23.4
470.0,11750.0,65.6,2.79,23.73
475.0,11875.0,64.5,1.42,24.06
480.0,12000.0,62.9,4.09,24.37
485.0,12125.0,63.3,0.38,24.69
490.0,12250.0,59.5,1.74,24.98
495.0,12375.0,58.2,2.8,25.28
500.0,12500.0,56.9,1.93,25.56
505.0,12625.0,54.5,6.19,25.83
510.0,12750.0,55.3,4.69,26.11
515.0,12875.0,55.3,2.6,26.39
520.0,13000.0,52.6,2.65,26.65
525.0,13125.0,49.7,1.32,26.9
530.0,13250.0,49.5,4.27,27.14
535.0,13375.0,49.1,4.98,27.39
540.0,13500.0,50.1,2.31,27.64
545.0,13625.0,47.6,3.92,27.88
550.0,13750.0,46.9,3.24,28.11
555.0,13875.0,46.5,4.09,28.35
560.0,14000.0,46.0,1.64,28.58
565.0,14125.0,44.9,0.73,28.8
570.0,14250.0,44.7,0.48,29.02
575.0,14375.0,44.4,3.0,29.25
580.0,14500.0,43.8,2.1,29.46
585.0,14625.0,42.6,1.49,29.68
590.0,14750.0,43.1,1.0,29.89
595.0,14875.0,42.2,2.04,30.1
600.0,15000.0,42.1,4.84,30.31
605.0,15125.0,41.5,2.51,30.52
610.0,15250.0,40.1,4.72,30.72
615.0,15375.0,42.9,3.41,30.94
620.0,15500.0,43.9,1.4,31.16
625.0,15625.0,42.8,-0.03,31.37
630.0,15750.0,41.4,0.31,31.58
635.0,15875.0,41.2,1.49,31.78
640.0,16000.0,41.7,6.03,31.99
645.0,16125.0,41.1,5.08,32.2
650.0,16250.0,40.7,2.41,32.4
655.0,16375.0,39.6,3.13,32.6
660.0,16500.0,39.2,1.21,32.8
665.0,16625.0,40.1,2.96,33.0
670.0,16750.0,40.4,3.46,33.2
675.0,16875.0,39.7,2.92,33.4
680.0,17000.0,40.9,2.27,33.6
685.0,17125.0,41.4,0.6,33.81
690.0,17250.0,41.1,0.44,34.01
695.0,17375.0,41.0,0.36,34.22
700.0,17500.0,41.8,1.93,34.43
705.0,17625.0,41.3,4.14,34.63
710.0,17750.0,44.2,4.37,34.85
715.0,17875.0,44.0,5.27,35.07
720.0,18000.0,44.5,2.75,35.3
725.0,18125.0,44.4,2.15,35.52
730.0,18250.0,44.4,0.99,35.74
735.0,18375.0,46.3,1.81,35.97
740.0,18500.0,46.4,1.97,36.2
745.0,18625.0,48.0,1.41,36.44
750.0,18750.0,47.6,3.96,36.68
755.0,18875.0,47.9,3.71,36.92
760.0,19000.0,47.7,6.08,37.16
765.0,19125.0,48.2,3.79,37.4
770.0,19250.0,52.0,2.88,37.66
775.0,19375.0,51.8,3.14,37.92
780.0,19500.0,53.0,4.47,38.19
785.0,19625.0,54.9,5.76,38.46
790.0,19750.0,56.2,3.36,38.74
795.0,19875.0,56.2,1.05,39.02
800.0,20000.0,57.4,1.79,39.31
805.0,20125.0,55.9,1.52,39.59
810.0,20250.0,59.0,4.67,39.88
815.0,20375.0,59.4,3.39,40.18
820.0,20500.0,59.8,3.17,40.48
825.0,20625.0,59.8,3.35,40.78
830.0,20750.0,61.1,2.81,41.08
835.0,20875.0,61.2,4.91,41.39
840.0,21000.0,61.9,4.14,41.7
845.0,21125.0,61.8,3.63,42.01
850.0,21250.0,64.3,3.87,42.33
855.0,21375.0,64.9,2.06,42.65
860.0,21500.0,65.4,3.32,42.98
865.0,21625.0,64.6,3.42,43.3
870.0,21750.0,66.7,3.69,43.64
875.0,21875.0,70.0,6.27,43.99
880.0,22000.0,70.8,4.09,44.34
885.0,22125.0,71.3,4.95,44.7
890.0,22250.0,70.2,1.32,45.05
895.0,22375.0,71.1,4.29,45.41
900.0,22500.0,71.4,4.06,45.76
905.0,22625.0,72.1,3.89,46.12
910.0,22750.0,72.8,3.01,46.49
915.0,22875.0,72.1,2.55,46.85
920.0,23000.0,72.0,4.77,47.21
925.0,23125.0,72.7,3.01,47.57
930.0,23250.0,70.7,3.11,47.92
935.0,23375.0,73.0,2.6,48.29
940.0,23500.0,73.0,6.35,48.65
945.0,23625.0,72.0,6.17,49.01
950.0,23750.0,73.5,6.53,49.38
955.0,23875.0,72.9,3.15,49.75
960.0,24000.0,72.8,3.57,50.11
965.0,24125.0,73.2,3.96,50.48
970.0,24250.0,73.8,2.93,50.85
975.0,24375.0,73.5,2.87,51.21
980.0,24500.0,74.0,2.42,51.58
985.0,24625.0,73.5,5.6,51.95
990.0,24750.0,74.1,6.59,52.32
995.0,24875.0,73.7,7.4,52.69
1000.0,25000.0,73.4,2.38,53.06
1005.0,25125.0,74.2,2.82,53.43
1010.0,25250.0,74.8,2.6,53.8
1015.0,25375.0,74.7,2.17,54.18
1020.0,25500.0,75.3,4.48,54.55
1025.0,25625.0,75.4,4.4,54.93
1030.0,25750.0,75.6,6.95,55.31
1035.0,25875.0,76.4,7.69,55.69
1040.0,26000.0,76.9,2.3,56.07
1045.0,26125.0,76.0,0.54,56.45
1050.0,26250.0,74.5,0.27,56.83
1055.0,26375.0,75.8,3.92,57.2
1060.0,26500.0,76.6,6.92,57.59
1065.0,26625.0,75.3,5.43,57.96
1070.0,26750.0,75.2,5.44,58.34
1075.0,26875.0,76.6,2.3,58.72
1080.0,27000.0,77.1,5.19,59.11
1085.0,27125.0,76.0,4.32,59.49
1090.0,27250.0,78.5,5.18,59.88
1095.0,27375.0,77.8,4.19,60.27
1100.0,27500.0,75.4,2.2,60.65
1105.0,27625.0,76.4,2.78,61.03
1110.0,27750.0,77.6,1.2,61.42
1115.0,27875.0,75.8,5.5,61.8
1120.0,28000.0,76.0,4.19,62.18
1125.0,28125.0,75.1,5.43,62.55
1130.0,28250.0,75.4,5.2,62.93
1135.0,28375.0,77.1,5.02,63.31
1140.0,28500.0,76.6,6.29,63.7
1145.0,28625.0,76.4,4.75,64.08
1150.0,28750.0,77.7,2.3,64.47
1155.0,28875.0,77.0,1.06,64.85
1160.0,29000.0,76.9,4.46,65.24
1165.0,29125.0,76.8,5.78,65.62
1170.0,29250.0,77.7,7.65,66.01
1175.0,29375.0,77.3,4.65,66.4
1180.0,29500.0,78.8,3.43,66.79
1185.0,29625.0,78.5,3.13,67.18
1190.0,29750.0,79.4,4.08,67.58
1195.0,29875.0,78.6,4.87,67.97
1200.0,30000.0,80.0,4.92,68.37
1205.0,30125.0,79.0,3.73,68.77
1210.0,30250.0,78.1,2.68,69.16
1215.0,30375.0,77.9,1.81,69.55
1220.0,30500.0,78.8,4.52,69.94
1225.0,30625.0,80.1,6.67,70.34
1230.0,30750.0,78.2,5.76,70.73
1235.0,30875.0,78.3,6.42,71.13
1240.0,31000.0,79.5,3.89,71.52
1245.0,31125.0,77.6,3.38,71.91
1250.0,31250.0,80.8,0.8,72.31
1255.0,31375.0,80.0,0.29,72.71
1260.0,31500.0,79.9,2.64,73.11
1265.0,31625.0,78.9,6.11,73.51
1270.0,31750.0,78.8,5.64,73.9
1275.0,31875.0,79.7,3.46,74.3
1280.0,32000.0,79.5,4.14,74.7
1285.0,32125.0,80.1,5.4,75.1
1290.0,32250.0,80.1,7.72,75.5
1295.0,32375.0,80.0,4.5,75.9
1300.0,32500.0,79.8,2.44,76.3
1305.0,32625.0,80.9,2.27,76.7
1310.0,32750.0,80.5,1.74,77.11
1315.0,32875.0,81.4,2.69,77.51
1320.0,33000.0,80.5,2.27,77.92
1325.0,33125.0,80.0,4.46,78.32
1330.0,33250.0,79.9,5.65,78.72
1335.0,33375.0,79.8,5.01,79.11
1340.0,33500.0,80.9,5.49,79.52
1345.0,33625.0,80.9,5.36,79.92
1350.0,33750.0,79.5,6.28,80.32
1355.0,33875.0,80.5,5.45,80.72
1360.0,34000.0,79.4,2.51,81.12
1365.0,34125.0,79.2,3.81,81.52
1370.0,34250.0,78.1,4.62,81.91
1375.0,34375.0,79.4,5.1,82.3
1380.0,34500.0,79.9,3.36,82.7
1385.0,34625.0,80.2,2.46,83.1
1390.0,34750.0,80.1,3.65,83.51
1395.0,34875.0,78.9,3.4,83.9
1400.0,35000.0,79.8,5.7,84.3
1405.0,35125.0,79.5,2.85,84.7
1410.0,35250.0,79.0,2.63,85.09
1415.0,35375.0,79.7,3.6,85.49
1420.0,35500.0,79.7,4.44,85.89
1425.0,35625.0,80.3,7.56,86.29
1430.0,35750.0,79.8,7.66,86.69
1435.0,35875.0,80.6,3.17,87.09
1440.0,36000.0,81.7,0.18,87.5
1445.0,36125.0,82.2,1.44,87.91
1450.0,36250.0,81.9,4.32,88.32
1455.0,36375.0,81.9,7.19,88.73
1460.0,36500.0,80.9,4.54,89.13
1465.0,36625.0,81.0,2.84,89.54
1470.0,36750.0,81.8,0.92,89.95
1475.0,36875.0,79.7,3.46,90.35
1480.0,37000.0,80.9,6.37,90.75
1485.0,37125.0,80.5,5.03,91.15
1490.0,37250.0,80.7,6.58,91.56
1495.0,37375.0,81.0,4.63,91.96
1500.0,37500.0,80.0,2.39,92.36
1505.0,37625.0,81.3,3.02,92.77
1510.0,37750.0,80.7,1.37,93.17
1515.0,37875.0,81.0,4.54,93.58
1520.0,38000.0,79.6,7.51,93.98
1525.0,38125.0,79.9,7.55,94.37
1530.0,38250.0,79.9,6.25,94.77
1535.0,38375.0,79.3,4.07,95.17
1540.0,38500.0,79.8,1.31,95.57
1545.0,38625.0,79.8,2.32,95.97
1550.0,38750.0,79.0,4.71,96.36
1555.0,38875.0,79.6,3.87,96.76
1560.0,39000.0,78.4,5.35,97.15
1565.0,39125.0,78.4,2.07,97.55
1570.0,39250.0,79.5,0.97,97.94
1575.0,39375.0,77.7,3.12,98.33
