Time (s),t * EHF (kJ/m2),HRR (kW/m2),MLR (g/s-m2),THR (MJ/m2)
315.0,15750.0,84.8,3.25,27.85
320.0,16000.0,83.8,4.66,28.27
325.0,16250.0,83.2,7.09,28.68
330.0,16500.0,83.6,7.17,29.1
335.0,16750.0,88.4,7.31,29.54
340.0,17000.0,91.6,8.04,30.0
345.0,17250.0,95.6,7.77,30.48
350.0,17500.0,99.4,8.28,30.98
355.0,17750.0,109.5,8.48,31.52
360.0,18000.0,114.7,7.57,32.1
365.0,18250.0,119.4,8.02,32.69
370.0,18500.0,122.7,8.6,33.31
375.0,18750.0,127.2,7.22,33.94
380.0,19000.0,127.3,7.58,34.58
385.0,19250.0,131.5,8.45,35.24
390.0,19500.0,135.2,10.82,35.91
395.0,19750.0,137.7,10.78,36.6
400.0,20000.0,141.1,10.24,37.31
405.0,20250.0,145.3,9.62,38.03
410.0,20500.0,146.8,9.37,38.77
415.0,20750.0,148.0,11.05,39.51
420.0,21000.0,150.1,10.09,40.26
425.0,21250.0,151.7,11.54,41.02
430.0,21500.0,154.6,11.45,41.79
435.0,21750.0,160.5,12.94,42.59
440.0,22000.0,162.2,12.17,43.4
445.0,22250.0,162.9,12.16,44.22
450.0,22500.0,165.2,11.06,45.04
455.0,22750.0,167.5,11.87,45.88
460.0,23000.0,165.9,13.08,46.71
465.0,23250.0,162.2,10.66,47.52
470.0,23500.0,161.0,11.89,48.33
475.0,23750.0,161.7,11.46,49.14
480.0,24000.0,162.9,11.26,49.95
485.0,24250.0,164.3,12.7,50.77
490.0,24500.0,166.1,11.49,51.6
495.0,24750.0,169.6,11.21,52.45
500.0,25000.0,171.6,11.56,53.31
505.0,25250.0,177.2,10.19,54.19
510.0,25500.0,181.1,9.47,55.1
515.0,25750.0,181.4,9.63,56.01
520.0,26000.0,187.1,11.9,56.94
525.0,26250.0,189.8,12.26,57.89
530.0,26500.0,189.3,11.69,58.84
535.0,26750.0,193.0,11.27,59.8
540.0,27000.0,192.4,10.09,60.76
545.0,27250.0,193.2,11.37,61.73
550.0,27500.0,190.4,12.58,62.68
555.0,27750.0,188.2,9.48,63.62
560.0,28000.0,187.3,10.04,64.56
565.0,28250.0,186.7,9.93,65.49
570.0,28500.0,186.4,10.0,66.43
575.0,28750.0,185.0,9.71,67.35
580.0,29000.0,185.7,8.32,68.28
585.0,29250.0,181.9,9.81,69.19
590.0,29500.0,182.7,9.96,70.1
595.0,29750.0,178.4,9.89,70.99
600.0,30000.0,175.1,9.35,71.87
605.0,30250.0,175.7,9.5,72.75
610.0,30500.0,172.0,10.43,73.61
615.0,30750.0,168.8,8.98,74.45
620.0,31000.0,166.9,8.61,75.29
625.0,31250.0,163.5,9.03,76.1
630.0,31500.0,160.4,7.99,76.9
635.0,31750.0,156.4,8.78,77.69
640.0,32000.0,156.0,8.62,78.47
645.0,32250.0,153.9,9.3,79.24
650.0,32500.0,150.0,9.21,79.99
655.0,32750.0,147.7,6.84,80.72
660.0,33000.0,143.7,7.91,81.44
665.0,33250.0,143.1,7.67,82.16
670.0,33500.0,142.1,8.53,82.87
675.0,33750.0,140.9,8.09,83.57
680.0,34000.0,140.0,6.35,84.27
685.0,34250.0,137.8,5.75,84.96
690.0,34500.0,138.4,6.35,85.65
695.0,34750.0,136.0,7.54,86.34
700.0,35000.0,136.5,7.71,87.02
705.0,35250.0,137.5,6.66,87.71
710.0,35500.0,137.8,5.92,88.39
715.0,35750.0,137.7,5.34,89.08
720.0,36000.0,139.3,6.82,89.78
725.0,36250.0,139.1,7.23,90.48
730.0,36500.0,138.0,6.71,91.17
735.0,36750.0,139.8,7.63,91.86
740.0,37000.0,138.9,6.4,92.56
745.0,37250.0,137.6,6.4,93.25
750.0,37500.0,139.9,6.73,93.95
755.0,37750.0,138.2,5.89,94.64
760.0,38000.0,139.3,6.37,95.33
765.0,38250.0,141.0,5.65,96.04
770.0,38500.0,139.7,5.39,96.74
775.0,38750.0,139.7,6.03,97.44
780.0,39000.0,139.5,5.5,98.13
785.0,39250.0,140.7,7.75,98.84
790.0,39500.0,137.7,6.49,99.53
795.0,39750.0,138.6,5.67,100.22
800.0,40000.0,139.0,5.04,100.91
805.0,40250.0,137.0,4.61,101.6
810.0,40500.0,136.0,6.16,102.28
815.0,40750.0,135.1,6.59,102.95
820.0,41000.0,134.0,6.15,103.62
825.0,41250.0,131.4,6.28,104.28
830.0,41500.0,129.8,6.79,104.93
835.0,41750.0,128.0,5.57,105.57
840.0,42000.0,125.1,6.2,106.2
845.0,42250.0,123.1,5.33,106.81
850.0,42500.0,121.2,4.79,107.42
855.0,42750.0,119.7,4.66,108.02
860.0,43000.0,117.5,3.2,108.6
865.0,43250.0,119.2,3.42,109.2
870.0,43500.0,115.9,4.53,109.78
875.0,43750.0,113.2,4.53,110.34
880.0,44000.0,110.3,4.42,110.9
885.0,44250.0,109.5,4.22,111.44
890.0,44500.0,107.3,4.04,111.98
895.0,44750.0,106.2,4.0,112.51
900.0,45000.0,103.7,4.73,113.03
905.0,45250.0,100.4,4.85,113.53
910.0,45500.0,98.5,3.6,114.03
915.0,45750.0,96.6,2.91,114.51
920.0,46000.0,94.7,2.16,114.98
925.0,46250.0,92.4,2.72,115.44
930.0,46500.0,90.4,4.46,115.9
935.0,46750.0,87.8,4.82,116.33
940.0,47000.0,87.2,5.24,116.77
945.0,47250.0,84.9,4.98,117.19
950.0,47500.0,82.2,3.1,117.61
955.0,47750.0,79.4,1.28,118.0
960.0,48000.0,76.7,1.04,118.39
965.0,48250.0,75.3,1.45,118.76
970.0,48500.0,73.6,2.43,119.13
975.0,48750.0,70.7,4.42,119.48
980.0,49000.0,67.8,3.1,119.82
985.0,49250.0,66.1,3.75,120.15
990.0,49500.0,65.6,3.16,120.48
995.0,49750.0,63.5,2.81,120.8
1000.0,50000.0,62.5,3.25,121.11
1005.0,50250.0,59.2,0.54,121.41
1010.0,50500.0,59.4,0.57,121.7
1015.0,50750.0,57.1,1.4,121.99
1020.0,51000.0,54.4,2.78,122.26
1025.0,51250.0,56.1,2.3,122.54
1030.0,51500.0,53.5,2.09,122.81
1035.0,51750.0,52.2,2.85,123.07
1040.0,52000.0,50.1,3.06,123.32
1045.0,52250.0,50.4,4.08,123.57
1050.0,52500.0,49.1,2.91,123.82
1055.0,52750.0,49.1,2.92,124.06
1060.0,53000.0,48.9,2.89,124.31
1065.0,53250.0,47.0,1.84,124.54
1070.0,53500.0,45.8,0.79,124.77
1075.0,53750.0,46.0,0.17,125.0
1080.0,54000.0,45.0,0.47,125.23
1085.0,54250.0,44.2,2.25,125.45
1090.0,54500.0,42.8,2.98,125.66
1095.0,54750.0,43.0,2.96,125.88
1100.0,55000.0,43.3,3.37,126.09
1105.0,55250.0,42.4,0.99,126.31
1110.0,55500.0,41.0,-0.44,126.51
1115.0,55750.0,41.0,-1.33,126.72
1120.0,56000.0,40.7,1.06,126.92
1125.0,56250.0,40.0,2.45,127.12
1130.0,56500.0,38.2,1.82,127.31
1135.0,56750.0,37.5,0.66,127.5
1140.0,57000.0,38.1,0.65,127.69
1145.0,57250.0,36.9,4.36,127.87
1150.0,57500.0,36.7,4.7,128.06
1155.0,57750.0,36.1,3.25,128.24
1160.0,58000.0,35.1,1.53,128.41
1165.0,58250.0,35.5,1.34,128.59
1170.0,58500.0,35.3,1.81,128.77
1175.0,58750.0,34.7,0.75,128.94
1180.0,59000.0,33.6,1.66,129.11
1185.0,59250.0,35.2,1.86,129.28
1190.0,59500.0,34.7,1.18,129.46
1195.0,59750.0,33.6,1.72,129.63
1200.0,60000.0,32.3,0.37,129.79
1205.0,60250.0,32.5,1.8,129.95
1210.0,60500.0,31.4,1.62,130.11
1215.0,60750.0,32.3,0.71,130.27
1220.0,61000.0,32.5,-0.08,130.43
1225.0,61250.0,33.0,-2.56,130.6
1230.0,61500.0,30.7,-0.09,130.75
1235.0,61750.0,30.8,2.62,130.9
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
