Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m)
0.0,46.626595,0.001788539956623,0.026103622424083,337.917,0.2094968763,0.0004687684,2.27518e-05,0.0024955766073234
1.0,46.377287,0.0246566577309854,0.0259506037316092,337.893,0.2094507508999999,0.0004579504999999,2.08515e-05,-0.0021182992869755
2.0,46.079719,0.0236216021172272,0.0256361784757387,338.063,0.2094526071,0.0004566767,2.0877e-05,0.0051058021261755
3.0,46.194151,0.0052467811821685,0.0257451471515462,338.149,0.2094865089,0.0004829337999999,2.23834e-05,0.0038974074447882
4.0,46.227563,-0.001170788227666,0.0252125753313764,338.232,0.2094989365,0.0004851736999999,2.53443e-05,0.0021807464218757
5.0,46.307038,0.0013719412524583,0.0259723187595064,338.3,0.2094975727,0.0004649197,2.55975e-05,-0.0011208791070068
6.0,46.366355,0.0148211194028792,0.0256934628235547,338.373,0.2094731292999999,0.0004457797,2.35773e-05,0.0028115173971021
7.0,46.419173,0.0361978109387773,0.0254616762984361,338.54,0.2094278799,0.0004407777,2.15233e-05,0.0079463390856985
8.0,46.42851,0.0307625537486266,0.0259646926208252,338.659,0.2094394927,0.0004488918,2.11414e-05,0.0101121499325421
9.0,46.41729,0.0110713461252374,0.0255046768096254,338.784,0.2094756693,0.000474246,2.19456e-05,0.0127515116364093
10.0,46.425651,-0.0001934737370664,0.0256392126640347,338.851,0.2094986477,0.0004797888,2.31858e-05,0.0180600681834828
11.0,46.508275,0.0037477925240242,0.0260559323740549,338.86,0.2094951453,0.000457245,2.26252e-05,0.0357733238336136
12.0,46.444928,0.0206342535406439,0.025691106463752,338.876,0.2094620528,0.0004438315,2.03721e-05,0.0408044020394592
13.0,46.508909,0.0328603246211065,0.0258063090047296,338.919,0.2094367877,0.0004418999,1.89479e-05,0.0659717908465673
14.0,46.525389,0.0198767952591025,0.025765477389706,338.97,0.2094621778,0.0004538289,1.90541e-05,0.0385606962352125
15.0,46.525468,-0.0009990281201363,0.0258291731292046,339.046,0.2095012531,0.0004782606999999,2.15847e-05,0.102670927564247
16.0,46.525417,-0.0147390437310435,0.0259115468693891,339.126,0.2095297227,0.000477971,2.47107e-05,0.0661314983969592
17.0,46.446275,-0.0132352785337373,0.0256799126339291,339.16,0.2095302521,0.0004617327,2.443e-05,0.1255144615091747
18.0,46.428644,0.0059026739750772,0.0258211593224918,339.281,0.2094931357999999,0.0004438609,2.29125e-05,0.1539996070062375
19.0,46.429002,0.020411187858418,0.025324590596808,339.363,0.2094616453,0.0004434278,2.13429e-05,0.1470290412980098
20.0,46.343625,0.0049867381779347,0.0254665636497338,339.506,0.209492082,0.0004608061,2.09619e-05,0.3315799458647644
21.0,46.244608,-0.0131527298919415,0.025786647056742,339.585,0.2095266183,0.0004804793,2.27144e-05,0.3783259705561247
22.0,46.228134,-0.0121264822299188,0.0259056170381669,339.677,0.2095244067999999,0.0004760856,2.50259e-05,0.367639810008904
23.0,46.144274,-0.0017759822533851,0.0251657055418893,340.151,0.2095058761,0.000458967,2.50438e-05,0.1036343476765226
24.0,46.289745,0.0169628001778891,0.0247877408516641,341.535,0.2094657711,0.0004494916999999,2.53151e-05,0.1985143571984377
25.0,46.735414,0.0242644523396777,0.0245135847914464,343.569,0.2094460882,0.0004588372999999,2.74156e-05,0.3751174605348043
26.0,46.335343,0.0075361412475739,0.0236584934288246,345.572,0.2094778378,0.0004803182999999,3.0591e-05,0.5603863209969566
27.0,46.14361,-0.0093778360001772,0.0242786160454232,347.327,0.2095108531,0.0005018811,3.54256e-05,0.5668226894766918
28.0,45.948684,-0.0064961652463293,0.0238928084482339,349.075,0.2095041648999999,0.0004965068,3.96307e-05,0.7275260306402758
29.0,45.759332,0.0037240043463723,0.0238608645715049,350.711,0.2094819047,0.0004864086,4.1283400000000005e-05,0.850852971395432
30.0,45.478336,0.0207780039301929,0.0243636362760496,352.016,0.2094350106,0.000520975,4.38524e-05,0.6273091221266995
31.0,45.220595,0.0079553260405662,0.0241469161935175,352.988,0.2094164154,0.0007429471,4.72927e-05,0.6559211196944679
32.0,45.218045,-0.0468061304860945,0.0242293006338805,353.722,0.2094216636,0.0013074622,5.33625e-05,0.5331216106067815
33.0,45.141689,-0.0993724480102115,0.0247465344501832,354.412,0.2093750586,0.00207031,5.99691e-05,0.5454775720995496
34.0,45.124899,-0.0803168264422119,0.0244438757999114,354.909,0.2091358542,0.0030096272,6.471990000000001e-05,0.5731672364457481
35.0,45.046437,0.0736111170197797,0.0242755320383671,355.424,0.2086032421999999,0.0038746413,6.72989e-05,0.499878525605011
36.0,44.863172,0.3801084928557908,0.0243234796054305,355.869,0.2077575376,0.0045683431,7.1052e-05,0.6152340173316557
37.0,44.827369,0.8251867208289577,0.0246813585607745,356.246,0.206656906,0.0050834029,7.69978e-05,0.5043262971742485
38.0,44.745533,1.234806661628604,0.0251389127041165,356.625,0.2057192057,0.0053684039,8.45679e-05,0.421523619385857
39.0,44.642899,1.4715574991230624,0.0243224791759258,357.135,0.205064124,0.0054385362,9.38536e-05,0.3912534031143372
40.0,44.544844,1.686788106273106,0.024402783497793,357.508,0.2045981508,0.0053425471,9.95705e-05,0.3499479638516173
41.0,44.443566,1.82505843540111,0.02409974595752,357.799,0.2042649085,0.0051553654,0.000100486,0.2851554224621939
42.0,44.345245,1.9598376574738317,0.0245859202427919,358.055,0.2040895838,0.0049189932,9.91537e-05,0.3399864274133543
43.0,44.24519,1.9479221326370535,0.0246194932128126,358.337,0.2041642496,0.004721421,9.69607e-05,0.2782251377351997
44.0,44.147962,1.86861331764588,0.0247884788335338,358.519,0.204409834,0.0045527861,9.56814e-05,0.2483925779169965
45.0,43.882681,1.7339313956137543,0.024373459042128,358.657,0.2046835265,0.0043847669,9.43635e-05,0.2361583334249724
