Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m)
0.0,59.031928,0.0151932812526511,0.0256323674490239,337.319,0.2094324021,0.0004653526999999,2.1494700000000003e-05,-0.0054037162906202
1.0,58.948359,0.011131163663703,0.0253186982772024,337.317,0.2094396546,0.0004733122,2.03156e-05,0.0067306561522826
2.0,58.449988,-0.0074928978400572,0.0252943010205748,337.309,0.2094758594,0.0004945171,2.10834e-05,0.0130313746759467
3.0,58.570078,-0.0228957531809001,0.0253787243406927,337.309,0.2095071721,0.0005017321,2.35701e-05,0.0201867019396753
4.0,58.473741,-0.019336369523849,0.025438240326077,337.312,0.2095013977,0.0004907872,2.40716e-05,-0.0064503180137393
5.0,58.111221,-0.0092103080403917,0.0255951092901153,337.313,0.2094833285,0.0004740992,2.20878e-05,-0.0077302388400924
6.0,57.991907,0.0085968199825672,0.0252446303856452,337.341,0.2094474316,0.0004623845,2.03831e-05,0.0189515822298575
7.0,58.105801,0.0007513807336025,0.0252647621347943,337.363,0.2094635741,0.0004669532,2.09073e-05,0.0372787358349722
8.0,58.214219,-0.0188977104776637,0.0257643215753533,337.372,0.2095001909999999,0.0004912989,2.29667e-05,0.0319719480824201
9.0,58.192255,-0.0286850062804648,0.0253362474268384,337.427,0.2095219679,0.0004884085,2.58343e-05,0.0145394187336792
10.0,58.223421,-0.0237323589679384,0.0249993365827743,337.452,0.2095162676,0.000467044,2.5877e-05,0.0074770411651412
11.0,58.154377,-0.0060892212467957,0.0250889846812628,337.501,0.2094804761,0.0004534383,2.4027e-05,0.0319113363289914
12.0,58.136049,0.0101369074231286,0.0255163828664773,337.525,0.2094458772999999,0.0004509443,2.26903e-05,0.0261651997586624
13.0,58.135883,-0.0039578069719463,0.0256006273655898,337.543,0.2094723271,0.0004711453,2.26941e-05,0.033685479230601
14.0,58.052373,-0.0222050397722138,0.0253513348957076,337.595,0.2095074512,0.0004935841,2.34791e-05,0.0394028016116046
15.0,58.03173,-0.0292825121550889,0.0250453391948717,337.614,0.2095234516,0.0004921157,2.52445e-05,0.0541064254009076
16.0,58.115849,-0.0224967417627602,0.0253307045718969,337.596,0.2095117306999999,0.0004761938999999,2.36111e-05,0.0464267028912124
17.0,58.051958,-0.0038984790881225,0.0253754178006638,337.556,0.2094725642,0.000472256,2.11788e-05,0.0652628251382628
18.0,58.031805,0.0143942846675586,0.0248487044619092,337.611,0.2094313747,0.0004759962,2.01798e-05,0.0943921452315508
19.0,58.031561,-0.0010631102415075,0.0250389876469834,337.677,0.2094600371,0.000503296,2.07184e-05,0.1263421931600631
20.0,58.031863,-0.0195244456369686,0.0251950559147966,337.7,0.2094931081,0.0005368889,2.24767e-05,0.1324734945952126
21.0,58.0321,-0.0187422150800986,0.0249671558523362,337.745,0.2094894044,0.0005442441,2.48312e-05,0.1330816061914504
22.0,58.03191,-0.0061862298722821,0.025049817415503,337.801,0.2094623607,0.0005415254,2.37091e-05,0.1251841389519554
23.0,58.031785,0.0196939916941944,0.0251397490978404,337.838,0.2094064593,0.0005384844,2.15485e-05,0.1243986517158347
24.0,57.952983,0.0257627430578718,0.0253168619804699,337.899,0.209392376,0.0005435479,2.1542e-05,0.2004890842193345
25.0,58.012347,0.0140316081662212,0.0252272336223076,337.956,0.2094138302,0.0005606103,2.33556e-05,0.1906750476193516
