Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m)
0,115.710013,0.00951265,0.025966946,338.543,0.209441982,0.000491232,2.83e-05,0.002647877
1,115.70837,0.027218719,0.025357943,338.447,0.209404133,0.000485959,2.73e-05,-0.004655196
2,115.950513,0.026299031,0.025773648,338.395,0.209406327,0.000490012,2.71e-05,0.000908535
3,115.521819,0.006591329,0.025757406,338.31,0.209443629,0.000513129,2.8e-05,0.012352635
4,115.894154,-0.006443268,0.025901936,338.228,0.209468332,0.000526437,2.96e-05,0.015206451
5,115.844993,-0.004593804,0.025789931,338.154,0.209468664,0.000504653,3.05e-05,0.00841708
6,115.728866,0.010284465,0.025941284,338.076,0.209440647,0.000488894,2.87e-05,-0.001851945
7,115.874309,0.031057694,0.025836756,338.023,0.209397057,0.000485061,2.77e-05,-0.001450093
8,115.828067,0.023523649,0.025766758,338.069,0.20941224,0.000490788,2.68e-05,-0.001589578
9,115.807278,-0.000904128,0.025818296,338.061,0.209458592,0.000519113,2.78e-05,-0.001082964
10,115.731134,-0.015241549,0.025643726,338.062,0.209487863,0.000525057,2.94e-05,0.003991817
11,115.712166,-0.012705716,0.025432825,338.041,0.20948642,0.000508121,2.87e-05,0.000611221
12,115.695537,0.005116644,0.025781521,338.036,0.209452954,0.000487142,2.6e-05,0.004331024
13,115.786292,0.023819414,0.025690656,338.038,0.209414711,0.000479243,2.43e-05,-0.004057542
14,115.808298,0.011555376,0.025173636,338.044,0.209439017,0.000487636,2.42e-05,-0.008295102
15,115.592931,-0.006910827,0.025244506,338.078,0.209474728,0.000508444,2.6e-05,-0.008678107
16,115.595956,-0.013439651,0.025588888,338.11,0.209491358,0.000492487,2.8e-05,0.001387415
17,115.531697,-0.00681308,0.025713925,338.14,0.209481514,0.000472479,2.68e-05,-0.001823181
18,115.514065,0.012328715,0.025543891,338.202,0.209442509,0.00046319,2.51e-05,0.002852999
19,115.513999,0.024305135,0.025210076,338.216,0.209415562,0.000466774,2.35e-05,-0.000218065
20,115.43033,0.009203263,0.025700066,338.249,0.209444175,0.000491486,2.31e-05,-0.005101341
21,115.332127,-0.009084958,0.025810533,338.226,0.209478285,0.000513966,2.49e-05,-0.006138522
22,115.391281,-0.015069567,0.026142001,338.257,0.209491325,0.000508608,2.65e-05,-0.000584355
23,115.410526,-0.00014941,0.025835408,338.277,0.209461462,0.0005008,2.59e-05,-0.000104655
24,115.494708,0.021964949,0.025444145,338.299,0.209413635,0.000501477,2.42e-05,-5.23e-05
25,115.514612,0.034564211,0.025563353,338.319,0.20938322,0.000517664,2.38e-05,-0.004332056
26,115.514675,0.023740994,0.025920381,338.325,0.209399098,0.000555314,2.52e-05,-0.005046275
27,115.590753,0.009159415,0.025729556,338.336,0.209423981,0.000580603,2.79e-05,-0.001316272
28,115.60931,0.0135896,0.025636992,338.367,0.209416686,0.000566767,2.94e-05,0.000924038
29,115.693446,0.026564156,0.025684677,338.366,0.20939322,0.000547141,2.81e-05,0.007124281
30,115.630034,0.048675065,0.025358899,338.418,0.20934782,0.000530362,2.73e-05,-0.000688493
31,115.508348,0.050481256,0.025548158,338.489,0.209345341,0.000526663,2.77e-05,0.003390505
32,115.509865,0.032826551,0.02540334,338.501,0.209381175,0.000535672,2.85e-05,0.006904018
33,115.431019,0.019815876,0.025650555,338.541,0.209408133,0.000541034,3.07e-05,0.012092163
34,115.250019,0.012577247,0.025160475,338.579,0.209427309,0.000518919,3.25e-05,0.016185503
35,115.217585,0.0247169,0.025234045,338.634,0.209405629,0.000497728,3.1e-05,0.018157993
36,115.131498,0.039638695,0.02543794,338.669,0.209373794,0.000497275,3.03e-05,0.021754054
37,115.111939,0.030826136,0.025588925,338.674,0.209389438,0.000516171,3.04e-05,0.02369249
38,115.111904,0.009835316,0.025770451,338.692,0.209425646,0.000559273,3.18e-05,0.028128858
39,115.112695,-0.009223934,0.025663802,338.782,0.20946281,0.000575687,3.35e-05,0.04103483
40,115.112353,-0.002639711,0.025394818,338.849,0.209452462,0.000559152,3.24e-05,0.034210475
41,115.112357,0.013867359,0.0250647,338.901,0.209420044,0.000544421,2.95e-05,0.059789904
42,115.19846,0.042067847,0.025499022,338.944,0.209361883,0.000534266,2.76e-05,0.080142908
43,115.218243,0.03379808,0.02542979,338.995,0.209377034,0.000547438,2.74e-05,0.098412886
44,115.218776,0.014038163,0.025494421,339.026,0.20941417,0.000573719,2.91e-05,0.098598365
45,115.21935,0.003813328,0.025300294,339.023,0.209432526,0.00058633,3.26e-05,0.116375395
46,115.298596,0.006897347,0.025687887,339.057,0.209425633,0.000587351,3.3e-05,0.102832121
47,115.316471,0.026867751,0.026145957,339.113,0.209380215,0.000603802,3.25e-05,0.171694294
48,115.316845,0.048282528,0.026014147,339.179,0.209329413,0.000625867,3.29e-05,0.137588948
49,115.316538,0.037107315,0.025609091,339.285,0.209346938,0.000647711,3.44e-05,0.136543963
50,115.210923,0.027718954,0.025589018,339.318,0.209363027,0.000663716,3.69e-05,0.176670691
51,115.213016,0.02317406,0.025577721,339.407,0.209374385,0.000652134,3.96e-05,0.247254801
52,115.219477,0.032195862,0.026007969,339.469,0.209362743,0.000617659,4.08e-05,0.217629175
53,115.126245,0.054109687,0.025536714,339.596,0.209320892,0.00058509,4e-05,0.247003471
54,115.111151,0.057804238,0.025370683,339.67,0.209315078,0.000570249,4.02e-05,0.215030719
55,115.035758,0.038484529,0.025234503,339.738,0.209354889,0.000577118,4.2e-05,0.278184978
56,115.017015,0.015426942,0.025701857,339.748,0.209401172,0.000594261,4.63e-05,0.335306937
57,114.933736,0.003252157,0.025324776,339.801,0.20942924,0.000580429,4.93e-05,0.385279188
58,114.839457,0.004476059,0.025436407,339.841,0.209429644,0.000562528,5.14e-05,0.425639039
59,114.735475,0.02073999,0.025785293,339.915,0.209393781,0.000563775,5.34e-05,0.496060548
60,114.714255,0.023477599,0.025475289,339.966,0.209380896,0.000588544,5.68e-05,0.476641203
61,114.714743,0.000496843,0.025578392,340.033,0.209417723,0.000644963,6.1e-05,0.464880994
62,114.636017,-0.012212416,0.025389874,340.121,0.20943116,0.000703987,6.68e-05,0.437156723
