Time (s),HRRPUA (kW/m2),Uc HRRPUA (kW/m2)
0.0,0.29515013771034837,2.8033454726713067
1.0,0.7028362371565724,1.908556369799697
2.0,0.6121262231011855,1.4999141474582944
3.0,-0.2575984881760731,-1.9519550149632898
4.0,-0.3755814164174208,-2.553739444197452
5.0,0.00877950258124278,2.3172587093897308
6.0,1.2626975287418827,1.641925287136394
7.0,1.789262382016711,1.8601491396977285
8.0,1.0689570471386247,2.74331190348693
9.0,-0.06344128145740928,-1.882193341618645
10.0,-0.42836338120921613,-2.123392192511209
11.0,-0.02481170577675984,-2.3650365702071663
12.0,0.9840187641946139,2.4676076524764348
13.0,1.0790333782111343,2.007531861733178
14.0,0.4650472834497948,1.9152334414838734
15.0,-0.2699240998971186,-1.8102134268963777
16.0,-0.18089539498649806,-2.537157913709234
17.0,0.025488489278804125,2.5421400875393285
18.0,0.988262045733198,2.9420976221752815
19.0,1.6525060777099936,3.198654613254124
20.0,0.8426963737936894,3.161342768356347
21.0,-0.06839564158628401,-2.8865332326963364
22.0,0.28227549766759225,2.6701331580234577
23.0,1.2097479030412202,2.680787798811164
24.0,1.1475695932346088,3.7661366283695714
25.0,-0.5901041221042406,-5.784293758894504
26.0,-2.033481471689122,-5.456201310129389
27.0,-0.25473762383925014,-3.990592588894421
28.0,3.3785312377649257,14.55969672875184
29.0,7.466620897564432,26.7130461604604
30.0,13.051986534692803,35.10888608268775
31.0,24.740117269783077,43.49525666923844
32.0,41.39040977080112,51.81979719814246
33.0,61.00295101451314,63.09715751809998
34.0,78.50970102036652,73.04367037955969
35.0,98.75348445531486,79.53575749987255
36.0,117.088974497265,85.40720991521417
37.0,127.53743846347827,91.19640246590508
38.0,137.5174806559073,94.05349710994436
39.0,146.0300195776015,88.56559694983311
40.0,156.1894067723738,75.54707918647162
41.0,168.3796188300987,55.74376601718464
42.0,178.01460586224738,36.396795342070455
43.0,184.65538781151142,20.23249208171792
44.0,186.568068894012,18.111246316299212
45.0,188.18884258257248,29.641310993339598
46.0,189.37606066432846,43.23351452827408
47.0,187.44133963143534,48.97505249775369
48.0,184.16822301297358,52.961332798003035
49.0,176.8715926563234,53.59894469903558
50.0,173.58702968270495,52.32703292941566
51.0,171.30530509176273,51.10076325157002
52.0,165.7058762488235,50.98299348654534
53.0,160.30492482446513,46.718536300825704
54.0,155.63795305976396,43.50087205069429
55.0,150.48889771117896,39.056112814637764
56.0,145.6589203909709,35.89405556159576
57.0,141.8443744941151,34.67606203273655
58.0,139.09646174632084,33.4465590018212
59.0,136.61024506870885,31.785832390845542
60.0,133.4621984088174,30.317387160136896
61.0,130.3303357494499,28.05018896939114
62.0,127.59185891255711,28.156961924912295
63.0,124.11649827015867,26.484268155007484
64.0,123.62909159772,26.541834578707952
65.0,122.14517243624785,25.553911095357357
66.0,120.46991551386499,25.71390967931582
67.0,118.17777860150862,24.40586357960491
68.0,116.47836057384754,22.5284462001107
69.0,114.87728319768306,23.688337804994102
70.0,114.84036387921178,23.577500719529446
71.0,114.4411739119001,21.508007118684016
72.0,112.68528971175877,21.103241096998886
73.0,111.22467427693437,21.338777194418434
74.0,108.73668119752982,20.068233857239136
75.0,108.51939954595082,18.98795260704901
76.0,108.70064874401483,20.06897251793097
77.0,107.92197996698219,20.11961316030777
78.0,105.58027085783665,20.007531502575922
79.0,103.94105929982656,19.40448704541458
80.0,102.66297662223833,18.942783392732913
81.0,103.16593062720649,19.452089124653426
82.0,103.12580237695806,18.55107047596682
83.0,102.07446420126938,17.363250674574306
84.0,101.00374134837963,16.109628956553138
85.0,99.36839354061024,16.867266260358996
86.0,98.69059241286006,17.270724551766364
87.0,99.23272184781605,17.87576184859135
88.0,98.6061147018867,16.948528322005888
89.0,97.41896041001598,16.152018874158664
90.0,95.8847766094614,15.274157787565965
91.0,95.16666300447163,14.992571111211618
92.0,94.43514876008366,14.67689295188804
93.0,94.28245353897827,14.756089073734376
94.0,95.0041106965809,15.208290317975996
95.0,94.18507406077265,13.32882220022519
96.0,93.51887527152442,12.435918828939906
97.0,92.51575636570988,12.370546901969801
98.0,91.92531783998517,12.970746252019362
99.0,91.96500872115166,13.531095020079954
100.0,93.03147981765974,12.950523228225952
101.0,91.63705323823373,12.887181349330536
102.0,89.55060709799626,11.532650084501672
103.0,88.80299918993944,12.153248444696668
104.0,88.60708957536721,12.425900774890328
105.0,88.57373757961446,11.159081535008049
106.0,88.04360781651805,11.206321384975999
107.0,87.47229312845879,10.52441973321989
108.0,86.23962848965253,10.084710719063477
109.0,85.95542007335952,10.771913292103966
110.0,85.32274215343467,10.636986452665791
111.0,86.27232539696878,11.511192802408162
112.0,85.37695493990726,9.39934227840822
113.0,84.0740279729583,8.808470782501207
114.0,83.52867163637563,8.91200131831434
115.0,83.33313636014286,10.357634353429061
116.0,83.64443202400103,10.86521650481345
117.0,84.04180430449121,10.49504487417256
118.0,83.13512445777403,9.15647271635466
119.0,82.45689840960938,8.522838807841346
120.0,80.98616709204563,8.663105862904803
121.0,81.04854899639236,8.546745387714006
122.0,81.19685777703424,9.038807748587045
123.0,81.15623245645911,8.360658293184818
124.0,81.06221975394733,8.414656989818436
125.0,79.37467127458669,8.05769379324483
126.0,78.7965368867418,8.098903785991066
127.0,77.89922504227538,8.727069501742994
128.0,78.27058222720946,8.367760993597788
129.0,78.79824833062925,8.396899016762907
130.0,77.74159443979428,7.094680407117624
131.0,76.67590258811556,7.430288532125666
132.0,76.07331798513268,7.9874269061453536
133.0,76.41756021422643,7.35905816126228
134.0,76.95527490963433,6.579915015731349
135.0,76.7652874505227,6.53671039812579
136.0,76.1584204081311,6.632480374641002
137.0,75.1483322667334,6.4827324116613525
138.0,74.1535852027679,5.79890010947919
139.0,74.1316017681501,6.082614460466107
140.0,74.46583068587321,5.6152043366095254
141.0,74.62291631775818,5.391116647734273
142.0,73.9355998617327,5.485606710508801
143.0,72.04242669594433,5.3061690598682185
144.0,71.42870296457114,4.992419370644203
145.0,71.91404991580103,5.517001668803156
146.0,72.49966221292233,5.481759780150755
147.0,72.44145832569964,4.881322881345198
148.0,70.84013570955217,4.58648626472562
149.0,70.1452097717424,5.136700803152438
150.0,71.20618083879806,5.365175005954973
151.0,71.08165360549268,4.67612765873434
152.0,70.41739539791574,3.792955652323346
153.0,70.35528035726712,3.760926497606305
154.0,71.38958959141254,4.962399624057513
155.0,69.61600080157028,4.512215742457019
156.0,68.92480128295995,3.7078461338054653
157.0,70.40222845059506,5.017166167586521
158.0,71.50959414557596,5.294984288851735
159.0,70.7028592216935,5.33622955686696
160.0,69.15801454523113,5.438813124287898
161.0,68.46224851372193,5.442301051304331
162.0,69.53664787528632,6.091307579817091
163.0,70.2272427510849,5.785924655954189
164.0,69.75437507403602,5.352705328562601
165.0,69.79212948122594,6.102572951555268
166.0,69.40017113527092,7.025597455592456
167.0,68.48745606323097,6.740722174471922
168.0,68.81383378439806,6.4790073933092565
169.0,70.48637283713586,6.438486998533311
170.0,70.60681390553741,6.068090693261752
171.0,68.91994508373281,6.728078653560852
172.0,67.91141748618752,6.642473195783231
173.0,68.47090987343213,6.592910934573629
174.0,69.6788907151741,6.655058884296346
175.0,69.14384624575618,6.327653315283197
