Time (s),HRRPUA (kW/m2),Uc HRRPUA (kW/m2)
0.0,1.7309891185186537,
1.0,-0.6098392808661991,
2.0,-1.7821266467581673,
3.0,-1.3148191636186877,
4.0,0.6654404899032014,0.029714493780263435
5.0,0.973199927113518,2.0678175334894613
6.0,-0.3302628031805354,-2.0961625223731173
7.0,-0.9087961699392193,-1.318897600624854
8.0,0.05565178841437405,2.73995149430051
9.0,0.8891712352547095,1.88884609265478
10.0,1.147799975819159,0.7310358758804277
11.0,0.3168735296932127,1.3924257716276995
12.0,-0.8387953849970082,-0.981468721980019
13.0,-0.7179832285131297,-1.8410885173423988
14.0,0.6181842745847095,3.4287463398481948
15.0,1.4989783141732769,2.6195202258324524
16.0,1.5498390807657616,0.9452505259265
17.0,0.6862489033614744,0.9128518925525324
18.0,-0.37786808787,-0.9389005628244472
19.0,-0.42093013800381973,-2.0707549791329214
20.0,0.9610732697959766,3.2753884132567794
21.0,1.9991574677768587,3.1394321676455945
22.0,2.16328155060365,2.651860401476565
23.0,1.2670189824841138,1.8054834415191623
24.0,0.5998772477966932,1.8224298953076996
25.0,1.2953549795762858,3.4707147967204426
26.0,2.20803349967259,4.3663132774262525
27.0,2.623948336743163,4.898259646001498
28.0,2.5138608814218926,4.0701381165733865
29.0,1.436694126709721,3.1232127834318275
30.0,0.6200677288165535,2.3918326372902996
31.0,1.3461593822929263,2.7233931857584897
32.0,2.3287850705415267,3.3658955705374978
33.0,3.089335489920041,3.6166870705068512
34.0,3.5202271426351275,4.085919338400068
35.0,2.999800052154898,3.671295783967411
36.0,2.928437563266783,3.3512432305598003
37.0,3.639804172597873,3.687529561526378
38.0,4.2651828757772625,4.819865335410193
39.0,4.462629988173734,5.352948130536422
40.0,4.407761128479562,5.201104048551222
41.0,6.5979406960223415,11.146314313957191
42.0,14.152955419640199,21.919137674579154
43.0,23.47351643782162,33.61542824396276
44.0,37.89675221084294,42.40677121537233
45.0,60.14599508437542,46.0494117651156
46.0,82.5480902345979,43.219800948575255
47.0,105.44397320611017,34.9667396743094
48.0,128.5058223042922,26.020423985034554
49.0,147.4331415146681,16.157079956453593
50.0,163.14458717446118,11.633005963347577
51.0,173.33590079135004,12.41493813981323
52.0,177.56701600286394,7.949077467405471
53.0,177.0171887699444,7.44108041076066
54.0,180.3761305613358,10.799678507795276
55.0,177.85853875096907,14.239076862863294
56.0,177.1199839788609,13.498151007393998
57.0,174.53026005537632,12.653204271702094
58.0,169.1237519985334,13.354941011257358
