Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m)
0.0,41.137856,-0.0210221170122826,0.0261477419780625,328.914,0.2095501269,0.0004815714,2.6618700000000003e-05,-0.0026823143648472
1.0,41.535477,-0.0182608960216594,0.0260788934354068,328.879,0.2095393968999999,0.0005066021999999,2.5839e-05,0.0078710835623126
2.0,40.848501,0.0105728747139033,0.0258468742647631,328.82,0.2094823952,0.0004878893,2.41784e-05,0.00732789022496
3.0,41.351903,-0.0009980526870996,0.0262295100018742,328.844,0.2095081407,0.0004817052,2.51637e-05,-0.0025387218728162
4.0,41.542774,-0.0174368480042095,0.0266080667120836,328.86,0.2095364454,0.0005070663,2.68966e-05,-0.0092430313831209
5.0,41.139372,-0.0118584735343758,0.0263266365961148,328.901,0.2095221967,0.0005243896,2.47532e-05,0.009600209499363
6.0,41.432696,0.0223552057813784,0.0263378861551272,329.02,0.209456253,0.0004996537999999,2.21353e-05,0.0302162703015698
7.0,41.543156,0.0052810008933529,0.0264745158233713,329.051,0.2094920233,0.000499055,2.31714e-05,0.0278855372321963
8.0,41.305086,-0.0093409499392587,0.0261385382083715,329.122,0.2095190329,0.0005139798,2.52929e-05,0.0021731899616503
9.0,41.242618,5.05496654430105e-05,0.0262921389455692,329.15,0.209496326,0.0005302912,2.34682e-05,0.0396243775129119
10.0,41.24258,0.0239900822977337,0.0267019613683785,329.231,0.2094525207999999,0.0005049,2.17862e-05,0.0464734125035841
11.0,41.160732,0.0087289928428961,0.0259488151164892,329.343,0.2094858654,0.0004922470999999,2.31524e-05,0.0835882965923535
12.0,41.138536,-0.0079075884027325,0.0259206688799035,329.396,0.2095167136,0.0005090756,2.65903e-05,0.0962510138875539
13.0,41.138371,-0.0060668965155999,0.0260168332995834,329.5,0.2095108435,0.000519422,2.57698e-05,0.0845983681041527
14.0,41.138098,0.016674702122078,0.0260946293445514,329.544,0.2094681934999999,0.0004938676,2.47525e-05,0.1154027072429429
15.0,41.138629,-0.0009163752047584,0.0262011523329094,329.577,0.2095076881,0.0004818370999999,2.58999e-05,0.1783067452461786
16.0,41.138561,-0.0154252493937298,0.026180074162355,329.647,0.2095355284,0.0004922942,2.79049e-05,0.1819558075887931
17.0,41.138643,-0.0144562764581518,0.0264246571204938,329.703,0.2095282477,0.0005178359,2.67211e-05,0.1869141669873598
18.0,41.138829,0.0009529003285321,0.0265642009129949,329.763,0.2094984666,0.0005098964,2.41983e-05,0.292190632465722
19.0,41.138796,0.0142349710643408,0.0262991506464196,329.871,0.2094757596999999,0.0004868118,2.28194e-05,0.3478708894728073
20.0,41.138995,-0.0066939770229063,0.0260832618397208,329.941,0.2095195664,0.0004863885,2.43281e-05,0.4950083710148646
21.0,41.138979,-0.0188082647413901,0.0261115014172242,330.193,0.2095405995,0.0005053513,2.63402e-05,0.2510635792987312
22.0,40.982953,-0.0068870039374659,0.0257244976940336,330.731,0.2095142145,0.0005142963999999,2.46637e-05,0.6666439829440987
23.0,40.860212,0.0156783821384256,0.0248415965140572,332.089,0.209466843,0.0005039814,2.37902e-05,0.9644822746545052
24.0,40.762274,0.0075669031834105,0.0240751141063385,333.914,0.2094864524,0.0004914158,2.55022e-05,0.7003086764193626
25.0,40.579303,-0.0153755007055299,0.0239985639125536,334.965,0.2095330836999999,0.0005122153,3.11525e-05,0.7233266401485907
26.0,40.539645,-0.0147710904373268,0.0244164591443,336.247,0.2095245562,0.0005389867999999,3.38575e-05,0.7258226097900207
27.0,40.386274,0.0144535146006199,0.0242925445223308,337.49,0.209459405,0.0005305232,3.50195e-05,0.8062584968684624
28.0,40.261788,0.0138617878796347,0.024697951763236,338.213,0.2094612613,0.0005222933,4.0050700000000006e-05,0.6614842656472046
29.0,40.083334,-0.0023902563375268,0.0246923412727423,339.122,0.2094923380999999,0.0005390254,4.55486e-05,0.6920064783858508
30.0,40.043168,-0.0064691823610034,0.0245501956064462,339.662,0.2094790835,0.0006371682,5.11119e-05,0.662109338665939
31.0,39.882996,0.0177737023675641,0.0246044837737912,340.372,0.2093868264,0.0008135136,5.29825e-05,0.5847868159295736
32.0,39.758688,-0.0221225867838505,0.0246958078002807,341.049,0.20933703,0.0014720268,5.70673e-05,0.6804274349454483
33.0,39.737628,-0.0029610992586976,0.0246071346964313,341.387,0.2090480368,0.0026288335,6.73545e-05,0.5649348928591773
34.0,39.660762,0.1206701525050365,0.0246904447334756,341.864,0.2086077083,0.0033975393,7.382e-05,0.4807273474388094
35.0,39.562426,0.4667528700659972,0.0242216911457005,342.158,0.2076186008,0.0043075503999999,8.03259e-05,0.450129038336424
36.0,39.459537,0.9742157001660274,0.0244577311661501,342.531,0.2063734139,0.0047848401,9.03929e-05,0.5358200615358518
37.0,39.437818,1.2167184423788306,0.0246375520847783,342.959,0.2057660669,0.0051347734,9.82012e-05,0.5189824358454089
38.0,39.279348,1.4779461145041668,0.0247057252637527,343.255,0.2051448733,0.0053067788,0.0001071931,0.4350199288734148
39.0,39.240845,1.6222709650153622,0.0245682428381645,343.65,0.2048027753,0.0052795554,0.0001087846,0.3721977602409484
40.0,39.160918,1.788566821132396,0.0247384613463123,344.056,0.2044926909,0.0050799157,0.0001094172,0.3717681775919729
41.0,39.060571,1.8302631606772903,0.0249835748089098,344.313,0.2044861315,0.0048460979,0.000111859,0.4410629393049524
42.0,38.961994,1.8293613199461567,0.0251941763232387,344.663,0.204547558,0.0047239864,0.0001118814999999,0.4318728477007466
43.0,38.858387,1.7732937367014294,0.0248495076191424,344.891,0.2046638168,0.0045085483,0.0001062107,0.3872495465469895
44.0,38.75929,1.6872722159454965,0.024807732013787,345.267,0.204883743,0.0043579455,0.0001022458,0.3744605375419164
45.0,38.662436,1.6189952749501304,0.024831946877851,345.604,0.2050814961,0.0041693567,9.87515e-05,0.2841898463396899
46.0,38.559978,1.507940613376463,0.024806994161804,345.779,0.2053593815,0.0040242225999999,9.57227e-05,0.303861457079058
47.0,38.461283,1.4623061592179727,0.0249551666082662,345.89,0.2054971811,0.003958479,9.06555e-05,0.2672087157154741
48.0,38.439014,1.410070559680085,0.0248338566383829,346.062,0.2056256333,0.0038364338999999,8.589970000000001e-05,0.2734462757451532
49.0,38.361981,1.323289486740462,0.0245690058503599,346.211,0.20581194,0.0037267961999999,8.4697e-05,0.2476938847988227
50.0,38.180001,1.2943144633598629,0.0246977241511796,346.43,0.2058997582,0.0036941921,8.519179999999999e-05,0.2635831870239302
51.0,38.138566,1.2925447085288495,0.024954724154086,346.586,0.2059492155999999,0.0036264044,8.13314e-05,0.2633920490422329
52.0,38.056485,1.2557103007131227,0.0247725142793131,346.842,0.2060246898,0.0035642647,7.88888e-05,0.2372917738054253
53.0,38.035454,1.2245964523609685,0.0250518310808568,347.063,0.2061384494,0.003503072,7.84121e-05,0.2681374026752102
54.0,37.95708,1.1651552932110447,0.0248083771689137,347.2,0.2062534392,0.0034619988,7.98948e-05,0.2530903823424782
55.0,37.938304,1.145293218232412,0.0246298630116565,347.337,0.2062825962999999,0.0034489882999999,7.858810000000001e-05,0.1707439294705277
56.0,37.85595,1.1749879375563776,0.0250179774325424,347.408,0.206275614,0.0033624095,7.542929999999999e-05,0.1430182723441989
57.0,37.755636,1.1508387277329015,0.0250413013902124,347.517,0.2063521382,0.0032657623,7.47486e-05,0.1071841200671836
58.0,37.735113,1.0857999818511008,0.02452150695472,347.62,0.2064532009,0.0032267775,7.67217e-05,0.1923680947567256
59.0,37.65947,1.0621120802140749,0.0247211853751158,347.673,0.2065306096,0.0032084971,7.61514e-05,0.2094462256510821
60.0,37.638204,1.0705164650713723,0.0248196632258226,347.732,0.206531356,0.0031647415,7.30638e-05,0.1788409035391459
61.0,37.478077,1.051145318734332,0.0249050441402841,347.792,0.2065928497999999,0.0031184561,7.23205e-05,0.1593803123948093
62.0,37.4351,1.0090139690633455,0.0248882305854023,347.823,0.2066862944,0.0031121416,7.43533e-05,0.1876945022217491
63.0,37.357486,0.9833761088766544,0.0245574253650073,347.926,0.2067104924999999,0.0031286774,7.47527e-05,0.1208981632475201
64.0,37.338449,1.0032179218710464,0.024524845995377,347.978,0.2066713398,0.0030891377,7.2615e-05,0.1256333640303165
65.0,37.338321,0.9947630770704304,0.0248893873691112,348.085,0.2067304596,0.0030549961,7.35433e-05,0.1252782548132946
66.0,37.260275,0.9732867236735449,0.0247485655774663,348.155,0.206769743,0.003035166,7.51081e-05,0.0919481296089079
67.0,37.157443,0.9739180619358212,0.0249336915734393,348.2,0.2067853962,0.0030357529,7.24746e-05,0.0711642502515446
68.0,37.056635,0.9900882054470472,0.0250246401020511,348.268,0.2067633748,0.0030109260999999,6.973029999999999e-05,0.0783163445185364
69.0,37.036229,0.9612011738072206,0.0246171644150572,348.289,0.2068027908999999,0.0029632650999999,6.79457e-05,0.0936923794588611
70.0,36.957501,0.9476261194425584,0.024996854105834,348.278,0.2068732845999999,0.0029249124999999,7.03011e-05,0.108578164978349
71.0,36.853618,0.9528433858949776,0.0254068077742914,348.237,0.2068972643,0.0029180304,7.05954e-05,0.1505100307587911
72.0,36.805629,0.9368713870470962,0.0246316687524739,348.27,0.2068782767,0.002869774,6.87215e-05,0.0977139600906446
73.0,36.747443,0.9369130687672512,0.0251108324597776,348.379,0.2069246872,0.0028403242,6.89291e-05,0.0987199047207316
74.0,36.730605,0.8910782360742051,0.0246398159359555,348.414,0.2069889947,0.0028319558,7.2886e-05,0.0935223347577727
75.0,36.655894,0.8831881067057399,0.0246200045253578,348.409,0.2070060625,0.0028271521,7.33759e-05,0.1166473434684439
76.0,36.637117,0.9063666637082016,0.0248021538773094,348.405,0.2069784448,0.0027834256,7.131720000000001e-05,0.1133438834873059
77.0,36.554914,0.9151986427469688,0.0252552029104236,348.374,0.2070078242,0.0027252755,7.056179999999999e-05,0.1152816979232422
78.0,36.453904,0.8651045048211322,0.0250021308362626,348.349,0.2071046922,0.0026953559,7.22082e-05,0.1179425752008064
79.0,36.433686,0.8354795559201599,0.0246946531403892,348.347,0.2071465169,0.0027007655,7.1887e-05,0.0763669423363593
80.0,36.353381,0.8603314622839151,0.0251665128087589,348.31,0.2071336623,0.0026743757,6.7992e-05,0.0871300908380243
81.0,36.252259,0.8677458479108703,0.0252663772033655,348.159,0.2071299921,0.002651347,6.69198e-05,0.0541691458328111
82.0,36.232091,0.8249485658918088,0.0249462650173471,347.942,0.2071983445,0.0026613272,6.867510000000001e-05,0.0629946337917703
83.0,36.152778,0.8293785910219498,0.0254731133966311,347.901,0.2072200451999999,0.0026932705,6.88867e-05,0.0867334038947192
84.0,36.133139,0.8395795391873759,0.0250448422143624,347.967,0.207172051,0.0026685463999999,6.72215e-05,0.0493650206100343
85.0,36.05353,0.8299415528830643,0.0248815337318763,347.969,0.2071893656,0.00262882,6.797980000000001e-05,0.0756765711019479
86.0,35.952306,0.8091930403875423,0.0249894672459027,347.939,0.2072434637,0.0026235344,7.16945e-05,0.0690907785239293
87.0,35.931885,0.833403477016165,0.0257525027951094,347.912,0.2072426874,0.0026343825,7.05278e-05,0.0565547619176517
88.0,35.853387,0.8358390094643584,0.0253149041082792,347.915,0.2072137336999999,0.0026002059,6.917300000000001e-05,0.0454136350683228
89.0,35.832945,0.8183017088362842,0.0251798383816256,347.931,0.2072474404,0.0025766613999999,6.951800000000001e-05,0.0729844146415168
90.0,35.726906,0.7841711509075073,0.0248634600333478,347.976,0.2073029392,0.0025624222,7.2096e-05,0.0586831535578455
91.0,35.646569,0.8057106029721961,0.0251623562720588,347.989,0.207285289,0.0025235303999999,6.8964e-05,0.032182393901399
92.0,35.622407,0.7968059302493015,0.024669874880309,348.009,0.2072776994,0.0024886035,6.70681e-05,0.0428819070202799
93.0,35.470596,0.7767168080297161,0.02482503327508,348.042,0.2073393047,0.0024635391,6.685049999999999e-05,0.0415747225372629
94.0,35.430899,0.7550462686510278,0.0251552445648774,348.137,0.2074081824,0.0024707782,6.82002e-05,0.0577548306067526
95.0,35.355751,0.7409158262418772,0.0250967954886558,348.148,0.2074292861,0.0024989574,6.96319e-05,0.0530725663759628
96.0,35.334247,0.7561781368060472,0.0252252757271354,348.178,0.2074077358,0.0024858146,6.66357e-05,0.0651313424703245
97.0,35.255507,0.7806897433655978,0.0254661562198419,348.165,0.207376867,0.0024546071999999,6.53255e-05,0.0653490578741638
98.0,35.235383,0.7449075008159722,0.025025351803551,348.183,0.2074281575,0.0024434299,6.70268e-05,0.067516706039042
99.0,35.235442,0.725780682547455,0.0247343390454429,348.175,0.2074440373,0.0024784332,6.81773e-05,0.0628718050445621
100.0,35.152366,0.746824803035654,0.0250212984353026,348.156,0.2074160965,0.0024795412,6.70742e-05,0.0127784589913893
