,Time (s),Mass (g),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),HRR (kW/m2),MFR (kg/s)
0,0.0,52.031706,0.2094851913,0.0005408657,1.19542e-05,-0.2042396524643298,0.0261340801062774
1,1.0,61.967468,0.2094595899,0.0005166092,1.00964e-05,1.477454362418774,0.0260142199929204
2,2.0,60.81692,0.2094135999,0.0004952876,7.5327e-06,4.171540790060941,0.0256448305227254
3,3.0,60.246034,0.2094134461,0.0004894424,5.4688e-06,4.341689972726055,0.0260015308847192
4,4.0,60.32679,0.2094499907,0.0005045843,5.1961e-06,2.2016662011939445,0.0258176183327831
5,5.0,60.248916,0.2094914636,0.0005103677,6.8795e-06,-0.1020292320236753,0.02582653126923
6,6.0,60.307155,0.2094970795,0.0004904652,7.2808e-06,-0.1879430681998603,0.0260476336310524
7,7.0,60.24879,0.2094707343,0.0004699939,5.3016e-06,1.4755878685587496,0.025718425366881
8,8.0,59.690744,0.2094266585,0.0004610563,4.5646e-06,3.974182118750291,0.0260356617519214
9,9.0,59.779617,0.2094511985999999,0.0004703820999999,4.9667e-06,2.5308857991913487,0.0258968367876462
10,10.0,59.911359,0.2094925209,0.0004916127,7.0134e-06,0.0480914823898423,0.0255682870701189
11,11.0,59.851225,0.2095169042,0.000496461,9.1603e-06,-1.3315687077817724,0.0255893230077203
12,12.0,59.83206,0.2095141234999999,0.0004787542999999,9.4149e-06,-0.9769678925483406,0.0251623963134913
13,13.0,59.832224,0.2094820074,0.0004628741,7.5218e-06,0.9137888748002564,0.0256519128305924
14,14.0,59.909762,0.2094431534,0.0004603639,6.471e-06,3.015863923644144,0.0256505117059641
15,15.0,59.929078,0.2094646982,0.0004822437,7.927e-06,1.6014415546103786,0.0255586643378903
16,16.0,59.851562,0.2095157942,0.0004991377,1.16434e-05,-1.348814262442599,0.0256069173044883
17,17.0,59.831947,0.2095377166,0.0005031548,1.68912e-05,-2.6976845794596795,0.0260968937159922
18,18.0,59.831912,0.2095313686,0.0004980341,1.94577e-05,-2.2841764805202414,0.0254101685369625
19,19.0,59.748497,0.2094933694,0.0004967198999999,2.1432e-05,-0.3179339007382355,0.0257380172280937
20,20.0,59.649468,0.2094465852,0.0005172607,2.48023e-05,1.87926389332916,0.0257954506178379
21,21.0,59.630007,0.2094714107,0.0005566602,3.03381e-05,0.0173368872264874,0.0255865969949535
22,22.0,59.708182,0.2094913449,0.0005939132999999,3.69483e-05,-1.5694831019525504,0.0256197755783594
23,23.0,59.728237,0.2094855485,0.0005979555999999,4.37054e-05,-1.4490611803893132,0.0259371204786334
24,24.0,59.650093,0.2094522476999999,0.0005811386,4.70816e-05,0.4557720640790182,0.0257682329069572
25,25.0,59.548242,0.2093928604,0.0005689638,4.93481e-05,3.630768705715559,0.0252468543598514
26,26.0,59.528371,0.2093610648,0.0005689094,5.21949e-05,5.397337051658514,0.0260278482407442
27,27.0,59.528,0.2093806419,0.0005838993,5.61799e-05,4.093225345958013,0.0259580703948509
28,28.0,59.527873,0.2093988659,0.0005912723,6.17371e-05,2.914126130673372,0.0257979080787102
29,29.0,59.527873,0.2094033153999999,0.000576189,6.57304e-05,2.796111850248984,0.0260208831068948
30,30.0,59.398656,0.2093833714,0.0005490022,6.61872e-05,4.120567117121088,0.0257526792631579
31,31.0,59.417221,0.2093547707999999,0.0005373237,6.66706e-05,5.7485931367759,0.0257004436392125
32,32.0,59.429895,0.2093501865,0.0005432066,6.71854e-05,5.888171962837828,0.0255761862264688
33,33.0,59.268837,0.2093871148,0.0005719404,6.94557e-05,3.6294289744226544,0.0259157979782944
34,34.0,59.227511,0.20941528,0.0005835966,7.19344e-05,1.9281997540073117,0.0256548577481862
35,35.0,59.150551,0.2094206185,0.0005648534,7.253810000000001e-05,1.8291258037836255,0.025468268209567
36,36.0,59.209485,0.2093962392,0.0005486893,7.07234e-05,3.349949268268233,0.0256948178322219
37,37.0,59.071197,0.209350443,0.0005451456999999,6.91484e-05,5.79698700104187,0.0254861511699584
38,38.0,59.032756,0.2093571468,0.0005491818,6.89937e-05,5.412607450173796,0.0255309926987179
39,39.0,59.032533,0.2093948572,0.0005626446,7.08101e-05,3.202197421258239,0.0251878532881028
40,40.0,59.111957,0.2094185298,0.0005676137,7.4012e-05,1.859590015322293,0.0251689812176479
41,41.0,59.052351,0.2094187376,0.0005540796,7.575529999999999e-05,1.9626897187781385,0.025142466218489
42,42.0,58.95001,0.2094033654,0.0005689575999999,7.55992e-05,2.626613473336834,0.025391038258431
43,43.0,58.928805,0.209366002,0.0006308595,7.61438e-05,3.870053559112481,0.0252347165443192
44,44.0,58.928694,0.2093627049999999,0.0007392801,7.73465e-05,2.828489959388472,0.0251529730470127
45,45.0,58.850998,0.2093488696,0.0008897306,8.00116e-05,1.8377704053818855,0.0248158625635627
46,46.0,58.67036,0.2093077323,0.001039938,8.25068e-05,2.259572060779002,0.0245051629500818
47,47.0,58.630612,0.2092119063999999,0.0011753790999999,8.19961e-05,5.753362977404447,0.0248278771730826
48,48.0,58.630742,0.2090712743,0.0013048267999999,7.90608e-05,11.74497654303729,0.0250967754385986
49,49.0,58.630778,0.208899088,0.0014494474,7.74827e-05,18.88463854527969,0.02479126287246
50,50.0,58.552397,0.2087566659,0.0015964417,7.722190000000001e-05,25.32408868367959,0.0255250176755215
51,51.0,58.372781,0.2086268828,0.0017292943999999,7.70684e-05,30.365641495191763,0.0252531004754768
52,52.0,58.274687,0.2084912383,0.0018432914,7.903220000000001e-05,36.10901840342169,0.025225771623142
53,53.0,58.317187,0.2083663171999999,0.0019286345999999,7.72886e-05,41.27889917259802,0.0249684408606104
54,54.0,58.253204,0.2081885245999999,0.0020148575,7.34908e-05,49.57187541267018,0.0249744233370322
55,55.0,58.155163,0.2080265118,0.0021028192,7.0459e-05,57.243940524828936,0.025077607291555
56,56.0,58.135828,0.2079386728,0.002178842,6.92367e-05,59.99864867705705,0.0246743325547856
57,57.0,58.136216,0.2078684187,0.0022563354,6.826610000000001e-05,62.87252524293208,0.0247180885718298
58,58.0,58.052576,0.2077911003999999,0.0023067253,6.90105e-05,66.76695127683483,0.0249087885387342
59,59.0,58.031982,0.2077029608,0.0023461448,6.72073e-05,71.94994358239269,0.0252805901502874
60,60.0,57.871774,0.2075946,0.0023816299,6.4946e-05,75.64516340889647,0.0247597000115856
61,61.0,57.674202,0.2075181431,0.0024327817,6.47798e-05,78.17076646246676,0.0245010294006297
62,62.0,57.71312,0.2075053311,0.0024928449,6.59391e-05,78.58166391450338,0.0246311364873465
63,63.0,57.733317,0.2074921897999999,0.0025672514,6.85097e-05,79.61207585068034,0.0250060372952667
64,64.0,57.654407,0.2074329035,0.0026140085,6.90618e-05,79.99462751379406,0.0243504013961198
65,65.0,57.473306,0.2073489784,0.0026450447,6.64496e-05,85.99709808201999,0.0249546980427563
66,66.0,57.353674,0.2072416406,0.0026816497999999,6.40645e-05,89.8099522345283,0.0245879043874215
67,67.0,57.334043,0.2071777723,0.0027183688,6.25559e-05,94.47449510661792,0.0250653461459195
68,68.0,57.334081,0.2071594023,0.0027621013,6.16975e-05,93.18714428599752,0.0245954718743816
69,69.0,57.250902,0.2071441952,0.0027982178,6.28022e-05,93.64533046125509,0.0246187166085369
70,70.0,57.074745,0.2071071079,0.0027987954,6.283559999999999e-05,95.51550290515227,0.0246194002576515
71,71.0,57.035316,0.207046108,0.0027952144,6.107129999999999e-05,98.04161019173208,0.024463647250634
72,72.0,57.034492,0.2069717348,0.0028127361,6.04261e-05,102.92367634675055,0.0247815816195231
73,73.0,56.874968,0.2069585981999999,0.0028435278,6.11202e-05,102.39346785626904,0.0245749409185232
74,74.0,56.770582,0.206975782,0.0028859865,6.34896e-05,101.98700406006203,0.0248048829418025
75,75.0,56.654733,0.2069767063,0.0028980769,6.70232e-05,102.06619814414168,0.0248818844017673
76,76.0,56.714576,0.2069519396,0.0028825023,6.73101e-05,103.46612122912028,0.0248760005050875
77,77.0,56.651477,0.2069082833,0.0028693916,6.5495e-05,105.47441045713433,0.024784290749787
78,78.0,56.552649,0.2068480961,0.0028674561,6.43286e-05,108.0501112748314,0.0246645454716233
79,79.0,56.370777,0.2068629296,0.0028770710999999,6.364350000000001e-05,108.9988080875974,0.0250758872596531
80,80.0,56.415299,0.2069154788,0.0028871851999999,6.38384e-05,104.88146588877102,0.0247681470377002
81,81.0,56.436286,0.2069396194,0.0028676339,6.5185e-05,103.37878540466632,0.0246587245073995
82,82.0,56.353474,0.2069326592,0.0028314864,6.372970000000001e-05,105.37485035713745,0.0249521497167384
83,83.0,56.25402,0.206901868,0.002802596,6.08501e-05,107.56438023923846,0.0250117028934289
84,84.0,56.23436,0.2068790660999999,0.0027878437,5.9637e-05,108.2534260083323,0.024860369974803
85,85.0,56.151784,0.2069166123,0.0027927326,5.98028e-05,104.93612926936252,0.0245449771910918
86,86.0,56.051363,0.2069724217,0.0028020305,6.22288e-05,102.21912614193018,0.0246008225836237
87,87.0,55.95359,0.2070128606,0.0027811323999999,6.3635e-05,99.92952510679704,0.0244922091409537
88,88.0,55.934196,0.2070061227,0.0027455706,6.198030000000001e-05,100.74988905446652,0.0245122098413919
89,89.0,55.934073,0.2069787088,0.0027220856999999,6.03966e-05,102.9211598463898,0.0246367477055932
90,90.0,55.934073,0.2069753284,0.0027088038,5.95637e-05,104.46438752139056,0.0249275343210902
91,91.0,55.694863,0.2070298126,0.0027125577,6.02969e-05,101.45292767207272,0.0248851890072979
92,92.0,55.634076,0.207083915,0.0027052254999999,6.18169e-05,98.33893047074947,0.0247837226804558
93,93.0,55.55306,0.207116244,0.0026758153,6.39434e-05,96.89520843656436,0.0247650752816711
94,94.0,55.532958,0.2071194508,0.0026436285999999,6.282839999999999e-05,97.96159191924548,0.024987017524314
95,95.0,55.453221,0.2070870419,0.0026156157,6.0872900000000005e-05,100.47835789829934,0.025117608392184
96,96.0,55.37984,0.2071020523,0.0025960211,6.02632e-05,98.0969932363584,0.0246580344365017
97,97.0,55.420716,0.2071679799,0.0026004911,6.07642e-05,94.49973182996482,0.0246044616954699
98,98.0,55.354707,0.2072210181,0.0025944528,6.18922e-05,93.23874383526945,0.0249723743942078
99,99.0,55.250728,0.2072481505,0.0025632047,6.19165e-05,91.26183451394236,0.0247235468747964
100,100.0,55.232025,0.2072439482,0.0025205259,5.82872e-05,92.0488449224527,0.0247397512510594
101,101.0,55.232651,0.2072160298,0.0024953054,5.52933e-05,94.62876250769212,0.0249623822042714
102,102.0,55.154674,0.2072460543,0.0024898617,5.31344e-05,93.18332840069004,0.0249615072189174
103,103.0,55.055864,0.2073140542,0.0024949109,5.2869e-05,90.27101718863972,0.0251344077181716
104,104.0,55.036131,0.2073628817,0.0024927071,5.47602e-05,86.81942922058364,0.024870323055795
105,105.0,54.953692,0.2073827249,0.0024741577,5.40982e-05,85.16554534042142,0.0246248109718204
106,106.0,54.855104,0.2073714578,0.0024464696,5.16182e-05,85.77658423048014,0.0245410112352357
107,107.0,54.835858,0.2073319611,0.0024372281,4.97593e-05,88.4551350846197,0.02469722914609
108,108.0,54.835656,0.2073491663,0.0024423354,4.87923e-05,88.20176352074888,0.02488226861126
109,109.0,54.835621,0.2073869133,0.0024536893,4.92263e-05,83.52170854787701,0.0241245217274508
110,110.0,54.674473,0.2074091492999999,0.0024525683,5.06821e-05,83.82607117921822,0.0245399877405702
111,111.0,54.471735,0.2074032193,0.0024194396,5.04023e-05,84.31582404767154,0.024493204293873
112,112.0,54.352209,0.2073821916,0.002384406,4.80567e-05,87.06981377931051,0.0248614264486253
113,113.0,54.411472,0.2073550841999999,0.0023693646,4.64278e-05,89.9614744566697,0.0252316256622239
114,114.0,54.351986,0.2073932489,0.0023625676,4.57251e-05,86.97030197993418,0.0249164806666786
115,115.0,54.333079,0.2074452806,0.0023690444,4.648829999999999e-05,83.14371256467305,0.0245963135311513
116,116.0,54.333094,0.2074811408,0.0023487088,4.73622e-05,82.27658311636787,0.0248213040190271
117,117.0,54.333059,0.2074935278,0.0023185991,4.48998e-05,82.13417744163362,0.0248596133576621
118,118.0,54.127784,0.207471472,0.0022987435,4.20158e-05,82.91956124033685,0.0246804051549902
119,119.0,54.121306,0.2074621286,0.0022904722,4.02378e-05,83.53818837658515,0.0246883623250988
120,120.0,54.131683,0.2074988064,0.0023020071,4.12418e-05,81.52500764050599,0.0246839496705467
121,121.0,54.122221,0.2075496617,0.002306468,4.3465300000000005e-05,79.79218581199592,0.0249754445471095
122,122.0,54.050805,0.207566224,0.00228158,4.55317e-05,79.16716825362442,0.0249740348247718
123,123.0,53.955089,0.2075660071,0.002251094,4.40764e-05,79.51722354953344,0.0249702190432285
124,124.0,53.853525,0.2075404639,0.0022349417999999,4.16263e-05,79.92007623763276,0.0246242882144532
125,125.0,53.833343,0.2075448159,0.0022315255,4.02267e-05,80.30861064808519,0.0247935666914889
126,126.0,53.752902,0.2075834311,0.0022324897,4.05335e-05,78.37425165151687,0.0248086519484105
127,127.0,53.653446,0.2076165104,0.0022333062,4.32193e-05,76.36465783994262,0.0247218849399831
128,128.0,53.714766,0.2076385022,0.0022055673,4.45589e-05,74.18410757316852,0.0242853811283191
