,Time (s),Mass (g),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),HRR (kW/m2),MFR (kg/s)
0,0.0,-0.740421,0.2094917845999999,0.0004768453999999,2.54498e-05,0.4555299598666106,0.0264878912482954
1,1.0,34.033564,0.2094650975,0.0004819711,2.45392e-05,1.8626356282760423,0.026358210203303
2,2.0,41.929132,0.209480985,0.0005040661,2.4844e-05,0.7453910702727342,0.0264930371374175
3,3.0,41.894525,0.2095092171,0.0005407755999999,2.71054e-05,-1.2341705655998771,0.0259406158471424
4,4.0,41.783358,0.2095220911999999,0.0005469286,2.80309e-05,-2.042982262830369,0.0263768129543804
5,5.0,41.817708,0.2095090322,0.0005309331,2.66923e-05,-1.119277523855246,0.0262464125152172
6,6.0,41.916722,0.2094502444,0.0005197509,2.5090400000000003e-05,2.1891819640711665,0.0258843088998461
7,7.0,41.785124,0.2094283951,0.0005154800999999,2.5413200000000003e-05,3.4255433237325628,0.0261001732026578
8,8.0,41.782249,0.2094630364,0.0005290605,2.73217e-05,1.3649093079924808,0.0259577387057684
9,9.0,41.752429,0.2094942895,0.0005336803,3.0528500000000004e-05,-0.4251206294089572,0.0263095607765655
10,10.0,41.581129,0.2095021688,0.0005086403,3.207e-05,-0.593697864950937,0.026174126436499
11,11.0,41.457083,0.2094813913,0.0004937823999999,3.12435e-05,0.7011934144023645,0.0257961175815839
12,12.0,41.283499,0.2094517542,0.0004784157,2.91219e-05,2.4915574090405905,0.0258319376124186
13,13.0,41.24015,0.2094525505,0.0004848277,2.79195e-05,2.4265366658736465,0.0261208746636263
14,14.0,41.240553,0.209489759,0.0005022574,2.8789e-05,0.2073439341534791,0.0258843344512921
15,15.0,41.157865,0.2095313509,0.0005067857,3.04735e-05,-2.1097467150239835,0.0260669518052073
16,16.0,41.057503,0.209538924,0.0004904136,3.02849e-05,-2.3101557536243518,0.0258572855182075
17,17.0,40.959626,0.2095151079,0.000478736,2.7434500000000003e-05,-0.8554604100831337,0.0258159604412557
18,18.0,40.856535,0.2094693827,0.0004808016999999,2.59196e-05,1.5962897530063338,0.0260188487498298
19,19.0,40.756573,0.2094802688,0.0004994659,2.55024e-05,0.8150432632169418,0.0261805231136216
20,20.0,40.738638,0.2095170294,0.0005344945999999,2.83054e-05,-1.5936937299687952,0.0257750669250209
21,21.0,40.738279,0.2095400087999999,0.0005441991999999,3.38471e-05,-3.085829450987517,0.0262887039794843
22,22.0,40.73877,0.2095369858999999,0.0005352893,3.68826e-05,-2.8451297526712143,0.0259932367173207
23,23.0,40.660328,0.2094903369,0.0005317183,3.93291e-05,-0.3453307316156469,0.0257130206197733
