,Time (s),Mass (g),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),HRR (kW/m2),MFR (kg/s)
0,0.0,40.941279,0.2094404842999999,0.000493264,1.59462e-05,2.354997811177657,0.0259004932797442
1,1.0,40.94084,0.2094452653,0.0005139119,1.58151e-05,1.9000140621102624,0.0263024327331398
2,2.0,41.587286,0.2094689439,0.0005351978999999,1.76059e-05,0.3332940536634258,0.0257769759909405
3,3.0,41.741264,0.2094772479,0.0005283847,2.12985e-05,-0.0979832011476789,0.0252344367900504
4,4.0,41.169543,0.2094677037,0.0005169875,2.24266e-05,0.5117727831071703,0.0256867264560184
5,5.0,41.28344,0.2094291301,0.0004927432,2.09986e-05,2.900976856190709,0.0261437572380565
6,6.0,41.01399,0.2094149973,0.0004889315999999,2.03611e-05,3.657885885436456,0.0257228909314643
7,7.0,40.941404,0.2094634207,0.0004939003,2.07389e-05,1.0224209092597607,0.025600501978468
8,8.0,40.941221,0.2095009985,0.0005086637,2.12819e-05,-1.1402646292883871,0.0257214146028974
9,9.0,40.855577,0.2095322203,0.0005038482,2.25262e-05,-2.7705188982322246,0.025763456020795
10,10.0,41.060917,0.2095229851999999,0.0004830147,2.01789e-05,-2.006984878700195,0.0257950036133584
11,11.0,40.974013,0.2094791873,0.000470712,1.69801e-05,0.5123348615494796,0.0254594299563436
12,12.0,40.941354,0.2094611354,0.000475258,1.51308e-05,1.4744485185898493,0.0260031331999201
13,13.0,40.95004,0.2094940415,0.0004976637,1.4723e-05,-0.5241909241524259,0.0255051488577265
14,14.0,40.857439,0.2095260829,0.0005167732,1.70632e-05,-2.48078763814415,0.0256885653410776
15,15.0,40.836737,0.2095202675,0.0005053111,1.88882e-05,-2.078999473958796,0.0256918934982945
16,16.0,40.756335,0.2094977919,0.0004869757,1.71242e-05,-0.6557583216921735,0.0258393921671992
17,17.0,40.738587,0.2094510022,0.0004844334,1.59661e-05,1.8582979674281204,0.0254428593311545
18,18.0,40.738938,0.2094288433999999,0.0004897246,1.6203e-05,2.9892747526703176,0.0257088286236763
19,19.0,40.660019,0.2094610948,0.0005030538,1.76843e-05,1.0990772576222758,0.0255869492449548
20,20.0,40.641229,0.2094899274,0.0005236897,2.11597e-05,-0.7131785320698086,0.0255566798386468
21,21.0,40.556147,0.2094950949,0.0005123605,2.366e-05,-0.927467689143172,0.0261641461138422
22,22.0,40.456479,0.2094706557,0.0005031229,2.43921e-05,0.4660751219702088,0.0252920777941222
23,23.0,40.438505,0.2094253039999999,0.0005014254,2.58292e-05,2.729457149050845,0.024444548485869
24,24.0,40.358388,0.2094322267,0.0005173653,2.85767e-05,2.1413797110866613,0.024185604455869
25,25.0,40.420343,0.2094703275999999,0.0005457785,3.26572e-05,-0.1255057581921569,0.0240240765207883
26,26.0,40.112612,0.2094926446999999,0.0005622011,3.8472e-05,-1.5106959942802438,0.0241706456043274
27,27.0,40.039898,0.2094926119,0.0005488982,4.09504e-05,-1.4003952755312927,0.0239596482914772
28,28.0,39.955255,0.2094479488,0.0005508272,4.4083000000000005e-05,0.7330417963190093,0.023950823864711
29,29.0,39.77351,0.2094018403,0.0006554013,4.7334e-05,1.9000113594226629,0.0243011399333943
30,30.0,39.656597,0.2094071273999999,0.0010171768,5.28906e-05,-2.238589953463403,0.0240383114896213
